Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
The Starfarers of Catan,Klaus Teuber,N/A,N/A,N/A,N/A
Aftermath,Jerry Hawthorne,N/A,N/A,N/A,N/A
EXIT: The Game – The Mysterious Museum,Inka Brand,Markus Brand,Ralph Querfurth,N/A,N/A
Vaalbara,Olivier Cipière,N/A,N/A,N/A,N/A
Warsaw: City of Ruins,Filip Miłuński,N/A,N/A,N/A,N/A
Dungeon Degenerates: Hand of Doom,Eric Radey,N/A,N/A,N/A,N/A
Starship Catan,Klaus Teuber,N/A,N/A,N/A,N/A
Unearth,Jason Harner,Matthew Ransom,N/A,N/A,N/A
Raising Robots,Brett Sobol,Seth Van Orden,N/A,N/A,N/A
Tranquility,James Emmerson,N/A,N/A,N/A,N/A
Agricola: Family Edition,Uwe Rosenberg,N/A,N/A,N/A,N/A
Backgammon,(Uncredited),N/A,N/A,N/A,N/A
Spot it!,Denis Blanchot,Jacques Cottereau,Guillaume Gille-Naves,Igor Polouchine,N/A
3 Ring Circus,Remo Conzadori,Fabio Lopiano,N/A,N/A,N/A
Mountain Goats,Stefan Risthaus,N/A,N/A,N/A,N/A
Dice Throne: Santa v. Krampus,Gavan Brown,Nate Chatellier,Manny Trembley,N/A,N/A
Last Light,Roy Cannaday,N/A,N/A,N/A,N/A
Gloom of Kilforth: A Fantasy Quest Game,Tristan Hall,N/A,N/A,N/A,N/A
After the Virus,Jacob Fryxelius,N/A,N/A,N/A,N/A
Photograph,Saashi,N/A,N/A,N/A,N/A
Fire & Axe: A Viking Saga,Steve Kendall,Phil Kendall,N/A,N/A,N/A
Medina (Second Edition),Stefan Dorra,N/A,N/A,N/A,N/A
