Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Monopoly: Super Mario Bros,N/A,N/A,N/A,N/A,N/A
HECK: A Tiny Card Game,Jason Anarchy,N/A,N/A,N/A,N/A
Party Alias (Travel),Mikko Koivusalo,N/A,N/A,N/A,N/A
The Wall: Fatal Error,Remo Conzadori,Christian Giove,N/A,N/A,N/A
Margot: La fée,EINO,N/A,N/A,N/A,N/A
Kumppani,(Uncredited),N/A,N/A,N/A,N/A
"Thunder at Luetzen: Opening Battles for Germany, 1813",Bowen Simmons,N/A,N/A,N/A,N/A
Monopoly: Voice Banking,N/A,N/A,N/A,N/A,N/A
Magical Unicorn Quest,Andrew Kuplic,N/A,N/A,N/A,N/A
Witch & Bitch,Immanuel Casto,N/A,N/A,N/A,N/A
Initial D,Dave Williams (II),N/A,N/A,N/A,N/A
Suppenkasper,Karl-Heinz Schmiel,N/A,N/A,N/A,N/A
MetaZoo: Cryptid Nation,Michael Waddell,N/A,N/A,N/A,N/A
Igen? És...,Győri Zoltán Gábor,N/A,N/A,N/A,N/A
Ki az úr a tengeren?,Dr. Szabó László,N/A,N/A,N/A,N/A
SenbaZuru,Anna Lucini Canals,Pau Moré Gómez,N/A,N/A,N/A
Assault on Narvik,Andrew Mulholland,N/A,N/A,N/A,N/A
Gelatinous,Philip Reed,N/A,N/A,N/A,N/A
Play It By Ear,Barry Levine,N/A,N/A,N/A,N/A
Tranglar,Apostolis Georgiou,N/A,N/A,N/A,N/A
The Island of Doctor Necreaux: Second Edition,Jonathan Leistiko,N/A,N/A,N/A,N/A
Oh Fruck!,Phil Del Rivo,Tom Mott,N/A,N/A,N/A
Ophiuchus: The Thirteenth Constellation,Emilio Zampa,N/A,N/A,N/A,N/A
Burn the Witch,James I. Fazio,N/A,N/A,N/A,N/A
Stars and Bars,Vance von Borries,N/A,N/A,N/A,N/A
Das Ligretto Fußballspiel,Michael Feldkötter,N/A,N/A,N/A,N/A
República Bananera,(Uncredited),N/A,N/A,N/A,N/A
九九ジャン (KUKUJAN),Aiko Oyama,Toru Oyama,N/A,N/A,N/A
"Wahoo! The Battle of Washington July 8, 1863",Ty Bomba,Robert G. Markham,N/A,N/A,N/A
Dictator. Control,13Rentgen,N/A,N/A,N/A,N/A
Panda Rei,Rafael M. Verri,N/A,N/A,N/A,N/A
Costco Monopoly,N/A,N/A,N/A,N/A,N/A
Peek & Push,Justin Biegger,Mathew Sisson,N/A,N/A,N/A
TOPPEN,新澤 大樹 (Taiki Shinzawa),N/A,N/A,N/A,N/A
City,Wolfgang Kramer,Andreas Spottog,N/A,N/A,N/A
Tatamokatsu,N/A,N/A,N/A,N/A,N/A
The Fire Next Time,Ty Bomba,N/A,N/A,N/A,N/A
Pipe Work,Justin Oh,N/A,N/A,N/A,N/A
Sárkánytojás,Hegedűs Csaba,N/A,N/A,N/A,N/A
Quadwrangle,Maureen Hiron,N/A,N/A,N/A,N/A
Late Night Alias,N/A,N/A,N/A,N/A,N/A
Mława 1939,Wojciech Zalewski,N/A,N/A,N/A,N/A
Fette Fünfzehn,Stefan Leben,Gunhild Taube,N/A,N/A,N/A
Light Line,Jörg Domberger,N/A,N/A,N/A,N/A
Tasnia,Jason Glover,N/A,N/A,N/A,N/A
Nightlight,Brandon Higley,Nick Tapia,N/A,N/A,N/A
Napoleon,Kurt Heuser,Eugen Oker,N/A,N/A,N/A
Shadow Master,Wolfgang Warsch,N/A,N/A,N/A,N/A
Racko Plus,(Uncredited),N/A,N/A,N/A,N/A
Travspelet med V65,Dan Glimne,N/A,N/A,N/A,N/A
Flick Fleck,Michael Kallauch,N/A,N/A,N/A,N/A
Knights of the Dinner Table: Orcs at the Gates,Jim Dietz,N/A,N/A,N/A,N/A
