Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Hop! Hop! Hop!,Monica San Cristobal,N/A,N/A,N/A,N/A
Last Resort,Oliver Brooks,N/A,N/A,N/A,N/A
ゴーアウトガール (Go Out Girl),Nao Shimamura (シマムラナオ),N/A,N/A,N/A,N/A
Aerodome: Rising Horizons,Wade Piche,N/A,N/A,N/A,N/A
Iluliaq,Jacobo Rufete,N/A,N/A,N/A,N/A
The Catholic Card Game,Matt Martinusen,Lisa Martinusen,N/A,N/A,N/A
Witness: The Sigma Club,Dominique Bodin,N/A,N/A,N/A,N/A
Pentos,Bruno Cathala,N/A,N/A,N/A,N/A
Buck: Legacy (2nd Edition),Harrison Hochkins,N/A,N/A,N/A,N/A
Murder Mystery Party Case Files: Underwood Cellars,Bruce Whitehill,N/A,N/A,N/A,N/A
The Great War 1914-1918,Albert A. Nofi,John Prados,N/A,N/A,N/A
Tanto Cuore: Memento Mori – Twilight Manor,N/A,N/A,N/A,N/A,N/A
Ascendants of Aetheros,Rudy Ng,N/A,N/A,N/A,N/A
American Civil War 1861-1865,Joseph Reiser,Bruce Shelley,N/A,N/A,N/A
Over the Top: Command Decision Series Game,Greg Novak (I),N/A,N/A,N/A,N/A
Beim Jupiter: Göttliche Sticheleien,Michael Feldkötter,N/A,N/A,N/A,N/A
Dash! A whimsical race through Singapore,Jinshaun Ang,N/A,N/A,N/A,N/A
Les Nettoyeurs,Patrick Receveur,N/A,N/A,N/A,N/A
Neu,(Uncredited),N/A,N/A,N/A,N/A
Mini Crimes: Homicide in Cold Blood,Remo Conzadori,Alessandra di Graziano,N/A,N/A,N/A
Hall of Fame,Martino Chiacchiera,Hjalmar Hach,Pierluca Zizzi,N/A,N/A
Batman Miniature Game (Third Edition): Back to Gotham,Gonzo Bríos,Gustavo Adolfo Cuadrado,Sergio García Vicente,N/A,N/A
Mad Scientist University,Zachary William Anderson,N/A,N/A,N/A,N/A
Wonderland Xiii,Shi Chen,N/A,N/A,N/A,N/A
Showdown Yahtzee,(Uncredited),N/A,N/A,N/A,N/A
"Empire at Sunrise: The Great War in Asia, 1914",John Gorkowski,N/A,N/A,N/A,N/A
Avverso,Henrik Morast,N/A,N/A,N/A,N/A
Seii Taishogun,John Clowdus,N/A,N/A,N/A,N/A
Vince Lombardi's Game,(Uncredited),N/A,N/A,N/A,N/A
Donkey: It's a Kick!,Jayne Cleveland,Cleve Cleveland,Claudia Cleveland,N/A,N/A
Super Camelot,Josh Derksen,Thomas M. Gofton,Aron Murch,N/A,N/A
Meeple Quest,Manel Sanchez,N/A,N/A,N/A,N/A
Munchkin Starfinder,Andrew Hackard,N/A,N/A,N/A,N/A
Monsoon Market,Daniel Solis,N/A,N/A,N/A,N/A
Гравити Фолз: Спасти Пухлю (Gravity Falls: Saving Waddles),Petr Tyulenev,N/A,N/A,N/A,N/A
Paul Koenig's D-Day: Sword and Gold – The British Beaches,Paul Koenig,N/A,N/A,N/A,N/A
Stuff Yer Face,Howard J. Morrison,Steven F. Rehkemper,N/A,N/A,N/A
Feelinks (Second Edition),Vincent Bidault,Jean-Louis Roubira,N/A,N/A,N/A
18FR,J. C. Lawrence,Michael Liebetanz,Helmut Ohley,N/A,N/A
Shattered States,Karsten Engelmann,David Spencer,N/A,N/A,N/A
Allies: Realm of Wonder,Mikko Punakallio,Max Wikström,N/A,N/A,N/A
FORK,Ta-Te Wu,N/A,N/A,N/A,N/A
Grund,Máté Brunner,Sámuel Lackner,Márton Ollári,Patrik Venczel,N/A
Quizzle,M. Koenen,N/A,N/A,N/A,N/A
Pirates & Plunder,Brian L. Bird,Richard Thames Rowan,N/A,N/A,N/A
日の出横丁ニャンばーわん (Top of the Hinode Town),Kuro,N/A,N/A,N/A,N/A
Third Crusade,Kieran Symington,N/A,N/A,N/A,N/A
Dali The Fox,Vincent Bonnard,N/A,N/A,N/A,N/A
9 Card Siege,Chris Hansen (II),N/A,N/A,N/A,N/A
Clusterfight!,Sam Liberty,Kevin Spak,N/A,N/A,N/A
Merchants of Sky Islands,Toshiki Sato,N/A,N/A,N/A,N/A
Planet Rush,Reiner Knizia,N/A,N/A,N/A,N/A
Res Publica: 2230AD,Reiner Knizia,N/A,N/A,N/A,N/A
Holiday!,Sid Sackson,N/A,N/A,N/A,N/A
Berserk: Knights and Villains,Maxim Istomin,Ivan Popov,N/A,N/A,N/A
Wonky: The Unstable Adult Party Game,N/A,N/A,N/A,N/A,N/A
Bullets and Teeth,Kevin Roberson,Chris Thaeler,Gavin Gray Valentine,N/A,N/A
Anchorman: The Game – Improper Teleprompter,Jason Lautenschleger,Barry McLaughlin,N/A,N/A,N/A
Level 8 Master,N/A,N/A,N/A,N/A,N/A
The Current Number of the Beast,Kerry Breitenstein,Todd Breitenstein,N/A,N/A,N/A
Gladiatores: Blood for Roses,Jason Maclean Jones,N/A,N/A,N/A,N/A
"Island of Death: Invasion of Malta, 1942",Brian L. Knipple,N/A,N/A,N/A,N/A
Panic Diner,Henri Kermarrec,N/A,N/A,N/A,N/A
Rescue Animals,Przemek Wojtkowiak,N/A,N/A,N/A,N/A
Electronic Guesstures,Todd Kurtzer,Don Rosenwinkel,N/A,N/A,N/A
Noah Planet,Kevin Wilhelm,N/A,N/A,N/A,N/A
LOGacta Chart Soccer,Michael Baker,N/A,N/A,N/A,N/A
Dragon Chess,Lex Parker,N/A,N/A,N/A,N/A
Tutan Tumba,Renato Keiteris,N/A,N/A,N/A,N/A
Tea Party,Laura Frías  España,N/A,N/A,N/A,N/A
Happy Birthday!,Warren Kramer,Brian Weinstock,Amy Weinstock,N/A,N/A
Kanaloa,Günter Burkhardt,N/A,N/A,N/A,N/A
Quad City Killers,Dexter Dakota,Adam Zonca,N/A,N/A,N/A
DC Super Heroes United,Andrea Chiarvesio,N/A,N/A,N/A,N/A
Red Menace,R. Brent Ward,N/A,N/A,N/A,N/A
Berrymandering,Eliot Aretskin-Hariton,Justin Gray,N/A,N/A,N/A
Floor Plan: The Winchester Mystery House,John Brieger,Marek Tupy,N/A,N/A,N/A
Black Death v1.01,Greg Porter,N/A,N/A,N/A,N/A
The Game of Saying 'Huh?!',Kazunari Yonemitsu,N/A,N/A,N/A,N/A
Battlelines: The Stalingrad Campaign,Jeff Billings,N/A,N/A,N/A,N/A
C. C. Higgins Rail Pass,Patrick Stevens,N/A,N/A,N/A,N/A
Stratego: America's Civil War Collector's Edition,(Uncredited),N/A,N/A,N/A,N/A
Universal Rule: Second Wave,Chip Beauvais,N/A,N/A,N/A,N/A
Legacy's Allure,Keith Rice,N/A,N/A,N/A,N/A
Personal Space,Jason Tagmire,N/A,N/A,N/A,N/A
Indian Ocean Region: South China Sea – Vol. II,John Gorkowski,N/A,N/A,N/A,N/A
Darwinning!,Ren Multamäki,Tiinaliisa Multamäki,Väinö Multamäki,Nikolas Lundström Patrakka,N/A
Shapeshifters,Neal Sofge,Michael Wasson,N/A,N/A,N/A
Timeline: History of Russia,Frédéric Henry,N/A,N/A,N/A,N/A
Fate Of Akalon: Tribes,Robert Nicaise,N/A,N/A,N/A,N/A
Go/Stop,Taiju Sawada,N/A,N/A,N/A,N/A
S.F.3.D. Original,Yasunori Sekiyama,Koji Hayashina,Koji Hayashina,Koji Hayashina,N/A
Carcassonne: Demo-Spiel,Klaus-Jürgen Wrede,N/A,N/A,N/A,N/A
Zogar's Revenge,Jason Glover,N/A,N/A,N/A,N/A
Painter Detective,おーつぼじゅうじん (Jyujin Ohtsubo),Yacoyon,Yuko Yano (矢野 由布子),N/A,N/A
Une Patate à Vélo: Le Jeu,Joël Gagnon,N/A,N/A,N/A,N/A
Marvin Marvel's Marvelous Marble Machine,Greg Lam,N/A,N/A,N/A,N/A
Fluxx en Español,Andrew Looney,N/A,N/A,N/A,N/A
Castle Builders,Björn Jansson,Daniel Johansson,N/A,N/A,N/A
To the Wolf's Lair!,Gary Helmer,N/A,N/A,N/A,N/A
