Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
SCOUT,Kei Kajino (梶野 桂),N/A,N/A,N/A,N/A
Teotihuacan: City of Gods,Daniele Tascini,N/A,N/A,N/A,N/A
Concordia Venus,Mac Gerdts,N/A,N/A,N/A,N/A
Beyond the Sun,Dennis K. Chan,N/A,N/A,N/A,N/A
Final Girl,Evan Derrick,A. J. Porfirio,N/A,N/A,N/A
Voidfall,Nigel Buckle,Dávid Turczi,N/A,N/A,N/A
Through the Ages: A Story of Civilization,Vlaada Chvátil,N/A,N/A,N/A,N/A
Dominant Species,Chad Jensen,N/A,N/A,N/A,N/A
7 Wonders,Antoine Bauza,N/A,N/A,N/A,N/A
The Search for Planet X,Matthew O'Malley,Ben Rosset,N/A,N/A,N/A
Robinson Crusoe: Adventures on the Cursed Island,Joanna Kijanka,Ignacy Trzewiczek,,N/A,N/A
The Voyages of Marco Polo,Simone Luciani,Daniele Tascini,N/A,N/A,N/A
Arcs,Cole Wehrle,N/A,N/A,N/A,N/A
Splendor Duel,Marc André,Bruno Cathala,N/A,N/A,N/A
Decrypto,Thomas Dagenais-Lespérance,N/A,N/A,N/A,N/A
Trickerion: Legends of Illusion,Richard Ámann,Viktor Péter,N/A,N/A,N/A
Inis,Christian Martinez,N/A,N/A,N/A,N/A
Battlestar Galactica: The Board Game,Corey Konieczka,N/A,N/A,N/A,N/A
Carnegie,Xavier Georges,N/A,N/A,N/A,N/A
Dwellings of Eldervale,Luke Laurie,N/A,N/A,N/A,N/A
The Quest for El Dorado,Reiner Knizia,N/A,N/A,N/A,N/A
Architects of the West Kingdom,S J Macdonald,Shem Phillips,N/A,N/A,N/A
Tainted Grail: The Fall of Avalon,Krzysztof Piskorski,Marcin Świerkot,N/A,N/A,N/A
Keyflower,Sebastian Bleasdale,Richard Breese,N/A,N/A,N/A
Ra,Reiner Knizia,N/A,N/A,N/A,N/A
Tigris & Euphrates,Reiner Knizia,Reiner Knizia,Reiner Knizia,N/A,N/A
Raiders of the North Sea,Shem Phillips,N/A,N/A,N/A,N/A
Nemesis: Lockdown,Adam Kwapiński,N/A,N/A,N/A,N/A
Dominion: Intrigue,Donald X. Vaccarino,N/A,N/A,N/A,N/A
Caylus,William Attia,N/A,N/A,N/A,N/A
Lorenzo il Magnifico,Flaminia Brasini,Virginio Gigli,Simone Luciani,N/A,N/A
Eldritch Horror,Corey Konieczka,Nikki Valens,N/A,N/A,N/A
Troyes,Sébastien Dujardin,Xavier Georges,Alain Orban,N/A,N/A
Wyrmspan,Connie Vogelmann,N/A,N/A,N/A,N/A
The Lord of the Rings: Journeys in Middle-Earth,Nathan I. Hajek,Grace Holdinghaus,N/A,N/A,N/A
Mombasa,Alexander Pfister,N/A,N/A,N/A,N/A
Wonderland's War,Tim Eisner,Ben Eisner,Ian Moss,N/A,N/A
Age of Steam,John Bohrer,Martin Wallace,Martin Wallace,John Bohrer,Wallace
Patchwork,Uwe Rosenberg,N/A,N/A,N/A,N/A
Dominion,Donald X. Vaccarino,N/A,N/A,N/A,N/A
Trajan,Stefan Feld,N/A,N/A,N/A,N/A
Twilight Imperium: Third Edition,Christian T. Petersen,Christian T. Petersen,N/A,N/A,N/A
Aeon's End: War Eternal,Jenny Iglesias,Nick Little (I),Kevin Riley,N/A,N/A
Russian Railroads,Helmut Ohley,"Leonhard ""Lonny"" Orgler",N/A,N/A,N/A
Hansa Teutonica,Andreas Steding,N/A,N/A,N/A,N/A
Arkham Horror: The Card Game – Revised Core Set,Nate French,MJ Newman,N/A,N/A,N/A
Vinhos: Deluxe Edition,Vital Lacerda,N/A,N/A,N/A,N/A
Rising Sun,Eric M. Lang,N/A,N/A,N/A,N/A
The 7th Continent,Ludovic Roudy,Bruno Sautter,N/A,N/A,N/A
ISS Vanguard,Andrzej Betkiewicz,Krzysztof Piskorski,Paweł Samborski,Marcin Świerkot,N/A
Yokohama,Hisashi Hayashi,N/A,N/A,N/A,N/A
Iberia,Jesús Torres Castro,Matt Leacock,N/A,N/A,N/A
Forbidden Stars,Samuel Bailey,James Kniffen,Corey Konieczka,N/A,N/A
Clank! In! Space!: A Deck-Building Adventure,Paul Dennen,N/A,N/A,N/A,N/A
Just One,Ludovic Roudy,Bruno Sautter,N/A,N/A,N/A
Codenames,Vlaada Chvátil,N/A,N/A,N/A,N/A
Nucleum,Simone Luciani,Dávid Turczi,N/A,N/A,N/A
Champions of Midgard,Ole Steiness,N/A,N/A,N/A,N/A
Rajas of the Ganges,Inka Brand,Markus Brand,N/A,N/A,N/A
Hadrian's Wall,Bobby Hill,N/A,N/A,N/A,N/A
Tyrants of the Underdark,Peter Lee,Rodney Thompson,Andrew Veen,N/A,N/A
PARKS,Henry Audubon,N/A,N/A,N/A,N/A
Roll for the Galaxy,Wei-Hwa Huang,Thomas Lehmann,N/A,N/A,N/A
Endeavor: Deep Sea,Carl de Visser,Jarratt Gray,N/A,N/A,N/A
Pandemic,Matt Leacock,N/A,N/A,N/A,N/A
Targi,Andreas Steiger,N/A,N/A,N/A,N/A
Magic: The Gathering,Richard Garfield,N/A,N/A,N/A,N/A
Star Realms,Robert Dougherty,Darwin Kastle,N/A,N/A,N/A
Too Many Bones: Undertow,Adam Carlson,Josh J. Carlson,N/A,N/A,N/A
Res Arcana,Thomas Lehmann,N/A,N/A,N/A,N/A
Cartographers,Jordy Adan,N/A,N/A,N/A,N/A
Alchemists,Matúš Kotry,N/A,N/A,N/A,N/A
Ticket to Ride: Europe,Alan R. Moon,N/A,N/A,N/A,N/A
Forest Shuffle,Kosch,N/A,N/A,N/A,N/A
Planet Unknown,Ryan Lambert,Adam Rehberg,N/A,N/A,N/A
Watergate,Matthias Cramer,N/A,N/A,N/A,N/A
Undaunted: Normandy,Trevor Benjamin,David Thompson (I),N/A,N/A,N/A
It's a Wonderful World,Frédéric Guérard,N/A,N/A,N/A,N/A
The Isle of Cats,Frank West,N/A,N/A,N/A,N/A
The Lord of the Rings: The Card Game,Nate French,N/A,N/A,N/A,N/A
Stone Age,Bernd Brunnhofer,N/A,N/A,N/A,N/A
Dominion (Second Edition),Donald X. Vaccarino,N/A,N/A,N/A,N/A
War Chest,Trevor Benjamin,David Thompson (I),N/A,N/A,N/A
Praga Caput Regni,Vladimír Suchý,N/A,N/A,N/A,N/A
Terraforming Mars: Ares Expedition,Sydney Engelstein,Jacob Fryxelius,Nick Little (I),N/A,N/A
Kemet,Jacques Bariot,Guillaume Montiage,N/A,N/A,N/A
Istanbul,Rüdiger Dorn,N/A,N/A,N/A,N/A
Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,Raymond Edwards,Suzanne Goldberg,Gary Grady,N/A,N/A
Unmatched: Cobble & Fog,Rob Daviau,Justin D. Jacobson,Chris Leder,Kevin Rodgers,N/A
Endeavor: Age of Sail,Carl de Visser,Jarratt Gray,N/A,N/A,N/A
Xia: Legends of a Drift System,Cody Miller,N/A,N/A,N/A,N/A
Glen More II: Chronicles,Matthias Cramer,N/A,N/A,N/A,N/A
Legendary Encounters: An Alien Deck Building Game,Ben Cichoski,Daniel Mandel,N/A,N/A,N/A
Viscounts of the West Kingdom,S J Macdonald,Shem Phillips,N/A,N/A,N/A
Marco Polo II: In the Service of the Khan,Simone Luciani,Daniele Tascini,N/A,N/A,N/A
Star Wars: X-Wing Miniatures Game,Jay Little,N/A,N/A,N/A,N/A
That's Pretty Clever!,Wolfgang Warsch,N/A,N/A,N/A,N/A
