Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
KAWA: A Game About Flow,Andre Hui,John Neufeld,Brandon Ong,Russell Wee,N/A
The Road to Vicksburg: The Battle of Champion Hill,Rob Land,N/A,N/A,N/A,N/A
Knights of the Hound Table,Kenny Chapman,N/A,N/A,N/A,N/A
Hair of the Dog,Alexander Jerabek,N/A,N/A,N/A,N/A
Distraction,Patrick Matthews,N/A,N/A,N/A,N/A
Uptown,Adam Strzelecki,N/A,N/A,N/A,N/A
Mosquito,Max Gerchambeau,N/A,N/A,N/A,N/A
UNO: One Piece,Merle Robbins,N/A,N/A,N/A,N/A
Sorry! Card Revenge,(Uncredited),N/A,N/A,N/A,N/A
Sally Face: Strange Nightmares,Steve Gabry,N/A,N/A,N/A,N/A
Carteros,Eitel Saavedra Diaz,N/A,N/A,N/A,N/A
Trivial Pursuit: Doctor Who,(Uncredited),N/A,N/A,N/A,N/A
Chaos,(Uncredited),N/A,N/A,N/A,N/A
Blenheim,Jim Hind,N/A,N/A,N/A,N/A
Meme vs 100cia,Nicolás Fernández,N/A,N/A,N/A,N/A
Le Saghe di Conquest,Valerio Porporato,Paolo Vallerga,N/A,N/A,N/A
Hold-Up,Shuky,N/A,N/A,N/A,N/A
Lepanto,Pepe Pineda,N/A,N/A,N/A,N/A
Ghost Hunt,(Uncredited),N/A,N/A,N/A,N/A
Taco Takeover,David Blanchard,N/A,N/A,N/A,N/A
Playoff One-On-One Hockey Challenge,(Uncredited),N/A,N/A,N/A,N/A
Hedbanz Act Up!,Peter MacIver,N/A,N/A,N/A,N/A
Pyramid,(Uncredited),N/A,N/A,N/A,N/A
Superpowers at War,"David ""Zeb"" Cook",Douglas Niles,N/A,N/A,N/A
Stratego: Transformers,(Uncredited),N/A,N/A,N/A,N/A
Ergo,(Uncredited),N/A,N/A,N/A,N/A
Yarmuk,Adrian McGrath,Chris Smith,N/A,N/A,N/A
Cthulhu's Vault,Jim Dietz,Richard Launius,N/A,N/A,N/A
Star Plus,Park Tae Woo,N/A,N/A,N/A,N/A
Terrible Swift Swordfish,Roberto Chiavini,N/A,N/A,N/A,N/A
16 Candies,Dickie Chapin,N/A,N/A,N/A,N/A
Cue Me!,(Uncredited),Frank Thibault,N/A,N/A,N/A
Astronauts: The Ultimate Space Game,N/A,N/A,N/A,N/A,N/A
Mao,(Uncredited),N/A,N/A,N/A,N/A
Tripods!,Geoff Sims,N/A,N/A,N/A,N/A
Sicily '43: The Beginning of the End,Marco Donadoni,N/A,N/A,N/A,N/A
The Battles of Bull Run: Manassas – June 1861 and August 1862,Jim Dunnigan,Albert A. Nofi,N/A,N/A,N/A
IGOR: The Mad Scientist's Lament,Mike Young,N/A,N/A,N/A,N/A
Chaos,(Uncredited),N/A,N/A,N/A,N/A
