Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Napoleon Invades Spain,Kevin Zucker,N/A,N/A,N/A,N/A
Ulti,(Uncredited),N/A,N/A,N/A,N/A
C.O.G.,Steve Finn,N/A,N/A,N/A,N/A
Shadow Network,Ralph Rosario,N/A,N/A,N/A,N/A
Die Sieben Weisen,Reiner Stockhausen,N/A,N/A,N/A,N/A
Holiday Hijinks #2: The Independence Incident,Jonathan Chaffer,N/A,N/A,N/A,N/A
Moorea,Reiner Stockhausen,N/A,N/A,N/A,N/A
"8th Army: Operation Crusader – The Winter Battles for Tobruk, 1941",Frank Chadwick,N/A,N/A,N/A,N/A
Rollet,David Harvey,N/A,N/A,N/A,N/A
Hof Gap: The Nurnberg Pincer,Charles T. Kamps,N/A,N/A,N/A,N/A
Zock 'n' Roll,Jörg von Rüden,N/A,N/A,N/A,N/A
Island Of D 2: The Shadow of Dawn,Jack Darwid,N/A,N/A,N/A,N/A
Bug Hunter Sniper!,Steve Winter,N/A,N/A,N/A,N/A
"Paths to Hell: Operation Barbarossa, June – December 1941",Juan Carlos Cebrián,Nicolás Eskubi,N/A,N/A,N/A
Knitting Circle,Emily Vincent,N/A,N/A,N/A,N/A
The Glade,Richard Breese,N/A,N/A,N/A,N/A
Dream Catchers,Gabriel Leow,N/A,N/A,N/A,N/A
OutLawed!,Ryan Cowler,N/A,N/A,N/A,N/A
Dungeons & Dragons Computer Labyrinth Game,Joe Sengir,N/A,N/A,N/A,N/A
Pinball Showdown,Diane Sauer,N/A,N/A,N/A,N/A
Tannenberg and the Opening Battles in the East 1914,David C. Isby,N/A,N/A,N/A,N/A
Nicaea,Amabel Holland,N/A,N/A,N/A,N/A
Tatort Meer Fall 1: Die Vogelinsel,Dorothee Hufer,Jonas Hufer,N/A,N/A,N/A
Big Money,Prospero Hall,Chris Rowlands,N/A,N/A,N/A
Kluster Duo,Paula Henning,Robert Henning,N/A,N/A,N/A
The Powerpuff Girls: Villains at Large Game,Craig Van Ness,N/A,N/A,N/A,N/A
The March of Progress,Alan Paull,N/A,N/A,N/A,N/A
"Silver Bayonet: The First Team in Vietnam, 1965",Gene Billingsley,N/A,N/A,N/A,N/A
Nexum Galaxy,Enrique Prieto Catalán,N/A,N/A,N/A,N/A
Seven Pines,Dean Essig,David A. Powell,N/A,N/A,N/A
Guardians' Chronicles,Frédérick Condette,N/A,N/A,N/A,N/A
Fighting Formations: US 29th Infantry Division,Chad Jensen,N/A,N/A,N/A,N/A
Snake Oil: Elixir,Jeff Ochs,N/A,N/A,N/A,N/A
Race the Wind,Saverio Robberto,Domenico Troia,N/A,N/A,N/A
Noobs über Bord,Johannes Krenner,Markus Slawitscheck,N/A,N/A,N/A
Justice League: Hero Dice – Flash,Andreas Schmidt,N/A,N/A,N/A,N/A
Top That!,Thierry Denoual,N/A,N/A,N/A,N/A
The Royal Navy,Jack Greene,N/A,N/A,N/A,N/A
Im Auftrag des Königs,Lorenz Kutschke,N/A,N/A,N/A,N/A
Second World War at Sea: Eastern Fleet,Michael Bennighof,N/A,N/A,N/A,N/A
Confrontation: The Age of the Rag'Narok,Jean Bey,N/A,N/A,N/A,N/A
Poetry for Neanderthals: NSFW Edition,Elan Lee,N/A,N/A,N/A,N/A
1944: D-Day to the Rhine,Dan Fournie,N/A,N/A,N/A,N/A
"Red Star/White Eagle: The Russo-Polish War, 1920",David Williams (I),N/A,N/A,N/A,N/A
Side Quest: 7th Sea,Jakub Caban,Bartosz Idzikowski,N/A,N/A,N/A
12 Rivers,Romain Caterdjian,N/A,N/A,N/A,N/A
Mandragora,Bruno Cathala,Florian Sirieix,N/A,N/A,N/A
Moon-Bots,Franz Couderc,N/A,N/A,N/A,N/A
Gettysburg 1863,Grant Wylie,Mike Wylie,N/A,N/A,N/A
Airborne In Your Pocket,Emmanuel Aquin,N/A,N/A,N/A,N/A
Deadball: Baseball With Dice (Second Edition),W.M. Akers,N/A,N/A,N/A,N/A
"Beyond Normandy: The British Advance, 1944 – A Panzer Grenadier Game",Michael Bennighof,Brian L. Knipple,N/A,N/A,N/A
Battlegroup: Rule Book,Warwick Kinrade,N/A,N/A,N/A,N/A
Shinobi Clans,Jürgen Mayer,N/A,N/A,N/A,N/A
Olé Guacamole,Guillaume Sandance,N/A,N/A,N/A,N/A
Mundo Abierto: Elria,Óscar Arévalo,N/A,N/A,N/A,N/A
KeyForge: Grim Reminders,Richard Garfield,N/A,N/A,N/A,N/A
Stratego 4,Kai Haferkamp,Ben Leijten,Oliver Rauch,N/A,N/A
Boudicca: The Warrior Queen,Richard H. Berg,Richard H. Berg,N/A,N/A,N/A
