Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Scriba,(Uncredited),N/A,N/A,N/A,N/A
Squashed,Nick Metzler,N/A,N/A,N/A,N/A
Solferino: 24 Juin 1859,Jean-Pierre Défieux,N/A,N/A,N/A,N/A
Gem Dealer,Reiner Knizia,N/A,N/A,N/A,N/A
The Gang,Antonello Lotronto,N/A,N/A,N/A,N/A
Acuity,Rebecca Bleau,Nicholas Cravotta,N/A,N/A,N/A
Jack Bananas,Cédric Herkel,Pascal Notredame,N/A,N/A,N/A
Sumo Rumble!!!,Corey Godfrey,N/A,N/A,N/A,N/A
Middle Empire,Nathan White,N/A,N/A,N/A,N/A
"Same, Same, But Different",N/A,N/A,N/A,N/A,N/A
Faux-Culte!,N/A,N/A,N/A,N/A,N/A
Pizzeria Italia,Ilenia Nacci,N/A,N/A,N/A,N/A
Megaman NT Warrior Trading Card Game,Joe Alread,Tim Ellington,Mike Reynolds,Kendrick Summers,N/A
Dumm gelaufen!,Hajo Bücken,Dirk Hanneforth,N/A,N/A,N/A
Garden Eel Go!,Peke (ぺけ),N/A,N/A,N/A,N/A
Jurassic World: Rückkehr zur Isla Nublar,Marco Teubner,N/A,N/A,N/A,N/A
Quin,Brian Rooney,Taeleen Woodard,N/A,N/A,N/A
Diamond Dig,Alan R. Moon,Bobby West,N/A,N/A,N/A
Demyansk Pocket,James Meldrum,N/A,N/A,N/A,N/A
Horrific,Edward Boudreaux,John Kornberger,Karl Lepp,N/A,N/A
Material World,Kent Mitchell,Alexis Papahadjopoulos,N/A,N/A,N/A
Square Shooters,Carmelyn Calvert,N/A,N/A,N/A,N/A
Caves & Claws,Jim Deacove,N/A,N/A,N/A,N/A
Space Station Assault,Darwin Kastle,N/A,N/A,N/A,N/A
L'Agent Jean!: Le Jeu,Olivier Cipière,N/A,N/A,N/A,N/A
La Maldición: Héroes de Lorthar,Ricardo Iassogna,Cristian Squitieri,N/A,N/A,N/A
Fish! Fish!! Fish!,Chislaine van den Bulk,N/A,N/A,N/A,N/A
Zombie Island,François Valentyne,N/A,N/A,N/A,N/A
"The Last Panzer Victory: The Battle of Debrecen – Hungary, 1944",Perry Moore,N/A,N/A,N/A,N/A
Dragons of Underearth,Keith Gross,N/A,N/A,N/A,N/A
Black Stories Junior: Red Stories,Corinna Harder,N/A,N/A,N/A,N/A
Are You A Robot?,Andrew Looney,N/A,N/A,N/A,N/A
Banana Bandido,Michael Loth,N/A,N/A,N/A,N/A
Status Report!,Patrick Brennan,N/A,N/A,N/A,N/A
Squillo: Marchettari Sprovveduti,Immanuel Casto,N/A,N/A,N/A,N/A
Pirate Map,Eugeni Castaño,N/A,N/A,N/A,N/A
Timestreams: Deck 2 – Medieval vs. Modern Day,Jeremy Holcomb,Joseph Huber (II),Stephen McLaughlin,Dan Tibbles,N/A
King of the Creepies,Jon Cohn,N/A,N/A,N/A,N/A
Creature College,Orhan Ertughrul,N/A,N/A,N/A,N/A
The Great Debate,David Ferguson (II),N/A,N/A,N/A,N/A
Monopoly Pizza Game,N/A,N/A,N/A,N/A,N/A
The Game of Real Life,Chris Pender,N/A,N/A,N/A,N/A
Monopoly: Super Mario Celebration!,N/A,N/A,N/A,N/A,N/A
Foodtown Throwdown,Ben Pierro,N/A,N/A,N/A,N/A
TOKYO GAME SHOW,Jordan Draper,Hiroshi Kawamura (川村 有),Yu Maruno (丸野優),N/A,N/A
Wie Waldi,Oliver Igelhaut,N/A,N/A,N/A,N/A
Ligretto Junior,(Uncredited),N/A,N/A,N/A,N/A
Jurassic Wars,(Uncredited),N/A,N/A,N/A,N/A
A Dash of Peiper,Paul Rohrbaugh,N/A,N/A,N/A,N/A
The Incredible Hulk Smash,Michelle Duval,N/A,N/A,N/A,N/A
Twilight's Last Gleaming 2,Ty Bomba,Charles L. Diamond,William Sariego,N/A,N/A
Mad Arena,Guillaume Blossier,N/A,N/A,N/A,N/A
Pompeii: The Last Days,M. Morgantini,S. Simonini,N/A,N/A,N/A
Clue: Supernatural,N/A,N/A,N/A,N/A,N/A
Huuue!,Alain Ollier,N/A,N/A,N/A,N/A
Option,(Uncredited),N/A,N/A,N/A,N/A
Play 5,Roger Yanagita,N/A,N/A,N/A,N/A
Fate of the Norns: Gulveig,Andrew Valkauskas,N/A,N/A,N/A,N/A
Kosmiczna misja,Filip Miłuński,N/A,N/A,N/A,N/A
Graverobbers,Carlo A. Rossi,N/A,N/A,N/A,N/A
Mastermind44,(Uncredited),N/A,N/A,N/A,N/A
Gangster II: Le Pro,Martin Tremblay,N/A,N/A,N/A,N/A
Wongamania,Xeo Lye,N/A,N/A,N/A,N/A
Asterix & Obelix: Mission Zaubertrank!,Michael Palm,Lukas Zach,N/A,N/A,N/A
Dragon's Ordeal,Mateusz Rakowski,N/A,N/A,N/A,N/A
The Traitors,N/A,N/A,N/A,N/A,N/A
Fury on Champlain,John Farewell,N/A,N/A,N/A,N/A
DMZ: The Next Korean War,Eric R. Harvey,N/A,N/A,N/A,N/A
Szeszélyes vizeken,Győri Zoltán Gábor,N/A,N/A,N/A,N/A
Monopoly: Go,N/A,N/A,N/A,N/A,N/A
Scattergories To Go,(Uncredited),N/A,N/A,N/A,N/A
Bible Taboo,N/A,N/A,N/A,N/A,N/A
Bear Stare Down: The Card Game,Amanda Naqvi,N/A,N/A,N/A,N/A
Selfish: Shipwrecked Edition,N/A,N/A,N/A,N/A,N/A
Knowledge?,Peer Sylvester,N/A,N/A,N/A,N/A
Pajaggle Boards,Bill Witt,N/A,N/A,N/A,N/A
AtmosFear: Khufu – The Mummy,(Uncredited),N/A,N/A,N/A,N/A
