Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
UNDO: Cherry Blossom Festival,Michael Palm,Lukas Zach,N/A,N/A,N/A
Totemo,Tony Boydell,N/A,N/A,N/A,N/A
City and Guilds,Steve Kingsbury,N/A,N/A,N/A,N/A
Hideous Abomination,Judson Cowan,N/A,N/A,N/A,N/A
A Week In Hell: The Battle of Hue,Laurent Guenette,N/A,N/A,N/A,N/A
Warriors of Japan: A Country Aflame 1335-1339,Makoto Nakajima,N/A,N/A,N/A,N/A
The Valley of Alchemists,Kamil Langie,N/A,N/A,N/A,N/A
S.P.Q.RisiKo!,Spartaco Albertarelli,N/A,N/A,N/A,N/A
The Sword and the Flame,Larry V. Brom,N/A,N/A,N/A,N/A
All Manor of Evil,Travis R. Chance,N/A,N/A,N/A,N/A
Visionary,Ron Dubren,N/A,N/A,N/A,N/A
Revolve!,Kei Kajino (梶野 桂),N/A,N/A,N/A,N/A
Caesar in Alexandria,Richard H. Berg,Mark Herman,Alan J. Ray,N/A,N/A
Cartagena: Die Meuterei,Michael Rieneck,N/A,N/A,N/A,N/A
Approaching Dawn: The Witching Hour,"Kenneth C. Shannon, III",N/A,N/A,N/A,N/A
Prussia's Glory: The Battles of Frederick the Great,Bob Kalinowski,N/A,N/A,N/A,N/A
Disney's Kingdom Hearts Perilous Pursuit,N/A,N/A,N/A,N/A,N/A
Legends of Sleepy Hollow,Ben Pinchback,Matt Riddle,N/A,N/A,N/A
"The Battle of Wakefield: Yorkshire, England 30 December 1460",Richard H. Berg,Ralph Shelton,N/A,N/A,N/A
Galactic Era,Channing Jones,N/A,N/A,N/A,N/A
Snapshot: Wildlife Photographer,Marcos Avlonitis,Richard Caves,Martin Daine,N/A,N/A
Stuffed,Jesse Labbe,N/A,N/A,N/A,N/A
Two by Two,Rob Bartel,N/A,N/A,N/A,N/A
1888-N,"Leonhard ""Lonny"" Orgler",N/A,N/A,N/A,N/A
Chainsaw Warrior,Stephen Hand,N/A,N/A,N/A,N/A
Really Bad Art,Sean Fletcher,Forrest-Pruzan Creative,N/A,N/A,N/A
Shadow Throne,Teale Fristoe,N/A,N/A,N/A,N/A
Admirals' War: World War II at Sea,Brian Herr,N/A,N/A,N/A,N/A
Battle Beyond Space,Frank Branham,N/A,N/A,N/A,N/A
Black Stories: Funny Death Edition,Holger Bösch,Corinna Harder,Jens Schumacher,N/A,N/A
Crimson Skies,"L. Ross Babcock, III",Jon Leitheusser,Jim Long,Matt Robinson,Jordan Weisman
Star Fleet Battles (Commander's Edition),Stephen V. Cole,N/A,N/A,N/A,N/A
Dweebies,Tim Roediger,N/A,N/A,N/A,N/A
Union Station,Travis D. Hill,N/A,N/A,N/A,N/A
Musketeers,Franz Josef Lamminger,N/A,N/A,N/A,N/A
Why Did the Chicken...?,Kory Heath,N/A,N/A,N/A,N/A
BOO,Chris Handy (I),N/A,N/A,N/A,N/A
Gloomies,Filippo Landini,N/A,N/A,N/A,N/A
Red Dragon Rising: The Coming War With China,Bruce Costello,N/A,N/A,N/A,N/A
Epic Dungeoneer: Call of the Lich Lord,Thomas Denmark,N/A,N/A,N/A,N/A
Mountains out of Molehills,Jim DiCamillo,Patrick Marino,N/A,N/A,N/A
Pralaya,Y. Ohashi,N/A,N/A,N/A,N/A
Panzer General: Allied Assault,George Chastain,Jason Coffey,Chuck Kroegel,N/A,N/A
Wanderlust: Discover the World,Julian Asleh,N/A,N/A,N/A,N/A
Chocolatiers,Isaias Vallejo,N/A,N/A,N/A,N/A
"Lost Victory: Manstein At Kharkov, Winter 1943",David James Ritchie,N/A,N/A,N/A,N/A
My First Adventure: Finding the Dragon,Roméo Hennion,N/A,N/A,N/A,N/A
Gussy Gorillas,Nick Murray,N/A,N/A,N/A,N/A
It's Mine,Unai Rubio,N/A,N/A,N/A,N/A
Dragon Run,Ludovic Barbe,Bruno Cathala,N/A,N/A,N/A
Warzone,Bill King,N/A,N/A,N/A,N/A
Tweeeet,Corné van Moorsel,N/A,N/A,N/A,N/A
MonsDRAWsity: Top Secret,Eric Slauson,N/A,N/A,N/A,N/A
Omen: Fires in the East,John Clowdus,N/A,N/A,N/A,N/A
Deadwood Studios USA,James Ernest,Rick Fish,N/A,N/A,N/A
Marvel Dice Masters: Avengers Infinity Campaign Box,Mike Elliott,Eric M. Lang,N/A,N/A,N/A
Cheops,Klaus Paal,N/A,N/A,N/A,N/A
Toddles-Bobbles,Alena Lebedeva,N/A,N/A,N/A,N/A
Dobro,Fel Barros,Lucas Castanho,Pedro Vinicius,N/A,N/A
Dadaocheng (Second Edition),Tsai Huei-Chiang,Eason Kao,N/A,N/A,N/A
Woodcraft: Roll and Write,Ross Arnold,Vladimír Suchý,N/A,N/A,N/A
Volo,Dieter Stein,N/A,N/A,N/A,N/A
Rory's Story Cubes: Intergalactic,Rory O'Connor,N/A,N/A,N/A,N/A
Island Alone,Radosław Ignatów,N/A,N/A,N/A,N/A
Vampire,Reiner Knizia,N/A,N/A,N/A,N/A
Gentlemen Thieves,Charles Chevallier,Catherine Dumas,Pascal Pelemans,N/A,N/A
The Piggyback Brigade,Alex Randolph,N/A,N/A,N/A,N/A
