Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Dark Tomb: The Ice Chasers,Andy Bergmann,N/A,N/A,N/A,N/A
Anno Domini: America,Urs Hostettler,N/A,N/A,N/A,N/A
Compostate Bien: El Juego,Pepo Zamora,N/A,N/A,N/A,N/A
Kogworks,Frank Dyksterhuis,Mark Wood,N/A,N/A,N/A
Cult Following,Tom Bauslaugh,Trevor Bradley,N/A,N/A,N/A
Elf: Journey from the North Pole,Prospero Hall,N/A,N/A,N/A,N/A
"Lee Moves North: The Confederate Summer Offensive, 1862 & 1863",John Young,N/A,N/A,N/A,N/A
Dschamál,Thomas Liesching,N/A,N/A,N/A,N/A
Crystalla,Renaud Libralesso,Pierrick Libralesso,Yoel Sayada,N/A,N/A
Destination: Neptune,Ian Brody,N/A,N/A,N/A,N/A
Battlestations: Dirtside,Jeff Siadek,N/A,N/A,N/A,N/A
Gravediggers,Reiner Knizia,N/A,N/A,N/A,N/A
Ambyria: Shroud of the Shadow Demon,Ben Krieger,Josh Paugh,N/A,N/A,N/A
Elefant Hunt,Tom Wham,N/A,N/A,N/A,N/A
Boom: Runaway,Christwart Conrad,N/A,N/A,N/A,N/A
"The Cossacks Are Coming!: The Tannenberg Campaign, 1914",David Bolt,N/A,N/A,N/A,N/A
Jumpy Jack,Jacques Gardeil,N/A,N/A,N/A,N/A
Get Adler! Deduction Card Game,Randall Thompson (I),N/A,N/A,N/A,N/A
Mayday,Marc W. Miller,N/A,N/A,N/A,N/A
Leagues of Adventure: Rocket Race,Robin Elliott,"Paul ""Wiggy"" Wade-Williams",N/A,N/A,N/A
DreamQuest,Nicolas Jarry,Fabien Vincourt,N/A,N/A,N/A
Ankh,Dave Grigger,N/A,N/A,N/A,N/A
Aquaducts,Dave Mansell,N/A,N/A,N/A,N/A
Partán,Thais Sánchez,N/A,N/A,N/A,N/A
GloBUM!,Eitel Saavedra Diaz,N/A,N/A,N/A,N/A
Les Pyramides 1798,Frédéric Bey,Marc Brandsma,N/A,N/A,N/A
Cookie Run: Kingdom The Board Game,Min-Sub Lee,Justin Oh,Hyuck Oh,Syou (しょう),N/A
X-Men: Under Siege,Richard Borg,N/A,N/A,N/A,N/A
Gummiland,Marco Teubner,N/A,N/A,N/A,N/A
Jägersro,Jan Jangö,N/A,N/A,N/A,N/A
"Chad: The Toyota Wars, 1979-1988",Rich Davis,N/A,N/A,N/A,N/A
Littoral Commander: The Baltic,Sebastian J. Bae,N/A,N/A,N/A,N/A
Escape from the Moon,Hiroshi Kawamura (川村 有),N/A,N/A,N/A,N/A
"Chariot: Tactical Warfare in the ""Biblical"" Age, 3000-500 BC",John Young,N/A,N/A,N/A,N/A
IQ Files: Escape Room – Amnesia,Francisco Lorenzo,N/A,N/A,N/A,N/A
Bretwalda,Leo Soloviey,N/A,N/A,N/A,N/A
Gold Nugget,Carles Carreras,N/A,N/A,N/A,N/A
UNO Junior,(Uncredited),N/A,N/A,N/A,N/A
Le grand méchant Monstre,Joan Dufour,Benoit Turpin,N/A,N/A,N/A
"La Bataille de Paris: 1814, le crépuscule de l'aigle",Walter Vejdovsky,N/A,N/A,N/A,N/A
Crime Zoom: No Furs,Stéphane Anquetil,N/A,N/A,N/A,N/A
Misión Rescate,Mourad Khiar,Amélie Pariente,N/A,N/A,N/A
Keep Cool,Dimitri Ferrière,N/A,N/A,N/A,N/A
Shark Attacks!,Henning Poehl,N/A,N/A,N/A,N/A
First Snow,Tomáš Uhlíř,N/A,N/A,N/A,N/A
Singapore,Charles T. Kamps,David James Ritchie,N/A,N/A,N/A
Odd World,Jack Degnan,N/A,N/A,N/A,N/A
