Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
High Noon Saloon,Cliff Bohm,Geoff Bottone,N/A,N/A,N/A
Imagem & Ação 2,(Uncredited),N/A,N/A,N/A,N/A
American Carrom,Henry Haskell,N/A,N/A,N/A,N/A
Fighting Sail: Sea Combat in the Age of Canvas and Shot 1775-1815,Joseph M. Balkoski,N/A,N/A,N/A,N/A
The Battle of Monmouth,Richard Kane,N/A,N/A,N/A,N/A
Trinket Trove,Rocco Privetera,N/A,N/A,N/A,N/A
Barbarians at the Gates: The Decline and Fall of the Western Roman Empire 337 - 476,Kris Van Beurden,N/A,N/A,N/A,N/A
The Snallygaster Situation: Kids on Bikes Board Game,Michael Addison,Jonathan Gilmour-Long,N/A,N/A,N/A
Leros,Dean Essig,Dave Friedrichs,N/A,N/A,N/A
It's Mine!,Reiner Knizia,N/A,N/A,N/A,N/A
Mint Tin Mini Skulduggery,Kate Beckett,David Rene Miller,N/A,N/A,N/A
"Warhammer 40,000 (Second Edition)",Andy Chambers,Rick Priestley,N/A,N/A,N/A
"Operation Mercury: The German Airborne Assault on Crete, 1941",Gene Billingsley,Vance von Borries,N/A,N/A,N/A
Mutant Year Zero: Zone Wars,Andy Chambers,N/A,N/A,N/A,N/A
Sorcerer & Stones,Nightsorrow Chou,Eros Lin,N/A,N/A,N/A
Slaughterball,Erik Kjerland,N/A,N/A,N/A,N/A
Wipers Salient,Felbrigg Herriot,N/A,N/A,N/A,N/A
Warhammer Underworlds: Dreadfane,John Bracken,Dave Sanders,N/A,N/A,N/A
Sebastian Fitzek Safehouse: Das Würfelspiel,Marco Teubner,N/A,N/A,N/A,N/A
BattleFleet Mars: Space Combat in the 21st Century,Brad Hessel,Redmond A. Simonsen,N/A,N/A,N/A
Rise of the Zombies!,Dan Verssen,N/A,N/A,N/A,N/A
POW!,Reiner Knizia,N/A,N/A,N/A,N/A
Dig Down Dwarf,Jason Glover,N/A,N/A,N/A,N/A
Waterloo Solitaire,Sean Cooke,Mike Wylie,Grant Wylie,N/A,N/A
Bull Moose,Patrick Stevens,N/A,N/A,N/A,N/A
Against the Reich,Joseph M. Balkoski,N/A,N/A,N/A,N/A
Cutthroat Kingdoms,Bryan Merlonghi,N/A,N/A,N/A,N/A
Portals,Maxim Istomin,N/A,N/A,N/A,N/A
Grave Robbers II: Skippy's Revenge,Stephen Tassie,N/A,N/A,N/A,N/A
Battle for Stalingrad,Dan Verssen,N/A,N/A,N/A,N/A
Retro: Tactical WWII Wargame Variant Rules,Gary Graber,N/A,N/A,N/A,N/A
"PanzerBlitz: Hill of Death – The Battle for Hill 112, Normandy 1944",Darren Emge,N/A,N/A,N/A,N/A
The Librarians: Adventure Card Game,Brett Schofield (II),N/A,N/A,N/A,N/A
"Won by the Sword: Great Campaigns of the Thirty Years War, Vol. 1",Ben Hull,N/A,N/A,N/A,N/A
Fairy Land,Luca Iennaco,N/A,N/A,N/A,N/A
Personal Preference,Donal Carlston,N/A,N/A,N/A,N/A
EVE: Conquests,Pétur Örn Þórarinsson,N/A,N/A,N/A,N/A
The Dogs of War,Fabrizio Vianello,N/A,N/A,N/A,N/A
Complices,Arthur Anguilla,Antonin Boccara,Jules Messaud,N/A,N/A
Offboard,Michel Lalet,Laurent Levi,N/A,N/A,N/A
Ringo,Julien Griffon,N/A,N/A,N/A,N/A
6 Castles,Costa,Rôla,N/A,N/A,N/A
Scoundrel,Kurt Bieg,Zach Gage,N/A,N/A,N/A
Heroes,Adam Kwapiński,N/A,N/A,N/A,N/A
Cosmic Cows,Maureen Hiron,N/A,N/A,N/A,N/A
Start Player: A Kinda Collectible Card Game,Ted Alspach,N/A,N/A,N/A,N/A
Rick and Morty: Anatomy Park – The Game,Matt Hyra,N/A,N/A,N/A,N/A
Just4Fun,Jürgen P. Grunau,N/A,N/A,N/A,N/A
Ringmaster: Welcome to the Big Top,Justin Gary,N/A,N/A,N/A,N/A
"The Supreme Commander: World War II in Europe, 1939-1945",Danny Holte,N/A,N/A,N/A,N/A
Duel Masters Trading Card Game,Tyler Bielman,Charlie Catino,Mike Elliott,N/A,N/A
Bank Heist,N/A,N/A,N/A,N/A,N/A
Face to the Mat,Keith Avallone,N/A,N/A,N/A,N/A
Magic: The Gathering – Game Night,N/A,N/A,N/A,N/A,N/A
Hands Up,Jacques Zeimet,N/A,N/A,N/A,N/A
Farben,Apolline Jove,N/A,N/A,N/A,N/A
