Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Click & Crack,Jun'ichi Sato,N/A,N/A,N/A,N/A
Top Ten Quiz,Johannes Berger,Julien Gupta,N/A,N/A,N/A
Sherlock Deluxe,Reinhard Staupe,N/A,N/A,N/A,N/A
Star Trek Game,Michael Gray,N/A,N/A,N/A,N/A
Once Upon a Line,William Aubert,Dan Thouvenot,N/A,N/A,N/A
Sanctuary: The Keepers Era – Lands of Dusk,Leonardo Romano,N/A,N/A,N/A,N/A
Sensor Ghosts,Janice Turner,Stu Turner,N/A,N/A,N/A
Battlecrest: Metronn Base Game,Dustin Dobson,Roshni Patel,Milan Zivkovic,N/A,N/A
Battlestar Galactica,"L. Ross Babcock, III",Jordan Weisman,N/A,N/A,N/A
Arquimedes,Reiner Knizia,N/A,N/A,N/A,N/A
Badass Force: Édition VHS,Ghislain Masson,N/A,N/A,N/A,N/A
Kung Fu 2100,B. Dennis Sustare,N/A,N/A,N/A,N/A
Sunken Sailor,N/A,N/A,N/A,N/A,N/A
Carrom Shuffle Board Game,N/A,N/A,N/A,N/A,N/A
Dragon Strike,(Uncredited),N/A,N/A,N/A,N/A
Les Fils de Samarande,Bruno Cathala,N/A,N/A,N/A,N/A
Nordwind 1945,Nicolas Stratigos,N/A,N/A,N/A,N/A
Fishy Tactics,Toby Fairclough,N/A,N/A,N/A,N/A
