Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Wolkenbruch,Sabrina von Contzen,Hanno von Contzen,N/A,N/A,N/A
Noueni,N/A,N/A,N/A,N/A,N/A
Wizardz Bluff,Jayson Smith,Ron Smith,N/A,N/A,N/A
Block Out!,Forrest-Pruzan Creative,N/A,N/A,N/A,N/A
The War of the Worlds: USA – East Coast,Arnauld Della Siega,N/A,N/A,N/A,N/A
Beyond Competition,Sid Sackson,N/A,N/A,N/A,N/A
Twigs,Néstor Romeral Andrés,N/A,N/A,N/A,N/A
Attila,Bruno Faidutti,N/A,N/A,N/A,N/A
"Stratego: The Chronicles of Narnia – The Lion, The Witch, and The Wardrobe",(Uncredited),N/A,N/A,N/A,N/A
Thieves of Bagdad,Francis Pacherie,N/A,N/A,N/A,N/A
Fairy Concerto,Takeo Yamada,N/A,N/A,N/A,N/A
Patatrap Quest,Wilfried Fort,Marie Fort,N/A,N/A,N/A
Surakarta,(Uncredited),N/A,N/A,N/A,N/A
Kaijudo,Tyler Bielman,Mike Elliott,Andrew Finch,James Hata,N/A
Jack the Ripper,Ty Rucker,N/A,N/A,N/A,N/A
Floats McGoats,Sara Farber,Bryan Wilson,N/A,N/A,N/A
Anno Domini: Penne e Pennelli,Urs Hostettler,N/A,N/A,N/A,N/A
Scene It? Disney Second Edition,(Uncredited),N/A,N/A,N/A,N/A
Chainmail: Medieval Combat,Richard H. Berg,N/A,N/A,N/A,N/A
Grimoire Shuffle,"D. Brad Talton, Jr.",N/A,N/A,N/A,N/A
Verdun: A Generation Lost,Roger Nord,N/A,N/A,N/A,N/A
Black Prince: Crecy & Navarette,Anthony F. Buccini,Christopher Cummins,Eric Goldberg,Tom Hamilton,N/A
Earth Cows of Mass Destruction,Brian Moffitt,N/A,N/A,N/A,N/A
Taifa,Victor Catala,Alex Folch,Jesus Peralta,Nacho Torres,N/A
Planet Busters,James M. Ward,Tom Wham,N/A,N/A,N/A
Cantankerous Cats,Aven Gonzalez,Elise Spacek,N/A,N/A,N/A
Insidious Sevens,Alex Weldon,N/A,N/A,N/A,N/A
Gadget Trick,Kota Nakayama (中山 宏太),N/A,N/A,N/A,N/A
War Vikings,Vicente (Vince) Martin,N/A,N/A,N/A,N/A
Pirate Box,Sylas,N/A,N/A,N/A,N/A
Gaudí,Oriol Comas i Coma,Jep Ferret,N/A,N/A,N/A
The Crystal Maze,N/A,N/A,N/A,N/A,N/A
Geekmon Capture,Karina Alves,Arthur Casulli,N/A,N/A,N/A
How to Host a Murder: Roman Ruins,Gail M. Peck,Doug Peterson,Neal Shusterman,N/A,N/A
Serica: Plains of Dust,Todd Sanders,N/A,N/A,N/A,N/A
Spangles,David L. Smith,N/A,N/A,N/A,N/A
Zoocracy,Simon Haas,N/A,N/A,N/A,N/A
Katoiz,Sabine Opstelten,N/A,N/A,N/A,N/A
Helltank Destroyer,Philip S. Kosnett,N/A,N/A,N/A,N/A
Zombies!!! Jr.,Todd Breitenstein,Kerry Breitenstein,N/A,N/A,N/A
Zombie Life,James Ernest,Paul Peterson,N/A,N/A,N/A
Piratz,Oliver Igelhaut,N/A,N/A,N/A,N/A
Robit Riddle: Storybook Adventures,Kevin Craine,N/A,N/A,N/A,N/A
Connections,Tom McNamara,N/A,N/A,N/A,N/A
Djam,William Attia,N/A,N/A,N/A,N/A
Dungeons of the Oak Dell,Przemysław Fornal,Michał Łopato,N/A,N/A,N/A
Eschnapur,Reinhard Staupe,N/A,N/A,N/A,N/A
The Red Burnoose: Algeria 1857,Matt Shoemaker,Roberta Taylor,N/A,N/A,N/A
Toss Up!,Garrett J. Donner,Michael S. Steer,N/A,N/A,N/A
Concerto,Uwe Bursik,N/A,N/A,N/A,N/A
Trivial Pursuit: World of Warcraft,N/A,N/A,N/A,N/A,N/A
Komodo,Amanda Milne,Julia Schiller,N/A,N/A,N/A
Raid on Iran,Steve Jackson (I),N/A,N/A,N/A,N/A
You Must Be an Idiot!,Stephen Glenn,N/A,N/A,N/A,N/A
Apples to Apples to Go,Matthew Kirby,N/A,N/A,N/A,N/A
Clue Escape: The Midnight Hotel,George Feledichuk,"David ""Duvey"" Rudow",Leo Taylor,N/A,N/A
Unstable Unicorns: Travel Edition,Ramy Badie,N/A,N/A,N/A,N/A
Gosh Darn Bubbles!,Sanchez Michaels,N/A,N/A,N/A,N/A
Samhain,Mauro Chiabotto,Alessandro Chiabotto,N/A,N/A,N/A
Football Leader,Jaime Iscar Gallego,N/A,N/A,N/A,N/A
Yahtzee: Frenzy – Dice & Card Game,N/A,N/A,N/A,N/A,N/A
Mush,Alan R. Moon,N/A,N/A,N/A,N/A
Frenemy Pastry Party,Jesse Li,N/A,N/A,N/A,N/A
When Zombies Attack!,John S. Jacobs,Emil G. Palisoc,N/A,N/A,N/A
Agora Barcelona,Oriol Comas i Coma,Jep Ferret,N/A,N/A,N/A
Entenrallye,Walter Müller,Walter Müller,N/A,N/A,N/A
Kongkang: The Wild Party,Watthanachai Treedecha,N/A,N/A,N/A,N/A
Tortilla de Patatas: The Game,Xavier Carrascosa,N/A,N/A,N/A,N/A
FocusX,Guillermo Solano,N/A,N/A,N/A,N/A
LUM42,Vincent Joassin,N/A,N/A,N/A,N/A
Detecteam Family: Cheating Champions,Alexander Peshkov,Ekaterina Pluzhnikova,N/A,N/A,N/A
Swords & Sails,Jason R. Williams,N/A,N/A,N/A,N/A
Fusion,Reinhard Staupe,N/A,N/A,N/A,N/A
Ceres: Operation Stolen Base,Joseph Miranda,N/A,N/A,N/A,N/A
Mow Money,Matt Saunders,N/A,N/A,N/A,N/A
Flohzirkus,Jim Winslow,N/A,N/A,N/A,N/A
Let's Hit Each Other with Fake Swords,Ian Clayman,Mary Georgescu,Eric M. Lang,N/A,N/A
Terrace 6x6,Anton Dresden,Buzz Siler,N/A,N/A,N/A
"""I Would Kill Hitler""",(Uncredited),N/A,N/A,N/A,N/A
Sussed?: All Sorts,N/A,N/A,N/A,N/A,N/A
Poison,Kedric Winks,N/A,N/A,N/A,N/A
Kings' Struggle,Robert Burke,N/A,N/A,N/A,N/A
L'Arbre,Simon Havard,N/A,N/A,N/A,N/A
Schatz der Kobolde,Dirk Baumann,N/A,N/A,N/A,N/A
Jungle Speed: Electronique,Thomas Vuarchex,Pierrick Yakovenko,N/A,N/A,N/A
NOCAUT!,Daniel Galvez,Dave Navarro,N/A,N/A,N/A
iKNOW: Innovations,N/A,N/A,N/A,N/A,N/A
Liqueur the Game,Shogo Kuroda,N/A,N/A,N/A,N/A
Coraxis & Co.,Andreas Frei,Ueli Frei,Lukas Frei,N/A,N/A
UNO MOD,(Uncredited),N/A,N/A,N/A,N/A
Dino Detektive,Dominique Ehrhard,N/A,N/A,N/A,N/A
Rats to Riches,Eugene Lim,N/A,N/A,N/A,N/A
UNO: Mario Kart,Nick Hayes,N/A,N/A,N/A,N/A
What?,Dave Manga,N/A,N/A,N/A,N/A
It's 5pm,Totsuca Chuo,N/A,N/A,N/A,N/A
Franco-Prussian War 40: August 1870 - March 1871,Joseph Miranda,N/A,N/A,N/A,N/A
Der Hobbit: Eine unerwartete Reise – Das Spiel zum Film,Andreas Schmidt,N/A,N/A,N/A,N/A
Mala Suerte,Nico Cardona,N/A,N/A,N/A,N/A
Ninja Arena,Oliver Schneider,N/A,N/A,N/A,N/A
Uradalom,György János,N/A,N/A,N/A,N/A
