Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Bungee,Haim Shafir,N/A,N/A,N/A,N/A
Zookeepers,Pedro Gordalina,N/A,N/A,N/A,N/A
UNO Madness,Jim Keifer,N/A,N/A,N/A,N/A
Räuber,Wolfgang Kramer,N/A,N/A,N/A,N/A
Qui-Quitanda,Reiner Knizia,N/A,N/A,N/A,N/A
Bounty Hunter: Shootout at the Saloon,Joe Angiolillo,Alfred Leonardi,Mike Vitale,N/A,N/A
We Love Cats,Steve Jackson (I),N/A,N/A,N/A,N/A
Dudab,Hegedűs Csaba,N/A,N/A,N/A,N/A
Spy,Reiner Knizia,N/A,N/A,N/A,N/A
Fast Figure,Keith Meyers,N/A,N/A,N/A,N/A
Znikające ciasteczka,Piotr Siłka,N/A,N/A,N/A,N/A
Smugglers of the Galaxy,Nathan Abrashoff,Daniel Strain,N/A,N/A,N/A
My Monopoly,Charles Darrow,N/A,N/A,N/A,N/A
Domino Dice,Garrett J. Donner,Hunter Heckler,Michael S. Steer,N/A,N/A
A.D.A.P.T.,John Wrot!,N/A,N/A,N/A,N/A
TacDex: Pirates,Richard Borg,N/A,N/A,N/A,N/A
This Big!,Rosie Roberson,N/A,N/A,N/A,N/A
Little Dungeon: Turtle Rock,Ed DeCoste,N/A,N/A,N/A,N/A
Glory Road: The First Battle of Bull Run,Keith Poulter,N/A,N/A,N/A,N/A
Kids On Stage,(Uncredited),N/A,N/A,N/A,N/A
Cave Pilot 55,Martijn Weterings,N/A,N/A,N/A,N/A
Snafooey,Jim Seko,N/A,N/A,N/A,N/A
Willi Wacker,Dan Glimne,N/A,N/A,N/A,N/A
Trip 1907: Interactive Escape the Book Game,Giorgos Kiafas,N/A,N/A,N/A,N/A
Utter Nonsense: Family Edition,Dave Mazurek,Tim Swindle,N/A,N/A,N/A
Crime Solvers,Ronald M. Corn,N/A,N/A,N/A,N/A
Geist,Rose Anderson,N/A,N/A,N/A,N/A
Blitz,(Uncredited),N/A,N/A,N/A,N/A
Monopoly: Las Vegas,(Uncredited),N/A,N/A,N/A,N/A
Tooor!,Oliver Abendroth,N/A,N/A,N/A,N/A
Voll Verladen!,Frank Stark,N/A,N/A,N/A,N/A
Rorschach,Kristian Klooß,N/A,N/A,N/A,N/A
Axis of Evil: A Strategic Wargame,Rune Klingenberg Hansen,N/A,N/A,N/A,N/A
Scavengers Gold,(Uncredited),N/A,N/A,N/A,N/A
Forgotten Axis: The Romanian Campaign,Michael Bennighof,N/A,N/A,N/A,N/A
Think Alike,(Uncredited),N/A,N/A,N/A,N/A
Make 'n' Break: Würfelspiel,Max Kirps,Andrew Lawson,Jack Lawson,Randolf Siew,N/A
Olustee,Charles L. Diamond,N/A,N/A,N/A,N/A
Klondike 1896,Vladimír Suchý,N/A,N/A,N/A,N/A
Wühltisch,Thorsten Gimmler,N/A,N/A,N/A,N/A
Tricky Badger,Alexander Kneepkens,N/A,N/A,N/A,N/A
Heroes of Olympus,B. Dennis Sustare,N/A,N/A,N/A,N/A
Monopoly: Fallout Collector's Edition,(Uncredited),N/A,N/A,N/A,N/A
City Explorer: Kyoto,ゆお (Yuo),N/A,N/A,N/A,N/A
Sloop,Mike Fitzgerald,N/A,N/A,N/A,N/A
Life's a Pitch,(Uncredited),N/A,N/A,N/A,N/A
Order's Up!,Myles Christensen,N/A,N/A,N/A,N/A
Hit the Hat,(Uncredited),N/A,N/A,N/A,N/A
Mischief & Malice TCG,Scott Alpert,N/A,N/A,N/A,N/A
GOLO,Patrick Shea,N/A,N/A,N/A,N/A
No Bluff!,Dominique Ehrhard,N/A,N/A,N/A,N/A
Bugs,Keith Meyers,N/A,N/A,N/A,N/A
Geared: Build Your Bike,Alex Solomon,N/A,N/A,N/A,N/A
"Trust Me, I'm a Superhero",Hannah Ford Morgan,N/A,N/A,N/A,N/A
Monopoly: Batman,(Uncredited),N/A,N/A,N/A,N/A
Big Picture Apples to Apples,Matthew Kirby,Mark Alan Osterhaus,N/A,N/A,N/A
Bello,Reiner Knizia,N/A,N/A,N/A,N/A
Mucks Mäuschen Still,Reinhard Staupe,N/A,N/A,N/A,N/A
Hip Hops: Brews of the World,Francis Madeira,N/A,N/A,N/A,N/A
