Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Woolfy,Grégory Kirszbaum,Alex Sanders,N/A,N/A,N/A
The Elder Scrolls: Call to Arms,Mark Latham,N/A,N/A,N/A,N/A
"A Greater Victory: South Mountain, September 14, 1862",Steve Carey,N/A,N/A,N/A,N/A
Time's Up! Family Edition,Peter Sarrett,N/A,N/A,N/A,N/A
Sub Search,(Uncredited),N/A,N/A,N/A,N/A
The Hobbit: An Unexpected Journey Strategy Battle Game,N/A,N/A,N/A,N/A,N/A
Collapsible D: The Final Minutes of the Titanic,Gianluca Santopietro,N/A,N/A,N/A,N/A
Incubation,Carl Brière,N/A,N/A,N/A,N/A
Pungi,Klaus Kreowski,N/A,N/A,N/A,N/A
Knockabout,Greg Lam,N/A,N/A,N/A,N/A
Athlas: Duel for Divinity,Tzvika Harpaz,N/A,N/A,N/A,N/A
Thingstead,Scott Almes,N/A,N/A,N/A,N/A
Moods,Andrew Lawson,Jack Lawson,N/A,N/A,N/A
Ronin: Skirmish Wargames in the Age of the Samurai,Craig Woodfield,N/A,N/A,N/A,N/A
Ambar,Alberto Cano,N/A,N/A,N/A,N/A
Polis,Leo Colovini,N/A,N/A,N/A,N/A
Shenandoah: Jackson's Valley Campaign,Tom Dalgliesh,Gary Selkirk,N/A,N/A,N/A
Beetle to the Bubble,Jeroen Geenen,N/A,N/A,N/A,N/A
Star Fleet Battles Cadet Training Manual,Stephen V. Cole,N/A,N/A,N/A,N/A
Star Frontiers: Knight Hawks,Douglas Niles,N/A,N/A,N/A,N/A
Star Wars Death Star Perplexus,Michael McGinnis,N/A,N/A,N/A,N/A
Bali,Uwe Rosenberg,N/A,N/A,N/A,N/A
Isle of Monsters,Joshua DeBonis,Nikola Risteski,N/A,N/A,N/A
"Afrikakorps: Decision in the Desert, 1941-42",Ty Bomba,Joseph Miranda,N/A,N/A,N/A
"The Punic Wars: Rome vs Carthage, 264-146 B.C.",Irad B. Hardy,N/A,N/A,N/A,N/A
Gamer Over! A Game Fair Murder Mystery,Stephan Kessler,N/A,N/A,N/A,N/A
Vorpals,Masato Uesugi,N/A,N/A,N/A,N/A
Deadlines,Julien Teilhet,N/A,N/A,N/A,N/A
Go Gecko Go!,Jürgen Adams,N/A,N/A,N/A,N/A
Bataan!,Mark Guttag,Vance von Borries,N/A,N/A,N/A
Cornish Smuggler,Henry Jasper,The M.N.G. Collective,N/A,N/A,N/A
Ascari: African Battles of the Italian Army 1890-1895,Marco Campari,N/A,N/A,N/A,N/A
Zodiac Duel,David Heras Pino,N/A,N/A,N/A,N/A
Charty Party,Evan Katz,Josh Roberts,N/A,N/A,N/A
Hougoumont: Rock of Waterloo,Ralph Braun,Shawn McEvoy,N/A,N/A,N/A
Pennsylvania Railroad,John Bohrer,N/A,N/A,N/A,N/A
Left Right Dilemma,Ken Gruhl,Jeremy Posner,N/A,N/A,N/A
Snapshot,Marc W. Miller,N/A,N/A,N/A,N/A
ADAPTOID 24,Pedro Berenguel Nieto,N/A,N/A,N/A,N/A
Happy Bee,Maxime Rambourg,Théo Rivière,N/A,N/A,N/A
Vampire Village,Maxime Rambourg,N/A,N/A,N/A,N/A
Sumo!,Jim Winslow,N/A,N/A,N/A,N/A
Hat-Trick,Patryk Kowalski,N/A,N/A,N/A,N/A
Lucky Forward: Patton's Third Army in Lorraine,Joe Youst,N/A,N/A,N/A,N/A
"The Battle of White Plains: Twilight of the New York Campaign October 28th–31st, 1776",Mark Miklos,N/A,N/A,N/A,N/A
Ostia: The Harbor of Rome,Stefan Risthaus,N/A,N/A,N/A,N/A
Fowl Play!,Richard Breese,N/A,N/A,N/A,N/A
The Icarus Club,Hugame (符亀) / Crocotile,N/A,N/A,N/A,N/A
