Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Demonslayer: Siege of Mt. Kunlun,N/A,N/A,N/A,N/A,N/A
Force Eagle's War,Dean Essig,N/A,N/A,N/A,N/A
The Secret of Langton Manor,N/A,N/A,N/A,N/A,N/A
Petris,David Bernal,N/A,N/A,N/A,N/A
NecronomiCORP,Ivan Escalante,N/A,N/A,N/A,N/A
Reis de Portugal,Nuno Bizarro Sentieiro,Paulo Soledade,N/A,N/A,N/A
Fabelland,Moritz Schuster,N/A,N/A,N/A,N/A
Young Jacob Marley,James Ernest,N/A,N/A,N/A,N/A
I Guess This Is It,Cezar Capacle,N/A,N/A,N/A,N/A
Mare Nostrum: War in the Mediterranean,Joseph Miranda,N/A,N/A,N/A,N/A
Shuffle Grand Prix,Rob Newton,N/A,N/A,N/A,N/A
The Willow Game,Greg Costikyan,N/A,N/A,N/A,N/A
Fano330-R-Morris,Masahiro Nakajima,N/A,N/A,N/A,N/A
Imagidice!,Emily Daly,N/A,N/A,N/A,N/A
Bodyguard Overlord,John Prados,N/A,N/A,N/A,N/A
Star Wars: Attack of the Clones Card Game,Reiner Knizia,Reiner Knizia's,N/A,N/A,N/A
The Home Stretch,(Uncredited),N/A,N/A,N/A,N/A
DeliCats,Núria Casellas,Eloi Pujadas,Ferran Renalias,N/A,N/A
Nomads of Arabia: The Wandering Herds Game,Kris Gould,N/A,N/A,N/A,N/A
Werewolf: A Party Game for Devious People,Mathew Sisson,N/A,N/A,N/A,N/A
Bismarck: The Last Battle,Petros Sorilos,N/A,N/A,N/A,N/A
Papua,Grzegorz Rejchtman,N/A,N/A,N/A,N/A
Across America Fluxx,Andrew Looney,N/A,N/A,N/A,N/A
Monster City Planners,Gary Dahl,N/A,N/A,N/A,N/A
Sabbat Magica,Guillaume Ettori,Jérémy Fraile,N/A,N/A,N/A
The Herald,Paolo Pellegri,N/A,N/A,N/A,N/A
Something Wild! Villains,Funko Games,N/A,N/A,N/A,N/A
Very Bad Lands: T-Rex,Marc Larivière,N/A,N/A,N/A,N/A
Kabaal,Werner Schmitt,N/A,N/A,N/A,N/A
Sergeants: On the Eastern Front,S. Craig Taylor,N/A,N/A,N/A,N/A
Earth Rising: 20 Years to Transform Our World,Laurie Blake,N/A,N/A,N/A,N/A
Monkey Temple,Matteo Cimenti,Carlo Rigon,Chiara Zanchetta,N/A,N/A
Cherkassy Pocket: Encirclement at Korsun,John Desch,N/A,N/A,N/A,N/A
Karen and the Pirate Island,Pawn,N/A,N/A,N/A,N/A
Secrets of the Deep,Wolfgang Riedesser,N/A,N/A,N/A,N/A
Ugah Ugah!,Benjamin Schwer,N/A,N/A,N/A,N/A
Attila: Scourge O'God,Roger Sandell,N/A,N/A,N/A,N/A
Alien Space Battle Manual,Lou Zocchi,N/A,N/A,N/A,N/A
Game of Thrones: The Trivia Game,Jonathan Ying,N/A,N/A,N/A,N/A
Tridom,(Uncredited),N/A,N/A,N/A,N/A
Bivouac,Kris VanBogelen,N/A,N/A,N/A,N/A
Manhattan TraffIQ,Dirk Arning,N/A,N/A,N/A,N/A
Verdun: A Dagger at the Heart of France,Marc W. Miller,N/A,N/A,N/A,N/A
Brutality,Stephan Frost,N/A,N/A,N/A,N/A
Dany goes to hollywood,Phil Vizcarro,N/A,N/A,N/A,N/A
Debtzilla,Xeo Lye,N/A,N/A,N/A,N/A
Crète 1941: Opération Merkur,Franck Yeghicheyan,N/A,N/A,N/A,N/A
Fire,Werner Falkhof,Michael Sohre,N/A,N/A,N/A
Witty Witches,Joris Van Derbeken,N/A,N/A,N/A,N/A
Triumph & Fall of the Desert Fox,Andreas Bertram,Dirk Blech,Udo Grebe,N/A,N/A
Look Away!,John Prados,Paul Rohrbaugh,N/A,N/A,N/A
N-Tropy,Paul Wickens,N/A,N/A,N/A,N/A
Black Gold (Texas Tea),Ty Bomba,N/A,N/A,N/A,N/A
Last Battle Twilight: 2000,Tim Ryan,N/A,N/A,N/A,N/A
Dino Days,Gareth Edwards,N/A,N/A,N/A,N/A
The Vibe,Jacob Jaskov,N/A,N/A,N/A,N/A
Champs de Bataille IV: Asie,Stéphane Martin,Théophile Monnier,Dominique Sanches,Nicolas Stratigos,N/A
Qwarks,Gregory Detrez,N/A,N/A,N/A,N/A
Corintho,Paolo Scattini,N/A,N/A,N/A,N/A
Mechaton:  Giant Fighty Robots,D. Vincent Baker,N/A,N/A,N/A,N/A
BCT Command: Kandahar,Michael Anderson (I),Joseph Miranda,Brian Train,N/A,N/A
Poisons,Chris Darsaklis,Bruno Faidutti,N/A,N/A,N/A
Major Campaigns of General Douglas MacArthur,Bob Champer,Sid Sackson,N/A,N/A,N/A
Skittles,(Uncredited),N/A,N/A,N/A,N/A
Tous au dodo,Sylvie Barc,Yves Renou,N/A,N/A,N/A
Bibliogamo,Todd Sanders,N/A,N/A,N/A,N/A
Beep! Beep!,Reinhard Staupe,N/A,N/A,N/A,N/A
Plext,Chris Handy (I),N/A,N/A,N/A,N/A
Onix,Florian Sirieix,Benoit Turpin,N/A,N/A,N/A
Go for Gold,Kaddy Arendt,Steffen Benndorf,N/A,N/A,N/A
The Horse Soldiers: Forrest at Bay,Richard H. Berg,N/A,N/A,N/A,N/A
Trollland,Bruno Cathala,N/A,N/A,N/A,N/A
Guess Who? Extra,(Uncredited),N/A,N/A,N/A,N/A
Knight Moves,Don Green (I),N/A,N/A,N/A,N/A
"Crusader: Battle for Tobruk, November 1941",Frank Davis,David C. Isby,Redmond A. Simonsen,N/A,N/A
Tokami,Zoltán Aczél,N/A,N/A,N/A,N/A
Hull Breach: Loyalty & Vigilance,Daniel Auxier,N/A,N/A,N/A,N/A
Dim Sum Jam,Liu Xiao,N/A,N/A,N/A,N/A
Djinn,Jay Cormier,Sen-Foong Lim,N/A,N/A,N/A
Treasure Fleet,John B. Morgan,N/A,N/A,N/A,N/A
Cheesonomics,Dale Tolley,N/A,N/A,N/A,N/A
Slang Teasers,(Uncredited),N/A,N/A,N/A,N/A
Butts on Things,Tim Roediger,N/A,N/A,N/A,N/A
Dinn,Gabriel Whittemore,N/A,N/A,N/A,N/A
Eternal Kings,Rolando Issa,N/A,N/A,N/A,N/A
PUBG: BATTLEGROUNDS The Board Game,Min-Sub Lee,Justin Oh,Hyuck Oh,Byung Kun Park,N/A
Blokus Dice Game,Brian Yu,N/A,N/A,N/A,N/A
Batman: Arkham City Escape,Matt Hyra,N/A,N/A,N/A,N/A
Outpost 18,Adam Wilk,N/A,N/A,N/A,N/A
Know It or Blow It,Garrett J. Donner,Wendy L. Harris,Michael S. Steer,N/A,N/A
What's That Sound?,Jonathan Favre-Godal,Corentin Lebrat,N/A,N/A,N/A
Armageddon: Tactical Combat 3000 to 500 B.C.,Stephen B. Patrick,John Young,N/A,N/A,N/A
The American Dream Game,(Uncredited),N/A,N/A,N/A,N/A
The Magical World of Disney Trivia,N/A,N/A,N/A,N/A,N/A
Maze,Jim Deacove,N/A,N/A,N/A,N/A
Mine Your Business,Art Casey,N/A,N/A,N/A,N/A
Yukon Salon,David Fooden,N/A,N/A,N/A,N/A
Fateful Lightning,Chris Perello,N/A,N/A,N/A,N/A
Dschungelrennen,Wolfgang Riedesser,N/A,N/A,N/A,N/A
Pub Trivia,N/A,N/A,N/A,N/A,N/A
