Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
"War in the West: WWII in Western Europe, 1939-1945",Jim Dunnigan,N/A,N/A,N/A,N/A
Insula,Radim Jurda,N/A,N/A,N/A,N/A
Little Thunder Witch,Imke Krämer,N/A,N/A,N/A,N/A
Purzelbaum,Harald Fecher,Thomas Liesching,N/A,N/A,N/A
Black Stories: Real Crime Edition,Holger Bösch,N/A,N/A,N/A,N/A
Mini Make 'n' Break,Jack Lawson,Andrew Lawson,N/A,N/A,N/A
Monopoly Chance,Joe Bradford,William Foster,N/A,N/A,N/A
Island Trader,Gilad Yarnitzky,N/A,N/A,N/A,N/A
Momentum,Phil Leduc,N/A,N/A,N/A,N/A
Les Maréchaux: Junot 1808 –  Soult 1809,Denis Sauvage,N/A,N/A,N/A,N/A
Enclosure,Mahawira S. Dillon,Wira Dillon,Yofiandhy D Indrayana,N/A,N/A
Patria Libre,Saul Sanchez,N/A,N/A,N/A,N/A
Piñata Party,Hegedűs Csaba,N/A,N/A,N/A,N/A
"The Cossacks Are Coming!: The Tannenberg Campaign August and September, 1914 – 2nd Edition",David Bolt,N/A,N/A,N/A,N/A
Medvěd WRR: Karetní hra,Michal Ekrt,N/A,N/A,N/A,N/A
Films,Jose Ramón Palacios,N/A,N/A,N/A,N/A
Lagoonies,Jens-Peter Schliemann,Bernhard Weber,N/A,N/A,N/A
Apropos: Of Movies,Peter C. Hayward,N/A,N/A,N/A,N/A
Got 'Em!,Tyler Bielman,Jonathon Loucks,Zach Weisman,N/A,N/A
Meister Makatsu,Reiner Knizia,N/A,N/A,N/A,N/A
A las Chapas,Aibel Nassif,Julián Tunni,N/A,N/A,N/A
Spoilers: The Game – Travel Edition,Manu Palau,N/A,N/A,N/A,N/A
MacArthur's Return: Leyte 1944,Brian L. Knipple,N/A,N/A,N/A,N/A
Julchen und die Monster,Marcel-André Casasola Merkle,N/A,N/A,N/A,N/A
Devil Dogs: Belleau Wood 1918,John Poniske,John Davis Poniske,N/A,N/A,N/A
Death Wish,Jason Hibbert,N/A,N/A,N/A,N/A
Among Thieves,Floyd Pretz,N/A,N/A,N/A,N/A
The Grand Kiwiz,Frank Crittin,Grégoire Largey,Sébastien Pauchon,N/A,N/A
Guild,Kenichi Tanabe,N/A,N/A,N/A,N/A
Sebastian Fitzek Underground,Marco Teubner,N/A,N/A,N/A,N/A
Tyranid Attack,Jervis Johnson,N/A,N/A,N/A,N/A
Traitor Mechanic: The Traitor Mechanic Game,Christopher Badell,Peter C. Hayward,N/A,N/A,N/A
Void 1.1,Mark Brendan,John Grant (I),N/A,N/A,N/A
"Assault on Sevastopol: Von Manstein in the Crimea, 1942",Adrian McGrath,N/A,N/A,N/A,N/A
Meatgrinder: Battle for  Xuân Lộc 1975,Perry Moore,N/A,N/A,N/A,N/A
Tricks & Deserts,Muneyuki Yokouchi (横内宗幸),N/A,N/A,N/A,N/A
Axe-A-Lot-L,Tim Buckley,N/A,N/A,N/A,N/A
Cactus,Jordan Draper,Naotaka Shimamoto,N/A,N/A,N/A
Nigoichi,佐藤 雄介 (Yusuke Sato),N/A,N/A,N/A,N/A
Tricky Time Crisis: the Spawn of Time,Jon Barron,N/A,N/A,N/A,N/A
Das Regeln Wir Schon!,Karl-Heinz Schmiel,N/A,N/A,N/A,N/A
Woof Days,Gareth Edwards,N/A,N/A,N/A,N/A
Hockey Bones,Bob Frost,N/A,N/A,N/A,N/A
Connect 4: Shots,N/A,N/A,N/A,N/A,N/A
Monopoly Gamer: Overwatch Collector's Edition,Sam Weiser,N/A,N/A,N/A,N/A
221B Baker St.: Sherlock Holmes & the Time Machine,Antler Productions,Jay Moriarty,N/A,N/A,N/A
Kombo Afrika,"""Nero"" Ondrej Sova",N/A,N/A,N/A,N/A
TOKYO JIDOHANBAIKI,Jordan Draper,N/A,N/A,N/A,N/A
Counterpoint,David Parlett,N/A,N/A,N/A,N/A
Banners,Jason Glover,N/A,N/A,N/A,N/A
Cash,Jürgen P. Grunau,Wolfgang Kramer,N/A,N/A,N/A
Schutztruppe: Heia Safari 1914-1918,Dennis Bishop,N/A,N/A,N/A,N/A
Listillo,Sara Florez,Juan Jimenez,N/A,N/A,N/A
High Noon,Dwight Cenac II,N/A,N/A,N/A,N/A
R-Eco Recycle,Susumu Kawasaki,N/A,N/A,N/A,N/A
Escaping Earth,Georgij Shugol,Alexander Krys,Oleg Meleshin,Yury Yamshchikov,N/A
"Baetis Campaign, 211 BC",Dan Fournie,N/A,N/A,N/A,N/A
Dominance,Michele Quondam,N/A,N/A,N/A,N/A
Heroes & Wizards,Jof Croxford,N/A,N/A,N/A,N/A
Crime Story: Munich,Peter Prinz,N/A,N/A,N/A,N/A
"""Almost a Miracle!”: The Revolutionary War in the North",David Jones (III),Mike Joslyn,N/A,N/A,N/A
Munchkins & Mazes,Andrew Hackard,Steve Jackson (I),N/A,N/A,N/A
Campaigns of Marlborough,W. P. Guthrie,Allan Poindexter,N/A,N/A,N/A
Wizard's Gambit,Eric Drever,Matthew Stipes,N/A,N/A,N/A
Hitler Turns East,Ted Raicer,N/A,N/A,N/A,N/A
IYE,Onur Şencan,N/A,N/A,N/A,N/A
Magic: The Gathering – 2022 Starter Kit,(Uncredited),N/A,N/A,N/A,N/A
Fibonacci,Thomas Naylor,N/A,N/A,N/A,N/A
Eye Found It: Journey Through Time,Forrest-Pruzan Creative,N/A,N/A,N/A,N/A
Munchkin: SpongeBob SquarePants,N/A,N/A,N/A,N/A,N/A
Words of a Feather,Rusty Scioscia,N/A,N/A,N/A,N/A
Glory Recalled: Hong Kong 1941,David Cheng,N/A,N/A,N/A,N/A
Adventurer: A Game of Man to Man Brawling in the Far Future,T. O'Neill,G. Petronis,N/A,N/A,N/A
About Time,Joe Gill,Matt Gould (I),Iain McGill,Michele Rosaus,N/A
Guédelon: Le Jeu,Xavier Faure,N/A,N/A,N/A,N/A
Tori Shogi,Toyota Genryu,N/A,N/A,N/A,N/A
Latte Throwdown,Corey Keller,N/A,N/A,N/A,N/A
Time Breaker,Andrew Looney,N/A,N/A,N/A,N/A
Monumental Duel: Trade,Matthew Dunstan,N/A,N/A,N/A,N/A
"Bittereinder: The Second Anglo-Boer War, 1899-1902",Hjalmar Gerber,N/A,N/A,N/A,N/A
Smugglers,Klaus Teuber,Benjamin Teuber,N/A,N/A,N/A
Dumb Questions to Ask Your Friends,N/A,N/A,N/A,N/A,N/A
MERCS: Conflict,Andrew Meredith,N/A,N/A,N/A,N/A
Stalin's Tanks: Armor Battles on the Russian Front,Roger Damon,N/A,N/A,N/A,N/A
LIXO?,Gil d'Orey,N/A,N/A,N/A,N/A
Balk,Andy Bergmann,N/A,N/A,N/A,N/A
Guadalcanal,Larry Pinsky,Lindsley Schutz,Lindsley Schutz,Larry Pinsky,N/A
Flippin' Fruit,Andrew Platt,N/A,N/A,N/A,N/A
Crime Scene: Brooklyn 2002,Richard Heayes,Markku Heljakka,Petter Ilander,N/A,N/A
Feed the ducks,Néstor Romeral Andrés,N/A,N/A,N/A,N/A
"The Lost Battalion: The Meuse-Argonne Offensive, 1918",John Desch,N/A,N/A,N/A,N/A
Game of Blame,Richard Wolfrik Galland,N/A,N/A,N/A,N/A
Der unendliche Fluss,Guido Hoffmann,N/A,N/A,N/A,N/A
Tressette,(Uncredited),N/A,N/A,N/A,N/A
Ogre Castle,W. David MacKenzie,N/A,N/A,N/A,N/A
Patios,Jesús Torres Castro,N/A,N/A,N/A,N/A
Lightning: Poland,Dan Verssen,N/A,N/A,N/A,N/A
Terra Turrium,Wolfgang Kramer,N/A,N/A,N/A,N/A
Elefantenparade,Henri Sala,N/A,N/A,N/A,N/A
Hero's Crossing,Brian Sowers,N/A,N/A,N/A,N/A
