Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Leverage,"Jack B. Slimp, Jr.",N/A,N/A,N/A,N/A
1806: Rossbach Avenged,Kevin Zucker,N/A,N/A,N/A,N/A
Washington's Crossing,Roger Miller,N/A,N/A,N/A,N/A
Wiz-War (9th Edition),Tom Jolly,N/A,N/A,N/A,N/A
Horus,H. Jean Vanaise,N/A,N/A,N/A,N/A
Super Slopes,Ted Heidersdorf,N/A,N/A,N/A,N/A
Triumphant Fox: Rommel's Finest Hour  – The Gazala Battles May-June 1942,Dirk Blennemann,N/A,N/A,N/A,N/A
Electronic Talking Mystery Mansion,"Larry Harris, Jr.",N/A,N/A,N/A,N/A
Maurice: War in an Age of Gentlemen and Philosophers – 1690-1790,Sam A. Mustafa,N/A,N/A,N/A,N/A
Treehouse Diner,Rüdiger Dorn,N/A,N/A,N/A,N/A
Make Make,Pablo A. Carlier B.,Patricio Herrera,Joselyne Millán Venegas,N/A,N/A
Map It! World Edition,Bernhard Lach,Uwe Rapp,N/A,N/A,N/A
Snack Rabbits,Trevor Benjamin,Brett J. Gilbert,N/A,N/A,N/A
Warfighter: The Vietnam War Special Forces Card Game,Kevin Verssen,N/A,N/A,N/A,N/A
Journey Adventure Quest,Brandon Beam,Tommy Noel,Jesse Stacy,N/A,N/A
"Kanev: Parachutes Across the Dnepr, September 23-26, 1943",John Prados,James Meldrum,James Meldrum,N/A,N/A
Sword and Sail,Big Little Games,N/A,N/A,N/A,N/A
Russian Civil War 1918-1922 (Second Edition),Ty Bomba,Joseph Miranda,N/A,N/A,N/A
Flapjacks & Sasquatches,William Sininger,N/A,N/A,N/A,N/A
Hemloch: Midnight Edition,John Clowdus,N/A,N/A,N/A,N/A
Paleontologists,Joe Hout,N/A,N/A,N/A,N/A
La Petite Mort,François Bachelart,N/A,N/A,N/A,N/A
Operation Crusader,Frank Chadwick,N/A,N/A,N/A,N/A
The Curse of the Black Dice,Alexander Lauck,N/A,N/A,N/A,N/A
Cóatl: The Card Game,Pascale Brassard,Etienne Dubois-Roy,N/A,N/A,N/A
