Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Planet Trade,Lars Cardel,N/A,N/A,N/A,N/A
[microfilms],David J. Mortimer,Dávid Turczi,N/A,N/A,N/A
"Win, Don't Lose",Michael Nerman,N/A,N/A,N/A,N/A
Spider-Man,Christophe Boelinger,N/A,N/A,N/A,N/A
Tark Mees Taskus,Meelis Looveer,N/A,N/A,N/A,N/A
Break In: Chichén Itzá,N/A,N/A,N/A,N/A,N/A
Pocket Rails,Mike Elliott,N/A,N/A,N/A,N/A
Peeper,Hyo-Jong You,N/A,N/A,N/A,N/A
Field Command: Singapore 1942,Khoo Yik Lin,N/A,N/A,N/A,N/A
King Maker,N/A,N/A,N/A,N/A,N/A
LetterFlip,Elliot Rudell,Rudell Design,N/A,N/A,N/A
Kippelino,Reinhard Staupe,N/A,N/A,N/A,N/A
Mob Sitters,Paul Brook,N/A,N/A,N/A,N/A
Spring Fever,Friedemann Friese,N/A,N/A,N/A,N/A
Ungeziffer,Kristin Mückel,N/A,N/A,N/A,N/A
Tóncc,Davide Bassanelli,N/A,N/A,N/A,N/A
Requiem: Downfall of Magic,Leonardo Romano,N/A,N/A,N/A,N/A
Hull Breach: Corporate Wars,Daniel Auxier,N/A,N/A,N/A,N/A
Adellos,Till Engel,N/A,N/A,N/A,N/A
Luxantis,Kai Haferkamp,N/A,N/A,N/A,N/A
"Guards Tank: Prochorovka, 1943",Joseph Miranda,N/A,N/A,N/A,N/A
Stier zoekt Bier,Wesly Gibs,Hans van Tol,N/A,N/A,N/A
Oh My Gold!,Wilfried Fort,Marie Fort,N/A,N/A,N/A
Maji,Marius Spix,N/A,N/A,N/A,N/A
MOCKBA: La battaglia di Mosca 1941,Roberto Bonsi,N/A,N/A,N/A,N/A
Granny Wars:  A Game of Tit for Tat,Amanda Milne,Julia Schiller,Brad Thompson,N/A,N/A
X610Z,Patrick Ruedisueli,N/A,N/A,N/A,N/A
Horticulture Master,Lin Yen-Kuang,N/A,N/A,N/A,N/A
i9n,Dirk Strothmann,N/A,N/A,N/A,N/A
Achievement Hunter HEIST,Pete Betcher,Brian Reilly,N/A,N/A,N/A
Populi Turolii,Luis Valleaguado,N/A,N/A,N/A,N/A
LUGU,Ben Miles,N/A,N/A,N/A,N/A
Desert Bazaar,Brian Yu,N/A,N/A,N/A,N/A
"Red Dragon, Blue Dragon: The Huaihai, 1948-1949",Earl Dixon,N/A,N/A,N/A,N/A
Backstab Card Game,Dave Stawar,N/A,N/A,N/A,N/A
La Course farfelue des souris des champs,Jean-Luc Renaud,N/A,N/A,N/A,N/A
Storm over Port Arthur,Tetsuya Nakamura,N/A,N/A,N/A,N/A
Trainsport: Switzerland,Franz Bayer,Thomas Hüttner,N/A,N/A,N/A
CITY Alarm,Nicolas Assenbrunner,Bastiaan Brederode,Cephas Howard,Jesper C. Nielsen,N/A
Volles Fass voraus,Giansimone Migoni,N/A,N/A,N/A,N/A
Amoeba,W. Barrington Pink,N/A,N/A,N/A,N/A
Mini Garden,An-Ping Liu,N/A,N/A,N/A,N/A
Händler auf dem Forum Romanum,Florian Isensee,N/A,N/A,N/A,N/A
Maus van Klecks,Thilo Hutzler,N/A,N/A,N/A,N/A
Taco Cat Goat Cheese Pizza: FIFA World Cup Qatar 2022,Dave Campbell (II),N/A,N/A,N/A,N/A
Salvo!,Gary Graber,N/A,N/A,N/A,N/A
Batailles pour le Canada,Benoit Larose,Luc Olivier,N/A,N/A,N/A
Sherlock: The Game Is Afoot,Jason Hager,Darren Reckner,N/A,N/A,N/A
Terra Shifter,Sofu Chang (張守富),N/A,N/A,N/A,N/A
Hot Dog,Wolfgang Kramer,Richard Ulrich,N/A,N/A,N/A
Garden Guerrilla,Marco Guidara,Fabrizio Tronchin,N/A,N/A,N/A
DOG Cards,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Book of Dragons,Stephen Avery,Robert Burke,Daryl Chow,Jay Cormier,Luis Francisco
Anticipation,Michael K. Lorrigan,S. Ray,N/A,N/A,N/A
Potato Pirates 3: Battlechips,Aditya Batura,Lim Jia Xuan,Wayne Neo Wei Zhe,N/A,N/A
Excalibur,Manny Trembley,N/A,N/A,N/A,N/A
Córdoba,Reiner Knizia,N/A,N/A,N/A,N/A
Swashbuckled!,Richard Bennett,Scott Sargent,N/A,N/A,N/A
800 Pound Gorilla,Dave Campbell (II),N/A,N/A,N/A,N/A
TMNT HeroClix: Mouser Mayhem Starter Set,N/A,N/A,N/A,N/A,N/A
Living Well Is the Best Revenge,Cory Jones,Ben Stoll,Mataio Wilson,N/A,N/A
Fame & Fable,Owen Davey,N/A,N/A,N/A,N/A
Samurai,Henri Sala,N/A,N/A,N/A,N/A
Binomial,Timofey Bokarev,N/A,N/A,N/A,N/A
Tabula,Sara Finch,Leslie Scott,N/A,N/A,N/A
Blast Track,Sam-goo,Evan Song,N/A,N/A,N/A
Nightmares of Sushi,Geoffrey Chia,N/A,N/A,N/A,N/A
Asteroid Zero-Four,Stephen V. Cole,N/A,N/A,N/A,N/A
Magnum Opus: The Great Work,Lionel Borg,N/A,N/A,N/A,N/A
Beutezug,Florian Nadler,N/A,N/A,N/A,N/A
Cosmos: Empires,Martin Brandel,N/A,N/A,N/A,N/A
Monster Mansion,Payton Lee,N/A,N/A,N/A,N/A
TEKKEN: The Board Game,Łukasz Woźniak,N/A,N/A,N/A,N/A
Food Trucks,Jose D. Flores,N/A,N/A,N/A,N/A
Varia,Anthony Tessitore,N/A,N/A,N/A,N/A
Quiddler Junior,N/A,N/A,N/A,N/A,N/A
Aeronautika,Jean du Poël,N/A,N/A,N/A,N/A
The Contender: The Game of Presidential Debate,John Teasdale,Justin Robert Young,N/A,N/A,N/A
antyszczepionkowcy.biz,Kuba Stefaniak,Aleksandra Stefaniak,N/A,N/A,N/A
Brynk,N/A,N/A,N/A,N/A,N/A
Löwendynastie,Hartmut Witt,N/A,N/A,N/A,N/A
Carnavalo,Peter Verhaeghe,N/A,N/A,N/A,N/A
"The Great Invasion: The Gettysburg Campaign June 24 – July 3, 1863",David G. Martin,Leonard Millman,N/A,N/A,N/A
Rip Off,Urtis Šulinskas,N/A,N/A,N/A,N/A
History & Legends: SICILY,José V. Lorenzo Pérez,N/A,N/A,N/A,N/A
7 pecados,Hugo Jiménez,N/A,N/A,N/A,N/A
Tabloid Teasers,(Uncredited),N/A,N/A,N/A,N/A
Graffiti,Marco Ruskowski,Marcel Süßelbeck,N/A,N/A,N/A
"Dagger Thrusts: Patton & Montgomery, September 1944",Ty Bomba,N/A,N/A,N/A,N/A
Feast & Famine,Jason Conforto,N/A,N/A,N/A,N/A
Pixel,Ariel Laden,N/A,N/A,N/A,N/A
WWII Micro Armour: The Game,Leif Edmonson,John Fernandes,N/A,N/A,N/A
Picky Pixie,Elizabeth Hargrave,N/A,N/A,N/A,N/A
Einfach Genial Knobelspass,Reiner Knizia,N/A,N/A,N/A,N/A
Nerd Words: Science!,John Coveyou,Eric Slauson,N/A,N/A,N/A
Gib Gas!,Klemens Franz,Hanno Girke,Dale Yu,N/A,N/A
Double Double Dominoes,Seth Johnson,Jordan Weisman,N/A,N/A,N/A
Strato,Sophia Wagner,N/A,N/A,N/A,N/A
Iberos: Overlords of the Ancient Peninsula,Javier Romero,N/A,N/A,N/A,N/A
Alibi: 3 Intricate Mysteries,Antonello Lotronto,N/A,N/A,N/A,N/A
