Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Planetoid,Jon Mietling,N/A,N/A,N/A,N/A
All Time Wrestling,Mohamed Al Qadi,Jad Yammine,N/A,N/A,N/A
Yamslam,Thierry Denoual,N/A,N/A,N/A,N/A
Konja,Simon McGregor,N/A,N/A,N/A,N/A
Company of Heroes: 2nd Edition,Chris Gabrielson,Bryan Kromrey,N/A,N/A,N/A
Renegade Legion: Interceptor,"L. Ross Babcock, III",Albie Fiore,Sam Lewis,Jordan Weisman,Dave Wylie
Black Powder: Second Edition,Jervis Johnson,Rick Priestley,John Stallard,N/A,N/A
Catch Sketch,Chris Choi,N/A,N/A,N/A,N/A
Aztlán,Leo Colovini,N/A,N/A,N/A,N/A
Yashima: Legend of the Kami Masters,Tony Gullotti,Joshua Sprung,N/A,N/A,N/A
Conquest,Donald Benge,Lewis Pulsipher,N/A,N/A,N/A
Napoleon Returns 1815,Grant Wylie,Mike Wylie,N/A,N/A,N/A
Railroad Dice,Jens Kappe,N/A,N/A,N/A,N/A
Ice Team,Bruno Cathala,Matthew Dunstan,N/A,N/A,N/A
Tic Dice Town,Ignasi Ferré,N/A,N/A,N/A,N/A
Star Wars: Rivals – Series 1: Premier Set,Aaron Donogh,Prospero Hall,Ashwin Kamath,N/A,N/A
Oriflamme: Alliance,Adrien Hesling,Axel Hesling,N/A,N/A,N/A
Dragon Keepers,Vital Lacerda,Alexandre Lacerda,N/A,N/A,N/A
One-Hit Heroes,AC Atienza,Connor Reid,N/A,N/A,N/A
Bitter Woods: Designer Edition,Randy Heller,N/A,N/A,N/A,N/A
LIE,Chris Handy (I),N/A,N/A,N/A,N/A
Guns & Steel: Renaissance,Jesse Li,N/A,N/A,N/A,N/A
Forgotten Depths,Peter Albertson,N/A,N/A,N/A,N/A
Fafnir,Jun Sasaki,N/A,N/A,N/A,N/A
The Mushroom Eaters,Nate Hayden,N/A,N/A,N/A,N/A
Humanity,Yoann Levet,N/A,N/A,N/A,N/A
Victoria Cross: The Battle of Rorke's Drift,Grant Wylie,Mike Wylie,N/A,N/A,N/A
Station Master,Chris Bayliss,N/A,N/A,N/A,N/A
20th Century Limited,Carla Horger,Jeff Horger,N/A,N/A,N/A
Bahamas,Nicolas Normandon,N/A,N/A,N/A,N/A
Decktective: The Will without an Heir,Martino Chiacchiera,Silvano Sorrentino,N/A,N/A,N/A
白と黒でトリテ (Trick-Taking in Black and White),Tsutomu Dejima (出嶋 勉),N/A,N/A,N/A,N/A
Blood Bowl,Jervis Johnson,N/A,N/A,N/A,N/A
Qwixx Longo,Steffen Benndorf,Reinhard Staupe,N/A,N/A,N/A
Yucatan,Guillaume Montiage,N/A,N/A,N/A,N/A
Taverna,Karl Marcelle,N/A,N/A,N/A,N/A
Dschungelschatz,Roberto Fraga,N/A,N/A,N/A,N/A
Maze Racers,Andy Geremia,N/A,N/A,N/A,N/A
Ghostbusters: Protect the Barrier Game,Brian Yu,N/A,N/A,N/A,N/A
Metropolis,Sid Sackson,Sid Sackson's,N/A,N/A,N/A
Piecepack,James Kyle,N/A,N/A,N/A,N/A
La Bataille de Preussisch-Eylau,Monte Mattson,Dennis A. Spors,Ed Wimble,N/A,N/A
Torchlit,David Spalinski,N/A,N/A,N/A,N/A
Guilty: Houston 2015,Yohan Servais,N/A,N/A,N/A,N/A
Alias,Mikko Koivusalo,N/A,N/A,N/A,N/A
Stargrunt II,Steve Blease,Mike Elliott,Jon M. Tuffley,N/A,N/A
Seven7s,Jason Tagmire,N/A,N/A,N/A,N/A
Offshore,Thor Egil Braadland,Kristian Amundsen Østby,Eilif Svensson,N/A,N/A
Hey Yo,Takashi Saito,N/A,N/A,N/A,N/A
Uluru: Neuer Tumult am Ayers Rock,Lauge Luchau,N/A,N/A,N/A,N/A
Reigns: The Council,Bruno Faidutti,Hervé Marly,N/A,N/A,N/A
Devil May Cry: The Bloody Palace,James M. Hewitt,N/A,N/A,N/A,N/A
Bucket Brigade,Reiner Knizia,Reiner Knizia,N/A,N/A,N/A
Café Melange,Stephan Riedel,N/A,N/A,N/A,N/A
Umbrella,Flavien Dauphin,Benoit Turpin,N/A,N/A,N/A
Animal Upon Animal: Christmas Edition,Klaus Miltenberger,N/A,N/A,N/A,N/A
Key Enigma: Hack Forward,N/A,N/A,N/A,N/A,N/A
Cryptid Cafe,Chip Cole,N/A,N/A,N/A,N/A
1914: Nach Paris,Bertrand Munier,N/A,N/A,N/A,N/A
4 Gods,Christophe Boelinger,N/A,N/A,N/A,N/A
Upwords,Elliot Rudell,N/A,N/A,N/A,N/A
CrossFire: Rules and Organizations for Company Level WW II Gaming,Arty Conliffe,N/A,N/A,N/A,N/A
Sigismundus Augustus: Dei gratia rex Poloniae,Adam Kwapiński,Michał Sieńko,N/A,N/A,N/A
Sherlock: ¿Quién es Vincent Leblanc?,Martí Lucas Feliu,Josep Izquierdo Sánchez,N/A,N/A,N/A
The Soo Line,Amabel Holland,N/A,N/A,N/A,N/A
Waterloo 20,Joseph Miranda,N/A,N/A,N/A,N/A
Vikingar: The Conquest of Worlds,Jean-Thomas Rioux,Étienne Rioux,N/A,N/A,N/A
1836Jr,David G. D. Hecht,N/A,N/A,N/A,N/A
Grifters: Nexus,Dave Fulton,Jacob Tlapek,N/A,N/A,N/A
"Escape Room: The Game – Puzzle Adventures: The Baron, The Witch & The Thief",N/A,N/A,N/A,N/A,N/A
Eagles: Waterloo,Tom Dalgliesh,N/A,N/A,N/A,N/A
Anno Domini: Natur,Urs Hostettler,N/A,N/A,N/A,N/A
Moderne Zeiten,Dan Glimne,Grzegorz Rejchtman,N/A,N/A,N/A
Rubik's Race,Erno Rubik,Marvin A. Silbermintz,N/A,N/A,N/A
新幕 桜降る代に決闘を 基本セット (A Duel for Falling Cherry Blossoms: New Act – Basic Set),BakaFire,N/A,N/A,N/A,N/A
Catchup,Nick Bentley,N/A,N/A,N/A,N/A
Ugly Christmas Sweaters,Hunter R. Hennigar,N/A,N/A,N/A,N/A
