Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Freibeuter,Reiner Stockhausen,N/A,N/A,N/A,N/A
The King's War: The First English Civil War 1642-1646,Charles Vasey,N/A,N/A,N/A,N/A
Suez '56: Anglo-French Intervention in Egypt,Joseph Miranda,N/A,N/A,N/A,N/A
Magiczny Miecz,Adrian Markowski,N/A,N/A,N/A,N/A
Rogue Trooper,Richard Halliwell,N/A,N/A,N/A,N/A
Masquerade,Satoshi Nakamura,N/A,N/A,N/A,N/A
Titicaca,Corné van Moorsel,N/A,N/A,N/A,N/A
Shuuro,Alessio Cavatore,Alessio Cavatore,N/A,N/A,N/A
Nations in Arms: Valmy to Waterloo,François-Stanislas Thomas,François-Stanislas Thomas,N/A,N/A,N/A
Q•bitz,Peggy Brown,N/A,N/A,N/A,N/A
"Gaines Mill: The Battles of the Seven Days, June 1862, Volume 1",Dean Essig,David A. Powell,N/A,N/A,N/A
What's Missing?,Florian Sirieix,N/A,N/A,N/A,N/A
Starmada: The Admiralty Edition,Jim Callahan,Matt Curtis,Peter Drake,James M. Dugan,N/A
Point Galaxy,Molly Johnson,Robert Melvin,Shawn Stankewich,N/A,N/A
Battle Card: Series 1,Nils Johansson,David Thompson (I),N/A,N/A,N/A
Wiener Walzer,Reiner Knizia,N/A,N/A,N/A,N/A
eBay Electronic Talking Auction Game,Todd Kurtzer,N/A,N/A,N/A,N/A
Stalingrad,Charles S. Roberts,Lindsley Schutz,Thomas N. Shaw,Lindsley Schutz,Tom Shaw
Wicked & Wise,Fertessa Allyse,N/A,N/A,N/A,N/A
7th Inning Stretch,Justin Schroeder,N/A,N/A,N/A,N/A
Code 3,Brandon Byler,Matt Ruggiero,N/A,N/A,N/A
Time's Up! Family 2,Peter Sarrett,N/A,N/A,N/A,N/A
Tides of Infamy,Jacob A Bunting,N/A,N/A,N/A,N/A
Next War: Iran,Gene Billingsley,Mitchell Land,N/A,N/A,N/A
Lightning Train,Paul Dennen,N/A,N/A,N/A,N/A
7 Moons: Heroes of Dragon Reach,Russ Law,Tim Sharville,Paul Sharville,N/A,N/A
Northwest,Rick Hou,N/A,N/A,N/A,N/A
La Batalla de los Arapiles,Jose Luis Arcon Dominguez,N/A,N/A,N/A,N/A
Find the Source,József Csirke,N/A,N/A,N/A,N/A
RIVALS,Léonard Ebel,Sami Jaafar,Baptiste Roux,Maxime Schio,N/A
Plutocracy,Claudio Bierig,N/A,N/A,N/A,N/A
Paperclip Railways,Tony Boydell,N/A,N/A,N/A,N/A
Marvel Mayhem,James D'Aloisio,N/A,N/A,N/A,N/A
Dreamworld: An Unconscious Mind Card Game,Jonny Pac,N/A,N/A,N/A,N/A
Zipang Portable,Ko Sasahara,N/A,N/A,N/A,N/A
Schinderhannes,Stephan Riedel,N/A,N/A,N/A,N/A
Bug,Nick Bentley,N/A,N/A,N/A,N/A
Speed Colors,Erwan Morin,N/A,N/A,N/A,N/A
