Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Jewel Heist,Jeff Bazarko,N/A,N/A,N/A,N/A
Malaya: V-Mail Postcard Game #1,Geoffrey Bohrer,N/A,N/A,N/A,N/A
The Flood,Elijah Morar,Natalie Morar,N/A,N/A,N/A
Obama Llama,Matt Edmondson,N/A,N/A,N/A,N/A
Hot Potato!,Adrie Drent,Thijs Roem,N/A,N/A,N/A
Boitas,Sidhant Chand,N/A,N/A,N/A,N/A
Mutton Bustin,Matt Wolfe,N/A,N/A,N/A,N/A
Ragnarok: The Twilight of the Gods,Darryl D. Esakof,N/A,N/A,N/A,N/A
SpidMonsters,Michael Slack,N/A,N/A,N/A,N/A
Quäsenbö,Ricci Adams,Jens Alfke,N/A,N/A,N/A
Speed Dice,Haim Shafir,N/A,N/A,N/A,N/A
The Cursed Menagerie,Jason Greeno,N/A,N/A,N/A,N/A
Thing-a-ma-Bots,Bernie DeKoven,N/A,N/A,N/A,N/A
PuzzLegend: Robinson,Yoann Levet,N/A,N/A,N/A,N/A
Last One Standing: The Battle Royale Board Game,Brendan McCaskell,N/A,N/A,N/A,N/A
Ruckus,Dan Levy,N/A,N/A,N/A,N/A
Rainbow Rage,Matt Edmondson,N/A,N/A,N/A,N/A
Artifact,Jeffrey D. Allers,Bernd Eisenstein,N/A,N/A,N/A
Thieves,Nigel Roper,N/A,N/A,N/A,N/A
Azuma,(Uncredited),N/A,N/A,N/A,N/A
Das Rotkäppchen Duell,Christoph Reiser,Arno Steinwender,N/A,N/A,N/A
Sheepzzz,Bruno Cathala,N/A,N/A,N/A,N/A
Opráski sčeskí historje,Lukas Kolek,Ondrej Paska,David Vavra,N/A,N/A
300 Spartans: The 9 Card Thermopylae Game,Chris Hansen (II),N/A,N/A,N/A,N/A
Wizards' Towers,Jaroslaw Bilinski,N/A,N/A,N/A,N/A
"La fleur au fusil, août 1914",Jean-Claude Delhez,N/A,N/A,N/A,N/A
Godzilla: Stomp!,Mike Kollross,N/A,N/A,N/A,N/A
Dien Bien Phu 1954,Luc Olivier,N/A,N/A,N/A,N/A
Dinos Not Assembled,Alice Davis,N/A,N/A,N/A,N/A
Fabula Rasa: Seemannsgarn,Nicko Böhnke,N/A,N/A,N/A,N/A
Hexagonal Chess,Władyslaw Gliński,N/A,N/A,N/A,N/A
Shove Ha'penny,(Uncredited),N/A,N/A,N/A,N/A
Cucco 21,N/A,N/A,N/A,N/A,N/A
The Poll Game,Eric Martin (I),Jeff Snow,N/A,N/A,N/A
The Reaper,Frank Turrini,N/A,N/A,N/A,N/A
Gettysburg,Charles S. Roberts,Charles Roberts,Mick Uhl,Mick Uhl,Lou Zocchi
Who? What? Where? Jr.,Michelle Harp,Jason Kraput,N/A,N/A,N/A
GiriGiri Curry,Kengo Ōtsuka (大塚健吾),N/A,N/A,N/A,N/A
Pacific Northwest Rails,Bob Carlsen,N/A,N/A,N/A,N/A
Paper Trail,N/A,N/A,N/A,N/A,N/A
Combate de San Lorenzo,Julián P. L. Bracco,N/A,N/A,N/A,N/A
Break In: Area 51,N/A,N/A,N/A,N/A,N/A
Brainwaves: The Wise Whale,Maureen Hiron,N/A,N/A,N/A,N/A
Boss Kito,Michael Schacht,N/A,N/A,N/A,N/A
Geistermühle,Thomas Daum,Violetta Leitner,N/A,N/A,N/A
Neon Knights: 2086,Luca Vince Caltabiano,N/A,N/A,N/A,N/A
Escalado,Arthur Gueydan,N/A,N/A,N/A,N/A
Councils & Contracts,Kalle Malmioja,N/A,N/A,N/A,N/A
3-D Chess,Lionel Adalbert Bagration Felix Kieseritzky,Lionel Adalbert Bagration Felix Kieseritzky,Ferdinand Maack,Irving A Feinberg,Gary Gygax
Olympics,(Uncredited),N/A,N/A,N/A,N/A
Keepers of the Questar,Gordon LeVasseur,N/A,N/A,N/A,N/A
Tide of Fortune,John Schettler,N/A,N/A,N/A,N/A
Foretold: Rise of a God,Jay Semerad,N/A,N/A,N/A,N/A
The Lunar Dial,Keith Baker,Jennifer Ellis,N/A,N/A,N/A
Share A Berry,Laima Kikutienè,N/A,N/A,N/A,N/A
Railways,Alban Viard,N/A,N/A,N/A,N/A
The Trojan War: The Game of Gods & Heroes,Glenn Rahman,N/A,N/A,N/A,N/A
Tiny Farms,Ben Pinchback,Matt Riddle,N/A,N/A,N/A
Rocódromo,Toni López,N/A,N/A,N/A,N/A
King of Con,Mauro Chiabotto,Alessandro Chiabotto,N/A,N/A,N/A
Kreta 1941,Michal Rakowski,N/A,N/A,N/A,N/A
Clash d'Ardèche,Jan Willem van Dijk,N/A,N/A,N/A,N/A
Can't Stop the Turtles,Sid Sackson,N/A,N/A,N/A,N/A
Wilson & Shep,Roberto Fraga,N/A,N/A,N/A,N/A
Last Word,(Uncredited),N/A,N/A,N/A,N/A
Human Era,Jake Given,Zach Given,N/A,N/A,N/A
The Match Game,N/A,N/A,N/A,N/A,N/A
Tic Tac Chec,Don Green (II),N/A,N/A,N/A,N/A
"Lisbon, The Gate to the World",Kenichi Tanabe,N/A,N/A,N/A,N/A
Plapparagei,Lena Burkhardt,N/A,N/A,N/A,N/A
A Midsummer Night's Dream,Icerain Lin,N/A,N/A,N/A,N/A
rioMino,Kris Burm,N/A,N/A,N/A,N/A
Drop Site,Dennis Hoyle,N/A,N/A,N/A,N/A
Wohrom: Swords and Magic Against Evil Forces,Marco Donadoni,N/A,N/A,N/A,N/A
Build or BOOM,N/A,N/A,N/A,N/A,N/A
Das verfluchte Piratengold,Pau Moré Gómez,N/A,N/A,N/A,N/A
Die geheimnisvolle Drachenhöhle,Carlo Emanuele Lanzavecchia,Walter Obert,N/A,N/A,N/A
Fleeting Foxes,Manfred Ludwig,N/A,N/A,N/A,N/A
Estado de Sitio,Lipschitzz,N/A,N/A,N/A,N/A
Dancing Dragons,Margaret Weis,N/A,N/A,N/A,N/A
Salad Master,Yu Miyazaki (ミヤザキユウ),N/A,N/A,N/A,N/A
"Run, Mule, Run",Frank Nestel,N/A,N/A,N/A,N/A
Hollywood Racers,Phil Vizcarro,N/A,N/A,N/A,N/A
Harry Potter: Kampf gegen die dunklen Mächte,Ted Alspach,Akihisa Okui,N/A,N/A,N/A
Draco,Ariel Laden,N/A,N/A,N/A,N/A
Cubus,Reinhold Wittig,N/A,N/A,N/A,N/A
Die Schatzinsel,Peter Lewe,N/A,N/A,N/A,N/A
I'm Not a Robot,Alexandr Ushan,N/A,N/A,N/A,N/A
Dark World: Village of Fear,Eàmon Bloomfield,N/A,N/A,N/A,N/A
Coronation,Sergey Golubkin,N/A,N/A,N/A,N/A
Universal Fighting System: Soul Calibur III,David Freeman,Ryan Miller,N/A,N/A,N/A
Band Manager: The Boardgame,Sam Ballard,James Knight,Ed Saperia,N/A,N/A
My Haunted Castle,Virginia Charves,N/A,N/A,N/A,N/A
Something Wild! Disney Aladdin,Funko Games,N/A,N/A,N/A,N/A
Survive Alive,Rick McGowan,N/A,N/A,N/A,N/A
Sugar Heist,Alex Clark,Zach Craley,N/A,N/A,N/A
The Demise of Dr. Frankenstein,Mark Hanny,N/A,N/A,N/A,N/A
Sorts,Craig Browne (I),N/A,N/A,N/A,N/A
Apocalypse Z: The Board Game,David Illescas,N/A,N/A,N/A,N/A
Ink Monsters,Daryl Andrews,Erica Bouyouris,N/A,N/A,N/A
