Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Versailles,Andrei Novac,N/A,N/A,N/A,N/A
Winter,Maria Blasco Arnandis,Enrique Blasco,N/A,N/A,N/A
Infinite City,Brent Keith,N/A,N/A,N/A,N/A
Fealty,R. Eric Reuss,N/A,N/A,N/A,N/A
Wacky Races: The Board Game,Andrea Chiarvesio,Fabio Tola,N/A,N/A,N/A
Lupus in Tabula,Domenico Di Giorgio,N/A,N/A,N/A,N/A
Gloria Picktoria,Mick Ado,Alan R. Moon,N/A,N/A,N/A
Big Monster,Dimitri Perrier,N/A,N/A,N/A,N/A
Timeline: Classic,Frédéric Henry,N/A,N/A,N/A,N/A
Okko: Era of the Asagiri,Laurent Pouchain,N/A,N/A,N/A,N/A
Monster Chase,Antoine Bauza,N/A,N/A,N/A,N/A
Five Parsecs From Home: Solo Adventure Wargaming,Ivan Sorensen,N/A,N/A,N/A,N/A
Key Market (Second Edition),David Brain,N/A,N/A,N/A,N/A
Battle For Souls,Robert Burke,N/A,N/A,N/A,N/A
Barbarossa,Atsuo Yoshizawa,N/A,N/A,N/A,N/A
King's Breakfast,Alan R. Moon,Aaron Weissblum,N/A,N/A,N/A
The Wizard Always Wins,Prospero Hall,Brian Kirk,Korby Sears,N/A,N/A
Catan: Traveler – Compact Edition,Klaus Teuber,N/A,N/A,N/A,N/A
The King's Abbey,Randy Rathert,N/A,N/A,N/A,N/A
"Fort Sumter: The Secession Crisis, 1860-61",Mark Herman,N/A,N/A,N/A,N/A
Stonewall in the Valley,Joseph M. Balkoski,N/A,N/A,N/A,N/A
Star Trek: Missions,Bruce Glassco,N/A,N/A,N/A,N/A
BONK,David Harvey,N/A,N/A,N/A,N/A
Rory's Story Cubes: Actions,Rory O'Connor,N/A,N/A,N/A,N/A
Unlock!: Short Adventures – Doo-Arann's Dungeon,Yven Nogicatt,N/A,N/A,N/A,N/A
Luthier,Dave Beck,Abe Burson,N/A,N/A,N/A
Jäger und Sammler,Reiner Knizia,N/A,N/A,N/A,N/A
The Stars Are Right,Klaus Westerhoff,N/A,N/A,N/A,N/A
Dragons Down,Scott DeMers,N/A,N/A,N/A,N/A
Inheritors,Jeffrey CCH,Kenneth YWN,N/A,N/A,N/A
Panda Panda,宮野 華也 (Kaya Miyano),N/A,N/A,N/A,N/A
Suspend,N/A,N/A,N/A,N/A,N/A
1920 Wall Street,Perepau Llistosella,N/A,N/A,N/A,N/A
Ramen Fury,Forrest-Pruzan Creative,Prospero Hall,Chris Rowlands,N/A,N/A
Attribute,Marcel-André Casasola Merkle,N/A,N/A,N/A,N/A
Across 5 Aprils,Eric Lee Smith,N/A,N/A,N/A,N/A
Master Thieves,Czarnè,N/A,N/A,N/A,N/A
Krakel Orakel,Die 7 Bazis,N/A,N/A,N/A,N/A
Gambit 7,Dominic Crapuchettes,N/A,N/A,N/A,N/A
Little Factory,Shun Taguchi,Aya Taguchi,N/A,N/A,N/A
Gorus Maximus,Conor McGoey,N/A,N/A,N/A,N/A
Successors: The Battles for Alexander's Empire (First/Second Edition),Richard H. Berg,Mark Simonitch,N/A,N/A,N/A
Carthago: Merchants & Guilds,Ralph Bienert,Bernd Eisenstein,N/A,N/A,N/A
Tyros,Martin Wallace,N/A,N/A,N/A,N/A
Three-Dragon Ante: Legendary Edition,Rob Heinsoo,N/A,N/A,N/A,N/A
World of Warcraft: The Adventure Game,Daniel Clark (I),Michael Hurley,Corey Konieczka,Jeff Tidball,N/A
Star Wars: Dark Side Rising,Patrick Marino,Andrew Wolf,N/A,N/A,N/A
Anno Domini: Erfindungen,Urs Hostettler,N/A,N/A,N/A,N/A
Xylotar,Christopher Wray,N/A,N/A,N/A,N/A
Kitara,Eric B. Vogel,N/A,N/A,N/A,N/A
SEAL Team Flix,Pete Ruth,Mark Thomas (I),N/A,N/A,N/A
Article 27: The UN Security Council Game,Dan Baden,N/A,N/A,N/A,N/A
"The Greatest Day: Sword, Juno, and Gold Beaches",Adam Starkweather,N/A,N/A,N/A,N/A
Burke's Gambit,Robert Yates,N/A,N/A,N/A,N/A
Ruination,Travis R. Chance,N/A,N/A,N/A,N/A
The Agents,Saar Shai,N/A,N/A,N/A,N/A
Ghostbusters: The Board Game,Matt Hyra,Adam Sblendorio,Mataio Wilson,N/A,N/A
Decktective: Bloody-Red Roses,Martino Chiacchiera,Silvano Sorrentino,N/A,N/A,N/A
Dungeon Academy,Julian Allain,N/A,N/A,N/A,N/A
California,Michael Schacht,N/A,N/A,N/A,N/A
Champions of Hara,Walter Barber,Ian VanNest,Andrew Zimmermann,N/A,N/A
Nicht die Bohne!,Horst-Rainer Rösner,N/A,N/A,N/A,N/A
Trade on the Tigris,Geoff Engelstein,Ryan Sturm,N/A,N/A,N/A
Assault on Hoth: The Empire Strikes Back,Paul Murphy,N/A,N/A,N/A,N/A
Dance of Ibexes,Wolfgang Kramer,N/A,N/A,N/A,N/A
Goetia: Nine Kings of Solomon,Kristian Karlberg,N/A,N/A,N/A,N/A
Bomb Squad,Dan Keltner,David Short,N/A,N/A,N/A
Imperium: Empires in Conflict – Worlds in the Balance,Marc W. Miller,Philip S. Kosnett,Frank Chadwick,Richard Bartucci,Walt Mizia
Lanzerath Ridge,David Thompson (I),N/A,N/A,N/A,N/A
Let's Catch the Lion!,Madoka Kitao,N/A,N/A,N/A,N/A
Thorgal: The Board Game,Joanna Kijanka,Jan Maurycy Święcicki,Rafał Szyma,N/A,N/A
No Peace Without Spain!: The War of the Spanish Succession 1702-1713,Don Herndon,N/A,N/A,N/A,N/A
Graenaland,Vlaada Chvátil,N/A,N/A,N/A,N/A
