Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Where Eagles Dare: The Battle for Hell's Highway,Adam Starkweather,N/A,N/A,N/A,N/A
Hannin Wa Odoru,Pesu Nabeno,N/A,N/A,N/A,N/A
Karuba: The Card Game,Rüdiger Dorn,N/A,N/A,N/A,N/A
Mosby's Raiders: Guerilla Warfare in the Civil War,Eric Lee Smith,N/A,N/A,N/A,N/A
Mr. Madison's War: The Incredible War of 1812,Gilbert Collins,Dave Stiffler,N/A,N/A,N/A
Dice Manor,Garrett Herdter,N/A,N/A,N/A,N/A
Braggart,Kyle Daniel,N/A,N/A,N/A,N/A
The Alpha,Ralph Rosario,N/A,N/A,N/A,N/A
Next War: India-Pakistan,Gene Billingsley,Mitchell Land,N/A,N/A,N/A
Town 77,Christoph Cantzler,Anja Wrede,N/A,N/A,N/A
Tales of the Northlands: The Sagas of Noggin the Nog,Nick Case,N/A,N/A,N/A,N/A
Shitenno,Cédric Lefebvre,N/A,N/A,N/A,N/A
Kodama Duo,Nick Little (I),Daniel Solis,N/A,N/A,N/A
Recto Verso,Inka Brand,Markus Brand,N/A,N/A,N/A
Evil High Priest,Lincoln Petersen,Sandy Petersen,N/A,N/A,N/A
"Operation Dauntless: The Battles for Fontenay and Rauray, France, June 1944",Mark Mokszycki,Mark Mokszycki,N/A,N/A,N/A
Doctor Who: Solitaire Story Game,Simon Cogan,N/A,N/A,N/A,N/A
Atlanta Is Ours,Ed Beach,Mike Belles,Chris Withers,Ed Beach,Mike Belles
Pyramix,Tim Roediger,N/A,N/A,N/A,N/A
Tanks: Panther vs Sherman Starter Set,Andrew Haught,Chris Townley,Phil Yates,N/A,N/A
Animal Upon Animal: Crest Climbers,Klaus Miltenberger,N/A,N/A,N/A,N/A
FlipToons,Jordy Adan,Renato Simões,N/A,N/A,N/A
A Nice Cuppa,Scott Almes,N/A,N/A,N/A,N/A
Smitten,Jamey Stegmaier,N/A,N/A,N/A,N/A
Focus,Antonin Boccara,Romaric Galonnier,N/A,N/A,N/A
Star Wars Villainous: Scum and Villainy,Prospero Hall,Michael Mulvihill,N/A,N/A,N/A
Micro Dojo,Ben Downton,N/A,N/A,N/A,N/A
Fastrack,Jean-Marie Albert,N/A,N/A,N/A,N/A
Bastion,Evgeny Nikitin,Nikolay Pegasov,N/A,N/A,N/A
Principato,Touko Tahkokallio,N/A,N/A,N/A,N/A
