Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Elsenborn Ridge: Tactical Combat During the Battle of the Bulge – A Panzer Grenadier Game,Michael Bennighof,N/A,N/A,N/A,N/A
Battle of the Bulge: Platoon Level Combat in World War II – A Panzer Grenadier Game,Michael Bennighof,Brian L. Knipple,N/A,N/A,N/A
Star Trek: Deep Space Nine Fluxx,Andrew Looney,N/A,N/A,N/A,N/A
Detective Stories: Case 3 – Still Lake,N/A,N/A,N/A,N/A,N/A
Spires,T. C. Petty III,N/A,N/A,N/A,N/A
COGZ,Wesley Lamont,N/A,N/A,N/A,N/A
Länder toppen!,Matthias Jünemann,N/A,N/A,N/A,N/A
King of the Tabletop,Robert J. Kuntz,Tom Wham,N/A,N/A,N/A
My First Bohnanza,Heike Kiefer,Uwe Rosenberg,Hayo Siemsen,N/A,N/A
"Case Yellow, 1940: The German Blitzkrieg in the West",Ted Raicer,N/A,N/A,N/A,N/A
Wilderness,Daniel Fryxelius,Thomas Fryxelius,N/A,N/A,N/A
Barbarian Kingdoms,Christophe Lebrun,N/A,N/A,N/A,N/A
Locke & Key: The Game,Matt Hyra,N/A,N/A,N/A,N/A
Monikers: Monikers-er,Alex Hague,Justin Vickers,N/A,N/A,N/A
Someone Has Died,Ellie Black,Liz Roche,Adi Slepack,N/A,N/A
Das perfekte Wort,Moritz Dressler,N/A,N/A,N/A,N/A
"To the Green Fields Beyond: The Battle of Cambrai, 1917",David C. Isby,N/A,N/A,N/A,N/A
Mertwig's Maze,Tom Wham,N/A,N/A,N/A,N/A
Nautilus Industries,Leif Steiestol,N/A,N/A,N/A,N/A
Pass the Bomb,Sylvie Barc,Roger Heyworth,Los Rodriguez,Juan Rodriguez,N/A
Mycelium: A Mushling Game,Eric Yadvish,N/A,N/A,N/A,N/A
Isis & Osiris,Michael Schacht,N/A,N/A,N/A,N/A
Balkan Front,John Astell,N/A,N/A,N/A,N/A
Battle for Moscow,Frank Chadwick,N/A,N/A,N/A,N/A
Food Fight,Matt Hyra,N/A,N/A,N/A,N/A
Mother of Frankenstein,Terry Pettigrew-Rolapp,Tommy Wallach,N/A,N/A,N/A
Tier auf Tier: Jetzt geht's rund!,Klaus Miltenberger,Kristin Mückel,N/A,N/A,N/A
Flash Duel: Revised Second Edition,David Sirlin,N/A,N/A,N/A,N/A
Blocks in the East,Emanuele Santandrea,N/A,N/A,N/A,N/A
Karuba Junior,Rüdiger Dorn,Tim Rogasch,N/A,N/A,N/A
Istanbul: Choose & Write,Rüdiger Dorn,N/A,N/A,N/A,N/A
Wodny szlak,Wojciech Grajkowski,N/A,N/A,N/A,N/A
The Shared Dream,Matthew Tarulli,N/A,N/A,N/A,N/A
Dungeon Fighter in the Castle of Frightening Frosts,Aureliano Buonfino,Lorenzo Silva,Lorenzo Tucci Sorrentino,N/A,N/A
Blorg in the Midwest,John Kean,N/A,N/A,N/A,N/A
Auf falscher Fährte,Jürgen Kraul,N/A,N/A,N/A,N/A
One Card Wonder,Nathaniel Levan,N/A,N/A,N/A,N/A
Equinox,Jason Boomer,N/A,N/A,N/A,N/A
Lost Cities: To Go,Reiner Knizia,N/A,N/A,N/A,N/A
Micro Hero: Hercules,Léandre Proust,N/A,N/A,N/A,N/A
DECK 52: Space Wrecked,Alex Aparin,N/A,N/A,N/A,N/A
Bauhaus,Jordi Gené,Gregorio Morales,N/A,N/A,N/A
Dragonscroll,Gordon Lamont,Fraser Lamont,N/A,N/A,N/A
Oddland,Dan Schumacher,N/A,N/A,N/A,N/A
Hitster: Schlager Party,N/A,N/A,N/A,N/A,N/A
Mayday!Mayday!,Corné van Moorsel,N/A,N/A,N/A,N/A
Trivial Pursuit: Classic Edition,(Uncredited),N/A,N/A,N/A,N/A
Daruma,Jorge J. Barroso,Jesús Fuentes,N/A,N/A,N/A
Cruel Necessity (Deluxe Edition): The English Civil Wars 1640-1653,John Welch,N/A,N/A,N/A,N/A
Munchkin Rick and Morty,Casey Sershon,N/A,N/A,N/A,N/A
"Kharkov: The Soviet Spring Offensive, 1942",Stephen B. Patrick,N/A,N/A,N/A,N/A
Funkoverse Strategy Game: Jaws 100,Prospero Hall,Chris Rowlands,N/A,N/A,N/A
Anomia X,Andrew Innes,N/A,N/A,N/A,N/A
Flash Point: Legacy of Flame,Ken Franklin,Kevin Lanzing,Chris Leder,Kevin Rodgers,N/A
Snit's Revenge!,Tom Wham,N/A,N/A,N/A,N/A
Mysterious Dungeons,Reiner Knizia,N/A,N/A,N/A,N/A
Cranium Whoonu,Whit Alexander,Richard Tait,N/A,N/A,N/A
Ancestree,Eric M. Lang,N/A,N/A,N/A,N/A
