Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Broom Service: The Card Game,Andreas Pelikan,Alexander Pfister,N/A,N/A,N/A
Der Isses!,Alex Randolph,N/A,N/A,N/A,N/A
Timeline: British History,Frédéric Henry,N/A,N/A,N/A,N/A
Set A Watch: Forsaken Isles,Todd Walsh,N/A,N/A,N/A,N/A
Dingo's Dreams,Alf Seegert,N/A,N/A,N/A,N/A
Death Roads: All Stars,Jasiek Łuszczki,N/A,N/A,N/A,N/A
Tacta,Jason Tremblay,N/A,N/A,N/A,N/A
The Institute for Magical Arts,Steve Finn,N/A,N/A,N/A,N/A
Croak!,Igor Polouchine,N/A,N/A,N/A,N/A
Vikings on Board,Charles Chevallier,Catherine Dumas,Pascal Pelemans,N/A,N/A
Naval War,S. Craig Taylor,Neil Zimmerer,N/A,N/A,N/A
Unlock!: Short Adventures – Red Mask,Cyril Demaegd,N/A,N/A,N/A,N/A
Cluzzle,Dominic Crapuchettes,N/A,N/A,N/A,N/A
Dark Venture,Rob Lemon,N/A,N/A,N/A,N/A
Ghost Adventure,Wlad Watine,N/A,N/A,N/A,N/A
Dominant Species: The Card Game,Chad Jensen,N/A,N/A,N/A,N/A
The Fog: Escape from Paradise,Robert Müller-Reinwarth,N/A,N/A,N/A,N/A
Voyage of the B.S.M. Pandora,John H. Butterfield,Edward J. Woods,N/A,N/A,N/A
Star Trek: Away Missions,Andrew Haught,Mike Haught,Phil Yates,N/A,N/A
Mythic Mischief Vol. II,Max Anderson,Zac Dixon,Austin Harrison,N/A,N/A
Party Panda Pirates,Adrian Alamo Borja,"Gabriel González ""Gabo""",Pepe Macba,Victor Valdés,"Juan Pablo Villaseñor ""Oso"""
Qwixx Card Game,Steffen Benndorf,Reinhard Staupe,N/A,N/A,N/A
Starship Interstellar,Davide Calza,Andrea Crespi,N/A,N/A,N/A
"Panzers Last Stand: Battles for Budapest, 1945",Dean Essig,Carl Fung,N/A,N/A,N/A
NUT,Chris Handy (I),N/A,N/A,N/A,N/A
Pick-a-Polar Bear,Torsten Landsvogt,N/A,N/A,N/A,N/A
Was'n das?,Philippe des Pallières,N/A,N/A,N/A,N/A
