Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Precognition,Julien Prothière,N/A,N/A,N/A,N/A
"Target for Tonight: Britain's Strategic Air Campaign Over Europe, 1942-1945",Steve Dixon,N/A,N/A,N/A,N/A
CV Pocket,Filip Miłuński,N/A,N/A,N/A,N/A
"Exceed: Red Horizon – Alice, Zoey, Gabrek, and Ulrik","D. Brad Talton, Jr.",N/A,N/A,N/A,N/A
Kampf gegen das Spiessertum,Angela Vögtli,N/A,N/A,N/A,N/A
Dark Tomb: The Crypts of Aurelian,Andy Bergmann,N/A,N/A,N/A,N/A
Texas Glory,Tom Dalgliesh,Dan Mings,Carl Willner,N/A,N/A
Venedig,Klaus-Jürgen Wrede,N/A,N/A,N/A,N/A
Crave,Bryan Sloan,N/A,N/A,N/A,N/A
ザ・カカポ　バディ＆パーティ (The Kakapo: Buddy & Party),N/A,N/A,N/A,N/A,N/A
Figure It,Alex Randolph,N/A,N/A,N/A,N/A
Fiji,Friedemann Friese,N/A,N/A,N/A,N/A
Sushi Dice,Henri Kermarrec,N/A,N/A,N/A,N/A
Dwar7s Spring,Luís Brueh,N/A,N/A,N/A,N/A
Micro Architects,Michał Jagodziński,Kamil Langie,N/A,N/A,N/A
Cranium Scribblish,Brian Weinstock,N/A,N/A,N/A,N/A
1914: Serbien Muss Sterbien,Michael Resch,N/A,N/A,N/A,N/A
A.I.Pokalypse,Marian Hilgers,N/A,N/A,N/A,N/A
Zpocalypse,Julie Ahern,Jeff Gracia,N/A,N/A,N/A
Dragon Ball Super Card Game,N/A,N/A,N/A,N/A,N/A
"WestFront: The War in Europe, 1943-45",Craig Besinque,N/A,N/A,N/A,N/A
Legend of the Burning Sands,Raymond Lau,Dave Williams (II),N/A,N/A,N/A
Mechanical Beast,Ben Morayta,N/A,N/A,N/A,N/A
Panzerkrieg: von Manstein & HeeresGruppe Süd,John Prados,N/A,N/A,N/A,N/A
Volltreffer,Günter Burkhardt,N/A,N/A,N/A,N/A
Villagers of the Oak Dell,Przemysław Fornal,Michał Łopato,N/A,N/A,N/A
Ars Victor,Stephen DeBaun,N/A,N/A,N/A,N/A
Dungeons & Dragons: Onslaught,Alex Davy,Travis Severance,Nicholas Yu,N/A,N/A
Across the Bug River: Volodymyr-Volynskyi 1941,Krzysztof Biernacki,N/A,N/A,N/A,N/A
Rosetta: The Lost Language,Jono Naito,N/A,N/A,N/A,N/A
Sons of Faeriell,Christian Zoli,N/A,N/A,N/A,N/A
Vampire: The Masquerade – Milan Uprising,Davide Garofalo,Riccardo Landi,Paolo Tajé,N/A,N/A
Munchkin Harry Potter Deluxe,N/A,N/A,N/A,N/A,N/A
The Great Space Race,Craig Zipse,N/A,N/A,N/A,N/A
Sultans of Karaya,Alex Weldon,N/A,N/A,N/A,N/A
Prophecy,Christopher Haviland,Robert A. Kamp,N/A,N/A,N/A
Foodfighters,Josh Cappel,Helaina Cappel,N/A,N/A,N/A
Pokémon Master Trainer,Koichi Ooyama,Bill Sabram,N/A,N/A,N/A
"Kasserine: Rommel's Battle for Tunisia, 1943",Vance von Borries,N/A,N/A,N/A,N/A
6 nimmt! Brettspiel,Wolfgang Kramer,N/A,N/A,N/A,N/A
Harpoon 4: Modern Tactical Naval Warfare,Larry Bond,Chris Carlson,N/A,N/A,N/A
Ploy,Frank Thibault,N/A,N/A,N/A,N/A
Mage Noir,Constantin Dedeyan,Vincent Vimont,N/A,N/A,N/A
Disc Cover,Roberto Fraga,Juan Manuel Rivero,N/A,N/A,N/A
AEOLOS,Guido Eckhof,Arve D. Fühler,N/A,N/A,N/A
Uk'otoa,Jeb Havens,Gabe Hicks,N/A,N/A,N/A
Password Express,Roberto Pisonero Trapote,N/A,N/A,N/A,N/A
"White Death: Velikiye Luki, The Stalingrad of the North",Frank Chadwick,N/A,N/A,N/A,N/A
Anachronism,Michael A. Brown,Stephen McLaughlin,N/A,N/A,N/A
É Top!?: Variedades,Leandro Pires,Rodrigo Rego,N/A,N/A,N/A
The Eye of Judgment,Kazuhito Miyaki,Yusuke Watanabe,N/A,N/A,N/A
The Dragon Prince: Battlecharged,Johnny O'Neal,N/A,N/A,N/A,N/A
Consentacle,Naomi Clark,N/A,N/A,N/A,N/A
The Old King's Crown,Pablo Clark,N/A,N/A,N/A,N/A
Звёздные войны: Тайное вторжение (Star Wars: Secret Invasion),Seiji Kanai,N/A,N/A,N/A,N/A
Wool Rules,Alessandro Zucchini,N/A,N/A,N/A,N/A
Vicious Gardens,Ross Bruggink,N/A,N/A,N/A,N/A
Behind the Throne,Oleksandr Nevskiy,Oleg Sidorenko,N/A,N/A,N/A
Ultimate Werewolf: Compact Edition,Ted Alspach,N/A,N/A,N/A,N/A
Luzon Rails,Robin David,N/A,N/A,N/A,N/A
Onward Christian Soldiers: The Crusades,Richard H. Berg,N/A,N/A,N/A,N/A
Genshin Tarot,MingYang Lu,N/A,N/A,N/A,N/A
The Lord of the Rings: Combat Hex Tradeable Miniatures Game,David Freeman,Ryan Miller,N/A,N/A,N/A
Genpei,Bernat Buxaus,N/A,N/A,N/A,N/A
Old School Tactical: Volume 3 – Pacific 1942/45,Shayne Logan,Mark H. Walker,N/A,N/A,N/A
Inn-Fighting,Rob Heinsoo,Rob Heinsoo,N/A,N/A,N/A
"From Salerno to Rome: World War II – The Italian Campaign, 1943-1944",Sergio Schiavi,N/A,N/A,N/A,N/A
Axio Rota,Reiner Knizia,N/A,N/A,N/A,N/A
Look at the Stars,Romain Caterdjian,N/A,N/A,N/A,N/A
Mille Bornes,Edmond Dujardin,N/A,N/A,N/A,N/A
Roaring 20s,Leo Colovini,N/A,N/A,N/A,N/A
Quickity Pickity,ましう (Mashiu),N/A,N/A,N/A,N/A
Corsairs,Thorsten Löpmann,Andreas Wetter,N/A,N/A,N/A
Count of the Nine Estates,Scott Allen Czysz,N/A,N/A,N/A,N/A
Twin Palms,Kristi B.,N/A,N/A,N/A,N/A
SpongeBob SquarePants: Plankton Rising,Patrick Marino,N/A,N/A,N/A,N/A
Stonks,Robert Coelho,Luis Francisco,N/A,N/A,N/A
Jeju Island,Yeon-Min Jung,Gary Kim,Jun-Hyup Kim,N/A,N/A
