Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
"War of the States: Gettysburg, 1863",David A. Powell,N/A,N/A,N/A,N/A
Shift: The Single Card CCG,Samuel Strick,N/A,N/A,N/A,N/A
Hidden Games Hangover: Tote frieren nicht,N/A,N/A,N/A,N/A,N/A
Tower of the Wizard King,(Uncredited),N/A,N/A,N/A,N/A
Ludoviel,Friedemann Friese,Thorsten Gimmler,Martina Hellmich,Hartmut Kommerell,Andrea Meyer
Rubik's Cage,Matt Burtonwood,N/A,N/A,N/A,N/A
Fly Down,Emanuele Briano,N/A,N/A,N/A,N/A
Ballonrennen,Eric Solomon,N/A,N/A,N/A,N/A
The Umbrella Academy: The Board Game,Jack Caesar,Alessio Cavatore,N/A,N/A,N/A
1842: Schleswig Holstein,Wolfram Janich,N/A,N/A,N/A,N/A
Open Sesame,Antoine Bauza,Corentin Lebrat,N/A,N/A,N/A
Starship Troopers: Prepare For Battle!,Ben Knight,N/A,N/A,N/A,N/A
Catch Phrase: Uncensored,N/A,N/A,N/A,N/A,N/A
Tempus Imperium,Chris Anderson,N/A,N/A,N/A,N/A
Son of Doctor Esker's Notebook,David Dobson,N/A,N/A,N/A,N/A
This Bed Is Mine,Yohan Goh,Hope S. Hwang,Gary Kim,N/A,N/A
Third and Long: The Football Card Game,Brent Evanger,N/A,N/A,N/A,N/A
Kraken-Alarm,Oliver Igelhaut,N/A,N/A,N/A,N/A
Guillotine,Philippe Hernandez,N/A,N/A,N/A,N/A
Código Enigma,Silvina Fontenla,Joel Pellegrino Hotham,N/A,N/A,N/A
Boussanga,Nicolas Orange,Madani Traoré,N/A,N/A,N/A
Cacti,John Clowdus,N/A,N/A,N/A,N/A
Darkest Doom,Mario Zattini,N/A,N/A,N/A,N/A
Color It!,Lena Burkhardt,Günter Burkhardt,N/A,N/A,N/A
Ruthenia,Denys Lonshakov,N/A,N/A,N/A,N/A
Nubia: Egypt's Black Heirs,Wes Erni,Ben Madison,N/A,N/A,N/A
Hack & Slash,Samuel Mitschke,Philip Reed,N/A,N/A,N/A
El mundo de Águila Roja,Joel Calafell,Omar Sagol,N/A,N/A,N/A
The Original Sherlock Holmes and His Baker Street Irregulars,Michael McClure,N/A,N/A,N/A,N/A
"Krim: von Manstein's Battles for Sevastopol, 1941-1942",Ty Bomba,N/A,N/A,N/A,N/A
Nok-Hockey,(Uncredited),N/A,N/A,N/A,N/A
USN Deluxe,Joseph Miranda,Michael Myers,N/A,N/A,N/A
"Desert War: Egypt, 1940",Richard H. Berg,N/A,N/A,N/A,N/A
Crumbs!: The Sandwich Filler Game,J. Antscherl,N/A,N/A,N/A,N/A
The Mysterious Library,Beatrix Bohony,N/A,N/A,N/A,N/A
Sergeants D-Day,Jeff Billings,N/A,N/A,N/A,N/A
Zoople,Jeff Lai,N/A,N/A,N/A,N/A
El Melómano,Maldón,N/A,N/A,N/A,N/A
"The Battle of Tours, 732 A.D.",Richard H. Berg,N/A,N/A,N/A,N/A
Urban War,(Uncredited),N/A,N/A,N/A,N/A
Please Don't Burn My Village!,Simon Weinberg,N/A,N/A,N/A,N/A
Sinaí,Pepe Pineda,N/A,N/A,N/A,N/A
Chesney,Manuel Cheung,Yoyo Yeung,N/A,N/A,N/A
Honours of War: Wargames Rules for the Seven Years' War,Keith Flint,N/A,N/A,N/A,N/A
double side play,Toru Ii,N/A,N/A,N/A,N/A
Password Plus,(Uncredited),N/A,N/A,N/A,N/A
Knockout Cricket,(Uncredited),N/A,N/A,N/A,N/A
Dark Frontier,Alejandro del Valle,Patricio Martínez,N/A,N/A,N/A
Ka Pai,Mads Fløe,N/A,N/A,N/A,N/A
