Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Space Cadets: Away Missions,Dan Raspler,Al Rose,N/A,N/A,N/A
Drakon (Third Edition),Tom Jolly,N/A,N/A,N/A,N/A
BraveRats,Seiji Kanai,N/A,N/A,N/A,N/A
Tannhäuser,William Grosselin,Didier Poli,N/A,N/A,N/A
Olympus,Andrea Chiarvesio,Luca Iennaco,N/A,N/A,N/A
Council of Shadows,Martin Kallenborn,Jochen Scherer,N/A,N/A,N/A
Funemployed,Anthony Conta,N/A,N/A,N/A,N/A
Silverton,Dori Smith,Phillip John Smith,N/A,N/A,N/A
Revolution: The Dutch Revolt 1568-1648,Francis Tresham,Francis Tresham,N/A,N/A,N/A
Chai,Dan Kazmaier,Connie Kazmaier,N/A,N/A,N/A
18MEX,Mark Derrick,N/A,N/A,N/A,N/A
Coyote,Spartaco Albertarelli,N/A,N/A,N/A,N/A
For Glory,Alex Wolf,N/A,N/A,N/A,N/A
Viva Mouse!,Manfred Ludwig,N/A,N/A,N/A,N/A
Gunslinger,Richard Hamblen,Richard Hamblen,Richard Hamblen,Richard Hamblen,Richard Hamblen
Valhalla,Łukasz Woźniak,N/A,N/A,N/A,N/A
Monsters on Board,Aleksandar Mikic,Ivo Neskovic,Samoil Petreski,N/A,N/A
Unhappy King Charles!,Charles Vasey,Julien Bonnard,Frédéric Bey,François-Xavier Euzet,N/A
"UltraQuest: Gold, Ruhm! und Ehre!",Markus D. Still,N/A,N/A,N/A,N/A
Stupor Mundi,Nestore Mangone,N/A,N/A,N/A,N/A
Montana,Rüdiger Dorn,N/A,N/A,N/A,N/A
Mythic Battles: Ragnarök,Benoit Vogt,N/A,N/A,N/A,N/A
Witch of Salem,Michael Rieneck,N/A,N/A,N/A,N/A
Crash Octopus,Naotaka Shimamoto,N/A,N/A,N/A,N/A
Mundus Novus,Bruno Cathala,Serge Laget,N/A,N/A,N/A
Undaunted 2200: Callisto,Trevor Benjamin,David Thompson (I),N/A,N/A,N/A
The Builders: Antiquity,Frédéric Henry,N/A,N/A,N/A,N/A
BOOoop.,Scott Brady,N/A,N/A,N/A,N/A
Animals on Board,Wolfgang Sentker,Ralf zur Linde,N/A,N/A,N/A
Limes,Martyn F,N/A,N/A,N/A,N/A
Jekyll & Hyde vs Scotland Yard,Gaëtan Beaujannot,Olivier Cipière,Geonil,N/A,N/A
Stratego,Jacques Johan Mogendorff,N/A,N/A,N/A,N/A
Talisman,Robert Harris,N/A,N/A,N/A,N/A
Formosa Tea,Chu-Lan Kao,N/A,N/A,N/A,N/A
Okiya,Bruno Cathala,N/A,N/A,N/A,N/A
Merchants of Amsterdam,Reiner Knizia,N/A,N/A,N/A,N/A
Pixel Tactics 2,"D. Brad Talton, Jr.",N/A,N/A,N/A,N/A
DC Deck-Building Game: Teen Titans,Richelle Brady,N/A,N/A,N/A,N/A
Ankh'or,Frank Crittin,Grégoire Largey,Sébastien Pauchon,N/A,N/A
