Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Biblios: Quill and Parchment,Steve Finn,N/A,N/A,N/A,N/A
Gwent: Nilfgaard and Northern Realms,Damien Monnier,N/A,N/A,N/A,N/A
B-Sieged: Sons of the Abyss,Víctor Fernández,Gorka Mata,Sergi Solé Pascual,N/A,N/A
Guildhall Fantasy: Coalition,Hope S. Hwang,N/A,N/A,N/A,N/A
Napoléon 1806,Denis Sauvage,N/A,N/A,N/A,N/A
Match!,Thomas Weber (III),N/A,N/A,N/A,N/A
Transformers Deck-Building Game,Dan Blanchett,Matt Hyra,N/A,N/A,N/A
Tabriz,Randy Flynn,N/A,N/A,N/A,N/A
Legends Untold: Weeping Caves Novice Set,Hugh Ducker,Kevin Young,N/A,N/A,N/A
Enemy Action: Kharkov,John H. Butterfield,N/A,N/A,N/A,N/A
Bugs in the Kitchen,Peter-Paul Joopen,N/A,N/A,N/A,N/A
The Lord of the Rings: The Return of the King Deck-Building Game,Matt Hyra,N/A,N/A,N/A,N/A
Amazonas,Stefan Dorra,N/A,N/A,N/A,N/A
Träxx,Steffen Benndorf,Reinhard Staupe,N/A,N/A,N/A
Loco Motive,Walter Obert,N/A,N/A,N/A,N/A
Ratland,Eduardo García Martín,N/A,N/A,N/A,N/A
Super Fantasy: Ugly Snouts Assault,Marco Valtriani,N/A,N/A,N/A,N/A
Bubblee Pop,Grégory Oliver,N/A,N/A,N/A,N/A
Asian Tigers: A Story of Prosperity,Nuno Bizarro Sentieiro,Paulo Soledade,N/A,N/A,N/A
Locomotive Werks,Dieter Danziger,N/A,N/A,N/A,N/A
Mage Knight Dungeons,Kevin Barrett,Michael Mulvihill,Jordan Weisman,N/A,N/A
Gipsy King,Corné van Moorsel,N/A,N/A,N/A,N/A
Dead Man's Doubloons,Jason Miceli,N/A,N/A,N/A,N/A
Munchkin Legends,Andrew Hackard,Steve Jackson (I),N/A,N/A,N/A
Warfighter: The WWII Pacific Combat Card Game,Dan Verssen,N/A,N/A,N/A,N/A
Dungeon Run,Mr. Bistro,N/A,N/A,N/A,N/A
By Stealth and Sea,Nicola Saggini,David Thompson (I),N/A,N/A,N/A
Bughouse Chess,(Uncredited),N/A,N/A,N/A,N/A
In the Name of Odin,Krzysztof Zięba,N/A,N/A,N/A,N/A
The Extraordinary Adventures of Baron Munchausen,James Wallis,N/A,N/A,N/A,N/A
2038: Tycoons of the Asteroid Belt,James Hlavaty,Thomas Lehmann,N/A,N/A,N/A
Road Kill Rally,Daniel A. George (I),N/A,N/A,N/A,N/A
Monikers: Something Something,Alex Hague,Justin Vickers,N/A,N/A,N/A
13 Dead End Drive,Michael Marra,David Wyman,N/A,N/A,N/A
Anno 1503,Klaus Teuber,Klaus Teuber,N/A,N/A,N/A
Pessoa,Orlando Sá,N/A,N/A,N/A,N/A
7th Fleet: Modern Naval Combat in the Far East,Joseph M. Balkoski,N/A,N/A,N/A,N/A
Wizard's Quest,Willis P. Carpenter,Garrett J. Donner,Michael S. Steer,Mick Uhl,Garret J. Donner
Dungeon!,David R. Megarry,N/A,N/A,N/A,N/A
Pow Wow,Spartaco Albertarelli,N/A,N/A,N/A,N/A
Core Space: First Born,Wayne Abela,Colin Young,N/A,N/A,N/A
Silk,Luis Ranedo,N/A,N/A,N/A,N/A
WINK,Friedhelm Krahwinkel,N/A,N/A,N/A,N/A
Twilight Imperium: Second Edition,Christian T. Petersen,N/A,N/A,N/A,N/A
Capital Lux 2: Pocket,Kristian Amundsen Østby,Eilif Svensson,N/A,N/A,N/A
Bastille,Christoph Behre,N/A,N/A,N/A,N/A
AT-43 Initiation Set: Operation Damocles,Jean Bey,Nicolas Fructus,Florent Maudoux,Adrian Smith,N/A
Venetia,Marco Maggi,Francesco Nepitello,N/A,N/A,N/A
Twenty One,Steffen Benndorf,Reinhard Staupe,N/A,N/A,N/A
Thunder at Cassino,Courtney F. Allen,N/A,N/A,N/A,N/A
Dragons of Etchinstone,Joe Klipfel,N/A,N/A,N/A,N/A
Lisbon Tram 28,Pedro Santos Silva,N/A,N/A,N/A,N/A
Go Away Monster!,Monty Stambler,Ann Stambler,N/A,N/A,N/A
Braintopia,Johan Benvenuto,Nicolas Bourgoin,N/A,N/A,N/A
Exoplanets,Przemysław Świerczyński,N/A,N/A,N/A,N/A
Maudit Mot Dit,Laurent Prin,Nathalie Saunier,Rémi Saunier,N/A,N/A
The Grand Trunk Journey,Claude Sirois,N/A,N/A,N/A,N/A
King of the Elves,Alan R. Moon,N/A,N/A,N/A,N/A
Sapiens,Cyrille Leroy,N/A,N/A,N/A,N/A
The Breach,Michele Morosini,N/A,N/A,N/A,N/A
Quick Cups,Haim Shafir,N/A,N/A,N/A,N/A
An Age Contrived,Chris Matthew,N/A,N/A,N/A,N/A
Living Planet,Christophe Boelinger,N/A,N/A,N/A,N/A
Smarty Party!,Pitt Crandlemire,Aaron Weissblum,N/A,N/A,N/A
Ichor,Reiner Knizia,N/A,N/A,N/A,N/A
Ascending Empires: Zenith Edition,Ian Cooper (I),N/A,N/A,N/A,N/A
Totaler Krieg! World War II in Europe,Alan Emrich,Steve Kosakowski,N/A,N/A,N/A
The Ares Project,Brian Engelstein,Geoff Engelstein,N/A,N/A,N/A
Small City: Deluxe Edition,Alban Viard,N/A,N/A,N/A,N/A
King's Road,Reiner Knizia,N/A,N/A,N/A,N/A
Lunar Rails,M. Robert Stribula,N/A,N/A,N/A,N/A
Black Box,Eric Solomon,N/A,N/A,N/A,N/A
Gwent: Monsters and Scoia'tael,Damien Monnier,N/A,N/A,N/A,N/A
