Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Boy Scouts,(Uncredited),N/A,N/A,N/A,N/A
Robots Love Ice Cream: The Card Game,Chad Elkins,N/A,N/A,N/A,N/A
Chicken War,Greg Preslicka,Heidi Preslicka,N/A,N/A,N/A
Accused! Getting Away With Murder?,Theodore Aitken,N/A,N/A,N/A,N/A
Supercharged,Mike Clifford,Mike Siggins,N/A,N/A,N/A
Funny Business,Jack Degnan,N/A,N/A,N/A,N/A
Lockdown,Nicolas Normandon,N/A,N/A,N/A,N/A
Simon de Montfort,Martin Edwards,N/A,N/A,N/A,N/A
Gob'z'Heroes,Fabien Friess,Antoine Roffé,N/A,N/A,N/A
Napoleon at Lutzen,Bob McWilliams,N/A,N/A,N/A,N/A
Crash Cup Karambolage,Heinz Meister,N/A,N/A,N/A,N/A
Super Comics,Roberto Fraga,Christian Lemay,N/A,N/A,N/A
Marauders of the Great Wastelands,Dmitry Telery,N/A,N/A,N/A,N/A
Skirrid,Mark Eliot,Brian Taylor,N/A,N/A,N/A
ESCAPE Dysturbia: Falsches Spiel im Casino,N/A,N/A,N/A,N/A,N/A
Feelinks Revelations,Vincent Bidault,N/A,N/A,N/A,N/A
RisiKo! Master,Spartaco Albertarelli,N/A,N/A,N/A,N/A
Megiddo,Steve Baldwin (II),N/A,N/A,N/A,N/A
Tokyo Ghoul: Bloody Masquerade,Florian Grenier,N/A,N/A,N/A,N/A
Hunting Party,Jeff Siadek,N/A,N/A,N/A,N/A
Gruble,Eva Berg,Sigmund Falch,N/A,N/A,N/A
Az Ezüst-tó kincse,(Uncredited),N/A,N/A,N/A,N/A
Lucky Langhals,Felix Beukemann,N/A,N/A,N/A,N/A
Dien Bien Phu,Joseph Miranda,N/A,N/A,N/A,N/A
Winkeladvokat,Roland Siegers,N/A,N/A,N/A,N/A
WALLS: Race Through a Changing Maze,Dustin Fausett,N/A,N/A,N/A,N/A
Escaping Extinction: Based on a True Story,Chris Armstrong,Jen Armstrong,N/A,N/A,N/A
Social Train,Raul Franco Jiménez,Fran Martínez Rosa,N/A,N/A,N/A
Upthrust,Sid Sackson,N/A,N/A,N/A,N/A
Save the Whales,Ken Kolsbun,Jann Kolsbun,N/A,N/A,N/A
Scan,Marvin Glass,N/A,N/A,N/A,N/A
Chromosome,Marcin Danysz,N/A,N/A,N/A,N/A
Kemomimi Panic,Masayuki Kudou,N/A,N/A,N/A,N/A
Women vs. Men Alias,(Uncredited),N/A,N/A,N/A,N/A
Mapominoes: United Kingdom,(Uncredited),N/A,N/A,N/A,N/A
Fluxx: Rick and Morty,Andrew Looney,N/A,N/A,N/A,N/A
Stonez,Kemal Yun,N/A,N/A,N/A,N/A
Hide and Eeek!,Peggy Brown,N/A,N/A,N/A,N/A
Side Quest: The Isle of Cats,Jakub Caban,Bartosz Idzikowski,N/A,N/A,N/A
Tempête sur l'Europe 1939-1945,Christophe Gentil-Perret,Luc Olivier,Pascal Valentin,N/A,N/A
Triggle,Theo Coster,Ora Coster,N/A,N/A,N/A
From Idiot to President,Florian Isensee,N/A,N/A,N/A,N/A
Planet Run,Jason Sondoh,"Robertson Sondoh, Jr.",N/A,N/A,N/A
Luminis,Guillaume Besançon,N/A,N/A,N/A,N/A
"Coalition: The Napoleonic Wars, 1805-1815",Javier Garcia de Gabiola,N/A,N/A,N/A,N/A
Ultimatum,Fred Bates,N/A,N/A,N/A,N/A
翡翠の商人 (Jade Merchant),西村裕 (Hiroshi Nishimura),N/A,N/A,N/A,N/A
Tactics (25th Anniversary Edition),Charles S. Roberts,Charles S. Roberts,Charles S. Roberts,N/A,N/A
Kiek: 20 years of Splotter,Joris Wiersinga,N/A,N/A,N/A,N/A
Hannibal: The Second Punic War,John Sutcliffe,N/A,N/A,N/A,N/A
Stealing Mona Lisa,Adam Whitney,N/A,N/A,N/A,N/A
Agents Secrets,Arnaud Ladagnous,N/A,N/A,N/A,N/A
Jenga Ultimate,(Uncredited),N/A,N/A,N/A,N/A
"Centurion: Tactical Warfare, 100B.C.-600A.D.",Albert A. Nofi,N/A,N/A,N/A,N/A
Wordoku: Fun Spelled Out,Boyan Radakovich,N/A,N/A,N/A,N/A
Moo's Code,Anja Wrede,N/A,N/A,N/A,N/A
Stratego Card Game,Nick Hayes,N/A,N/A,N/A,N/A
Eden,Gal Zuckerman,N/A,N/A,N/A,N/A
bOOLeO,Jonathan Brandt,Sean P. Dennis,Chris Kampf,N/A,N/A
Songburst: 70's & 80's Edition,Brian Hersch,N/A,N/A,N/A,N/A
Yes! Ginseng,N/A,N/A,N/A,N/A,N/A
10 Latidos,Hugo Jiménez,N/A,N/A,N/A,N/A
"Eastwall: Battles for the Dnepr, September 1943 - February 1944",John Desch,N/A,N/A,N/A,N/A
L'Imposteur,N/A,N/A,N/A,N/A,N/A
Three Musketeers,Haar Hoolim,Sid Sackson,N/A,N/A,N/A
Tribulation,(Uncredited),Heinz Wittenberg,N/A,N/A,N/A
Schneller als Kurz,Roland Goslar,Søren Schaffstein,N/A,N/A,N/A
The Awful Orphanage,Tim Fisher,Paul Keene,N/A,N/A,N/A
Da Vinci's Challenge,Paul Micarelli,N/A,N/A,N/A,N/A
Overlords: The Card Game,Bill Paterno,N/A,N/A,N/A,N/A
Deutschland: Finden Sie Minden? Pocket Edition,Günter Burkhardt,N/A,N/A,N/A,N/A
Gold Digger,James Ernest,Mark Rosewater,N/A,N/A,N/A
"Korsun: The German Pocket on the Dniepr, 1944",Stephen B. Patrick,N/A,N/A,N/A,N/A
Cargo Express,Krzysztof Matusik,N/A,N/A,N/A,N/A
Pro Golf,Rick Byrd,N/A,N/A,N/A,N/A
Loopit,David Mair,N/A,N/A,N/A,N/A
Geistertreppe: Das Kartenspiel,Jacques Zeimet,N/A,N/A,N/A,N/A
Pronto,Udo Peise,Marco Teubner,N/A,N/A,N/A
Insel der Schmuggler,Anja Wrede,N/A,N/A,N/A,N/A
Black Stories: Das Verhör,Johannes Krenner,N/A,N/A,N/A,N/A
Flip,Beagle Games,Mi-Sun Kim,Ji-Young Kim,N/A,N/A
Tetra Tower,N/A,N/A,N/A,N/A,N/A
Rainbow,Juan Carlos Ruiz,N/A,N/A,N/A,N/A
Secret Moon,Seiji Kanai,N/A,N/A,N/A,N/A
Rat Trap,Jens Merkl,Jean-Claude Pellin,N/A,N/A,N/A
Sumo Slam!,N/A,N/A,N/A,N/A,N/A
Jagdfieber,Stefan Zlatintsis,N/A,N/A,N/A,N/A
Unlock! Kids: Irish Folklore Trilogy,Cyril Demaegd,N/A,N/A,N/A,N/A
PuzzLegend: Sherlock Holmes,Yoann Levet,N/A,N/A,N/A,N/A
Antartik,Bruno Cathala,Arnaud Urbon,N/A,N/A,N/A
Houblon,Benoît Costechareyre,Jérémie Dazy,N/A,N/A,N/A
The Racing Horse Game,N/A,N/A,N/A,N/A,N/A
Pan T'es Mort,Ludovic Barbe,N/A,N/A,N/A,N/A
Lumberjacks with Rocket Launchers,Darrek Olson,N/A,N/A,N/A,N/A
1961,Blake Propach,N/A,N/A,N/A,N/A
Alkemia,Jeff Dunlap,Eric Kovatchitch,Matt Molanare,Adam Zalatan,N/A
Balloon Challenge,Kenichi Tanabe,N/A,N/A,N/A,N/A
Speak Easy!,Kasper Lapp,N/A,N/A,N/A,N/A
Final War,N/A,N/A,N/A,N/A,N/A
Crimean Shield,Jon Compton,Keith Poulter,Masahiro Yamazaki,N/A,N/A
