Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Cryptic Nature,Georgij Shugol,Alexander Krys,Oleg Meleshin,N/A,N/A
"Warhammer 40,000: Dark Imperium",N/A,N/A,N/A,N/A,N/A
Milito,Martin Wallace,N/A,N/A,N/A,N/A
Warmachine: High Command,David Carl,N/A,N/A,N/A,N/A
D-Day Dice: Free Trial Version,Emmanuel Aquin,N/A,N/A,N/A,N/A
Warangel,Angelo Porazzi,Angelo Porazzi,N/A,N/A,N/A
Rory's Story Cubes: Clues,Rory O'Connor,N/A,N/A,N/A,N/A
Choose Your Own Adventure: War with the Evil Power Master,Prospero Hall,Ket Ng,N/A,N/A,N/A
Camden,James Ernest,N/A,N/A,N/A,N/A
Rick and Morty: The Pickle Rick Game,Matt Hyra,N/A,N/A,N/A,N/A
Gnoming A Round,Brent Beck,N/A,N/A,N/A,N/A
6: Siege – The Board Game,Carlos G.Q.,N/A,N/A,N/A,N/A
Adamastor,Orlando Sá,N/A,N/A,N/A,N/A
Number Drop,Florian Sirieix,Benoit Turpin,N/A,N/A,N/A
Bridge Troll,Alf Seegert,N/A,N/A,N/A,N/A
Kamisado Max,Peter Burley,N/A,N/A,N/A,N/A
Battle for Armageddon,Jervis Johnson,N/A,N/A,N/A,N/A
Exhibition: 20th Century,Peter Joustra,Ron van Dalen,Corné van Moorsel,N/A,N/A
Imagician,Olivier Mahy,N/A,N/A,N/A,N/A
The Wizard of Oz Adventure Book Game,Ryan Miller,N/A,N/A,N/A,N/A
Ventura,Alberto Menoncin,Silvio Negri-Clementi,N/A,N/A,N/A
Russian Civil War 1918-1922,Jim Dunnigan,N/A,N/A,N/A,N/A
Festival,Grégory Grard,N/A,N/A,N/A,N/A
Batman: Everybody Lies,Weronika Spyra,Ignacy Trzewiczek,N/A,N/A,N/A
Bosa,Aaron Donogh,Prospero Hall,N/A,N/A,N/A
Lone Sherman: A Solitaire Wargame,Mike Lambo,N/A,N/A,N/A,N/A
Marne 1918: Friedensturm,Thomas Pouchin,Nicolas Rident,N/A,N/A,N/A
Kontor,Michael Schacht,N/A,N/A,N/A,N/A
Radetzky: Milano 1848,Alberto Barbieri,Marco Garavaglia,P.S. Martensen,N/A,N/A
Roll'n Bump,Louis-Nicolas Dozois,N/A,N/A,N/A,N/A
Last Defense!,Prospero Hall,N/A,N/A,N/A,N/A
Landlord!,Friedemann Friese,N/A,N/A,N/A,N/A
Heroes for Sale,Christian Kudahl,N/A,N/A,N/A,N/A
Mint Tin Mini Apocalypse,Kate Beckett,David Rene Miller,N/A,N/A,N/A
Chamber of Wonders,Stefano Castelli,Diego Cerreti,N/A,N/A,N/A
Tasso,Philippe Proux,N/A,N/A,N/A,N/A
Nobody but Us Chickens,Kevin G. Nunn,N/A,N/A,N/A,N/A
Taktika,Ian Cooper (I),N/A,N/A,N/A,N/A
The King's Armory,John Wrot!,N/A,N/A,N/A,N/A
Space Station,Jacob Fryxelius,N/A,N/A,N/A,N/A
Yura Yura Penguin,Yabuchi Ryoko,N/A,N/A,N/A,N/A
Threads of Fate,Rita Orlov,N/A,N/A,N/A,N/A
Intruder,B. Dennis Sustare,N/A,N/A,N/A,N/A
Less Than 60 Miles,Marco Cimmino,Fabrizio Vianello,N/A,N/A,N/A
Clash of Giants: Civil War,Ted Raicer,N/A,N/A,N/A,N/A
Fire and Ice,Jens-Peter Schliemann,N/A,N/A,N/A,N/A
Block Party,Ed Naujokas,N/A,N/A,N/A,N/A
Deadly Doodles,Samuel Mitschke,Randy Scheunemann,N/A,N/A,N/A
Floating Market,Ben Pinchback,Matt Riddle,N/A,N/A,N/A
Goryō,Andrea Candiani,N/A,N/A,N/A,N/A
Zopp,Anton Karger,N/A,N/A,N/A,N/A
Red Badge of Courage,Richard H. Berg,N/A,N/A,N/A,N/A
Infinity Defiance,Alberto Abal,Jesús Fuster,Marcos Bello Soto,N/A,N/A
Chocolatl,Günter Burkhardt,N/A,N/A,N/A,N/A
Clacks: A Discworld Board Game,Leonard Boyd,David Brashaw,N/A,N/A,N/A
"The Last Success: Quadrigame of the War Against Austria, April - July 1809",Kevin Zucker,N/A,N/A,N/A,N/A
Die Firmenfeier: Das letzte Fest des Oliver Borgmann,N/A,N/A,N/A,N/A,N/A
Donnerschlag: Escape from Stalingrad,Patrick Gebhardt,Pepito Sbazzeguti,N/A,N/A,N/A
Escape from the Asylum,Martin Nedergaard Andersen,Alexander Peshkov,Ekaterina Pluzhnikova,N/A,N/A
18GB: The Railways of Great Britain,Dave Berry,N/A,N/A,N/A,N/A
Fröccs,Soma Hajnóczy,N/A,N/A,N/A,N/A
Freak Shop,Henri Kermarrec,N/A,N/A,N/A,N/A
Stalingrad Pocket: The Wehrmacht's Greatest Disaster,Dean Essig,Masahiro Yamazaki,N/A,N/A,N/A
...und tschüss!,Martin Wallace,N/A,N/A,N/A,N/A
Pandemonium,Marc Ripoll,N/A,N/A,N/A,N/A
Razzia,Stefan Dorra,N/A,N/A,N/A,N/A
Star Cartel,Martin Boisselle,N/A,N/A,N/A,N/A
Chemistry Fluxx,Andrew Looney,N/A,N/A,N/A,N/A
Runika and the Six-sided Spellbooks,Shannon Kelly,N/A,N/A,N/A,N/A
Illumination,Alf Seegert,N/A,N/A,N/A,N/A
World of Tanks Miniatures Game,Casey Davies,Andrew Haught,Victor Pesch,Chris Townley,Phil Yates
Thrones of Valeria,Matt Jacobs,N/A,N/A,N/A,N/A
El Alamein,Atsuo Yoshizawa,N/A,N/A,N/A,N/A
Octiles,Dale Walton,N/A,N/A,N/A,N/A
Noxford,Henri Kermarrec,N/A,N/A,N/A,N/A
The Masters' Trials: Wrath of Magmaroth,Vangelis Bagiartakis,Anastasios Grigoriadis,N/A,N/A,N/A
Res Publica,Reiner Knizia,N/A,N/A,N/A,N/A
Studies in Sorcery,Chris Glein,N/A,N/A,N/A,N/A
Centauri Saga,Constantine Kevorque,N/A,N/A,N/A,N/A
Marvel: Age of Heroes,Rodney Thompson,N/A,N/A,N/A,N/A
Trivial Pursuit: Master Edition,N/A,N/A,N/A,N/A,N/A
Kittin,Caezar Al-Jassar,Simon Milburn,N/A,N/A,N/A
Tomorrow,Dirk Knemeyer,N/A,N/A,N/A,N/A
Gumshoe,Gary Grady,N/A,N/A,N/A,N/A
"Picket Duty: Kamikaze Attacks against U.S. Destroyers – Okinawa, 1945",Steve Dixon,N/A,N/A,N/A,N/A
Blood Red Skies: Battle of Britain,Andy Chambers,N/A,N/A,N/A,N/A
Dice Cards,Tucker Smedes,N/A,N/A,N/A,N/A
Langfinger,Christian Fiore,Knut Happel,N/A,N/A,N/A
Filler,Jonathan Chaffer,N/A,N/A,N/A,N/A
Ca$h 'n Gun$: Live,Ludovic Maublanc,N/A,N/A,N/A,N/A
Knapp Daneben!,Andreas Kuhnekath-Häbler,N/A,N/A,N/A,N/A
Empires in America: The French and Indian War,Joseph Miranda,N/A,N/A,N/A,N/A
Force of Will,N/A,N/A,N/A,N/A,N/A
Archduke,Ryan Tibbitts,N/A,N/A,N/A,N/A
Wolfenstein: The Board Game,Jakub S. Olekszyk,N/A,N/A,N/A,N/A
Deep Shelf,Richard Keene,N/A,N/A,N/A,N/A
Race to the Treasure!,Gina Manola,N/A,N/A,N/A,N/A
Nouvelle-France,Jacques-Dominique Landry,N/A,N/A,N/A,N/A
Terra Pyramides,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Go-Moku,(Uncredited),N/A,N/A,N/A,N/A
