Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Nusfjord,Uwe Rosenberg,N/A,N/A,N/A,N/A
Marrakesh,Stefan Feld,N/A,N/A,N/A,N/A
Summoner Wars: Master Set,Colby Dauch,N/A,N/A,N/A,N/A
Flamecraft,Manny Vega,N/A,N/A,N/A,N/A
Innovation,Carl Chudyk,N/A,N/A,N/A,N/A
Sidereal Confluence,TauCeti Deichmann,N/A,N/A,N/A,N/A
Alien Frontiers,Tory Niemann,N/A,N/A,N/A,N/A
Raiders of Scythia,Shem Phillips,N/A,N/A,N/A,N/A
EXIT: The Game – The Abandoned Cabin,Inka Brand,Markus Brand,N/A,N/A,N/A
Runewars,Corey Konieczka,N/A,N/A,N/A,N/A
The Vale of Eternity,Eric Hong,N/A,N/A,N/A,N/A
Small World,Philippe Keyaerts,N/A,N/A,N/A,N/A
Marvel United: X-Men,Andrea Chiarvesio,Eric M. Lang,Francesco Rugerfred Sedda,N/A,N/A
Dead Reckoning,John D. Clair,N/A,N/A,N/A,N/A
Burgle Bros.,Tim Fowers,N/A,N/A,N/A,N/A
Castle Combo,Grégory Grard,Mathieu Roussel,N/A,N/A,N/A
Frostpunk: The Board Game,Adam Kwapiński,N/A,N/A,N/A,N/A
Expeditions,Jamey Stegmaier,N/A,N/A,N/A,N/A
Bonfire,Stefan Feld,N/A,N/A,N/A,N/A
