Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Tsuro,Tom McMurchie,N/A,N/A,N/A,N/A
Summoner Wars: Guild Dwarves vs Cave Goblins,Colby Dauch,N/A,N/A,N/A,N/A
Ghost Fightin' Treasure Hunters,Brian Yu,N/A,N/A,N/A,N/A
Kelp: Shark vs Octopus,Carl Robinson,N/A,N/A,N/A,N/A
Star Wars: The Queen's Gambit,Rob Daviau,Alan Roach,Craig Van Ness,N/A,N/A
Legendary Encounters: A Predator Deck Building Game,Ben Cichoski,Daniel Mandel,N/A,N/A,N/A
Valley of the Kings,Tom Cleaver,N/A,N/A,N/A,N/A
Sentinels of the Multiverse: Definitive Edition,Christopher Badell,Adam Rebottaro,N/A,N/A,N/A
NMBR 9,Peter Wichmann,N/A,N/A,N/A,N/A
Firenze,Andreas Steding,N/A,N/A,N/A,N/A
Café,Costa,Rôla,N/A,N/A,N/A
Mint Works,Justin Blaske,N/A,N/A,N/A,N/A
Star Wars: Legion,Alex Davy,Luke Eddy,N/A,N/A,N/A
Metropolys,Sébastien Pauchon,N/A,N/A,N/A,N/A
Flick of Faith,Kamil Jarząbek,Paweł Stobiecki,Jan Truchanowicz,Łukasz Włodarczyk,N/A
Chronicles of Crime: 1900,David Cicurel,Wojciech Grajkowski,N/A,N/A,N/A
Automobiles,David Short,N/A,N/A,N/A,N/A
Fields of Green,Vangelis Bagiartakis,N/A,N/A,N/A,N/A
Nations: The Dice Game,Rustan Håkansson,N/A,N/A,N/A,N/A
Insider,ｱｷﾋﾛｲﾄｵ (Akihiro Itoh),Kwaji,Daichi Okano,Kito Shinma,N/A
The Reckoners,Brett Sobol,Seth Van Orden,N/A,N/A,N/A
Conspiracy: Abyss Universe,Bruno Cathala,Charles Chevallier,N/A,N/A,N/A
"Warhammer 40,000: Conquest",Brad Andres,Nate French,Eric M. Lang,N/A,N/A
Islebound,Ryan Laukat,N/A,N/A,N/A,N/A
Ascension: Return of the Fallen,Gary Arant,Robert Dougherty,Ian Estrin,John Fiorillo,N/A
Runebound: Second Edition,Darrell Hardy,Martin Wallace,N/A,N/A,N/A
The Prodigals Club,Vladimír Suchý,N/A,N/A,N/A,N/A
Smash Up,Paul Peterson,N/A,N/A,N/A,N/A
Tempel des Schreckens,佐藤 雄介 (Yusuke Sato),N/A,N/A,N/A,N/A
Floriferous,Eduardo Baraf,Steve Finn,N/A,N/A,N/A
Via Nebula,Martin Wallace,N/A,N/A,N/A,N/A
Mottainai,Carl Chudyk,N/A,N/A,N/A,N/A
Marvel: Remix,Bruce Glassco,N/A,N/A,N/A,N/A
Smash Up: Pretty Pretty Smash Up,Paul Peterson,N/A,N/A,N/A,N/A
Northgard: Uncharted Lands,Adrian Dinu,N/A,N/A,N/A,N/A
Mysterium Park,Oleksandr Nevskiy,Oleg Sidorenko,N/A,N/A,N/A
Railroad Revolution,Marco Canetta,Stefania Niccolini,N/A,N/A,N/A
Merlin,Stefan Feld,Michael Rieneck,N/A,N/A,N/A
Merchant of Venus (Second Edition),Richard Hamblen,Robert A. Kouba,N/A,N/A,N/A
Unlock!: Game Adventures,Mathieu Casnin,Thomas Cauët,Jeremy Koch,N/A,N/A
