Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Sirenen in Sicht,Martin Schlegel,N/A,N/A,N/A,N/A
Scattergories: Bible Edition,Rob Anderson,N/A,N/A,N/A,N/A
Turnip,Ken Jenkins,N/A,N/A,N/A,N/A
The Hollow Woods: Storytelling Card Game,N/A,N/A,N/A,N/A,N/A
Temple Antics,Richard Perrin,N/A,N/A,N/A,N/A
Monopoly: The Card Game,Phil Orbanes Sr.,N/A,N/A,N/A,N/A
Wannabe Football,Erik Atzen,Martin Rasmussen,N/A,N/A,N/A
Templari,Michael Schacht,N/A,N/A,N/A,N/A
Fifty Fifty,Steffen Benndorf,Florian Benndorf,N/A,N/A,N/A
Llamas & Alpacas,Rita Modl,N/A,N/A,N/A,N/A
All of Us,Elliot Tebele,N/A,N/A,N/A,N/A
Asia Crossroads: The Great Game,Joseph Miranda,N/A,N/A,N/A,N/A
The Keep,James D. Griffin,N/A,N/A,N/A,N/A
Absolutely Aces,Amabel Holland,N/A,N/A,N/A,N/A
Magajaja Dinosaurs,Michał Szewczyk (II),N/A,N/A,N/A,N/A
Alquerque,Alfonso X de Castille,Jorge Yañez,N/A,N/A,N/A
Venns with Benefits: The Hilarious Venn Diagram Game,Evan Katz,Josh Roberts,N/A,N/A,N/A
Speculate,Graeme Levin,N/A,N/A,N/A,N/A
F**k. The Game,Bela Inkster,N/A,N/A,N/A,N/A
Indus,Wolfgang Panning,N/A,N/A,N/A,N/A
Reanimator,Josh Derksen,Thomas M. Gofton,Aron Murch,Tyler Omichinski,N/A
Adorable Pandaring,Chris Cieslik,N/A,N/A,N/A,N/A
Go Mental,Catherine Bernard,Andrew Bernard,Graeme Thomson,Catherine Thomson,N/A
Gingerdead House,Jonathan Rivera,Bryce Walter,N/A,N/A,N/A
MINDJOB,N/A,N/A,N/A,N/A,N/A
Shark Mania,Ro Annis,Brady Lang,N/A,N/A,N/A
Black Stories: Science-Fiction Edition,Elke Vogel,N/A,N/A,N/A,N/A
Tavern's Tales,Krzysztof Matusik,N/A,N/A,N/A,N/A
Wer War's?,(Uncredited),N/A,N/A,N/A,N/A
Draw the Line,Jay Cormier,Chase Disher,N/A,N/A,N/A
Danger! Danger! Dinosaur,Elree Ellis,William Elree Hilburn,N/A,N/A,N/A
Titty Grab,N/A,N/A,N/A,N/A,N/A
Chain Reaction,(Uncredited),N/A,N/A,N/A,N/A
Newton,Brady Peterson,N/A,N/A,N/A,N/A
Aunt Millie's Millions,Joyce Johnson,Colleen McCarthy-Evans,N/A,N/A,N/A
Cro-Magnon: First Steps of Civilization,Artem Belousov,N/A,N/A,N/A,N/A
Energi,Sven-Gösta Nilsson,N/A,N/A,N/A,N/A
Chickapiglets,Brian Calhoun,N/A,N/A,N/A,N/A
Black Stories Junior: Rainbow Stories,Corinna Harder,N/A,N/A,N/A,N/A
Infected,Bryan Sloan,N/A,N/A,N/A,N/A
The Forgotten War: Korea,John Desch,N/A,N/A,N/A,N/A
Stadt-Land-anders,Peter Neugebauer,N/A,N/A,N/A,N/A
Beard Wizards,The Dusty Tophat,N/A,N/A,N/A,N/A
Unfold: Victim of the Pyramid,Alexander Peshkov,Ekaterina Pluzhnikova,N/A,N/A,N/A
The Black Rose,Sebastian Chedal,N/A,N/A,N/A,N/A
Aurimentic,Nikolaus R. Friedrich,N/A,N/A,N/A,N/A
Polarity,Daniel Solis,N/A,N/A,N/A,N/A
Karibou Camp,Lionel Borg,Jérémie Caplanne,N/A,N/A,N/A
Spanish Checkers,(Uncredited),N/A,N/A,N/A,N/A
Syllabus,Axel de la Taille,N/A,N/A,N/A,N/A
Jalan-Jalan,Yezky H,N/A,N/A,N/A,N/A
Jonathan Eaton's Houses of Treasure: Itzamna's Eye,N/A,N/A,N/A,N/A,N/A
"Hawaii, 1795: Kamehameha's War of Unification",Chris Alper,N/A,N/A,N/A,N/A
Top It,Eberhard Schnatz,N/A,N/A,N/A,N/A
Qwordie,N/A,N/A,N/A,N/A,N/A
Quest for the Antidote,Tom Deschenes,N/A,N/A,N/A,N/A
Lasting Tales,Mark Latham,Brady Sadler,Adam Sadler,N/A,N/A
Valley of the Pharaohs,Steve Hart,N/A,N/A,N/A,N/A
Loaded Questions Party,Eric Poses,N/A,N/A,N/A,N/A
Rollout: The Game of the Risk-Takers,(Uncredited),N/A,N/A,N/A,N/A
Die wilden Fußballkerle,Thorsten Löpmann,Andreas Wetter,N/A,N/A,N/A
Word Wheel,Tom Werneck,N/A,N/A,N/A,N/A
Saqqara,Florin Purluca,N/A,N/A,N/A,N/A
Coppertwaddle,Tony Boydell,N/A,N/A,N/A,N/A
Pirates! Stratego,N/A,N/A,N/A,N/A,N/A
