Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Lost Cities: The Board Game,Reiner Knizia,N/A,N/A,N/A,N/A
A Gest of Robin Hood,Fred Serval,N/A,N/A,N/A,N/A
Lacuna,Mark Gerrits,N/A,N/A,N/A,N/A
Mycelia,Daniel Greiner,N/A,N/A,N/A,N/A
Pueblo,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Critter Kitchen,Alex Cutler,Peter C. Hayward,N/A,N/A,N/A
Naga Raja,Bruno Cathala,Théo Rivière,N/A,N/A,N/A
The Little Prince: Make Me a Planet,Antoine Bauza,Bruno Cathala,N/A,N/A,N/A
Titan,Jason B. McAllister,David A. Trampier,Jason B. McAllister,David A. Trampier,Jason B. McAllister
After the Empire,Evan Halbert,Ryan Mauk,N/A,N/A,N/A
Infinity Gauntlet: A Love Letter Game,Seiji Kanai,Alexandar Ortloff-Tang,N/A,N/A,N/A
Star Trek: Catan,Klaus Teuber,N/A,N/A,N/A,N/A
Room 25,François Rouzé,N/A,N/A,N/A,N/A
Monumental,Matthew Dunstan,N/A,N/A,N/A,N/A
The Artemis Project,Daryl Chow,Daniel Rocchi,N/A,N/A,N/A
Mariposas,Elizabeth Hargrave,N/A,N/A,N/A,N/A
Catacombs,Ryan Amos,Marc Kelsey,Aron West,N/A,N/A
NEOM,Paul Sottosanti,N/A,N/A,N/A,N/A
Timeline: Events,Frédéric Henry,N/A,N/A,N/A,N/A
Quoridor,Mirko Marchesi,N/A,N/A,N/A,N/A
Chronicles of Drunagor: Age of Darkness,Eurico Cunha Neto,N/A,N/A,N/A,N/A
Cosmic Encounter,Bill Eberle,Jack Kittredge,Bill Norton,Peter Olotka,N/A
EXIT: The Game – The Forgotten Island,Inka Brand,Markus Brand,N/A,N/A,N/A
"Air, Land, & Sea: Spies, Lies, & Supplies",Jon Perry,N/A,N/A,N/A,N/A
Mystery Rummy: Jack the Ripper,Mike Fitzgerald,N/A,N/A,N/A,N/A
KeyForge: Age of Ascension,Brad Andres,Michael Boggs,Richard Garfield,N/A,N/A
Foundations of Metropolis,Emerson Matsuuchi,N/A,N/A,N/A,N/A
Rallyman,Jean-Christophe Bouvier,N/A,N/A,N/A,N/A
Heroes of Terrinoth,Brady Sadler,Adam Sadler,N/A,N/A,N/A
Oranienburger Kanal,Uwe Rosenberg,N/A,N/A,N/A,N/A
Overboss: A Boss Monster Adventure,Aaron Mesburne,Kevin Russ,N/A,N/A,N/A
Doom: The Boardgame,Kevin Wilson,N/A,N/A,N/A,N/A
Barony,Marc André,N/A,N/A,N/A,N/A
Heroes of Normandie,Clem Seurat,Yann and Clem,N/A,N/A,N/A
