Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Katana: Samurai Action Card Game,Tracy Alan,N/A,N/A,N/A,N/A
Last Minute,Romaric Galonnier,Luc Rémond,N/A,N/A,N/A
Tunisia 43,Dirk Blennemann,N/A,N/A,N/A,N/A
Brethren of the Coast,Brett J. Gilbert,N/A,N/A,N/A,N/A
Exiled Legends,Ramy Badie,N/A,N/A,N/A,N/A
"ROLL for Your Life, Candyman!",Andy Geremia,N/A,N/A,N/A,N/A
Find Your Seats,Mitchell Shipman,N/A,N/A,N/A,N/A
Compatibility 15th Anniversary Edition,N/A,N/A,N/A,N/A,N/A
Mafia,Renato Silva Sasdelli,N/A,N/A,N/A,N/A
The Little Flower Shop Dice Game,Steve Finn,N/A,N/A,N/A,N/A
Tres Reinos,Javier Martínez Gómez,N/A,N/A,N/A,N/A
Danger the Game,Phillip Blackwell,N/A,N/A,N/A,N/A
Mini Crimes: Like Cat and Mouse,Remo Conzadori,Christian Giove,N/A,N/A,N/A
Black Ops: Tactical Espionage Wargaming,Guy Bowers,N/A,N/A,N/A,N/A
Remember Gordon! The Battle of Omdurman,Peter Bertram,N/A,N/A,N/A,N/A
Aether Captains: Clockwork Cabal,Todd Sanders,N/A,N/A,N/A,N/A
Hang on Harvey!,Perry Grant,Reuben Klamer,"Harvey ""Hank"" Kramer",N/A,N/A
Magic: The Gathering – Duel Decks: Izzet vs. Golgari,Chris Millar,N/A,N/A,N/A,N/A
Thru the Appalachian,Patrick Engro,N/A,N/A,N/A,N/A
Finale,Oliver Abendroth,N/A,N/A,N/A,N/A
Παλέρμο: Το Μεγάλο Ξεκαθάρισμα (Palermo: The Big Cleanup),Vangelis Bagiartakis,N/A,N/A,N/A,N/A
Rainbow Knights,David Carl,N/A,N/A,N/A,N/A
Paleontologists: Snowman Edition,Joe Hout,N/A,N/A,N/A,N/A
Exploit Zero: Cyberpunk Espionage and Mayhem,Patrick Todoroff,N/A,N/A,N/A,N/A
Flipology,Rachel Reilly,N/A,N/A,N/A,N/A
"Oh No, There Goes Tokyo!",Garry Haggerty,Matthew Nadelhaft,N/A,N/A,N/A
"1918: Operation Michel, Germany's Last Chance in the West",Jim Dunnigan,N/A,N/A,N/A,N/A
Rise of the Metro,Aiko Oyama,Toru Oyama,N/A,N/A,N/A
The Big Five,Robert Brouwer,Arjan van Houwelingen,N/A,N/A,N/A
Something Wild! Mickey and Friends,Funko Games,N/A,N/A,N/A,N/A
Death Note Investigation Card Game,Giacomo Santopietro,N/A,N/A,N/A,N/A
Steven Universe: Beach-A-Palooza Card Battling Game,Erica Bouyouris,Andrew Wolf,N/A,N/A,N/A
Spółka ZOO,Mateusz Kiszło,N/A,N/A,N/A,N/A
Call My Bluff,Mark Goodson,Philip Hindin,N/A,N/A,N/A
Łotry,Grzegorz Pietras,N/A,N/A,N/A,N/A
Star Blazers Fleet Battle System,Keith A. Johannsen,N/A,N/A,N/A,N/A
8 Bit Attack,Lincoln Petersen,Sandy Petersen,N/A,N/A,N/A
National Lampoon's Christmas Vacation,Ashwin Kamath,N/A,N/A,N/A,N/A
Hunt A Killer: Curtain Call,K.C. Chaney,Carlea Holl-Jensen,N/A,N/A,N/A
Jemmapes 1792,Matthieu Dangla,N/A,N/A,N/A,N/A
Category Game,Spartaco Albertarelli,N/A,N/A,N/A,N/A
Shit Happens: Too Shitty for Work,Andy Breckman,N/A,N/A,N/A,N/A
Alphabeasts Attack!,Daryl Chow,N/A,N/A,N/A,N/A
Rebels & Redcoats: Volume II,Christopher Cummins,Joseph Miranda,N/A,N/A,N/A
Garden Variety,N/A,N/A,N/A,N/A,N/A
