Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Mini DiverCity,Maxime Tardif,N/A,N/A,N/A,N/A
Pacific War 1942: Solitaire,Mike Wylie,Grant Wylie,N/A,N/A,N/A
Heroica: Draida,Bastiaan Brederode,Cephas Howard,Thomas Robert Van der Heiden,N/A,N/A
Layers,Dave Choi,Yohan Goh,N/A,N/A,N/A
"Oh, Pharaoh!",Thilo Hutzler,N/A,N/A,N/A,N/A
Bears!,Anne-Marie De Witt,N/A,N/A,N/A,N/A
Palabra,Jim Kondrick,N/A,N/A,N/A,N/A
Martian Coasters,Andrew Looney,N/A,N/A,N/A,N/A
WarCry,David Freeman,Ryan Miller,Luke Peterschmidt,N/A,N/A
Isles of Terror,Martin Müller,André Schillo,N/A,N/A,N/A
Braintopia Kids,Johan Benvenuto,Nicolas Bourgoin,N/A,N/A,N/A
Space Station Zero,Adam Loper,Vincent R. Venturella,N/A,N/A,N/A
Battle of LITS,Grant Fikes,N/A,N/A,N/A,N/A
FrachtExpress,James Kyle,N/A,N/A,N/A,N/A
KOMBIO,Andrew Bruce,N/A,N/A,N/A,N/A
Crisis: Korea 1995,Gene Billingsley,N/A,N/A,N/A,N/A
Disney Pixar Cars 2 Sorry Sliders: World Grand Prix Race Edition,N/A,N/A,N/A,N/A,N/A
Dr. Microbe,Roberto Fraga,Delphine Lemonnier,N/A,N/A,N/A
Tattoo Stories,Eric Slauson,N/A,N/A,N/A,N/A
DREIst!,Janet Kneisel,N/A,N/A,N/A,N/A
Pleasant Hill: The Red River Campaign,David G. Martin,Leonard Millman,N/A,N/A,N/A
"Europa: Paris ist ja klar, aber wo liegt Córdoba?",Günter Burkhardt,N/A,N/A,N/A,N/A
Palago,Cameron Browne,N/A,N/A,N/A,N/A
Transformers Deck-Building Game: War on Cybertron,Dan Blanchett,N/A,N/A,N/A,N/A
Legend of Zagor,Ian Livingstone,N/A,N/A,N/A,N/A
Yucata',Stefan Dorra,N/A,N/A,N/A,N/A
"The Army of the Heartland: The Army of Tennessee's Campaigns, 1861-1863",John Prados,N/A,N/A,N/A,N/A
Reconquista,David Kershaw,N/A,N/A,N/A,N/A
Flutter,Matt Bahntge,N/A,N/A,N/A,N/A
Smokejumpers,Kerry Anderson,N/A,N/A,N/A,N/A
Judean Hammer,Robin David,N/A,N/A,N/A,N/A
Treetopia,Florian Sirieix,N/A,N/A,N/A,N/A
One Piece Nakama: Friends & Enemies,Marcello Bertocchi,N/A,N/A,N/A,N/A
Holiday Hijinks #6: The Groundhog Gambit,Jonathan Chaffer,N/A,N/A,N/A,N/A
Imagineers,Ken Franklin,Chris Leder,N/A,N/A,N/A
Clue,Patrick Otley,Anthony E. Pratt,N/A,N/A,N/A
Magic Dance,Björn Hölle,N/A,N/A,N/A,N/A
Dragon Quest,William W. Connors,"Walter E. Johnston, IV",David Wise,N/A,N/A
Stinky Business,Piotr Jesionek,N/A,N/A,N/A,N/A
WaldMeister,Andreas Kuhnekath-Häbler,N/A,N/A,N/A,N/A
NEXUS: Arena Combat System,Jason Goike,J. Scott Rumptz,N/A,N/A,N/A
Helden in der Unterwelt,Lutz Stepponat,N/A,N/A,N/A,N/A
Crazy Karts,Charles-Amir Perret,N/A,N/A,N/A,N/A
Bobbin' Bumblebee,Jim Bousman,Carol Wiseley,N/A,N/A,N/A
Serpent's Tongue,Chris Gabrielson,N/A,N/A,N/A,N/A
Eight Epics,Seiji Kanai,N/A,N/A,N/A,N/A
The World at War,William Kendrick,Frank W. Zenau,N/A,N/A,N/A
Right Fierce & Terrible: Sluys 1340,Jeremy White,N/A,N/A,N/A,N/A
Decktective: Secrets in the Sand,Martino Chiacchiera,Silvano Sorrentino,N/A,N/A,N/A
Legends of Draxia,Jimmy Sanders,N/A,N/A,N/A,N/A
