Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Cutthroat Caverns,Curt Covert,N/A,N/A,N/A,N/A
Mafia de Cuba,Philippe des Pallières,Loïc Lamy,N/A,N/A,N/A
Um Reifenbreite,Rob Bontenbal,N/A,N/A,N/A,N/A
Aeon's End: Legacy of Gravehold,Sydney Engelstein,Nick Little (I),Kevin Riley,N/A,N/A
Ascension: 10 Year Anniversary Edition,John Fiorillo,Justin Gary,Brian M. Kibler,N/A,N/A
Nine Tiles Panic,Jens Merkl,Jean-Claude Pellin,N/A,N/A,N/A
Mantis Falls,Adrian Kerrihard,N/A,N/A,N/A,N/A
Kepler-3042,Simone Cerruti Sola,N/A,N/A,N/A,N/A
Castellion,Shadi Torbey,N/A,N/A,N/A,N/A
Theseus: The Dark Orbit,Michał Oracz,N/A,N/A,N/A,N/A
Hues and Cues,Scott Brady,N/A,N/A,N/A,N/A
Catan Histories: Settlers of America – Trails to Rails,Klaus Teuber,N/A,N/A,N/A,N/A
On the Underground: London / Berlin,Sebastian Bleasdale,N/A,N/A,N/A,N/A
Dice Throne: Season One ReRolled – Pyromancer v. Shadow Thief,Nate Chatellier,Manny Trembley,N/A,N/A,N/A
Dragonkeepers,Michael Menzel,N/A,N/A,N/A,N/A
Show Manager,Dirk Henn,N/A,N/A,N/A,N/A
Serenissima,Dominique Ehrhard,Duccio Vitale,N/A,N/A,N/A
Sorcerer,Peter Scholtz (I),N/A,N/A,N/A,N/A
The Hanging Gardens,Din Li Tsan,N/A,N/A,N/A,N/A
Hamlet: The Village Building Game,David Chircop,N/A,N/A,N/A,N/A
The Elder Scrolls V: Skyrim – The Adventure Game,Javier Angeriz-Caburrasi,Juan Echenique,Stefano Guerriero,Rob Harris,N/A
1754: Conquest – The French and Indian War,Beau Beckett,Jeph Stahl,N/A,N/A,N/A
Beyond Baker Street,Robin Lees,Steve Mackenzie,N/A,N/A,N/A
Night of the Ninja,Justin Gary,N/A,N/A,N/A,N/A
DungeonQuest,Jakob Bonds,Dan Glimne,N/A,N/A,N/A
Thunderstone Advance: Numenera,Joe Babbitt,Will M. Baker,Edward Bolme,Curt Crane,N/A
Aqualin,Marcello Bertocchi,N/A,N/A,N/A,N/A
Kluster,Paula Henning,Robert Henning,N/A,N/A,N/A
KeyForge: Worlds Collide,Brad Andres,Richard Garfield,N/A,N/A,N/A
Ascension: Realms Unraveled,Justin Gary,N/A,N/A,N/A,N/A
City of Horror,Nicolas Normandon,N/A,N/A,N/A,N/A
Bob Ross: Art of Chill Game,Prospero Hall,Brian Kirk,N/A,N/A,N/A
Shamans,Cédrick Chaboussit,N/A,N/A,N/A,N/A
Europe Engulfed: WWII European Theatre Block Game,Jesse Evans,Rick Young,N/A,N/A,N/A
Inkognito,Leo Colovini,Alex Randolph,N/A,N/A,N/A
Horus Heresy,John Goodenough,Jeff Tidball,N/A,N/A,N/A
City of Spies: Estoril 1942,Gil d'Orey,Antonio Sousa Lara,N/A,N/A,N/A
Lotus,Jordan Goddard,Mandy Goddard,N/A,N/A,N/A
