Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Mega Civilization,Franz Vohwinkel,N/A,N/A,N/A,N/A
Infinity Gauntlet: A Love Letter Game,Monica Helland,N/A,N/A,N/A,N/A
XenoShyft: Onslaught,N/A,N/A,N/A,N/A,N/A
Nanty Narking,Bartek Jędrzejewski,Grzegorz Ryszko,Jakub Skop,Miłosz Wojtasik,N/A
Timeline: Events,Xavier Collette,Jérémie Fleury,Nicolas Fructus,Gaël Lannurien,N/A
"Air, Land, and Sea: Critters at War",Derek Laufman,N/A,N/A,N/A,N/A
6 nimmt! 25 Jahre,Wolfgang Kramer,Franz Vohwinkel,N/A,N/A,N/A
Barony,Ismaël Pommaz,N/A,N/A,N/A,N/A
Unlock!: Escape Adventures – The Formula,Pierre Santamaria,N/A,N/A,N/A,N/A
The Artemis Project,Josh Cappel,Dominik Mayer,N/A,N/A,N/A
Llamaland,Klemens Franz,N/A,N/A,N/A,N/A
NEOM,Klemens Franz,Christian Opperer,N/A,N/A,N/A
Lost Cities: The Board Game,Annette Nora Kara,N/A,N/A,N/A,N/A
Merkator,Klemens Franz,N/A,N/A,N/A,N/A
Medina (Second Edition),Eduardo Bera,Hans-Georg Schneider,N/A,N/A,N/A
Quoridor,Mirko Marchesi,N/A,N/A,N/A,N/A
Exit: The Game – The Polar Station,Silvia Christoph,Michael Menzel,N/A,N/A,N/A
Stronghold: 2nd edition,Mariusz Gandzel,Tomasz Jedruszek,Roman Kucharski,Rafał Szyma,Barbara Trela-Szyma
Expedition to Newdale,Klemens Franz,N/A,N/A,N/A,N/A
The Hunger,Alexey Bogdanov,Marta Ivanova,Jocelyn 'Joc' Millet,Semyon Proskuryakov,N/A
Wyatt Earp,Vincent Dutrait,Franz Vohwinkel,N/A,N/A,N/A
Ishtar: Gardens of Babylon,Biboun,N/A,N/A,N/A,N/A
Warrior Knights,John Gravato,Tomasz Jedruszek,Robert Lazzaretti,Francis Tsai,N/A
Pioneer Days,Guille Longhini,Sergi Marcet,N/A,N/A,N/A
Karak,Roman Hladík,N/A,N/A,N/A,N/A
Dice Miner,Lil Chan,Grzegorz Pedrycz,N/A,N/A,N/A
Backgammon,Willem Cornelisz Duyster,Christian Lacroix,N/A,N/A,N/A
Solenia,Vincent Dutrait,N/A,N/A,N/A,N/A
Here to Slay,Ramy Badie,N/A,N/A,N/A,N/A
Antike II,Julia Domeyer,Marina Fahrenbach,Mac Gerdts,Alexander Jung,N/A
That Time You Killed Me,Jor Ros,N/A,N/A,N/A,N/A
Trapwords,Dávid Jablonovský,Filip Murmak,Régis Torres,Michaela Zaoralová,N/A
Dice City,N/A,N/A,N/A,N/A,N/A
Gravwell: Escape from the 9th Dimension,Alejandro Germánico Benit,N/A,N/A,N/A,N/A
Wildcatters,Bas Jongkind,Daan van Paridon,Thijs van Paridon,N/A,N/A
Balloon Cup,Michaela Kienle,Tomasz Larek,Jurgen Zimmermann,N/A,N/A
Aton,Harald Lieske,N/A,N/A,N/A,N/A
Ca$h 'n Gun$,John Kovalic,Gérard Mathieu,N/A,N/A,N/A
Vampire: The Eternal Struggle,Rob Alexander,Doug Alexander,"Edward Beard, Jr.",Stuart Beel,N/A
Renature,Dennis Lohausen,N/A,N/A,N/A,N/A
Star Wars: Epic Duels,N/A,N/A,N/A,N/A,N/A
Illusion,Oliver Freudenreich,Sandra Freudenreich,N/A,N/A,N/A
Axis & Allies: Pacific 1940,Blake Beasley,Ryan Sansaver,N/A,N/A,N/A
The 7th Continent: Classic Edition,Ludovic Roudy,N/A,N/A,N/A,N/A
Rune Age,Joao Bosco,Jason Caffoe,Chelsea Conlin,Simon Dominic,N/A
Viral,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Blue Moon,Daren Bader,Scott Fischer,Lars Grant-West,Todd Lockwood,N/A
Escape Tales: The Awakening,Jakub Fajtanowski,Magdalena Klepacz,Paweł Niziołek,N/A,N/A
Mascarade,Jérémy Masson,N/A,N/A,N/A,N/A
DC Deck-Building Game: Heroes Unite,N/A,N/A,N/A,N/A,N/A
Disney Villainous: Despicable Plots,N/A,N/A,N/A,N/A,N/A
Rum & Bones: Second Tide,Jose David Lanza Cebrian,Ivan Gil,Adrián López,Pedro Nuñez,N/A
Robo Rally,Benjamin Raynal,N/A,N/A,N/A,N/A
Beasty Bar,Alexander Jung,N/A,N/A,N/A,N/A
Overboss: A Boss Monster Adventure,Darren Calvert,Juan Alberto Hernández,N/A,N/A,N/A
Löwenherz,Andreas Steiner,N/A,N/A,N/A,N/A
Horseless Carriage,Jan Lipiński,N/A,N/A,N/A,N/A
Imagine,Laura Michaud,Shintaro Ono (大野 森太郎),N/A,N/A,N/A
Amyitis,Arnaud Demaegd,N/A,N/A,N/A,N/A
Miyabi,René Amthor,N/A,N/A,N/A,N/A
Stephenson's Rocket,Doris Matthäus,Ian O'Toole,TANSAN Inc.,N/A,N/A
Tides of Time,Tomasz Jedruszek,Chris Ostrowski,Dan Pellow,Blake Rottinger,N/A
Scotland Yard,Erika Binz-Blanke,Rene Habermacher,Henry M. Linder,Projekt Team III,N/A
Bandu,Jan Richard Hansen,Olivia Schuff,Wundergestalten,N/A,N/A
The Rich and the Good,Michael Menzel,Christof Tisch,N/A,N/A,N/A
Dungeon Degenerates: Hand of Doom,Sean Äaberg,N/A,N/A,N/A,N/A
DOOM: The Board Game,Zoe Robinson,Ben Zweifel,N/A,N/A,N/A
Time's Up! Edición Amarilla,Peter Sarrett,N/A,N/A,N/A,N/A
Galaxy Defenders,Mario Barbati,Fernando Peniche,Simone Romano,Raffaele Stumpo,Nunzio Surace
Roma,Michael Menzel,N/A,N/A,N/A,N/A
Exit: The Game – The Catacombs of Horror,Silvia Christoph,Martin Hoffmann,Michaela Kienle,N/A,N/A
Valley of the Kings: Afterlife,Banu Andaru,N/A,N/A,N/A,N/A
Tribes of the Wind,Vincent Dutrait,N/A,N/A,N/A,N/A
Happy Salmon,Linda DeSantis,Matthew Inman,N/A,N/A,N/A
De Vulgari Eloquentia,Lamberto Azzariti,Guido Favaro,Eva Villa,N/A,N/A
Le Havre: The Inland Port,Klemens Franz,N/A,N/A,N/A,N/A
Stroganov,Maciej Janik,N/A,N/A,N/A,N/A
Meuterer,Marcel-André Casasola Merkle,N/A,N/A,N/A,N/A
Haspelknecht: The Story of Early Coal Mining,Johannes Sich,N/A,N/A,N/A,N/A
Skulk Hollow,Dustin Foust,Sebastian Koziner,Helen Zhu,N/A,N/A
Onirim,Élise Plessis,N/A,N/A,N/A,N/A
Railroad Ink Challenge: Shining Yellow Edition,Marta Tranquilli,N/A,N/A,N/A,N/A
Kodama: The Tree Spirits,Scott Hartman,Kwanchai Moriya,Mirko Suzuki,N/A,N/A
Gingerbread House,Andy Elkerton,Klemens Franz,N/A,N/A,N/A
Point City,Dylan Mangini,N/A,N/A,N/A,N/A
Blokus 3D,Stefan Kögl,N/A,N/A,N/A,N/A
Ascending Empires,Chechu Nieto,N/A,N/A,N/A,N/A
Carolus Magnus,N/A,N/A,N/A,N/A,N/A
Aladdin's Dragons,Doris Matthäus,N/A,N/A,N/A,N/A
Path of Light and Shadow,Beth Sobel,Daniel Solis,N/A,N/A,N/A
After the Empire,Gabrielle Lucas,Tyler Myatt,Yaroslav Radetskyi,N/A,N/A
Kremlin,Res Brandenberger,Clay Gardner,Rasenjin Hayami,Charles Kibler,Ander Plana
Bargain Quest,Victoria Ying,N/A,N/A,N/A,N/A
Timeline: General Interest,Xavier Collette,Nicolas Fructus,N/A,N/A,N/A
Magic Realm,George Goebel,Richard Hamblen,Kim Gromoll,Randall C. Reed,Chris White (I)
Unlock!: Game Adventures,Atha Kanaani,Martin Mottet,Jérôme Pélissier,Chris Quilliams,N/A
Space Crusade,Jim Burns,Manhar Chauhan,David Sque,N/A,N/A
Eight-Minute Empire,Ryan Laukat,N/A,N/A,N/A,N/A
Sentinels of the Multiverse: Definitive Edition,Adam Rebottaro,N/A,N/A,N/A,N/A
Marvel Zombies: A Zombicide Game,Marco Checchetto,Henning Ludvigsen,N/A,N/A,N/A
Unmatched: Jurassic Park – Dr. Sattler vs. T. Rex,Florian Bertmer,N/A,N/A,N/A,N/A
Paint the Roses,Jacqui Davis,Naomi Stanton-Gullak,N/A,N/A,N/A
Fields of Fire,Donal Hegarty,Rodger B. MacGowan,N/A,N/A,N/A
Nothing Personal,Dann May,Lucas Soriano,Francisco Rico Torres,N/A,N/A
Omen: A Reign of War,JJ Ariosa,Chris Byer,Justin Hernandez,Mike Riiven,Sandro Rybak
D-Day Dice,Emmanuel Aquin,Mark Poole,N/A,N/A,N/A
Sun Tzu,Rolland Barthélémy,Tomasz Larek,Stéphane Poinsot,Jacob Walker,N/A
Sleuth,Shannon Crutchfield,Paul Herbert,N/A,N/A,N/A
The Rose King,Tanja Donner,Wanjin Gill,Anke Pohl,Thilo Rick,N/A
Spots,John Bond,N/A,N/A,N/A,N/A
Wandering Towers,Michael Menzel,N/A,N/A,N/A,N/A
Middle-earth,Stefano Baldo,N/A,N/A,N/A,N/A
Wallenstein (Second Edition),Oliver Schlemmer,N/A,N/A,N/A,N/A
Hit Z Road,Pascal Quidault,N/A,N/A,N/A,N/A
Aerion,Élise Plessis,N/A,N/A,N/A,N/A
Coup: Rebellion G54,Luis Francisco,Jarek Nocoń,N/A,N/A,N/A
burncycle,Yoann Boissonnet,Anthony LeTourneau,N/A,N/A,N/A
BANG!,Stefano de Fazi,Alessandro Pierangelini,N/A,N/A,N/A
Factory Fun,Karim Chakroun,Marco Jeurissen,Franck Moutoucoumaro,N/A,N/A
Traders of Osaka,Peter Gifford,Atha Kanaani,You Satouchi,N/A,N/A
Tramways,Paul Laane,Sampo Sikiö,N/A,N/A,N/A
Blokus Trigon,Alan D. Hoch,N/A,N/A,N/A,N/A
Century: Golem Edition – An Endless World,Chris Quilliams,N/A,N/A,N/A,N/A
My Village,Dennis Lohausen,N/A,N/A,N/A,N/A
Marrakech,Jonathan Aucomte,Victor Boden,Marie Cardouat,Dominique Ehrhard,N/A
Advanced Squad Leader: Starter Kit #3,Ken Dunn,Kurt Miller,N/A,N/A,N/A
Kashgar: Merchants of the Silk Road,Franz Vohwinkel,N/A,N/A,N/A,N/A
Tortuga 1667,Holly Hancock,Sarah Keele,N/A,N/A,N/A
Curious Cargo,Kwanchai Moriya,N/A,N/A,N/A,N/A
Shogi,Tomoko de Haas Kita,Hermann Friedl,Maiko Fujita,Madoka Kitao,N/A
Campy Creatures,Josh Emrich,N/A,N/A,N/A,N/A
Harry Potter: Hogwarts Battle – Defence Against the Dark Arts,Joe Van Wetering,N/A,N/A,N/A,N/A
Piepmatz,Klemens Franz,Mike Langman,N/A,N/A,N/A
Tranquility,Tristam Rossin,N/A,N/A,N/A,N/A
Tides of Madness,Mirko Failoni,Mariusz Gandzel,Aga Jakimiec,Chris Ostrowski,Rafał Szyma
Sobek: 2 Players,Xavier Gueniffey Durin,N/A,N/A,N/A,N/A
Rune Stones,Dennis Lohausen,N/A,N/A,N/A,N/A
Fleet: The Dice Game (Second Edition),Marius Janusonis,Nolan Nasser,N/A,N/A,N/A
Junta,Larry Catalano,Peter Corless,Stephen Crane,Stefan Dick,N/A
Pueblo,Jamel Akib,Wanjin Gill,Ole Höpfner,Joachim Krause,N/A
Necromunda,John Blanche,Paul Dainton,Wayne England,David Gallagher,N/A
Butterfly Garden,Eckhard Freytag,Walter Pepperle,SALEIGN,Stefan Wingen,Betty Yao
Dice Throne: Season Two – Gunslinger v. Samurai,Gavan Brown,Manny Trembley,N/A,N/A,N/A
Oltréé,Vincent Dutrait,N/A,N/A,N/A,N/A
After the Virus,Daniel Fryxelius,N/A,N/A,N/A,N/A
Planet,Sabrina Miramon,N/A,N/A,N/A,N/A
Earthborne Rangers,Joe Banner,Evan Simonet,N/A,N/A,N/A
Blood Bowl: Second Season Edition,N/A,N/A,N/A,N/A,N/A
Septima,Barbara Bernát,Villő Farkas,N/A,N/A,N/A
Faraway,Maxime Morin,N/A,N/A,N/A,N/A
Land vs Sea,Jon-Paul Jacques,N/A,N/A,N/A,N/A
Endangered,Ben Flores,Beth Sobel,N/A,N/A,N/A
I'm the Boss!,William O'Connor,Diego Sanchez,N/A,N/A,N/A
Masmorra: Dungeons of Arcadia,Andrea Cofrancesco,Nicolas Fructus,N/A,N/A,N/A
Terraforming Mars: The Dice Game,Isaac Fryxelius,N/A,N/A,N/A,N/A
Dungeons & Dragons: Temple of Elemental Evil Board Game,N/A,N/A,N/A,N/A,N/A
RAF: The Battle of Britain 1940,Chris Dickson,Lise Patterson,Joe Youst,N/A,N/A
Indian Summer,Andrea Boekhoff,N/A,N/A,N/A,N/A
Age of Civilization,N/A,N/A,N/A,N/A,N/A
Starship Captains,Roman Bednář,Mergen Erdenebayar,Alena Kubíková,Jiří Kůs,N/A
Renegade,Clark Miller,N/A,N/A,N/A,N/A
Yomi,Concept Art House,Genzoman,Udon Crew,Long Vo,N/A
Havana,Michael Menzel,N/A,N/A,N/A,N/A
Kingdoms,Kevin Childress,Anders Finér,Eric Lofgren,Henning Ludvigsen,N/A
Get on Board: New York & London,Monsieur Z,N/A,N/A,N/A,N/A
Empire Builder,Peter Y. Bromley,Jim Clouse,Morgan Dontanville,Pete Fenlon,N/A
The Great Dalmuti,Harry Conway,Sandra Garavito,Anson Maddocks,Margaret Organ-Kean,Christophe Swal
Warhammer Quest: Blackstone Fortress,(Uncredited),N/A,N/A,N/A,N/A
Chocolate Factory,Denis Martynets,Paweł Niziołek,Andreas Resch,N/A,N/A
Burgle Bros 2: The Casino Capers,Ryan Goldsberry,N/A,N/A,N/A,N/A
In the Shadow of the Emperor,Christof Tisch,N/A,N/A,N/A,N/A
Cryo,Bree Lindsoe,Jasmine Radue,Samuel R. Shimota,N/A,N/A
Pixel Tactics,Fábio Fontes,Maciej Mutwil,N/A,N/A,N/A
Neanderthal,Karim Chakroun,Phil Eklund,N/A,N/A,N/A
Mü & More,Doris Matthäus,N/A,N/A,N/A,N/A
Patchistory,Jun-Hyup Kim,Young-Gon Lee,N/A,N/A,N/A
Exit: The Game – The Forbidden Castle,Silvia Christoph,Michaela Kienle,Sensit Communication GmbH,Franz Vohwinkel,N/A
Pharaon,Christine Alcouffe,N/A,N/A,N/A,N/A
"Sword of Rome: Conquest of Italy, 362-272 BC",Rodger B. MacGowan,Mark Simonitch,N/A,N/A,N/A
CV,Piotr Socha,N/A,N/A,N/A,N/A
Welcome Back to the Dungeon,Paul Mafayon,N/A,N/A,N/A,N/A
The Bottle Imp,Tom Agnetti,Günter Cornett,Carsten Fuhrmann,Tuuli Hypén,N/A
1817,(Uncredited),N/A,N/A,N/A,N/A
Power Grid: The First Sparks,Fréderic Bertrand,"Lars-Arne ""Maura"" Kalusky",Maren Rache,N/A,N/A
Glasgow,Klemens Franz,N/A,N/A,N/A,N/A
Bios: Origins (Second Edition),Karim Chakroun,Johanna Pettersson,N/A,N/A,N/A
Pirate's Cove,Cyrille Daujean,Julien Delval,Swen Papenbrock,Markus Wagner,N/A
Minecraft: Builders & Biomes,N/A,N/A,N/A,N/A,N/A
Navajo Wars,Edward S. Curtis,Donal Hegarty,Rodger B. MacGowan,N/A,N/A
Giants,Miguel Coimbra,N/A,N/A,N/A,N/A
The Scepter of Zavandor,Andrea Boekhoff,N/A,N/A,N/A,N/A
Guards of Atlantis II,N/A,N/A,N/A,N/A,N/A
GKR: Heavy Hitters,Leri Greer,Christian Pearce,Paul M Tobin,N/A,N/A
Aristeia!,Kenny Ruiz,N/A,N/A,N/A,N/A
Risk 2210 A.D.,N/A,N/A,N/A,N/A,N/A
Troyes Dice,Alexandre Roche,N/A,N/A,N/A,N/A
1849: The Game of Sicilian Railways,N/A,N/A,N/A,N/A,N/A
Euthia: Torment of Resurrection,Iveta Doležalová,Jiří Dvorský,Petr Štich,N/A,N/A
Spyfall 2,Sergey Dulin,N/A,N/A,N/A,N/A
Dice Settlers,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
The Red Dragon Inn 2,Rose Besch,Kennon James,Doug Kovacs,Rhonda Libbey,Beth Trott
Bloodborne: The Card Game,Sean Chancey,N/A,N/A,N/A,N/A
Mystery of the Abbey,Cyrille Daujean,Julien Delval,Xavier Gueniffey Durin,Emmanuel Roudier,N/A
Voyages,Rory Muldoon,N/A,N/A,N/A,N/A
Zoo Vadis,Kwanchai Moriya,N/A,N/A,N/A,N/A
Oceanos,Jérémie Fleury,N/A,N/A,N/A,N/A
Century: Golem Edition – Eastern Mountains,Atha Kanaani,Chris Quilliams,N/A,N/A,N/A
Olympos,Arnaud Demaegd,N/A,N/A,N/A,N/A
Tiny Epic Kingdoms,Scott Almes,William Bricker,Darrell Louder,Benjamin Shulman,N/A
Fireteam Zero,Loïc Muzy,Gary Simpson,N/A,N/A,N/A
World of Warcraft: The Boardgame,Jesper Ejsing,John Goodenough,Andrew Navaro,Scott Nicely,Brian Schomburg
Android,Julie Dillon,Henning Ludvigsen,Stefan Morrell,Aaron Panagos,N/A
Revolution!,Will Schoonover,Claus Stephan,Ben Williams,N/A,N/A
Ride the Rails,Ian O'Toole,N/A,N/A,N/A,N/A
Drop It,N/A,N/A,N/A,N/A,N/A
Knarr,Carrion Antoine,N/A,N/A,N/A,N/A
The Ancient World (Second Edition),Ryan Laukat,N/A,N/A,N/A,N/A
Ascension: Immortal Heroes,Eric Sabee,N/A,N/A,N/A,N/A
Dale of Merchants Collection,Sami Laakso,N/A,N/A,N/A,N/A
Doomtown: Reloaded,Abrar Ajmal,Chris Appel,Bruno Balixa,Mark Behm,N/A
Iwari,Matthew Mizak,N/A,N/A,N/A,N/A
1856: Railroading in Upper Canada from 1856,John Kamacher,Mike Russo,Chris Vande Voort,N/A,N/A
Europa Universalis: The Price of Power,Tomasz Jedruszek,Olly Lawson,Joeri Lefevre,N/A,N/A
Codex: Card-Time Strategy – Deluxe Set,N/A,N/A,N/A,N/A,N/A
SET,John Langdon,Franz Vohwinkel,N/A,N/A,N/A
Aquaretto,Design/Main,N/A,N/A,N/A,N/A
Adventure Land,Franz Vohwinkel,N/A,N/A,N/A,N/A
Juicy Fruits,Annika Heller,N/A,N/A,N/A,N/A
Sanctum,Lucas Binda,Ondřej Hrdina,Dávid Jablonovský,Jiří Kůs,N/A
High Frontier,Phil Eklund,N/A,N/A,N/A,N/A
Ingenious: Travel Edition,Michaela Kienle,N/A,N/A,N/A,N/A
PitchCar Mini,N/A,N/A,N/A,N/A,N/A
boop.,Curt Covert,N/A,N/A,N/A,N/A
Rolling Heights,Kwanchai Moriya,N/A,N/A,N/A,N/A
Unlock!: Secret Adventures – The Adventurers of Oz,Mahulda Jelly,N/A,N/A,N/A,N/A
Unmatched: Houdini vs. The Genie,Peter Diamond,Brian Patterson,N/A,N/A,N/A
Ad Astra,Justin Albers,Bruno Faidutti,Serge Laget,Kieran Yanner,N/A
Clever 4Ever,Leon Schiffer,N/A,N/A,N/A,N/A
Bruxelles 1897,Vincent Joassin,N/A,N/A,N/A,N/A
Oregon,Franz Vohwinkel,N/A,N/A,N/A,N/A
Walnut Grove,Klemens Franz,N/A,N/A,N/A,N/A
Tabannusi: Builders of Ur,Zbigniew Umgelter,Aleksander Zawada,N/A,N/A,N/A
The Isle of Cats: Explore & Draw,Dragolisco,Frank West,N/A,N/A,N/A
Bios: Megafauna (Second Edition),Karim Chakroun,Johanna Pettersson,N/A,N/A,N/A
The Civil War 1861-1865,Ted Koller,The West Point Museum,N/A,N/A,N/A
Dungeon Mayhem,Kyle Ferrin,N/A,N/A,N/A,N/A
Planted: A Game of Nature & Nurture,Hannah Bailey,N/A,N/A,N/A,N/A
Call of Cthulhu: The Card Game,Aaron Acevedo,Sacha Angel Diener,Samuel Araya,Toren Atkinson,N/A
Ave Caesar,Ingrid Berner,Eckhard Freytag,Thomas Thiemeyer,N/A,N/A
Wars of the Roses: Lancaster vs. York,Mike Jackson,Ben Nelson,N/A,N/A,N/A
Adventure Games: The Dungeon,Martin Hoffmann,N/A,N/A,N/A,N/A
Unmatched: Redemption Row,Ian O'Toole,Matt Taylor (II),N/A,N/A,N/A
Pergamon,Klemens Franz,N/A,N/A,N/A,N/A
Masters of Renaissance: Lorenzo il Magnifico – The Card Game,Klemens Franz,Roberto Grasso (I),N/A,N/A,N/A
Ogre,Denis Loubet,N/A,N/A,N/A,N/A
Virus!,Domingo Cabrero,David GJ,Carlos López,Santi Santisteban,N/A
Age of Renaissance,Stephen Langmead,Kurt Miller,N/A,N/A,N/A
Monumental,Tey Bartolome,Georges Bouchelaghem,Hendry Iwanaga,Agri Karuniawan,N/A
Betrayal at House on the Hill: 3rd Edition,Henning Ludvigsen,N/A,N/A,N/A,N/A
Kamisado,Peter Burley,Peter Dennis,Steve Tolley,Yoojung Lee,N/A
Rummikub,Micha Hertzano,Michael Rüttinger,Sławek Wiechowski,N/A,N/A
ROVE: Results-Oriented Versatile Explorer,Dustin Dobson,Milan Zivkovic,N/A,N/A,N/A
Thanos Rising: Avengers Infinity War,Rick Hutchinson,N/A,N/A,N/A,N/A
CATAN: Starfarers,Michaela Kienle,Franz Vohwinkel,N/A,N/A,N/A
Ys,Arnaud Demaegd,N/A,N/A,N/A,N/A
Axis & Allies,Tommy Lee Edwards,Todd Gamble,Ryan Sansaver,Peter Whitley,N/A
Warfighter: The Tactical Special Forces Card Game,Wan Chiu,N/A,N/A,N/A,N/A
Décorum,Michael Mateyko,N/A,N/A,N/A,N/A
Arctic Scavengers,Matt Burton,Martin Hoffmann,N/A,N/A,N/A
Anomia,Kinetic,Paul Laane,Cezary Szulc,Peter Wocken,N/A
Beyond Balderdash,N/A,N/A,N/A,N/A,N/A
Otys,Paul Mafayon,N/A,N/A,N/A,N/A
Timeline: Discoveries,Xavier Collette,Nicolas Fructus,N/A,N/A,N/A
Sorcerer City,Justin Chan,Lina Cossette,David Forest,David Kegg,Damien Mammoliti
Mists over Carcassonne,Marcel Gröber,Anne Pätzke,N/A,N/A,N/A
Glow,Ben Basso,Vincent Dutrait,N/A,N/A,N/A
Mountain Goats,Anca Gavril,Dennis Lohausen,Daniel Profiri,N/A,N/A
A Study in Emerald (Second Edition),Ian O'Toole,N/A,N/A,N/A,N/A
Pendragon: The Fall of Roman Britain,Rodger B. MacGowan,Kurt Miller,Chechu Nieto,N/A,N/A
Metro X,Ryo Nyamo,N/A,N/A,N/A,N/A
The Lord of the Ice Garden,Dominik Kasprzycki,N/A,N/A,N/A,N/A
Axis & Allies,Jim Butcher (II),N/A,N/A,N/A,N/A
Power Struggle,Fréderic Bertrand,"Lars-Arne ""Maura"" Kalusky",N/A,N/A,N/A
