Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Ironbottom Sound,Rodger B. MacGowan,N/A,N/A,N/A,N/A
"The Battle of White Plains: Twilight of the New York Campaign October 28th–31st, 1776",Rodger B. MacGowan,Mark Simonitch,N/A,N/A,N/A
Hill of Doves: The First Anglo-Boer War,Godfrey Bailey,Randy Lein,Mark Mahaffey,N/A,N/A
Alkemy,Bertrand Benoit,N/A,N/A,N/A,N/A
The Breach,Antonio De Luca,Eleonora Lisi,Simone Murgia,Giovanni Pirrotta,Paolo Scippo
Pi mal Daumen,Anke Pohl,Thilo Rick,N/A,N/A,N/A
Infantry Attacks: August 1914,N/A,N/A,N/A,N/A,N/A
Epic Card Game: Guardians of Gowana,Antonis Papantoniou,N/A,N/A,N/A,N/A
Kasserine Pass,N/A,N/A,N/A,N/A,N/A
The Fall of Tobruk,"Paul Richard ""Rich"" Banner",N/A,N/A,N/A,N/A
Jungle Brunch,Mauro Pelosi,N/A,N/A,N/A,N/A
Doctor Esker's Notebook,David Dobson,N/A,N/A,N/A,N/A
Zoff im Hühnerhof,Sabine Kraushaar,N/A,N/A,N/A,N/A
"The Battle of Nations: The Encirclement at Leipzig, 16-19 October 1813",Redmond A. Simonsen,N/A,N/A,N/A,N/A
The Flight of the Goeben: World War I Naval Operations in the Mediterranean,Redmond A. Simonsen,N/A,N/A,N/A,N/A
Great War at Sea: Pacific Crossroads,N/A,N/A,N/A,N/A,N/A
Everything Ever,Danielle Deley,N/A,N/A,N/A,N/A
Cold War Battles: Budapest '56 & Angola '87,Larry Hoffman,Joe Youst,N/A,N/A,N/A
Dropzone Commander 2 Player Starter Set,N/A,N/A,N/A,N/A,N/A
Ponkotsu Factory (ぽんこつファクトリー),Yoshihiko Koriyama (郡山喜彦),Yoshiaki Tomioka,Minoru Toyoda (とよ田みのる),N/A,N/A
Douro 1872,Olivier Fagnère,N/A,N/A,N/A,N/A
Potato Pirates: Enter the Spudnet,M Gajandran Prabu,Tan Qing Feng Chester,N/A,N/A,N/A
Stellar Leap,Tyler Harris,N/A,N/A,N/A,N/A
Okavango,Paco Corachan Iriarte,N/A,N/A,N/A,N/A
L'Auberge des pirates,Brett Bean,N/A,N/A,N/A,N/A
Drop Drive,Gong Studios,N/A,N/A,N/A,N/A
Mystery,Stivo,N/A,N/A,N/A,N/A
Great War at Sea: U.S. Navy Plan Gold,Michael Bennighof,Shannon Brown,Beth Donahue,Shane Ivey,Susan Robinson
Saikoro,N/A,N/A,N/A,N/A,N/A
Pyramidos,Ales Vrtal,N/A,N/A,N/A,N/A
Pegs and Jokers,N/A,N/A,N/A,N/A,N/A
1834,N/A,N/A,N/A,N/A,N/A
Bridgetown Races,Ryan Laukat,Marco Primo,Ryan Stark,N/A,N/A
Welcome To... Mini,Anne Heidsieck,N/A,N/A,N/A,N/A
Khan of Khans,Ian O'Toole,N/A,N/A,N/A,N/A
Dark Age: Feudal Lords,Rick Berry,John Bolton,Tim Bradstreet,Gerald Brom,N/A
Backpacks and Blisters,N/A,N/A,N/A,N/A,N/A
Story Time Chess,N/A,N/A,N/A,N/A,N/A
NICE TRY: The Challenge Party Game,Max Haupt,N/A,N/A,N/A,N/A
Group of Soviet Forces Germany,Larry Hoffman,N/A,N/A,N/A,N/A
EinStein würfelt nicht!,Reinhold Wittig,N/A,N/A,N/A,N/A
Energie Poker,N/A,N/A,N/A,N/A,N/A
Schnapp,Doris Matthäus,N/A,N/A,N/A,N/A
Offensive Adult Party Game,N/A,N/A,N/A,N/A,N/A
Real Action Stockcar Championship,N/A,N/A,N/A,N/A,N/A
Deterrence 2X62,Luis Francisco,N/A,N/A,N/A,N/A
Semper Victor,Didier Bourgeois,Christophe Camilotte,Giuseppe Rava,N/A,N/A
Dreamers,N/A,N/A,N/A,N/A,N/A
A Call to Arms: Star Fleet,William J. Chapman,James Gammell,Hugh Paton,Tony L. Thomas,N/A
Zumos: On the Rocks,Ramón Redondo,N/A,N/A,N/A,N/A
Nuts about Mutts,David Bock,Apryl Stott,N/A,N/A,N/A
The Bogey,N/A,N/A,N/A,N/A,N/A
Grav Armor,Bob Depew,David Helber,Tom Maxwell,N/A,N/A
KUR-NU-GI,Aleksander Jagodziński,Joanna Kwaśniak,N/A,N/A,N/A
The War: Europe 1939-1945,Mark Mahaffey,N/A,N/A,N/A,N/A
Hoyle's Games,N/A,N/A,N/A,N/A,N/A
Sweets Stack,Osamu Inoue (井上磨),N/A,N/A,N/A,N/A
IQ Files: Escape Room – Amnesia,N/A,N/A,N/A,N/A,N/A
Small Detectives,Vincent Burger,N/A,N/A,N/A,N/A
4th Street Pro Football,N/A,N/A,N/A,N/A,N/A
Don't Look Back,N/A,N/A,N/A,N/A,N/A
Vertigo,Pascal Trigaux,N/A,N/A,N/A,N/A
Sa Battalla,Enrico Acerbi,N/A,N/A,N/A,N/A
Drive to the Baltic!,Perry Moore,Joe Youst,N/A,N/A,N/A
WarGods of Ægyptus,N/A,N/A,N/A,N/A,N/A
Funglish,N/A,N/A,N/A,N/A,N/A
PASS,"Yu-Cin, HUANG",N/A,N/A,N/A,N/A
Farkle,N/A,N/A,N/A,N/A,N/A
Evil Upheaval,N/A,N/A,N/A,N/A,N/A
Karnivore Koala,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Victory at Sea: Battle for the Pacific,N/A,N/A,N/A,N/A,N/A
Sword & Spear: Wargames Rules for Ancient and Medieval Battles,N/A,N/A,N/A,N/A,N/A
The Key: Escape from Strongwall Prison,Timo Grubing,N/A,N/A,N/A,N/A
Help Me!,Floriane Grivillers,N/A,N/A,N/A,N/A
The Terrifying Girl Disorder,kawa,N/A,N/A,N/A,N/A
Santoska,N/A,N/A,N/A,N/A,N/A
CATsle Builders,Satsuki Nakayama (ナカヤマ皐月),N/A,N/A,N/A,N/A
Mangaka: The Fast & Furious Game of Drawing Comics,Ike,"Eric ""Woof"" Muentes",N/A,N/A,N/A
GembloQ,N/A,N/A,N/A,N/A,N/A
Shadows of Brimstone: The Impossible Hell Train,N/A,N/A,N/A,N/A,N/A
Age of Fantasy,Brandon Gillam,N/A,N/A,N/A,N/A
Theosis,Aiollus,Vaggelis Manousakas,Jamie Phipps,N/A,N/A
Walk The Plank: Limited Edition,Felideus Bubastis,N/A,N/A,N/A,N/A
Hundred Days Battles,Larry Catalano,Dale Scheaffer,Bruce Shelley,"Elizabeth Thompson, Lady Butler",N/A
Shoot-Out Hockey,N/A,N/A,N/A,N/A,N/A
Lock 'n Load Tactical: Starter Kit,Blackwell Hird,David Julien,N/A,N/A,N/A
6 nimmt! Schnupperspiel,N/A,N/A,N/A,N/A,N/A
"Warhammer 40,000: Kill Team",N/A,N/A,N/A,N/A,N/A
Crime Story: Berlin,Andrea Hofbeck,N/A,N/A,N/A,N/A
Dark Future,Tony Ackland,Dave Andrews,John Blanche,Mark Craven,N/A
Storm Over Taierzhuang,Craig Grando,Perry Moore,N/A,N/A,N/A
Of What's Left,別府さい (Sai Beppu),N/A,N/A,N/A,N/A
Doodle China,Liu Xianmiao,N/A,N/A,N/A,N/A
Battleship: Card Game,N/A,N/A,N/A,N/A,N/A
Celtic,Bartłomiej Kordowski,N/A,N/A,N/A,N/A
Camelot: The Build,Ed Dovey,Dan Peterson,N/A,N/A,N/A
Castle Merchants,Patrick McEvoy,Jessica Ney,N/A,N/A,N/A
Oklahoma Boomers,Hans Janssen,N/A,N/A,N/A,N/A
Nice Buns,Beks Barnett,N/A,N/A,N/A,N/A
Mare Mediterraneum,Jean du Poël,N/A,N/A,N/A,N/A
Leg los!,Benedikt Beck,N/A,N/A,N/A,N/A
Monster Mansion,Arthur Mask,N/A,N/A,N/A,N/A
Crimopolis,Sam Rodger,N/A,N/A,N/A,N/A
Ben Hur,N/A,N/A,N/A,N/A,N/A
Quest Calendar: The Dragon Staff of Maladoria,N/A,N/A,N/A,N/A,N/A
Mandarin,(Uncredited),N/A,N/A,N/A,N/A
Canope 1801,Pascal Da Silva,N/A,N/A,N/A,N/A
Germania,N/A,N/A,N/A,N/A,N/A
QANGO,Arrnold Reisse,N/A,N/A,N/A,N/A
Glitch Squad,Ann-Sophie De Steur,N/A,N/A,N/A,N/A
Master Labyrinth,Joachim Krause,N/A,N/A,N/A,N/A
Les victoires du Maréchal de Saxe: Fontenoy 1745 – Lauffeld 1747,Christophe Camilotte,Pascal Da Silva,Pierre L'Enfant,N/A,N/A
Dungeon Crawl,Alex Bermudez,N/A,N/A,N/A,N/A
Holmes and Moriarty,Heiko Günther,N/A,N/A,N/A,N/A
Rise!,Michael Coe,N/A,N/A,N/A,N/A
Epic PVP: Magic,N/A,N/A,N/A,N/A,N/A
Star Force Terra #1: Contact!,David A. Welling,N/A,N/A,N/A,N/A
Mage Knight Conquest,N/A,N/A,N/A,N/A,N/A
Epoch: Early Inventors,Hans Janssen,N/A,N/A,N/A,N/A
Quantum,N/A,N/A,N/A,N/A,N/A
Blueshift,Kyle Merriman,N/A,N/A,N/A,N/A
Fight in the Skies,N/A,N/A,N/A,N/A,N/A
Geek Out!,Jessica R. Eyler,N/A,N/A,N/A,N/A
That's Not Lemonade,Kelsey Lynn Cretcher,N/A,N/A,N/A,N/A
A Rusty Throne,N/A,N/A,N/A,N/A,N/A
20 Questions,Rita Åse,N/A,N/A,N/A,N/A
Robin Hood,Sean Cooke,Chris Rawlins,N/A,N/A,N/A
Mini Mastermind,N/A,N/A,N/A,N/A,N/A
"Battle for Galicia, 1914",Knut Grünitz,Michael Resch,N/A,N/A,N/A
Meeple Towers,Singhooi Lim,N/A,N/A,N/A,N/A
Genesia,Fabrice Weiss,Alexey Yakovlev,N/A,N/A,N/A
Superstar Pro Wrestling Game,N/A,N/A,N/A,N/A,N/A
Coup Deluxe: Mobile Edition,N/A,N/A,N/A,N/A,N/A
Anno Domini: Gesundheit und Ernährung,Res Brandenberger,N/A,N/A,N/A,N/A
Twilight Sparkle's Secret Shipfic Folder,Caytlin Vilbrandt,N/A,N/A,N/A,N/A
Yohei,N/A,N/A,N/A,N/A,N/A
"Solomons Campaign: Air, Land, and Sea Warfare, Pacific 1942",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Ambrosia,Christian Opperer,N/A,N/A,N/A,N/A
StarSoldier: Tactical Warfare in the 25th Century,Redmond A. Simonsen,N/A,N/A,N/A,N/A
ThreeTale,Liliya Ivanova,Mihail Topalov,N/A,N/A,N/A
Robotech: Ace Pilot,Francisco Etchart,N/A,N/A,N/A,N/A
The Phoenix Syndicate,Alanna Cervenak,Evan Derrick,Stephanie Gustafsson,N/A,N/A
Stir Fry Eighteen,Marshall Britt,N/A,N/A,N/A,N/A
呪術トリック (Cursed Tricks),長谷川 登鯉 (Tori Hasegawa),N/A,N/A,N/A,N/A
Aliens: Hadley's Hope,Robert P. Schneider,N/A,N/A,N/A,N/A
Sarkophag,Claus Stephan,N/A,N/A,N/A,N/A
Chef Alfredo,Oliver Schlemmer,N/A,N/A,N/A,N/A
Tabriz,Syd Fini,N/A,N/A,N/A,N/A
Greener,Jonathan Panada,Néstor Romeral Andrés,N/A,N/A,N/A
Overworld,Jeff Perryman,N/A,N/A,N/A,N/A
Air Cav,N/A,N/A,N/A,N/A,N/A
Pastiche: The Birth of a Masterpiece,Haruka Hiramoto,Keisuke Nakamura,N/A,N/A,N/A
6x6 TALES,N/A,N/A,N/A,N/A,N/A
Spanish Main,Ed Dovey,N/A,N/A,N/A,N/A
Labyrinth: Paths of Destiny (Third Edition),Marek Roliński,N/A,N/A,N/A,N/A
Pablo,Dandi,Luis Francisco,N/A,N/A,N/A
Die Verbotene Stadt,Ulrich Lichthardt,Johann Rüttinger,N/A,N/A,N/A
Colorku,N/A,N/A,N/A,N/A,N/A
Mephisto: The Card Game,Dylan Mangini,N/A,N/A,N/A,N/A
CATastrophe: A Game of 9 Lives,Jacqui Davis,Jenny Parks,N/A,N/A,N/A
Highlander: The Board Game,N/A,N/A,N/A,N/A,N/A
Space Aztecs,Maxime Morin,N/A,N/A,N/A,N/A
Colosseum,Takashi Konno (今野隼史),N/A,N/A,N/A,N/A
Inspector Mouse: The Great Escape,Valeska Scholz,N/A,N/A,N/A,N/A
Squirrel or Die,Nigel Brooks,Jody Henning,Graham Judd,Melonie Lavely,John Redmann
Zombie Bus,Mary Pumpkins,N/A,N/A,N/A,N/A
Unfold: Dark Story,Nadezhda Mikhailova,N/A,N/A,N/A,N/A
Deadlines,N/A,N/A,N/A,N/A,N/A
Gimme That!,N/A,N/A,N/A,N/A,N/A
Exceed: BlazBlue – Hazama Box,Davy Wagnarok,N/A,N/A,N/A,N/A
Cluedo: Super Sleuth,N/A,N/A,N/A,N/A,N/A
Bosworth,John Kovalic,N/A,N/A,N/A,N/A
Dobbers: Quest for the Key,Darryl T. Jones,N/A,N/A,N/A,N/A
Midgard: Das Brettspiel,Swen Papenbrock,Lisa Wilkens,N/A,N/A,N/A
TransAmerica & Japan,TANSAN Inc.,N/A,N/A,N/A,N/A
D100 Space,N/A,N/A,N/A,N/A,N/A
Ancients II,N/A,N/A,N/A,N/A,N/A
NATO: Operational Combat in Europe in the 1970's,N/A,N/A,N/A,N/A,N/A
¡MÍA!,Jaime González García,N/A,N/A,N/A,N/A
Dark Mages,N/A,N/A,N/A,N/A,N/A
Bear Went Over the Mountain,Brian Garthwaite,N/A,N/A,N/A,N/A
Kaboom Universe,N/A,N/A,N/A,N/A,N/A
Red Sun Rising: The Russo-Japanese War 1904-05,Redmond A. Simonsen,Masahiro Yamazaki,N/A,N/A,N/A
Damnation: The Gothic Game,Hueala Teodor,N/A,N/A,N/A,N/A
Light & Dark,N/A,N/A,N/A,N/A,N/A
Santa Maria Infante: On the Road to Rome 1944,N/A,N/A,N/A,N/A,N/A
Let's Take a Hike,Troy Cummings,N/A,N/A,N/A,N/A
Furry Foodies,N/A,N/A,N/A,N/A,N/A
Neutron,N/A,N/A,N/A,N/A,N/A
Vive l'Empereur,N/A,N/A,N/A,N/A,N/A
Ace of Aces: Jet Eagles,Rosaria Baldari,Jim Peters,N/A,N/A,N/A
TrollFest,David Hartman,N/A,N/A,N/A,N/A
The Princess Bride: I Hate to Kill You,Felicia Cano,N/A,N/A,N/A,N/A
Animalchemists,Anastas Ermolina,N/A,N/A,N/A,N/A
Tricks and Treats,Emerson Matsuuchi,Drew Rausch,N/A,N/A,N/A
Sector 6,Jaime González García,Wah! Studio,N/A,N/A,N/A
Dresden 20,Christopher Magoun,N/A,N/A,N/A,N/A
NeuroRace,Hami,Lesya Yatsko,N/A,N/A,N/A
Chronology,N/A,N/A,N/A,N/A,N/A
Le Mans,N/A,N/A,N/A,N/A,N/A
"Spartan: Tactical Warfare in the Hellenistic Age, 500-100BC",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Vikings: Scourge of the North,Chris Dickson,Nadir Elfarra,Lise Patterson,Joe Youst,N/A
King's Court,N/A,N/A,N/A,N/A,N/A
Green: The Golf Card Game,Andrea Guerrieri,N/A,N/A,N/A,N/A
Tycoon: India 1981,Trisha Bose,Chandrasekhar Poudyal,N/A,N/A,N/A
California Gold,David Prieto,Patrick Stevens,N/A,N/A,N/A
Magic: The Gathering – Duel Decks: Elves vs. Inventors,N/A,N/A,N/A,N/A,N/A
Norman Conquests: Men of Iron Volume V,Charles Kibler,Mike Lemick,Kurt Miller,N/A,N/A
InterSpace,N/A,N/A,N/A,N/A,N/A
Elefant Hunt,Tom Wham,N/A,N/A,N/A,N/A
"Bloody Dawns: The Iran-Iraq War, 1980-1988",Bruce Yearian,N/A,N/A,N/A,N/A
Clue,N/A,N/A,N/A,N/A,N/A
Austerlitz 1805,N/A,N/A,N/A,N/A,N/A
Rory's Story Cubes: Powers,Rory O'Connor,N/A,N/A,N/A,N/A
Panzer Vor!,N/A,N/A,N/A,N/A,N/A
El Ministerio del Tiempo,AGR Priority,N/A,N/A,N/A,N/A
1858: The Railways of Iberia,N/A,N/A,N/A,N/A,N/A
Time Collectors,Martin Maigret,N/A,N/A,N/A,N/A
Crosshairs,Néstor Romeral Andrés,Stephen Tavener,N/A,N/A,N/A
Laska,Néstor Romeral Andrés,N/A,N/A,N/A,N/A
Code Omega,Victor Boden,N/A,N/A,N/A,N/A
Die Ritter von der Haselnuss,Gabriela Silveira,N/A,N/A,N/A,N/A
WOO,N/A,N/A,N/A,N/A,N/A
Citytrip Antwerpen,Christof Van Conkelberge,N/A,N/A,N/A,N/A
Dreary Hamlet,Vincent Van Hoof,N/A,N/A,N/A,N/A
Gnomes at Midnight,Michael Christopher,Kiri Østergaard Leonard,N/A,N/A,N/A
Deukalion,Greg Call,N/A,N/A,N/A,N/A
Whale Street,Olin Jeong,N/A,N/A,N/A,N/A
Vigilante,Álvaro Calvo Escudero,Patrick Turner,Tan Ho Sim,Zachary Tullsen,N/A
Emergents: Genesis – The Deckbuilding Game,Steve Ellis (I),Jason Narvaez,N/A,N/A,N/A
1886,Karim Chakroun,N/A,N/A,N/A,N/A
Cauldron Master,Sebastian Koziner,Ksenia Svincova,N/A,N/A,N/A
Soccer 17,Luis Francisco,N/A,N/A,N/A,N/A
MixUp,John Kovalic,Cathleen Quinn-Kinney,N/A,N/A,N/A
Dome Crushers,Jacob Atienza,Peter Wocken,N/A,N/A,N/A
Papertown,Rafa Miqueleto,N/A,N/A,N/A,N/A
Sequence,N/A,N/A,N/A,N/A,N/A
Disney: Mad Tea Party,N/A,N/A,N/A,N/A,N/A
Scrimish,N/A,N/A,N/A,N/A,N/A
Euronimoes,Dave Ross,N/A,N/A,N/A,N/A
Star Wars: Silent Death Starfighter Combat Game,N/A,N/A,N/A,N/A,N/A
Professor Treasure's Secret Sky Castle,Fábio Fontes,Laura La Vito,N/A,N/A,N/A
Rogues to Riches,Julianne Harnish,N/A,N/A,N/A,N/A
Von 0 auf 100,Oliver Freudenreich,N/A,N/A,N/A,N/A
Pacal's Rocket,Massimiliano Longo,N/A,N/A,N/A,N/A
