Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Boxes,N/A,N/A,N/A,N/A,N/A
The Sneaky Snacky Squirrel Game,Lucia Gaggiotti,N/A,N/A,N/A,N/A
Bunco Party,N/A,N/A,N/A,N/A,N/A
Name 5,Design Edge,N/A,N/A,N/A,N/A
Overturn: Rising Sands,N/A,N/A,N/A,N/A,N/A
Pirateology: The Game,Ian Andrews,Anne Yvonne Gilbert,Helen Ward,N/A,N/A
Charades,Ulrike Fischer,Martina Leykamm,Heidi Puhakka,N/A,N/A
POOP: The Game,Blaise Sewell,N/A,N/A,N/A,N/A
Lucky Ducks,N/A,N/A,N/A,N/A,N/A
Penalty Challenge,N/A,N/A,N/A,N/A,N/A
Killer Bunnies and the Quest for the Magic Carrot,Jonathan Young,N/A,N/A,N/A,N/A
Trivial Pursuit: 90's Time Capsule Edition,N/A,N/A,N/A,N/A,N/A
Happy Families,Maggie Bateson,Steve Bell (II),Quentin Blake,Chas. A. Buchel,N/A
Snail's Pace Race,Dick Bruna,Hans-Günther Döring,Horst Laupheimer,Alex Randolph,Wolfgang Scheit
The Umbrella Academy Game,Gabriel Bá,Ryan Noonan,N/A,N/A,N/A
Potions Brew,Klemens Franz,N/A,N/A,N/A,N/A
Quidditch: The Game,N/A,N/A,N/A,N/A,N/A
HEL: The Last Saga,Georges Clarenko,David Demaret,Christophe Madura,Léni Scheider,Olivier Thill
Chomp!,Dave Clegg,N/A,N/A,N/A,N/A
The Lord of the Rings: The Return of the King,N/A,N/A,N/A,N/A,N/A
Poker Dice,Pieter Woudt,N/A,N/A,N/A,N/A
The Simpsons Trivia Game,Matt Groening,N/A,N/A,N/A,N/A
Solo,N/A,N/A,N/A,N/A,N/A
The Game of Life (2013- Editions),N/A,N/A,N/A,N/A,N/A
The Game of Authors,Harry Baerg,Peter Bauer,Karl Konrad Friedrich Bauer,Manfred Bofinger,N/A
Monopoly: Here and Now,N/A,N/A,N/A,N/A,N/A
Ramses Pyramid,N/A,N/A,N/A,N/A,N/A
ThinkBlot,N/A,N/A,N/A,N/A,N/A
PAC-MAN Game,N/A,N/A,N/A,N/A,N/A
Super Deck!,Howard Bender,Brian Michael Bendis,Bill Black,Kent Burles,N/A
Monopoly: The Simpsons,Matt Groening,N/A,N/A,N/A,N/A
Cheater,N/A,N/A,N/A,N/A,N/A
Manga Manga,Alvin Madden,Michael Menzel,Anke Pohl,Thilo Rick,N/A
Tjuv och polis,Lasse Åkerström,Anders Jeppsson,Lars Melander,N/A,N/A
Warriors,Paul Herbert,N/A,N/A,N/A,N/A
Hit the Deck,N/A,N/A,N/A,N/A,N/A
Balloon Pop!,Nate Call,Sebastian Koziner,N/A,N/A,N/A
Big Time Soccer,N/A,N/A,N/A,N/A,N/A
The Club,Antti Löytynoja,N/A,N/A,N/A,N/A
Tom Clancy's Politika,N/A,N/A,N/A,N/A,N/A
The Haunting House,Dave Aikins,N/A,N/A,N/A,N/A
Monopoly: London,N/A,N/A,N/A,N/A,N/A
Cashflow 101,N/A,N/A,N/A,N/A,N/A
Crocodile Dentist,(Uncredited),N/A,N/A,N/A,N/A
Fantasy,Franck Dion,N/A,N/A,N/A,N/A
Are You the Traitor?,N/A,N/A,N/A,N/A,N/A
Beat the Parents,(Uncredited),N/A,N/A,N/A,N/A
Deal or No Deal,N/A,N/A,N/A,N/A,N/A
The Logo Board Game,N/A,N/A,N/A,N/A,N/A
Feed the Kitty,Russell Benfanti,Catherine Jean DeMello,N/A,N/A,N/A
Survivor,N/A,N/A,N/A,N/A,N/A
Angry Birds: Card Game,N/A,N/A,N/A,N/A,N/A
Fallen City of Karez,Antonis Papantoniou,N/A,N/A,N/A,N/A
Go to the Head of the Class,N/A,N/A,N/A,N/A,N/A
Power Lunch,Chris Vande Voort,N/A,N/A,N/A,N/A
Electronic Battleship,N/A,N/A,N/A,N/A,N/A
WTF: (What the Fish!),Jim Keifer,N/A,N/A,N/A,N/A
Battlestar Galactica,N/A,N/A,N/A,N/A,N/A
Deer in the Headlights Game,N/A,N/A,N/A,N/A,N/A
Monopoly: Star Wars Limited Collector's Edition,N/A,N/A,N/A,N/A,N/A
The Lord of the Rings: The Two Towers Board Game,N/A,N/A,N/A,N/A,N/A
The Hobbit Card Game,Aleksi Michelsson,Ted Nasmith,N/A,N/A,N/A
Monopoly: The Portable Property Trading Game,N/A,N/A,N/A,N/A,N/A
Monopoly: Deluxe Edition,N/A,N/A,N/A,N/A,N/A
Trivial Pursuit: 20th Anniversary Edition,(Uncredited),N/A,N/A,N/A,N/A
Stay Alive,N/A,N/A,N/A,N/A,N/A
Crocodile Pool Party,Rudi Hoffmann,Franz Vohwinkel,N/A,N/A,N/A
Patience,Sven Hartmann,Guillermo Mordillo,N/A,N/A,N/A
Drunk Stoned or Stupid: A Party Game,N/A,N/A,N/A,N/A,N/A
Pug You!,David GJ,N/A,N/A,N/A,N/A
Bears vs Babies,Matthew Inman,N/A,N/A,N/A,N/A
TseuQuesT,Jose David Lanza Cebrian,Igor Heras,Adolfo Navarro,Daniel Jiménez Villalba,N/A
Gazdálkodj Okosan!,N/A,N/A,N/A,N/A,N/A
Pie Face!,N/A,N/A,N/A,N/A,N/A
Redshirts,David Reddick,N/A,N/A,N/A,N/A
Anti-Monopoly II,N/A,N/A,N/A,N/A,N/A
DICEcapades,N/A,N/A,N/A,N/A,N/A
The Oregon Trail: Hunt for Food Card Game,N/A,N/A,N/A,N/A,N/A
Marbles,N/A,N/A,N/A,N/A,N/A
Arne,N/A,N/A,N/A,N/A,N/A
Bionicle Adventure Game: Quest For Makuta,Terry Miller Associates,N/A,N/A,N/A,N/A
Stupid Deaths,N/A,N/A,N/A,N/A,N/A
Edison & Co.,Franz Vohwinkel,N/A,N/A,N/A,N/A
Harry Potter and the Sorcerer's Stone Quidditch Card Game,N/A,N/A,N/A,N/A,N/A
Castle Assault,Jared Blando,Cryssy Cheung,Christopher Clements,Kevin Falkenberg,N/A
Angry Birds: Knock on Wood,N/A,N/A,N/A,N/A,N/A
The Walking Dead Board Game,Larry Renac,N/A,N/A,N/A,N/A
Lord of the Rings: The Search,John Howe,N/A,N/A,N/A,N/A
Bondespelet,Bildgården AB,Barbro Hennius,Ritva Hussain-Shahid,Anders Jeppsson,Per Leveaux
Star Wars: Escape from Death Star Game,Lucasfilm Ltd.,N/A,N/A,N/A,N/A
UNO,Shepard Fairey,Keith Haring,Kinetic,Jeff Kinney,N/A
