Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Fresco: Card & Dice Game,N/A,N/A,N/A,N/A,N/A
Rory's Story Cubes: Doctor Who,Rory O'Connor,N/A,N/A,N/A,N/A
MAUW,Vincent Joassin,N/A,N/A,N/A,N/A
Bullenparty,Oliver Freudenreich,N/A,N/A,N/A,N/A
Banana Matcho,Lilli Messina,N/A,N/A,N/A,N/A
Levitation: Masters of Magic,N/A,N/A,N/A,N/A,N/A
Pencilvillage,N/A,N/A,N/A,N/A,N/A
Enemies of Rome,Sean Cooke,Mandi Wood,N/A,N/A,N/A
Dinosaur Chess,Richard Oldham,N/A,N/A,N/A,N/A
"Agricola: Roman Campaign in Britain, AD 82-84",Nadir Elfarra,N/A,N/A,N/A,N/A
Cromwell's Victory: The Battle of Marston Moor,Dave LaForce,Patrick Lucien Price,Roger Raupp,N/A,N/A
Grand National,N/A,N/A,N/A,N/A,N/A
Dive! Diver! Die!,Shawn Yap,N/A,N/A,N/A,N/A
DreamQuest,Vincent Powell,Yann Thomas,N/A,N/A,N/A
Bashni,N/A,N/A,N/A,N/A,N/A
Potion Panic: Concoction Crafting for the Chaotically Inclined,Jake Rieman,N/A,N/A,N/A,N/A
Invictus: A Team Deck Building Game,Steve Ririe,N/A,N/A,N/A,N/A
Liebrary,Daryl Hannah,Alvin Madden,Hilary Shepard,N/A,N/A
Cartagena: Die Goldinsel,Martin Hoffmann,Claus Stephan,N/A,N/A,N/A
Rummoli,N/A,N/A,N/A,N/A,N/A
Zarcana,N/A,N/A,N/A,N/A,N/A
XXXenophile,Rob Alexander,George Barr,Daniel Buckley,Ernie Chan,N/A
Gladiator Gauntlet,N/A,N/A,N/A,N/A,N/A
Waroong Wars,Lia Hartati,N/A,N/A,N/A,N/A
Disney: A Goofy Movie Game,N/A,N/A,N/A,N/A,N/A
Pocket Pro Golf,N/A,N/A,N/A,N/A,N/A
Builder's High,TANSAN Inc.,N/A,N/A,N/A,N/A
Justice League Strategy Game,N/A,N/A,N/A,N/A,N/A
Hockey Bones,N/A,N/A,N/A,N/A,N/A
BattleTech: Battletroops,Dana Andrews,James Holloway (I),Jeff Laubenstein,John Marcus,N/A
Tori-Tori: Endangered Species,Andrea Trewhela,N/A,N/A,N/A,N/A
Cold Case: A Story to Die for,(Uncredited),N/A,N/A,N/A,N/A
Funkoverse Strategy Game: Space Jam A New Legacy 100,N/A,N/A,N/A,N/A,N/A
In Security,Koen Hendrix,N/A,N/A,N/A,N/A
Happy Bee,Anna Formilan,N/A,N/A,N/A,N/A
I Love Portugal,Olivier Brazao,N/A,N/A,N/A,N/A
Red Tide West: The Cold War & World War III in Europe,Eric R. Harvey,N/A,N/A,N/A,N/A
Celtica,Eckhard Freytag,N/A,N/A,N/A,N/A
The Battle of Tanga 1914,Knut Grünitz,Randy Lein,Timothy Schleif,N/A,N/A
Auf Kurs,Reinhold Wittig,N/A,N/A,N/A,N/A
Knee Deep in Hexes,N/A,N/A,N/A,N/A,N/A
Crumbs,Andrew Varvitsotis,N/A,N/A,N/A,N/A
Oz,Maliki,N/A,N/A,N/A,N/A
Paul Koenig's Market-Garden: Eindhoven Bridge,Tim Allen,Bryan Armor (II),N/A,N/A,N/A
Bubble Stories,Simon Douchy,N/A,N/A,N/A,N/A
When Tigers Fight,Larry Hoffman,Mark Simonitch,N/A,N/A,N/A
8-Bit Invaders,N/A,N/A,N/A,N/A,N/A
A Sheer Butchery: Solferino 1859,Olivier Revenu,Mike Siggins,N/A,N/A,N/A
3 Laws of Robotics,Tristam Rossin,N/A,N/A,N/A,N/A
"The Russo-Turkish War, 1877-78",Joy Cohn,Mark Simonitch,N/A,N/A,N/A
Izayoi,ななつむ (nanatsumu),N/A,N/A,N/A,N/A
Undergrove,Beth Sobel,N/A,N/A,N/A,N/A
Dust Tactics: Core Rulebook,N/A,N/A,N/A,N/A,N/A
Mutiny!,Anders Finér,N/A,N/A,N/A,N/A
Seekrieg (Fourth Edition),Richard Sartore,N/A,N/A,N/A,N/A
Liberation 1944: The British Campaign in North West Europe – A Panzer Grenadier Game,Guy Riessen,Susan Robinson,N/A,N/A,N/A
Brother against Brother,N/A,N/A,N/A,N/A,N/A
For the Crown,Noelle Le Bienvenu,N/A,N/A,N/A,N/A
Marvel Heroclix: Infinity Challenge – Premiere Edition,N/A,N/A,N/A,N/A,N/A
Scott Pilgrim Miniatures The World,Bryan Lee O'Malley,N/A,N/A,N/A,N/A
Mike Force,Trevor Holman,Joe Youst,N/A,N/A,N/A
Warplan Dropshot,N/A,N/A,N/A,N/A,N/A
DOUC Kids,N/A,N/A,N/A,N/A,N/A
Storm Chasers: The Game,N/A,N/A,N/A,N/A,N/A
Cartouche Dynasties,JJ Ariosa,Oliver Howe,N/A,N/A,N/A
Goblin Market,P. D. Magnus,N/A,N/A,N/A,N/A
Gazala 1942,Peggy Gordon,Terry Moore Strickland,N/A,N/A,N/A
Ubongo: Star Wars – Das Erwachen der Macht,Nicolas Neubauer,Sensit Communication GmbH,N/A,N/A,N/A
How to Host a Murder: The Watersdown Affair,Gary Kelley,N/A,N/A,N/A,N/A
HIRÞ: The Viking Game of Royal Conflict,Jon Manker,N/A,N/A,N/A,N/A
Neos,(Uncredited),N/A,N/A,N/A,N/A
Orphan Black: The Card Game,N/A,N/A,N/A,N/A,N/A
Scotland Yard Swiss Edition,N/A,N/A,N/A,N/A,N/A
"Red God of War: The Soviet Operation Mars, 1942",Shannon Brown,Shane Ivey,Terry Moore Strickland,N/A,N/A
Dungeon WC,Giuseppe Sarcì,N/A,N/A,N/A,N/A
Fightball,Eduardo Muller,N/A,N/A,N/A,N/A
Albuera 1811,Michael W. Kennedy,Ilya Kudriashov,N/A,N/A,N/A
N-Tropy,N/A,N/A,N/A,N/A,N/A
KOMBIO,N/A,N/A,N/A,N/A,N/A
Communist Cats,N/A,N/A,N/A,N/A,N/A
Tee oder Kaffee,Christian Fiore,N/A,N/A,N/A,N/A
Magic: The Gathering – Duel Decks: Speed vs. Cunning,N/A,N/A,N/A,N/A,N/A
Battlestar Galactica,N/A,N/A,N/A,N/A,N/A
Viking Gods,James Holloway (I),N/A,N/A,N/A,N/A
All In: A Flip&Write Showdown,Giada Princi,N/A,N/A,N/A,N/A
"Death in the Trenches: The Great War, 1914-1918",N/A,N/A,N/A,N/A,N/A
Imperial Harvest,Audrey Fry,Nick Hayes,N/A,N/A,N/A
Byzantium Reborn,Kerry Anderson,Ed Bourelle,David Sourwine,N/A,N/A
Click & Crack,Osamu Inoue (井上磨),N/A,N/A,N/A,N/A
Monkey Dash,Rob Fisher,N/A,N/A,N/A,N/A
Level Up,Franck Dion,Arthur Wagner,N/A,N/A,N/A
Token Terrors: Battlegrounds,John de Campos,N/A,N/A,N/A,N/A
Lagerstätten,Saori Shibata (柴田 沙央里),N/A,N/A,N/A,N/A
All Things Zombie: Final Fade Out,Paul Kime,N/A,N/A,N/A,N/A
Streets Of Steel: Kickin' Asphalt,Colin Brown,Marianne Khalil,Ryan Lesser,N/A,N/A
East Front Battles I: Blitzkrieg in the South,N/A,N/A,N/A,N/A,N/A
Clue: Dungeons & Dragons,N/A,N/A,N/A,N/A,N/A
Suez '73,Rodger B. MacGowan,N/A,N/A,N/A,N/A
Catch Sketch,9george,N/A,N/A,N/A,N/A
Dolina królików,Justyna Hołubowska-Chrząszczak,N/A,N/A,N/A,N/A
1899,N/A,N/A,N/A,N/A,N/A
Rick and Morty: The Morty Zone Dice Game,N/A,N/A,N/A,N/A,N/A
I'm the Boss!: The Card Game,N/A,N/A,N/A,N/A,N/A
Galactic Destiny,Marcel Chenier,Tristan Noone,Richard Pulis,Wayne Pulis,N/A
Gold Armada,N/A,N/A,N/A,N/A,N/A
Short List,Kreativbunker,N/A,N/A,N/A,N/A
Sandwich Masters,Nich Angell,N/A,N/A,N/A,N/A
Pacru,N/A,N/A,N/A,N/A,N/A
Creeper,N/A,N/A,N/A,N/A,N/A
"Shiloh: The Battle for Tennessee, 6-7 April, 1862",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Stratego: Marvel Heroes,N/A,N/A,N/A,N/A,N/A
"Pegasus Bridge: The Beginning of D-Day – June 6, 1944",Rodger B. MacGowan,N/A,N/A,N/A,N/A
Hang in There!,N/A,N/A,N/A,N/A,N/A
Gold Mine,Andy Kurzen,N/A,N/A,N/A,N/A
August Fury: The Second Battle of Manassas,N/A,N/A,N/A,N/A,N/A
Rumpelstiltskin,Felicia Cano,N/A,N/A,N/A,N/A
Fuzzy Mage Fight,Wee Yee Chong,N/A,N/A,N/A,N/A
Strange Vending Machine,Kuo Li Chi,N/A,N/A,N/A,N/A
Kamisado Schnupperspiel,Peter Dennis,N/A,N/A,N/A,N/A
The Omega War,Timothy Truman,N/A,N/A,N/A,N/A
Ochs & Esel,Lorenzo Ciccoli,N/A,N/A,N/A,N/A
Forsaken,Noah Adelman,Bryce Cook,Andre Garcia,Naomi Robinson,N/A
The Mother Road: Route 66,N/A,N/A,N/A,N/A,N/A
Ham's Sandwich Shop,Graphic335,N/A,N/A,N/A,N/A
Order Up,Kimberley Bates,N/A,N/A,N/A,N/A
"Murder, She Wrote",N/A,N/A,N/A,N/A,N/A
Das große Kullern,Michael Menzel,Walter Pepperle,N/A,N/A,N/A
Botanists,Pedro Codeço,N/A,N/A,N/A,N/A
Fantasy Warriors,N/A,N/A,N/A,N/A,N/A
Der Schatz von Castellina,Sandra Freudenreich,Michael Menzel,N/A,N/A,N/A
Mytikas,Alain Boyer,N/A,N/A,N/A,N/A
Bastogne or Bust (Second Edition),N/A,N/A,N/A,N/A,N/A
New Kingdom: Gardeners,Melissa Murakami,N/A,N/A,N/A,N/A
Ball Park Baseball,N/A,N/A,N/A,N/A,N/A
Kleine Magier,Antje Flad,N/A,N/A,N/A,N/A
Die verzauberten Rumpelriesen,Rolf Vogt,N/A,N/A,N/A,N/A
La Bataille de Neerwinden,Pascal Da Silva,N/A,N/A,N/A,N/A
Timeline: Sports et Loisirs,Xavier Collette,Nicolas Fructus,N/A,N/A,N/A
Crown of Ash,Vadim Mishin,Rafael Nobre,N/A,N/A,N/A
Tolomeo,N/A,N/A,N/A,N/A,N/A
Jours de gloire Campagne II: La Pologne,Didier Bourgeois,Christophe Camilotte,André Jouineau,Jean-Marie Mongin,N/A
Ecologies: Bizarre Biomes,Matt Montrose,N/A,N/A,N/A,N/A
Movie Mind,Diane Fayolle,Boris Uzan,N/A,N/A,N/A
Portents,Christopher Ryan Chan,N/A,N/A,N/A,N/A
"Die Welt: Singapur, wo liegt das nur?",Marc Margielsky,Bernd Wagenfeld,N/A,N/A,N/A
A Sky of Stars,Roman Roland Kuteynikov,N/A,N/A,N/A,N/A
Interstellar Mayhem,Alexander Ommer,Patrick Soeder,N/A,N/A,N/A
Midhalla,Phan Tuan Dat,Nicholas Koo,Nikoloz Baloo Kuparadze,N/A,N/A
Aetherium,Heath Foley,N/A,N/A,N/A,N/A
Mason-Dixon: The Second American Civil War,Richard Norris Brooke,N/A,N/A,N/A,N/A
Mi Tierra,Cristián González,N/A,N/A,N/A,N/A
Commandos: Europe,Eric R. Harvey,Joe Youst,N/A,N/A,N/A
Pyramidis,N/A,N/A,N/A,N/A,N/A
Super PACS: The Game of Politics About the Game of Politics,Chad Essley,N/A,N/A,N/A,N/A
Zicke Zacke,Doris Matthäus,N/A,N/A,N/A,N/A
Queen of the Cupcakes,N/A,N/A,N/A,N/A,N/A
Task Force: Carrier Battles in the Pacific,N/A,N/A,N/A,N/A,N/A
Saratoga 1777,Sean Cooke,N/A,N/A,N/A,N/A
Kobold,N/A,N/A,N/A,N/A,N/A
Pocket Dungeon,N/A,N/A,N/A,N/A,N/A
Port Stanley: Battle for the Falklands,Howard Bond,Ina Clausen,Jan French Johns,N/A,N/A
Rabbit Hunt,Xiao-Yuan Lin,Shen-Yang Pan,N/A,N/A,N/A
Nuts a GoGo!,Go Kamiyama (神山 剛),Hoteltokyo,Yoshiaki Tomioka,N/A,N/A
Mutant Chronicles Warzone Resurrection,Dominik Kasprzycki,Nicholas Kay,Igor Kieryluk,Tomasz Tworek,Darek Zabrocki
Montebello,N/A,N/A,N/A,N/A,N/A
Sabordage,Jean-Baptiste Reynaud,N/A,N/A,N/A,N/A
Metromania,(Uncredited),N/A,N/A,N/A,N/A
Bat Flip,Weirdsgn,N/A,N/A,N/A,N/A
A Night in Deepwail Manor,Javier Martin,Jenny Wüstrich,N/A,N/A,N/A
Decisive Victory 1918: Volume One – Soissons,Serge Bettencourt,Ian Wedge,N/A,N/A,N/A
Jackal & High,Benedikt Beck,N/A,N/A,N/A,N/A
Baden-Württemberg Catan,Alexander Jung,Michael Menzel,N/A,N/A,N/A
Schneeble,Don Maitz,Keith Parkinson,N/A,N/A,N/A
Pike & Shotte,Anna Bereza,N/A,N/A,N/A,N/A
Knitting: The Card Game,Caitlin Robinson,Lacey Ziemkiewicz,N/A,N/A,N/A
Casting,Olivier Fagnère,N/A,N/A,N/A,N/A
Nonsense Classic,N/A,N/A,N/A,N/A,N/A
Eureka!,Jordi Bayarri,N/A,N/A,N/A,N/A
Grave Robbers III: Suburban Slashers from Sunnydale Street,N/A,N/A,N/A,N/A,N/A
Guardians' Chronicles: Clash of Heroes,Julien Carette,Romain Gaschet,Sylvain Guinebaud,Sébastien Lamirand,N/A
Blanc-Manger Coco 2: Le déluge,N/A,N/A,N/A,N/A,N/A
1830 Cardgame,N/A,N/A,N/A,N/A,N/A
Gangster,Robert Nippoldt,N/A,N/A,N/A,N/A
Dragon's Breath: The Hatching,Daniel Döbner,N/A,N/A,N/A,N/A
Cheese Chasers,Bran McMillin,N/A,N/A,N/A,N/A
Déole,N/A,N/A,N/A,N/A,N/A
McJohny's,Hana Novotná,Petra Vorechovska,N/A,N/A,N/A
SEVEN,Néstor Romeral Andrés,N/A,N/A,N/A,N/A
Tonga Island,Joachim Krause,N/A,N/A,N/A,N/A
No Swap No Pay,Jonathan Aucomte,N/A,N/A,N/A,N/A
North German Plain,Rodger B. MacGowan,N/A,N/A,N/A,N/A
Duell,(Uncredited),N/A,N/A,N/A,N/A
Dragon Quest: Slime Race,N/A,N/A,N/A,N/A,N/A
Ausser Rand & Band,Johannes Lott,N/A,N/A,N/A,N/A
C'est mon Fort!,Maciej Szymanowicz,N/A,N/A,N/A,N/A
Nunami,Thomassie Mangiok,N/A,N/A,N/A,N/A
Mythalix,James Churchill,Genzoman,David Lopez,Nathanael Mortensen,N/A
Misión Rescate,Manu Palau,N/A,N/A,N/A,N/A
Rare Roses,Nènè Thomas,Leith Walton,N/A,N/A,N/A
Yankees & Rebels,N/A,N/A,N/A,N/A,N/A
Rincala,Ludwig Gerhards,N/A,N/A,N/A,N/A
CLUE: Firefly Edition,N/A,N/A,N/A,N/A,N/A
Fullmetal Alchemist: Brotherhood – The Promised Day,N/A,N/A,N/A,N/A,N/A
Quicksilver,Randy Field,N/A,N/A,N/A,N/A
Rory's Story Cubes: Scooby-Doo,Rory O'Connor,N/A,N/A,N/A,N/A
Name Burst,N/A,N/A,N/A,N/A,N/A
"Verbàlia, el joc",Elena Feliu,Jordi Roca Parse,N/A,N/A,N/A
Pax Hispanica,Anne Isaksson,N/A,N/A,N/A,N/A
3D Labyrinth,Joachim Krause,N/A,N/A,N/A,N/A
Waters Edge,Catherine Redgate,N/A,N/A,N/A,N/A
The Campaigns of King David,Alex Kachevsky,Timothy Schleif,N/A,N/A,N/A
Ultimus Romanorum: La Chute de Rome,Didier Bourgeois,Christophe Camilotte,Giuseppe Rava,N/A,N/A
"La Bataille de l'Ebre, 1938",Didier Bourgeois,Christophe Camilotte,N/A,N/A,N/A
Crazy Mistigri,Vaïnui de Castelbajac,N/A,N/A,N/A,N/A
Old Town Road,N/A,N/A,N/A,N/A,N/A
Piazza,N/A,N/A,N/A,N/A,N/A
Super Slopes,Milan Zivkovic,N/A,N/A,N/A,N/A
Nord,Christof Tisch,N/A,N/A,N/A,N/A
Death Wish,N/A,N/A,N/A,N/A,N/A
Fish 'n' Chips,Pierô,N/A,N/A,N/A,N/A
Runicards,N/A,N/A,N/A,N/A,N/A
Die Osterinsel,Hartmut Gärling,Fabio Visintin,N/A,N/A,N/A
Crayne: Fractured Empire,Matthew Burger,Devin Hoyt,Luiz Prado,N/A,N/A
Nope!,N/A,N/A,N/A,N/A,N/A
"Cambrai, 1917: The First Blitzkrieg",Al Zygier,N/A,N/A,N/A,N/A
Azteca,Greg Cervall,Alberto Varanda,N/A,N/A,N/A
Immune,Alice Steel,N/A,N/A,N/A,N/A
Tahiti,Ralf E. Kahlert,N/A,N/A,N/A,N/A
Käseklau!,Thies Schwarz,N/A,N/A,N/A,N/A
Theomachy: The Warrior Gods,Piotr Foksowicz,Iga W. Grygiel,Małgorzata Śliwka,Beata Urinaż,Justyna Urniaż-Badowska
Pitstop,N/A,N/A,N/A,N/A,N/A
Blindes Huhn (Second Edition),Jenny Seib,N/A,N/A,N/A,N/A
Landed,Alisha Volkman,N/A,N/A,N/A,N/A
Chess 2: The Sequel,N/A,N/A,N/A,N/A,N/A
Dreadball: KickOff,N/A,N/A,N/A,N/A,N/A
Lawrence of Arabia: The British Offensive – September-October 1918,Rodger B. MacGowan,N/A,N/A,N/A,N/A
Star Trek Game,N/A,N/A,N/A,N/A,N/A
Rabohnzel,Marcel-André Casasola Merkle,N/A,N/A,N/A,N/A
La Belle Alliance: The Battle of Waterloo,Redmond A. Simonsen,N/A,N/A,N/A,N/A
Tesauro,Álex Santaló,N/A,N/A,N/A,N/A
Salamamba,Klemens Franz,N/A,N/A,N/A,N/A
Die Patin,Alexander Jung,N/A,N/A,N/A,N/A
Paul Koenig's D-Day: Juno – The Canadian Beach,Alan Emrich,N/A,N/A,N/A,N/A
Jackson & Sheridan: The Valley Campaigns,Sean Cooke,N/A,N/A,N/A,N/A
Chachapoya (Second Edition),Tari József,N/A,N/A,N/A,N/A
A Splendid Little War: The 1898 Santiago Campaign,Randy Lein,N/A,N/A,N/A,N/A
Little Drop of Poison,Colton Balske,N/A,N/A,N/A,N/A
Warmaster,N/A,N/A,N/A,N/A,N/A
Disney Eye Found It!: Hidden Picture Card Game,N/A,N/A,N/A,N/A,N/A
Arnhem Bridge,N/A,N/A,N/A,N/A,N/A
The Powerpuff Girls: Saving the World Before Bedtime,N/A,N/A,N/A,N/A,N/A
Aban!,Miguel Valenzuela Beltrán,N/A,N/A,N/A,N/A
Sea Lords on the Mekong Delta,N/A,N/A,N/A,N/A,N/A
The Battle of Prague,"Paul Richard ""Rich"" Banner",N/A,N/A,N/A,N/A
Wargame Design,Redmond A. Simonsen,N/A,N/A,N/A,N/A
Holiday Hijinks #5: The Birthday Burglary,Josh Cappel,Jonathan Chaffer,N/A,N/A,N/A
Color Wheel,N/A,N/A,N/A,N/A,N/A
Orion,N/A,N/A,N/A,N/A,N/A
Micro Bots: Duel,Gong Studios,N/A,N/A,N/A,N/A
Valley Hoopers: The Series,Ilaria Rizzini,N/A,N/A,N/A,N/A
Yozu,Maud Chalmel,N/A,N/A,N/A,N/A
Incredible Expeditions: Quest for Atlantis,Alex Campbell,Carlos Cara,Jade Cheung,Nathan Hawthorne,N/A
Kampen om Fredriksten,N/A,N/A,N/A,N/A,N/A
Speedy Pickers,N/A,N/A,N/A,N/A,N/A
Merchants of Qultah,Lena Kirschenhofer,N/A,N/A,N/A,N/A
Subway Squeeze,N/A,N/A,N/A,N/A,N/A
Star Trek: Conflick in the Neutral Zone,(Uncredited),N/A,N/A,N/A,N/A
Mumia: Wyścig w bandażach,Gianluca Panniello,N/A,N/A,N/A,N/A
Age of Inventors,Mike Katoglou,N/A,N/A,N/A,N/A
Old Town: Solo,Stephan Riedel,N/A,N/A,N/A,N/A
Master Plan,Fábio Fontes,N/A,N/A,N/A,N/A
Sardines,Véronique Bulteau,N/A,N/A,N/A,N/A
MAMEY,Osamu Inoue (井上磨),N/A,N/A,N/A,N/A
Pocket Odyssey,Anthony Sato,Xavier Saulter,N/A,N/A,N/A
Farm & Furious,Alfonso Pardo Martínez,N/A,N/A,N/A,N/A
Godzilla Total War,N/A,N/A,N/A,N/A,N/A
Die die DIE,Marcelo Groo,Lucas Ribeiro,N/A,N/A,N/A
Cuboro Tricky Ways,Matthias Etter,Johannes Guischard,N/A,N/A,N/A
Eynsteyn,Anne Petri,N/A,N/A,N/A,N/A
Captain Dice (キャプテンダイス),Shu Hajime,N/A,N/A,N/A,N/A
Sign of the Pagan,Tim Allen,Clark Miller,N/A,N/A,N/A
Avalanche: The Invasion of Italy,N/A,N/A,N/A,N/A,N/A
Doxie Dash,Marcie Clowry,N/A,N/A,N/A,N/A
Lupin the 3rd,Giorgio De Michele,Dario Lazzari,N/A,N/A,N/A
Fairy Tale in My Pocket,Rebekah Bissell,N/A,N/A,N/A,N/A
Götterdämmerung,N/A,N/A,N/A,N/A,N/A
Bandits,Jorge Baeza,N/A,N/A,N/A,N/A
Xerxes,Tony Tzanoukakis,N/A,N/A,N/A,N/A
Ghoulash,Mike Suchcicki,N/A,N/A,N/A,N/A
Nagashino 1575 & Shizugatake 1583,Sébastien Brunel,Pascal Da Silva,Julien Peltier,Giuseppe Rava,N/A
Rebels & Redcoats: Volume I,Alonzo Chappel,Christine Lockwood,David McElhannon,Mark Simonitch,N/A
Quiz: Iisen Ikima Show !,Susumu Kawasaki,N/A,N/A,N/A,N/A
Smithereens: The End of World War II in Europe,N/A,N/A,N/A,N/A,N/A
Mission ISS,Martin Hoffmann,Claus Stephan,N/A,N/A,N/A
Tricky Bid,(Uncredited),N/A,N/A,N/A,N/A
The Lost World Jurassic Park Game,N/A,N/A,N/A,N/A,N/A
Grease Monkey Garage,Fedor Sosnin,N/A,N/A,N/A,N/A
Ray Master,Nicolas Serrano,Juan Serrano,N/A,N/A,N/A
Mate,N/A,N/A,N/A,N/A,N/A
Battle for Sularia,Justine Cruz,Phillip Dudek,Artun Gokcen,John Kimmel (I),N/A
Sitting Ducks Deluxe,Randy Martinez,N/A,N/A,N/A,N/A
Magic: The Gathering – Duel Decks: Knights vs. Dragons,N/A,N/A,N/A,N/A,N/A
Manalath,Néstor Romeral Andrés,Dieter Stein,N/A,N/A,N/A
Chop! Chop!,Christophe Gilet,N/A,N/A,N/A,N/A
Democracy: Majority Rules,N/A,N/A,N/A,N/A,N/A
Royalty,N/A,N/A,N/A,N/A,N/A
Knockout,Michelle Ball,Brett Mitchell,N/A,N/A,N/A
Starfight,Mario Barbati,N/A,N/A,N/A,N/A
Kharkov 1943: le coup de maître de Von Manstein,N/A,N/A,N/A,N/A,N/A
The Golden Wilderness,Joseph Fatula,N/A,N/A,N/A,N/A
Neolithibum,Uwe Sammann,N/A,N/A,N/A,N/A
Halo ActionClix,N/A,N/A,N/A,N/A,N/A
Poland '39: The Nightmare Begins,N/A,N/A,N/A,N/A,N/A
BarBEARian Battlegrounds: Tales of BarBEARia,Guilherme Cavalcante,Sonya Henar,N/A,N/A,N/A
SLAPZI,N/A,N/A,N/A,N/A,N/A
Frozen Frontier,Alexander Gorbunov,Oleg Proshin,Alexey Shirokikh,Pavel Vophira,N/A
Claim Kingdoms,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Cat Poker,別府さい (Sai Beppu),N/A,N/A,N/A,N/A
Micons,Elen Lescoat,N/A,N/A,N/A,N/A
Lineage II: The Boardgame,Sanghoon Lim,N/A,N/A,N/A,N/A
Top Secret,N/A,N/A,N/A,N/A,N/A
German Rails,N/A,N/A,N/A,N/A,N/A
The Seven Years War,N/A,N/A,N/A,N/A,N/A
Castle Climbing Frog,Antje Flad,N/A,N/A,N/A,N/A
Il Cucco,Yuka Saitoh,N/A,N/A,N/A,N/A
Cité,Maëva da Silva,Christine Deschamps,N/A,N/A,N/A
How to Host a Murder: The Class of '54,Gary Kelley,N/A,N/A,N/A,N/A
Lancelot,Antonio De Luca,N/A,N/A,N/A,N/A
Joker Marbles,N/A,N/A,N/A,N/A,N/A
Face de bouc,Nadegda Fedotova,N/A,N/A,N/A,N/A
My Hero Academia: Plus Ultra! Board Game,Jose David Lanza Cebrian,N/A,N/A,N/A,N/A
Dragondraft,Stephan Lorenz,N/A,N/A,N/A,N/A
East & West: The Third Mondial War,Enea Riboldi,N/A,N/A,N/A,N/A
Irondale,N/A,N/A,N/A,N/A,N/A
Fab Fib,TANSAN Inc.,N/A,N/A,N/A,N/A
"Bastogne: The Desperate Defense, December 1944",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Imaginiff: 10th Anniversary Edition,N/A,N/A,N/A,N/A,N/A
Mondriaan 2020,Roland MacDonald,N/A,N/A,N/A,N/A
"Yeoman: Tactical Warfare in the Renaissance Age, 1250-1550",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Trenton 1776,Sean Cooke,N/A,N/A,N/A,N/A
Obama Llama 2,N/A,N/A,N/A,N/A,N/A
Waggle Dance,Sabrina Miramon,N/A,N/A,N/A,N/A
Animalia: Preventing Extinction,Loïc Billiau,N/A,N/A,N/A,N/A
Ynaros Fallin',Swan Keller,Ugo Tomasello,N/A,N/A,N/A
Manhattan,N/A,N/A,N/A,N/A,N/A
Labyrinx,Renato Faccini,Heitor Furtado,Nobuhiro Sudo,N/A,N/A
The Cathedral of Orléans,Klemens Franz,N/A,N/A,N/A,N/A
