Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Lord of the Rings: The Confrontation,John Howe,N/A,N/A,N/A,N/A
Trains,Ryo Nyamo,N/A,N/A,N/A,N/A
Cacao,Claus Stephan,N/A,N/A,N/A,N/A
Between Two Castles of Mad King Ludwig,Laura Bevon,Agnieszka Dabrowiecka,Bartłomiej Kordowski,N/A,N/A
Kingdom Builder,Oliver Schlemmer,N/A,N/A,N/A,N/A
Apiary,Kwanchai Moriya,N/A,N/A,N/A,N/A
Fort,Kyle Ferrin,N/A,N/A,N/A,N/A
A Fake Artist Goes to New York,Jun Sasaki,N/A,N/A,N/A,N/A
Telestrations: 12 Player Party Pack,(Uncredited),N/A,N/A,N/A,N/A
KeyForge: Call of the Archons,N/A,N/A,N/A,N/A,N/A
Mr. Jack,Pierô,N/A,N/A,N/A,N/A
Shakespeare,Arnaud Demaegd,Neriac,N/A,N/A,N/A
Elder Sign,Dallas Mehlhoff,N/A,N/A,N/A,N/A
Chronicles of Crime: 1400,Barbara Gołębiewska,Mateusz Komada,Katarzyna Kosobucka,Mateusz Michalski,N/A
Golem,Roberto Grasso (I),N/A,N/A,N/A,N/A
Summoner Wars,JJ Ariosa,David Richards,Gary Simpson,N/A,N/A
Feed the Kraken,James Churchill,Hendrik Noack,N/A,N/A,N/A
Belfort,Josh Cappel,Jay Cormier,Satya Hody,Sen-Foong Lim,Hans-Georg Schneider
Yellow & Yangtze,Vincent Dutrait,N/A,N/A,N/A,N/A
Cribbage,N/A,N/A,N/A,N/A,N/A
Disney Villainous: Evil Comes Prepared,N/A,N/A,N/A,N/A,N/A
Civilization: A New Dawn,Anders Finér,Michael Silsby,N/A,N/A,N/A
The Oracle of Delphi,Dennis Lohausen,N/A,N/A,N/A,N/A
Trails of Tucana,Gjermund Bohne,N/A,N/A,N/A,N/A
Torres,Alessandra Cimatoribus,Michael Menzel,Franz Vohwinkel,N/A,N/A
Feudum,Justin Schultz,N/A,N/A,N/A,N/A
Merv: The Heart of the Silk Road,Ian O'Toole,N/A,N/A,N/A,N/A
Cuba,Michael Menzel,Michael Rieneck,Yvon-Cheryl Scholten,Stefan Stadler,N/A
Escape: The Curse of the Temple,Oliver Schlemmer,N/A,N/A,N/A,N/A
Dixit: Journey,Xavier Collette,N/A,N/A,N/A,N/A
Churchill,Charles Kibler,Rodger B. MacGowan,Mark Simonitch,N/A,N/A
Unmatched: Jurassic Park – InGen vs Raptors,Oliver Barrett,N/A,N/A,N/A,N/A
The Magnificent,Martin Mottet,N/A,N/A,N/A,N/A
Luna,Klemens Franz,Scott Hartman,N/A,N/A,N/A
Earth Reborn,David Goujard,Paul Mafayon,Thierry Masson,Jean-Charles Mourey,N/A
Treasure Island,Vincent Dutrait,N/A,N/A,N/A,N/A
Mosaic: A Story of Civilization,Jared Blando,Hendrik Noack,Jacoby O'Connor,Grzegorz Pedrycz,N/A
Mexica,Paul Mafayon,Walter Pepperle,Christophe Swal,Franz Vohwinkel,N/A
AuZtralia,James Colmer,N/A,N/A,N/A,N/A
D-Day at Omaha Beach,Joe Youst,N/A,N/A,N/A,N/A
Shadows of Brimstone: Swamps of Death,Gaël Goumon,Jack Scott Hill,Ralph Horsley,Tomasz Jedruszek,N/A
Sub Terra,Diana Franco Campos,N/A,N/A,N/A,N/A
Yamataï,Jérémie Fleury,N/A,N/A,N/A,N/A
Ascension: Deckbuilding Game,Eric Sabee,N/A,N/A,N/A,N/A
Bullet♥︎,Collateral Damage Studios,Sebastian Koziner,Usanekorin,Davy Wagnarok,N/A
Next Station: London,Maxime Morin,N/A,N/A,N/A,N/A
Exit: The Game – The Pharaoh's Tomb,Silvia Christoph,Michaela Kienle,Sensit Communication GmbH,Franz Vohwinkel,N/A
Myrmes,Arnaud Demaegd,N/A,N/A,N/A,N/A
Bloodborne: The Board Game,Arnaud Boudoiron,Mathieu Harlaut,Henning Ludvigsen,Aragorn Marks,N/A
Skymines,Javier González Cava,N/A,N/A,N/A,N/A
Smash Up: Awesome Level 9000,Conceptopolis,Dinobot Illustration,N/A,N/A,N/A
Tokaido,Xavier Gueniffey Durin,N/A,N/A,N/A,N/A
Whistle Mountain,Mila Harbar,Alanna Kelsey,T. B. (II),N/A,N/A
Prêt-à-Porter,Mariusz Gandzel,Maciej Janik,Tomasz Jedruszek,Mateusz Kopacz,N/A
Arkwright,Harald Lieske,N/A,N/A,N/A,N/A
Tash-Kalar: Arena of Legends,David Cochard,N/A,N/A,N/A,N/A
Onirim (Second Edition),Philippe Guérin,Élise Plessis,N/A,N/A,N/A
Unlock!: Timeless Adventures,Cyrille Bertin,Legruth,Pierre Santamaria,N/A,N/A
Wir sind das Volk!,Friedemann Bochow,Richard Shako,N/A,N/A,N/A
Defenders of the Realm,Larry Elmore,N/A,N/A,N/A,N/A
Fury of Dracula (Second Edition),Ed Bourelle,Anders Finér,Andrew Navaro,Scott Nicely,N/A
Leaving Earth,Joseph Fatula,N/A,N/A,N/A,N/A
Love Letter: Batman,N/A,N/A,N/A,N/A,N/A
Century: A New World,Atha Kanaani,Chris Quilliams,N/A,N/A,N/A
Living Forest,Apolline Etienne,N/A,N/A,N/A,N/A
Carcassonne: The Castle,Roman Kucharski,Christof Tisch,N/A,N/A,N/A
Oh My Goods!,Klemens Franz,N/A,N/A,N/A,N/A
Trismegistus: The Ultimate Formula,Paweł Niziołek,Paulina Wach,N/A,N/A,N/A
Space Hulk: Death Angel – The Card Game,Matt Bradbury,Kevin Chin,Víctor Pérez Corbella,John Gravato,N/A
Ashes Reborn: Rise of the Phoenixborn,Thander Lin,David Richards,Fernanda Suárez,N/A,N/A
Dragon Castle,Cinyee Chiu,N/A,N/A,N/A,N/A
Railroad Ink Challenge: Lush Green Edition,Marta Tranquilli,N/A,N/A,N/A,N/A
Specter Ops,Steven Hamilton,Chad Hoverter,Emerson Matsuuchi,David Richards,N/A
The Estates,Daan van Paridon,N/A,N/A,N/A,N/A
ZhanGuo,Mariano Iannelli,N/A,N/A,N/A,N/A
Brian Boru: High King of Ireland,Deirdre de Barra,N/A,N/A,N/A,N/A
Three Sisters,Marlies Barends,Beth Sobel,N/A,N/A,N/A
Steampunk Rally,Lina Cossette,David Forest,N/A,N/A,N/A
City of the Big Shoulders,Emily R. Dearring,Andreas Resch,N/A,N/A,N/A
The Bloody Inn,Luis Francisco,Weberson Santiago,N/A,N/A,N/A
BANG! The Dice Game,Riccardo Pieruccini,N/A,N/A,N/A,N/A
The Adventures of Robin Hood,Michael Menzel,N/A,N/A,N/A,N/A
My Little Scythe,Noah Adelman,Katie Khau,N/A,N/A,N/A
Diplomacy,Blake Beasley,Hugh Bredin,Vincent Dutrait,Gilles Lautussier,N/A
Ticket to Ride: Rails & Sails,Cyrille Daujean,Julien Delval,Alan R. Moon,N/A,N/A
The Networks,Travis Kinchy,N/A,N/A,N/A,N/A
First Rat,Dennis Lohausen,N/A,N/A,N/A,N/A
Villagers,Haakon Gaarder,N/A,N/A,N/A,N/A
Warhammer Quest: The Adventure Card Game,N/A,N/A,N/A,N/A,N/A
Can't Stop,Klemens Franz,Heiko Günther,Gabriel Laulunen (II),Ronan Le Maître,N/A
Crystal Palace,Andrea Alemanno,N/A,N/A,N/A,N/A
K2,Jarek Nocoń,N/A,N/A,N/A,N/A
Vegas Showdown,David Hudnut,Scott Okumura,Peter Whitley,N/A,N/A
The Shipwreck Arcana,Matthew Bishop,N/A,N/A,N/A,N/A
Twilight Inscription,Anders Finér,Tomasz Jedruszek,Alex Kim,Stephen Somers,N/A
Century: Eastern Wonders,Atha Kanaani,Chris Quilliams,N/A,N/A,N/A
Empire of the Sun,Dave Lawrence,Rodger B. MacGowan,Mark Simonitch,N/A,N/A
Wits & Wagers,N/A,N/A,N/A,N/A,N/A
Thunderstone Advance: Towers of Ruin,Jason Engle,Erich Schreiner,Mark Tarrisse,Shane Tyree,N/A
Advanced Squad Leader: Starter Kit #1,Kurt Miller,N/A,N/A,N/A,N/A
Coal Baron,Frédéric Brogard,Dennis Lohausen,N/A,N/A,N/A
New York Zoo,Felix Wermke,N/A,N/A,N/A,N/A
Yspahan,Arnaud Demaegd,Mike Doyle (I),N/A,N/A,N/A
Between Two Cities,Beth Sobel,N/A,N/A,N/A,N/A
Wallenstein,Jörg Asselborn,Christof Tisch,N/A,N/A,N/A
Keep the Heroes Out!,Luís Brueh,N/A,N/A,N/A,N/A
CO₂: Second Chance,Ian O'Toole,Paula Simonetti,Giacomo Tappainer,N/A,N/A
Messina 1347,Michal Peichl,N/A,N/A,N/A,N/A
New Frontiers,Martin Hoffmann,Claus Stephan,N/A,N/A,N/A
Middle-Earth Quest,Tim Arney-O'Neil,Ryan Barger,Anna Christenson,Trevor Cook,N/A
Menara,Sébastien Caiveau,N/A,N/A,N/A,N/A
Babylonia,Jonas Hassibi,David Prieto,N/A,N/A,N/A
Blue Moon City,Daren Bader,Scott Fischer,Nicolas Fructus,Lars Grant-West,N/A
Verdant,Beth Sobel,N/A,N/A,N/A,N/A
Rhino Hero: Super Battle,Thies Schwarz,N/A,N/A,N/A,N/A
Shipyard,Milan Vavroň,N/A,N/A,N/A,N/A
Disney Villainous,N/A,N/A,N/A,N/A,N/A
Reef,Chris Quilliams,N/A,N/A,N/A,N/A
Eminent Domain,Gavan Brown,Eric J. Carter,Christine Conrad,Jeremy Deveraturda,N/A
Dogs of War,Mathieu Harlaut,Christophe Madura,N/A,N/A,N/A
7 Wonders: Architects,Etienne Hebinger,N/A,N/A,N/A,N/A
Warhammer: Invasion,Kevin Childress,Paul Dainton,Clint Langley,Brian Schomburg,N/A
Kanagawa,Jade Mosch,N/A,N/A,N/A,N/A
Caverna: Cave vs Cave,Klemens Franz,N/A,N/A,N/A,N/A
Witchstone,Mariusz Gandzel,N/A,N/A,N/A,N/A
Dominant Species: Marine,Chad Jensen,Chechu Nieto,N/A,N/A,N/A
Deep Sea Adventure,Jun Sasaki,N/A,N/A,N/A,N/A
Saint Petersburg (Second Edition),Irene Bressel,Anne Pätzke,N/A,N/A,N/A
Empires: Age of Discovery,Cyril Van Der Haegen,N/A,N/A,N/A,N/A
Ex Libris,Jacqui Davis,Adam P. McIver,Anita Osburn,N/A,N/A
Blokus,Alan D. Hoch,N/A,N/A,N/A,N/A
World Without End,Michael Menzel,N/A,N/A,N/A,N/A
War of the Ring: The Card Game,Antonio De Luca,Jon Hodgson,John Howe,Matteo Macchi,N/A
Perudo,Rita Åse,Bildgården AB,Design Edge,H.P. Hoff,N/A
Space Hulk,Gary Chalk,Tony Cottrell,Wayne England,David Gallagher,N/A
Star Wars: The Clone Wars,Atha Kanaani,N/A,N/A,N/A,N/A
The Pursuit of Happiness,Panayiotis Lyris,N/A,N/A,N/A,N/A
Maquis,Ilya Baranovsky,Jake Staines,Mark Tuck,N/A,N/A
Paris: La Cité de la Lumière,Oriol Hernández,N/A,N/A,N/A,N/A
Crown of Emara,Dennis Lohausen,N/A,N/A,N/A,N/A
Finca,Franz Vohwinkel,N/A,N/A,N/A,N/A
Cry Havoc,Fyodor Ananiev,Mateusz Bielski,Grzegorz Bobrowski,Thibault Girard,N/A
Super Motherload,Gavan Brown,Scott Carmichael,Lina Cossette,David Forest,N/A
878 Vikings: Invasions of England,Allan Ball,Jarek Nocoń,Steve Paschal,N/A,N/A
Ricochet Robots,Franz Vohwinkel,N/A,N/A,N/A,N/A
Exit: The Game – The Secret Lab,Silvia Christoph,Michaela Kienle,Sensit Communication GmbH,Franz Vohwinkel,N/A
Railroad Ink: Blazing Red Edition,Marta Tranquilli,N/A,N/A,N/A,N/A
Dice Hospital,Sebastian Koziner,Sabrina Miramon,N/A,N/A,N/A
Unsettled,Bartek Fedyczak,Krista Zimmerman,N/A,N/A,N/A
Up Front,Charles Kibler,Rodger B. MacGowan,N/A,N/A,N/A
Unfair,Nicole Castles,Lina Cossette,David Forest,Philippe Poirier,N/A
Panamax,Filipe Alves,Gil d'Orey,N/A,N/A,N/A
"Heroes of Land, Air & Sea",Chad Hoverter,Adam P. McIver,Ian Rosenthaler,N/A,N/A
Zombicide Season 2: Prison Outbreak,Nicolas Fructus,Édouard Guiton,Mathieu Harlaut,N/A,N/A
The Duke,Matt Heerdt,N/A,N/A,N/A,N/A
Khôra: Rise of an Empire,David Chapoulet,Jocelyn 'Joc' Millet,N/A,N/A,N/A
Vast: The Crystal Caverns,Kyle Ferrin,N/A,N/A,N/A,N/A
Black Angel,Sébastien Dujardin,Xavier Georges,Ian O'Toole,Alain Orban,N/A
Arcadia Quest: Inferno,N/A,N/A,N/A,N/A,N/A
Detective Club,M81 Studio,N/A,N/A,N/A,N/A
Unmatched Game System,Oliver Barrett,N/A,N/A,N/A,N/A
Blue Lagoon,Tomasz Larek,N/A,N/A,N/A,N/A
Cerebria: The Inside World,Pedro A. Alberto,Toby Allen,Villő Farkas,Jamie Sichel,N/A
Disney Villainous: Perfectly Wretched,N/A,N/A,N/A,N/A,N/A
FUSE,Hokunin,Chris Ostrowski,Sean Thurlow,N/A,N/A
Raccoon Tycoon,Jacoby O'Connor,Annie Stegg,N/A,N/A,N/A
Incan Gold,Jörg Asselborn,Matthias Catrein,Robert Islas,Prapach Lapamnuaysap,N/A
Wizard,Franz Vohwinkel,N/A,N/A,N/A,N/A
Tumblin' Dice,Carey Grayson,N/A,N/A,N/A,N/A
King of New York,Sébastien Lamirand,Igor Polouchine,Régis Torres,Alexey Yakovlev,N/A
Merchants Cove,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Tang Garden,Matthew Mizak,N/A,N/A,N/A,N/A
Squad Leader,Richard Hamblen,Rodger B. MacGowan,W. Scott Moores,N/A,N/A
High Frontier 4 All,Anna H Lindberg,Josefin Strand,N/A,N/A,N/A
Gentes,Harald Lieske,Adam P. McIver,N/A,N/A,N/A
Circadians: First Light,Sam Phillips,N/A,N/A,N/A,N/A
1989: Dawn of Freedom,Donal Hegarty,Paweł Kurowski,Rodger B. MacGowan,Leland Myrick,Mark Simonitch
Dale of Merchants,Sami Laakso,N/A,N/A,N/A,N/A
Santiago,Oliver Freudenreich,Tomasz Larek,N/A,N/A,N/A
Dungeons & Dragons: The Legend of Drizzt Board Game,Jason Engle,Steve Prescott,N/A,N/A,N/A
Red7,Alanna Cervenak,N/A,N/A,N/A,N/A
Hannibal & Hamilcar,Bartek Jędrzejewski,Paweł Kurowski,Piotr Słaby,Rafal Szymanski,N/A
Mille Fiori,Stephan Lorenz,N/A,N/A,N/A,N/A
Beer & Bread,Michael Menzel,N/A,N/A,N/A,N/A
A War of Whispers,Tomasz Jedruszek,Dann May,N/A,N/A,N/A
Jambo,Michael Menzel,N/A,N/A,N/A,N/A
Outlive,Miguel Coimbra,Michael Jenkins,N/A,N/A,N/A
Not Alone,Sébastien Caiveau,N/A,N/A,N/A,N/A
Among the Stars,Antonis Papantoniou,Odysseas Stamoglou,Rafał Szyma,N/A,N/A
Fugitive,Ryan Goldsberry,N/A,N/A,N/A,N/A
Tammany Hall,Peter Dennis,N/A,N/A,N/A,N/A
SpaceCorp: 2025-2300AD,Chad Jensen,Kurt Miller,Douglas Shrock,Mark Simonitch,N/A
Celestia,Gaetan Noir,N/A,N/A,N/A,N/A
Tiny Epic Dungeons,Ian Rosenthaler,Nikoletta Vaszi,N/A,N/A,N/A
Pandemic: Rising Tide,Jeroen Doumen,Atha Kanaani,Matt Leacock,N/A,N/A
Lords of Xidit,Xavier Gueniffey Durin,Stéphane Gantiez,N/A,N/A,N/A
Horizons of Spirit Island,Jason Behnke,Kat G Birmelin,Cari Corene,Lucas Durham,N/A
Letter Jam,Dávid Jablonovský,Radim Pech,František Sedláček,Lukáš Vodička,Michaela Zaoralová
Legacy of Yu,Sam Phillips,N/A,N/A,N/A,N/A
Tribune: Primus Inter Pares,Jochen Eeuwyk,N/A,N/A,N/A,N/A
One Deck Dungeon,Alanna Cervenak,Will Pitzer,N/A,N/A,N/A
XCOM: The Board Game,N/A,N/A,N/A,N/A,N/A
Star Trek: Fleet Captains,N/A,N/A,N/A,N/A,N/A
ZÈRTZ,Kris Burm,lu'cifer,N/A,N/A,N/A
Morels,Vince Dorse,Jarek Nocoń,Brent Povis,N/A,N/A
Yedo,Franz Vohwinkel,N/A,N/A,N/A,N/A
Combat Commander: Pacific,Lee Brimmicombe-Wood,Chad Jensen,Rodger B. MacGowan,Leland Myrick,Mark Simonitch
Reef Encounter,Juliet Breese,Mariano Iannelli,N/A,N/A,N/A
Clinic: Deluxe Edition,Ian O'Toole,N/A,N/A,N/A,N/A
Vasco da Gama,Mariano Iannelli,N/A,N/A,N/A,N/A
Last Bastion,Nastya Lehn,Pierô,N/A,N/A,N/A
Top Ten,Laura Michaud,N/A,N/A,N/A,N/A
Scoville,Josh Cappel,N/A,N/A,N/A,N/A
Parade,Philippe Guérin,Naoki Homma,Carsten Mell,Chris Quilliams,Yuka Saitoh
Battle for Rokugan,Mathias Kollros,N/A,N/A,N/A,N/A
Rurik: Dawn of Kiev,Finn McAvinchey,Yaroslav Radetskyi,N/A,N/A,N/A
"13 Days: The Cuban Missile Crisis, 1962",Jacob Walker,N/A,N/A,N/A,N/A
The Lost Expedition,Garen Ewing,N/A,N/A,N/A,N/A
Friedrich,Kerstin Hille,Richard Shako,Richard Stubenvoll,Andreas Töpfer,N/A
Star Wars: The Card Game,Christopher Burdett,Tony Foti,Lucasfilm Ltd.,Henning Ludvigsen,Vlad Ricean
Unlock!: Epic Adventures,Cyrille Bertin,Mahulda Jelly,Neriac,N/A,N/A
Clever Cubed,Leon Schiffer,N/A,N/A,N/A,N/A
Washington's War,Charles Kibler,Harald Lieske,Rodger B. MacGowan,Mark Simonitch,John Trumbull
Abomination: The Heir of Frankenstein,Mikhail Palamarchuk,Tony Sart,N/A,N/A,N/A
Shikoku 1889,Karim Chakroun,N/A,N/A,N/A,N/A
Thunder Road: Vendetta,Marie Bergeron,Garrett Kaida,N/A,N/A,N/A
Spyrium,Arnaud Demaegd,Neriac,N/A,N/A,N/A
Rhino Hero,Thies Schwarz,N/A,N/A,N/A,N/A
Forbidden Island,C. B. Canga,N/A,N/A,N/A,N/A
Hyperborea,Miguel Coimbra,Fabio Gorla,Federico Musetti,Roberto Pitturru,N/A
Conflict of Heroes: Awakening the Bear! – Russia 1941-42,Steve Paschal,N/A,N/A,N/A,N/A
Summoner Wars: Alliances Master Set,David Richards,N/A,N/A,N/A,N/A
Napoleon's Triumph,Jean-Louis Ernest Meissonier,N/A,N/A,N/A,N/A
Dinosaur World,Kwanchai Moriya,Joe Shawcross,Andrew Thompson,N/A,N/A
Container,Mike Doyle (I),N/A,N/A,N/A,N/A
Lovecraft Letter,Vincent Dutrait,Kouji Ogata,N/A,N/A,N/A
Carcassonne: The City,Oliver Freudenreich,Marco Primo,N/A,N/A,N/A
Roam,Ryan Laukat,N/A,N/A,N/A,N/A
Brazil: Imperial,Adalberto Junio,Isaias Junior,Carlos Eduardo Justino,Vinicius Menezes,N/A
Werewords,Jason Boles,Roland MacDonald,N/A,N/A,N/A
Coffee Roaster,Andrea Boekhoff,Takako Takarai,N/A,N/A,N/A
Ohanami,Christian Opperer,N/A,N/A,N/A,N/A
Qwixx,Oliver Freudenreich,Sandra Freudenreich,N/A,N/A,N/A
Zombicide: Invader,Henning Ludvigsen,Adrian Smith,N/A,N/A,N/A
Mahjong,Barbro Hennius,N/A,N/A,N/A,N/A
Roll Through the Ages: The Bronze Age,Marko Fiedler,Monte Moore,Paul Niemeyer,Claus Stephan,N/A
Caesar!: Seize Rome in 20 Minutes!,Paul Sizer,N/A,N/A,N/A,N/A
Thunderstone,Jason Engle,N/A,N/A,N/A,N/A
Ca$h 'n Guns: Second Edition,John Kovalic,N/A,N/A,N/A,N/A
Spyfall,Sergey Dulin,Uildrim,N/A,N/A,N/A
Tajemnicze Domostwo,Mateusz Bielski,Igor Burlakov,Mariusz Gandzel,Oleksandr Nevskiy,N/A
Pictomania,Andreas Resch,N/A,N/A,N/A,N/A
Marvel Dice Masters: Avengers vs. X-Men,N/A,N/A,N/A,N/A,N/A
Akrotiri,Chris Quilliams,N/A,N/A,N/A,N/A
The Mind,Oliver Freudenreich,N/A,N/A,N/A,N/A
The Palaces of Carrara,Franz Vohwinkel,N/A,N/A,N/A,N/A
Catacombs (Third Edition),Kwanchai Moriya,N/A,N/A,N/A,N/A
Union Pacific,Franz Vohwinkel,N/A,N/A,N/A,N/A
Nightmare Productions,Daniel Araújo,Damon S. Brown,Sophie Eves,Olivier Fagnère,N/A
