Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Nokosu Dice,別府さい (Sai Beppu),N/A,N/A,N/A,N/A
The City,Klemens Franz,João Tereso,N/A,N/A,N/A
Let's Make a Bus Route,Takako Takarai,N/A,N/A,N/A,N/A
Tikal II: The Lost Temple,Vincent Dutrait,N/A,N/A,N/A,N/A
Dragon's Gold,Jose David Lanza Cebrian,Germán Nobile,Guillaume Rohmer,Emmanuel Roudier,N/A
"Wits & Wagers: It's Vegas, Baby!",N/A,N/A,N/A,N/A,N/A
Megaland,Noah Adelman,Ryan Laukat,N/A,N/A,N/A
Suspects: Claire Harper Takes the Stage,Émile Denis,N/A,N/A,N/A,N/A
Tac Tac Jack,Marco Echevarria,Max Holliday,Vincent Kim,Allison Litchfield,Justin Oh
Corrosion,Dennis Lohausen,N/A,N/A,N/A,N/A
Dungeon Raiders,Albert Monteys,Chechu Nieto,Phil Walker-Harding,Meredith Walker-Harding,N/A
Portal of Heroes,Dennis Lohausen,N/A,N/A,N/A,N/A
No Mercy,Vincent Burger,Miguel Ángel Galán,N/A,N/A,N/A
Ticket to Ride: Amsterdam,Cyrille Daujean,Julien Delval,N/A,N/A,N/A
Pantheon,Franz Vohwinkel,N/A,N/A,N/A,N/A
Take 5!,Franz Vohwinkel,N/A,N/A,N/A,N/A
Namiji,Xavier Gueniffey Durin,N/A,N/A,N/A,N/A
Revolver,Xavier Carrascosa,Chechu Nieto,N/A,N/A,N/A
Pandemic: Contagion,Marie-Elaine Bérubé,Josh Cappel,Philippe Guérin,Marie-Eve Joly,N/A
Sierra West,Michał Długaj,Jakub Fajtanowski,N/A,N/A,N/A
Scattergories,N/A,N/A,N/A,N/A,N/A
Famiglia,Fréderic Bertrand,"Lars-Arne ""Maura"" Kalusky",N/A,N/A,N/A
Evolution: The Beginning,Ben Goldman,Catherine Hamilton,N/A,N/A,N/A
Dale of Merchants 3,Jesús Delgado,Sami Laakso,N/A,N/A,N/A
Chai,Mary Haasdyk,Sahana VJ,N/A,N/A,N/A
Via Magica,Biboun,Camille Chaussy,Jérémie Fleury,Mathieu Leyssenne,N/A
Warhammer Age of Sigmar: Warcry Starter Set,N/A,N/A,N/A,N/A,N/A
Whale Riders,Vincent Dutrait,N/A,N/A,N/A,N/A
Funemployed,N/A,N/A,N/A,N/A,N/A
Cairn,Vincent Joubert,N/A,N/A,N/A,N/A
Clue: The Great Museum Caper,Tim Hildebrandt,N/A,N/A,N/A,N/A
Starcadia Quest,Jose David Lanza Cebrian,Andrea Cofrancesco,Nicolas Fructus,Giovanna BC Guimarães,N/A
Truffle Shuffle,Dylan Mangini,N/A,N/A,N/A,N/A
Star Wars Miniatures,Mari Kolkowsky,Stacy Longstreet,Christopher West,N/A,N/A
Pax Viking,Madeleine Fjäll,N/A,N/A,N/A,N/A
Dawn of the Zeds (Second edition),Tim Allen,Vinh Ha,N/A,N/A,N/A
Masons,Franz Vohwinkel,N/A,N/A,N/A,N/A
Smash Up: What Were We Thinking?,N/A,N/A,N/A,N/A,N/A
Cargo Noir,Miguel Coimbra,Cyrille Daujean,N/A,N/A,N/A
Colt Super Express,Jordi Valbuena,N/A,N/A,N/A,N/A
Carcassonne: Wheel of Fortune,Doris Matthäus,N/A,N/A,N/A,N/A
Dice Throne: Season One ReRolled – Monk v. Paladin,Manny Trembley,N/A,N/A,N/A,N/A
The Guns of Gettysburg,Michael Christopher,Bowen Simmons,N/A,N/A,N/A
First Train to Nuremberg,Dennis Lohausen,N/A,N/A,N/A,N/A
Ascension: Dreamscape,Justin Gerard,Aaron Nakahara,Eric Sabee,David Wyatt,N/A
Queen's Architect,Dennis Lohausen,N/A,N/A,N/A,N/A
Caper,Josh Emrich,N/A,N/A,N/A,N/A
Poseidon,Klemens Franz,N/A,N/A,N/A,N/A
The Great Battles of Alexander: Deluxe Edition,Rodger B. MacGowan,Mark Simonitch,N/A,N/A,N/A
Revolution: The Dutch Revolt 1568-1648,Franz Vohwinkel,N/A,N/A,N/A,N/A
Beez,Chris Quilliams,N/A,N/A,N/A,N/A
Equinox,Chris Quilliams,N/A,N/A,N/A,N/A
Puzzle Strike,Long Vo,N/A,N/A,N/A,N/A
Kingmaker,Don Greenwood,W. Scott Moores,Philmar Limited,Randall C. Reed,N/A
Disney Villainous: Bigger and Badder,N/A,N/A,N/A,N/A,N/A
Exit: The Game – The Cemetery of the Knight,Martin Hoffmann,Michaela Kienle,N/A,N/A,N/A
10 Days in Europe,Jacqui Davis,John Kovalic,Max Winter Osterhaus,Cathleen Quinn-Kinney,N/A
The Awful Green Things From Outer Space,Carl Anderson,Jeffrey D. George,Beverly Hale,Tom Wham,N/A
Kings of Air and Steam,Josh Cappel,N/A,N/A,N/A,N/A
Pixie Queen,JocArt,N/A,N/A,N/A,N/A
Dice Realms,Martin Hoffmann,Claus Stephan,N/A,N/A,N/A
Sorry! Sliders,N/A,N/A,N/A,N/A,N/A
The Red Dragon Inn 5: The Character Trove,Rose Besch,Beth Trott,Erin Wong,N/A,N/A
Forbidden Sky,C. B. Canga,Anne Pätzke,N/A,N/A,N/A
Space Cadets: Away Missions,William Bricker,Carmen Cerra,N/A,N/A,N/A
Mundus Novus,Vincent Dutrait,N/A,N/A,N/A,N/A
Ace of Aces: Handy Rotary Series,Joe DeMarco,Jerry Redding,N/A,N/A,N/A
Prophecy,Peter Gifford,Jana Šouflová,Milan Vavroň,Michal Vondráček,Jana Žižková
Spire's End,Benjamin Wiesemann,N/A,N/A,N/A,N/A
Catch the Moon,Emmanuel Malin,N/A,N/A,N/A,N/A
Skull Tales: Full Sail!,Paco Arenas,Jaime González García,N/A,N/A,N/A
Divinare,Ben Carre,N/A,N/A,N/A,N/A
Trailblazers,Seth Lucas,N/A,N/A,N/A,N/A
Khet: The Laser Game,N/A,N/A,N/A,N/A,N/A
Timbuktu,Jo Hartwig,N/A,N/A,N/A,N/A
"Warhammer 40,000: Kill Team",N/A,N/A,N/A,N/A,N/A
Circus Maximus,Michael Carroll,Cathy Chastain,Chris White (I),N/A,N/A
Viva Topo!,Barbara Kinzebach,Manfred Ludwig,Anne Pätzke,N/A,N/A
Oak,Maciej Janik,N/A,N/A,N/A,N/A
Capitol,Claus Stephan,N/A,N/A,N/A,N/A
Gemblo,Justin Oh,N/A,N/A,N/A,N/A
Valhalla,Barbara Gołębiewska,N/A,N/A,N/A,N/A
Power Rangers: Heroes of the Grid,Daniel Mora,N/A,N/A,N/A,N/A
Olympus,Antonio Dessi,N/A,N/A,N/A,N/A
Funkoverse Strategy Game,N/A,N/A,N/A,N/A,N/A
Inhabit the Earth,Juliet Breese,N/A,N/A,N/A,N/A
Pixel Tactics 2,Fábio Fontes,N/A,N/A,N/A,N/A
Unhappy King Charles!,Lee Brimmicombe-Wood,Garry Haggerty,Rodger B. MacGowan,N/A,N/A
Iron Helm,Jason Glover,Daniel F. Walthall,N/A,N/A,N/A
Pokémon Trading Card Game,Koichi Ooyama,Hironobu Yoshida,N/A,N/A,N/A
Shear Panic,Paolo Chiari,Gabriela Silveira,N/A,N/A,N/A
Exit: The Game – The Gate Between Worlds,Martin Hoffmann,N/A,N/A,N/A,N/A
Silverton,Ted Rose,N/A,N/A,N/A,N/A
The Builders: Antiquity,Sabrina Miramon,N/A,N/A,N/A,N/A
Last Train to Wensleydale,Mike Atkinson,N/A,N/A,N/A,N/A
Last Light,Jose David Lanza Cebrian,Clark Miller,Christian Strain,N/A,N/A
VivaJava: The Coffee Game: The Dice Game,Christopher Kirkman,Jarek Nocoń,N/A,N/A,N/A
In the Footsteps of Darwin,Maud Briand,David Sitbon,N/A,N/A,N/A
Exit: The Game – Kidnapped in Fortune City,Silvia Christoph,Martin Hoffmann,Sensit Communication GmbH,Claus Stephan,Antje Stephan
Arkham Noir: Case #1 – The Witch Cult Murders,David Prieto,Yves Tourigny,N/A,N/A,N/A
Canal Mania,Colin Jones,N/A,N/A,N/A,N/A
Ascension: 10 Year Anniversary Edition,N/A,N/A,N/A,N/A,N/A
Sonar,Xavier Gueniffey Durin,Ervin,Sabrina Tobal,N/A,N/A
Sushizock im Gockelwok,Doris Matthäus,N/A,N/A,N/A,N/A
Dungeon Drop,Marília Nascimento,N/A,N/A,N/A,N/A
Mississippi Queen,Franz Vohwinkel,N/A,N/A,N/A,N/A
Gunslinger,Charles Kibler,W. Scott Moores,Dale Sheaffer,Chris White (I),N/A
Everdell Farshore,Jacqui Davis,N/A,N/A,N/A,N/A
Limes,Claus Stephan,N/A,N/A,N/A,N/A
Flat Top,Rodger B. MacGowan,N/A,N/A,N/A,N/A
Colors of Paris,Fabrice Weiss,N/A,N/A,N/A,N/A
Animals on Board,Alexander Jung,N/A,N/A,N/A,N/A
Drakon (Third Edition),Andrew Navaro,Brian Schomburg,N/A,N/A,N/A
GOSU,Bertrand Benoit,Romain Gaschet,Ian Parovel,N/A,N/A
Alone,Steven Hamilton,Paolo Lamanna,N/A,N/A,N/A
Dizzle,Anne Pätzke,N/A,N/A,N/A,N/A
Letter Tycoon,Mackenzie Schubert,Peter Vaughan,N/A,N/A,N/A
Maskmen,Jun Sasaki,N/A,N/A,N/A,N/A
Aventuria: Adventure Card Game,Nadine Schäkel,N/A,N/A,N/A,N/A
Montana,Klemens Franz,N/A,N/A,N/A,N/A
Daytona 500,N/A,N/A,N/A,N/A,N/A
World of Warcraft Trading Card Game,Rebecca Guay-Mitchell,Dave Kendall,Mike Krahulik,Todd McFarlane,N/A
Prehistory,Gyula Pozsgay,Attila Szőgyi,N/A,N/A,N/A
Familiar Tales,JJ Ariosa,Vanessa Morales,Fajareka Setiawan,Dan Smith,Tregis
Hostage Negotiator: Crime Wave,Evan Derrick,Kristi Kirisberg,Ivan Pushkov,N/A,N/A
Tao Long: The Way of the Dragon,Dox Lucchin,N/A,N/A,N/A,N/A
Keltis: Das Kartenspiel,Martin Hoffmann,Claus Stephan,N/A,N/A,N/A
Warmachine,Daren Bader,Robert Campbell,Scott Fischer,Daniel Gelon,N/A
Tempus,Eckhard Freytag,Ron Magin,N/A,N/A,N/A
Witch of Salem,Franz Vohwinkel,N/A,N/A,N/A,N/A
The Siege of Runedar,Andrew Bosley,N/A,N/A,N/A,N/A
Puzzle Strike Shadows,Long Vo,N/A,N/A,N/A,N/A
Rustling Leaves,Elli Jäger,N/A,N/A,N/A,N/A
The Binding of Isaac: Four Souls,Krystal Fleming,N/A,N/A,N/A,N/A
Subastral,Beth Sobel,N/A,N/A,N/A,N/A
Dice Throne: Season One ReRolled – Pyromancer v. Shadow Thief,Manny Trembley,N/A,N/A,N/A,N/A
Lost Legacy: Flying Garden,N/A,N/A,N/A,N/A,N/A
Next Station: Tokyo,Maxime Morin,N/A,N/A,N/A,N/A
Tannhäuser,Didier Poli,N/A,N/A,N/A,N/A
Cardline: Animals,Gaël Lannurien,N/A,N/A,N/A,N/A
Pioneers,Markus Erdt,N/A,N/A,N/A,N/A
Stay Cool,NILS,N/A,N/A,N/A,N/A
"EastFront: The War in Russia, 1941-45",Eric Hotz,N/A,N/A,N/A,N/A
Exceed Fighting System,Fábio Fontes,Laura La Vito,Ian Olympia,N/A,N/A
Roll For It! Deluxe Edition,Echo Chernik,N/A,N/A,N/A,N/A
Northern Pacific,James M. Davis,N/A,N/A,N/A,N/A
Commissioned,Kenneth Spond,N/A,N/A,N/A,N/A
Robin Hood and the Merry Men,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Blood Bowl (Second Edition),Dave Andrews,Colin Dixon,Brett Ewins,Pete Knifton,Aly Morrison
Songbirds,ことり寧子 (Kotori Neiko),N/A,N/A,N/A,N/A
One Night Ultimate Alien,Gus Batts,N/A,N/A,N/A,N/A
Mondo,Oliver Freudenreich,Hans-Georg Schneider,N/A,N/A,N/A
The Palace of Mad King Ludwig,Jason Boles,N/A,N/A,N/A,N/A
Strike of the Eagle,Jarek Nocoń,Steve Paschal,N/A,N/A,N/A
Ascension: Apprentice Edition,N/A,N/A,N/A,N/A,N/A
The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,N/A,N/A,N/A,N/A,N/A
Patchwork Doodle,Klemens Franz,N/A,N/A,N/A,N/A
Mobile Markets: A Smartphone Inc. Game,Viktor Miller Gausa,N/A,N/A,N/A,N/A
After Us,Vincent Dutrait,N/A,N/A,N/A,N/A
Le Fantôme de l'Opéra,Jean-Marie Minguez,N/A,N/A,N/A,N/A
18MEX,N/A,N/A,N/A,N/A,N/A
The Grimm Masquerade,Lina Cossette,David Forest,N/A,N/A,N/A
Tank Duel: Enemy in the Crosshairs,Terry Leeds,N/A,N/A,N/A,N/A
Merchants of Amsterdam,N/A,N/A,N/A,N/A,N/A
Flick 'em Up!: Dead of Winter,Atha Kanaani,Chris Quilliams,N/A,N/A,N/A
Mr. Cabbagehead's Garden,Todd Sanders,N/A,N/A,N/A,N/A
Tales of Glory,Miguel Coimbra,N/A,N/A,N/A,N/A
Colony,Ollin Timm,N/A,N/A,N/A,N/A
Twilight Struggle: Red Sea – Conflict in the Horn of Africa,Terry Leeds,N/A,N/A,N/A,N/A
The Shores of Tripoli,Cat Bock,Marc Rodrigue (II),Matthew Wallhead,N/A,N/A
Set a Watch: Swords of the Coin,Rodolpho Langhi,Andreas Rocha,T.L. Simons,Boris Stanisic,N/A
Trash Pandas,Kwanchai Moriya,N/A,N/A,N/A,N/A
Coyote,Khuê Tú,Angélique Renier,TANSAN Inc.,Chiara Vercesi,Angelo Zucca
BraveRats,Noboru Sugiura,Christophe Swal,N/A,N/A,N/A
Bezzerwizzer,Jesper Bülow,N/A,N/A,N/A,N/A
Ave Roma,Gyula Pozsgay,Attila Szőgyi,N/A,N/A,N/A
Boggle,(Uncredited),N/A,N/A,N/A,N/A
Dungeon Saga: Dwarf King's Quest,N/A,N/A,N/A,N/A,N/A
Pentago,Mårten Skoger,N/A,N/A,N/A,N/A
Haven,Ryan Laukat,N/A,N/A,N/A,N/A
My Farm Shop,Christian Fiore,N/A,N/A,N/A,N/A
Mezo,Chris Byer,Daryl Toh Liem Zhan,N/A,N/A,N/A
Exit: The Game + Puzzle – The Sacred Temple,Martin Hoffmann,Michaela Kienle,Maximilian Schiller,N/A,N/A
Happy City,たかみまこと (Makoto Takami),N/A,N/A,N/A,N/A
Quo Vadis?,Pete Fenlon,Jason Hawkins,Jessica Ney,Franz Vohwinkel,Stephen Graham Walsh
Timeline,Xavier Collette,Jérémie Fleury,Nicolas Fructus,Gaël Lannurien,Sébastien Lopez
"UltraQuest: Gold, Ruhm! und Ehre!",Florian Gand,Melanie Philippi,Markus D. Still,N/A,N/A
Kupferkessel Co.,Franz Vohwinkel,N/A,N/A,N/A,N/A
Night of the Living Dead: A Zombicide Game,Édouard Guiton,Karl Kopinski,Henning Ludvigsen,Eric Nouhaut,N/A
Band of Brothers: Screaming Eagles,Michael Evans (II),Christopher Ono,Brandon Pennington,Dan Safee,N/A
What the Heck?,Marek Bláha,Wilfried Gebhard,Björn Pertoft,Frantz Rey,N/A
Talisman,Christos Achilleos,Ryszard Antoniszczak,Gary Chalk,Peter Andrew Jones,N/A
Okiya,Cyril Bouquet,N/A,N/A,N/A,N/A
City of the Great Machine,Maya Kurkhuli,Anna Laryushina,Nikolai Mitrukhin,Nadezhda Penkrat,N/A
The Elder Scrolls V: Skyrim – The Adventure Game,N/A,N/A,N/A,N/A,N/A
Streets,Haakon Gaarder,N/A,N/A,N/A,N/A
Catan: Portable Edition,Volkan Baga,Tanja Donner,Harald Lieske,Stephen Graham Walsh,N/A
Poetry for Neanderthals,Matthew Inman,Elan Lee,N/A,N/A,N/A
Android: Mainframe,N/A,N/A,N/A,N/A,N/A
Village Pillage,Tania Walker,N/A,N/A,N/A,N/A
Dodos Riding Dinos,Ivan Escalante,N/A,N/A,N/A,N/A
Sleeping Gods: Distant Skies,Ryan Laukat,N/A,N/A,N/A,N/A
La Famiglia: The Great Mafia War,Weberson Santiago,N/A,N/A,N/A,N/A
Terminator Genisys: Rise of the Resistance,Steve Argyle,Josh Derksen,N/A,N/A,N/A
Tesla vs. Edison: War of Currents,Heiko Günther,Jessica Riola,N/A,N/A,N/A
Dungeon Command: Heart of Cormyr,Kerem Beyit,Daarken,Jason Engle,Dan Scott,Ben Wootten
Fantastiqa: The Rucksack Edition,Edward Burne-Jones,Caspar David Friedrich,Francisco Goya,Theodor Kittelsen,N/A
Cloud 9,John Kovalic,Albert Lemant,Cathleen Quinn-Kinney,N/A,N/A
The Walking Dead: All Out War,Charlie Adlard,N/A,N/A,N/A,N/A
DC Deck-Building Game: Teen Titans,N/A,N/A,N/A,N/A,N/A
The Battle for Hill 218,Kaile Dutton,Sarah Pinansky,N/A,N/A,N/A
Dig Your Way Out,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Machiavelli,Kaye Catledge,Cathy Chastain,Kurt Miller,N/A,N/A
Nimalia,Pauline Detraz,N/A,N/A,N/A,N/A
Neue Heimat,N/A,N/A,N/A,N/A,N/A
Soviet Kitchen Unleashed,Andreas Wilde,N/A,N/A,N/A,N/A
Dreamblade,Christopher Burdett,Dan Colavito,Stacy Longstreet,Shauna Wolf Narciso,N/A
Campaign Trail,Christian Strain,N/A,N/A,N/A,N/A
Liberty Roads,Christophe Gentil-Perret,Yves le Quellec,N/A,N/A,N/A
Finished!,Harald Lieske,N/A,N/A,N/A,N/A
The Dwarf King,Christophe Swal,N/A,N/A,N/A,N/A
Full Metal Planète,Pascal Trigaux,N/A,N/A,N/A,N/A
Potato Man,Victor Boden,Guilherme Cavalcante,Wanjin Gill,N/A,N/A
Rheinländer,William O'Connor,Franz Vohwinkel,N/A,N/A,N/A
Boomerang: Australia,Kerri Aitken,N/A,N/A,N/A,N/A
Vampire: The Masquerade – Vendetta,Martin Mottet,N/A,N/A,N/A,N/A
Pathfinder Adventure Card Game: Mummy's Mask – Base Set,Jay Epperson,Tyler Jacobson,N/A,N/A,N/A
Go Nuts for Donuts,Claire Donaldson,N/A,N/A,N/A,N/A
Greenland,Karim Chakroun,Phil Eklund,N/A,N/A,N/A
Koryŏ,Stéphane Gantiez,Ian Parovel,N/A,N/A,N/A
Grifters,Dave Fulton,Jarek Nocoń,N/A,N/A,N/A
Unusual Suspects,Alessandro Costa,Peter Wocken,N/A,N/A,N/A
Noblemen,Oliver Schlemmer,Claus Stephan,N/A,N/A,N/A
First Martians: Adventures on the Red Planet,Piotr Foksowicz,Aurélien Fournier,Aga Jakimiec,Katarzyna Kozaczkiewicz,N/A
Skate Summer,Pape Ink,N/A,N/A,N/A,N/A
The Red Dragon Inn 4,Rose Besch,Kennon James,Beth Trott,N/A,N/A
Flip City,Ralf Berszuck,Chih-Fan Chen,Adam P. McIver,N/A,N/A
Ubongo Extreme,Nicolas Neubauer,N/A,N/A,N/A,N/A
Transmissions,Matt Dixon,Peter Gifford,Chad Hoverter,N/A,N/A
History of the World,Steve Kendall,Mateusz Lenart,N/A,N/A,N/A
10 Days in Africa,John Kovalic,Cathleen Quinn-Kinney,N/A,N/A,N/A
7 Ages,Rob Armstrong,Bullseye Graphics,Chris Denton,Michael Fisher,N/A
Legendary: A James Bond Deck Building Game,N/A,N/A,N/A,N/A,N/A
Saint Malo,Julien Delval,Harald Lieske,N/A,N/A,N/A
Talon,Rodger B. MacGowan,Brett Miller,Mark Simonitch,N/A,N/A
Tokaido Duo,Xavier Gueniffey Durin,N/A,N/A,N/A,N/A
TAMSK,lu'cifer,N/A,N/A,N/A,N/A
Sword & Sorcery: Ancient Chronicles,Mario Barbati,Fabrizio Fiorentino,Phroilan Gardner,Fausto Gutierrez,Francesco Mattioli
First Orchard,Jutta Neundorfer,N/A,N/A,N/A,N/A
The Vale of Eternity,Jiahui Eva Gao,Gautier Maia,Stefano Martinuz,Erica Tormen,N/A
Trekking the National Parks: Second Edition,Charlie Bink,N/A,N/A,N/A,N/A
Gorinto,Josh Cappel,N/A,N/A,N/A,N/A
Storm over Arnhem,Jean Baer,Rodger B. MacGowan,W. Scott Moores,Dale Scheaffer,N/A
Gobblet,N/A,N/A,N/A,N/A,N/A
Völuspá,Pierô,N/A,N/A,N/A,N/A
Shadows: Amsterdam,M81 Studio,N/A,N/A,N/A,N/A
Rook,Pierre Jacquot,N/A,N/A,N/A,N/A
Darkest Night,Clark Miller,Dan Taylor (II),N/A,N/A,N/A
Escape the Room: Mystery at the Stargazer's Manor,Erwin Madrid,N/A,N/A,N/A,N/A
Monsters on Board,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Joking Hazard,N/A,N/A,N/A,N/A,N/A
1880: China,Sofia Zhong,N/A,N/A,N/A,N/A
Star Wars Villainous: Power of the Dark Side,Piotr Rossa,Lucas Torquato,N/A,N/A,N/A
Star Fluxx,Derek Ring,N/A,N/A,N/A,N/A
Priests of Ra,Franz Vohwinkel,N/A,N/A,N/A,N/A
Key Market,Juliet Breese,N/A,N/A,N/A,N/A
Lost Cities: Rivals,Sébastien Caiveau,N/A,N/A,N/A,N/A
Qwixx Deluxe,N/A,N/A,N/A,N/A,N/A
Star Wars: Destiny – Two-Player Game,N/A,N/A,N/A,N/A,N/A
Portobello Market,Michael Menzel,Christof Tisch,N/A,N/A,N/A
Roll to the Top!,Steven Tu,N/A,N/A,N/A,N/A
Caesar: Rome vs. Gaul,Dariusz Buraczewski,Paweł Kurowski,Chechu Nieto,N/A,N/A
Spaceteam,Sergey Grigoryan,Mathew Sisson,N/A,N/A,N/A
1848: Australia,N/A,N/A,N/A,N/A,N/A
Robin of Locksley,Maren Gutt,N/A,N/A,N/A,N/A
Ghosts of Christmas,菅原　美沙穂 (Misaho Sugawara),Maria Surducan,N/A,N/A,N/A
Angola,Lee Brimmicombe-Wood,N/A,N/A,N/A,N/A
Undaunted: Battle of Britain,Roland MacDonald,N/A,N/A,N/A,N/A
Valley of the Kings: Last Rites,Banu Andaru,N/A,N/A,N/A,N/A
Fliptown,Naomi Ferrall,N/A,N/A,N/A,N/A
Rats of Wistar,Candida Corsi,Sara Valentino,N/A,N/A,N/A
Herd Mentality,Robin Sowden García,N/A,N/A,N/A,N/A
Dungeon Command: Sting of Lolth,Kerem Beyit,Daarken,Jason Engle,Dan Scott,Ben Wootten
Monsterpocalypse,Kris Aubin,Roberto Cirillo,Benoit Crosse,Matt DiPietro,N/A
Bolt Action,Anna Bereza,Peter Dennis,Warwick Kinrade,Mark Owen,Paul Sawyer
Axis & Allies: Pacific,Bill Concannon,N/A,N/A,N/A,N/A
Clockwork Wars,Karim Chakroun,Giorgio De Michele,Wen Juinn,Bob Kehl,N/A
Concept Kids: Animals,Éric Azagury,N/A,N/A,N/A,N/A
Hoplomachus: Origins,Josh J. Carlson,Anthony LeTourneau,N/A,N/A,N/A
Ivanhoe,Juan Carlos Arenas,François Bruel,Rodger B. MacGowan,Kurt Miller,Mark Simonitch
Solomon Kane,Thierry Masson,Guillem H. Pongiluppi,Edgar Skomorowski,N/A,N/A
Kokopelli,Markus Erdt,N/A,N/A,N/A,N/A
Industrial Waste,Franz Vohwinkel,N/A,N/A,N/A,N/A
Atlantis,Michael Menzel,N/A,N/A,N/A,N/A
Giganten,Franz Vohwinkel,N/A,N/A,N/A,N/A
God's Playground,Peter Dennis,N/A,N/A,N/A,N/A
Dojo Kun,Antonio De Luca,Simone Delladio,N/A,N/A,N/A
Deep Blue,Biboun,Miguel Coimbra,Cyrille Daujean,Xavier Gueniffey Durin,N/A
Shadowrun: Crossfire – Prime Runner Edition,N/A,N/A,N/A,N/A,N/A
