Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Monster's Coffee,Greg Baldwin,Olivier Derouetteau,N/A,N/A,N/A
Reality Shift,Aldo Domínguez,N/A,N/A,N/A,N/A
Hitler's Last Gamble,Dean Essig,Larry Hoffman,N/A,N/A,N/A
BIRDIE!: The Disc Golf Board Game,N/A,N/A,N/A,N/A,N/A
Battleground Fantasy Warfare: High Elves,"Richard Kitner, Jr.",N/A,N/A,N/A,N/A
Trivial Pursuit: DVD – The Lord Of The Rings Trilogy Edition,N/A,N/A,N/A,N/A,N/A
Pichenotte Hockey,N/A,N/A,N/A,N/A,N/A
Harvest of Death: The Second Day at Gettysburg,Larry Hoffman,Mark Simonitch,N/A,N/A,N/A
IT Startup,N/A,N/A,N/A,N/A,N/A
Lapsus,Lorena Gestido,N/A,N/A,N/A,N/A
Magalon,Tim Gill,Mark Holiday,Kinetic,N/A,N/A
Shark Attacks!,Michael Holtschulte,N/A,N/A,N/A,N/A
Ingenious Extreme,Philip Cooke,Michaela Kienle,N/A,N/A,N/A
Space Weirdos: A Skirmish Heartbreaker,Łukasz Kowalczuk,N/A,N/A,N/A,N/A
Ecogon: Stille Wasser,Rosemary Knowles,N/A,N/A,N/A,N/A
1813: Napoleon's Nemesis,Alberto Cavazzuti,N/A,N/A,N/A,N/A
MedWar Sicily,Sean Cooke,N/A,N/A,N/A,N/A
No Man's Land: Trench Warfare 1914-1918,Nicolas Treil,N/A,N/A,N/A,N/A
Destination: Neptune,Nicholas Avallone,N/A,N/A,N/A,N/A
Drakon,Ian Hoegfelt,Brian Schomburg,N/A,N/A,N/A
Pantolino,Volker Maas,Maciej Szymanowicz,Irene Wanitschke,N/A,N/A
Affinity,Emma Ferraro,N/A,N/A,N/A,N/A
Bloody Ridge,N/A,N/A,N/A,N/A,N/A
The Doomsday Project: Episode 1 – The Battle for Germany,Nadir Elfarra,N/A,N/A,N/A,N/A
Napoleon's Conquests,David Ekberg,Shayne Logan,Horace Vernet,N/A,N/A
Gettysburg: High Tide of the Confederacy,Graphics Unlimited,"George I. Parrish, Jr.",John Williford,N/A,N/A
Aquaducts,N/A,N/A,N/A,N/A,N/A
Dibs,N/A,N/A,N/A,N/A,N/A
The Island of Doctor Lucky,BJ Becker,Israel Evans,N/A,N/A,N/A
Mensch ärgere Dich nicht: Das Kartenspiel,Michael Kiesling,Wolfgang Kramer,Anne Pätzke,N/A,N/A
The Grunwald Swords,Gonzalo Santacruz,Ania B. Ziolkowska,N/A,N/A,N/A
The Villagers,Artur Jag,N/A,N/A,N/A,N/A
APBA Golf Game,N/A,N/A,N/A,N/A,N/A
Forge,Horia Gabriel Andrei,N/A,N/A,N/A,N/A
A Famous Victory,Beth Queman,N/A,N/A,N/A,N/A
Magic: The Gathering – Unsanctioned,N/A,N/A,N/A,N/A,N/A
Veggie Garden,Andre Garcia,N/A,N/A,N/A,N/A
Chronopia: War in the Eternal Realm,N/A,N/A,N/A,N/A,N/A
Forbidden Psalm,Johan Nohr,N/A,N/A,N/A,N/A
Haslach 1805 / Elchingen 1805,Pascal Da Silva,N/A,N/A,N/A,N/A
"The StoryMaster's Tales ""Weirding Woods"" Hybrid RPG",Nick Vuimin,N/A,N/A,N/A,N/A
Colour Chess + Lure,Tom Norfolk,N/A,N/A,N/A,N/A
STRIKE!: The Game of Worker Rebellion,T.L. Simons,N/A,N/A,N/A,N/A
Caro,N/A,N/A,N/A,N/A,N/A
This House Is Haunted,Gabriel Gomez,N/A,N/A,N/A,N/A
The Last Days of the Grande Armee: The Four Days of Waterloo,Masahiro Yamazaki,N/A,N/A,N/A,N/A
Hogwarts: House Cup Challenge,Christopher Guild,Jim Parks,N/A,N/A,N/A
Kemps,N/A,N/A,N/A,N/A,N/A
Jumpy Jack,Stéphane Poinsot,N/A,N/A,N/A,N/A
Gammarauders,Jeff Easley,Larry Elmore,Dennis Kauth,Mark A. Nelson,Keith Parkinson
Omega Chess,N/A,N/A,N/A,N/A,N/A
¡Arre Unicornio!,Brer Ballesteros,N/A,N/A,N/A,N/A
The Tale of Ord,Rita Orlov,N/A,N/A,N/A,N/A
Attack of the Mutants!,John Hagen,N/A,N/A,N/A,N/A
Naval War of 1812,N/A,N/A,N/A,N/A,N/A
POWERUP,Ramón Redondo,N/A,N/A,N/A,N/A
Leagues of Adventure: Rocket Race,Luka Arh,Robin Elliott,Marco Primo,Ryan Sumo,Kamil Teczynski
Black Jacky,N/A,N/A,N/A,N/A,N/A
"Marengo: Napoleon in Italy, 14 June 1800",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Holiday Hijinks #6: The Groundhog Gambit,Jonathan Chaffer,Karl Juhlke,N/A,N/A,N/A
The Cloud Dungeon,Andrew (Andhedrew) Miller,N/A,N/A,N/A,N/A
Sixteen Thirty Something,Sue Mason,N/A,N/A,N/A,N/A
Grimm: A Card Game,Arthur Rackham,N/A,N/A,N/A,N/A
Nine Tiles Extreme,Rie Komatsuzaki,Jun Sasaki,N/A,N/A,N/A
Sideshow: The Campaign for German East Africa 1914-1918,Richard H. Berg,Joyce Gusner,Ted Koller,N/A,N/A
Blooming Field,N/A,N/A,N/A,N/A,N/A
Rakieta imprezowa,Monika Mucha,N/A,N/A,N/A,N/A
Hunch!,Isabel Bollmann,N/A,N/A,N/A,N/A
"The Cossacks Are Coming!: The Tannenberg Campaign, 1914",Rodger B. MacGowan,N/A,N/A,N/A,N/A
Christmas Tree,Yuliya Derbisheva,Zong-Ger(蔥哥),N/A,N/A,N/A
Kingdom of Middag,Lauren Hsiu,N/A,N/A,N/A,N/A
TANKS: The Modern Age – M1 vs T-64 Starter Set,Sean Goodison,N/A,N/A,N/A,N/A
Kosmogonia 2086: Kronos Epilogue,Marios Dalavouras,Babisu Kourtis,N/A,N/A,N/A
Eagle Day: The Battle of Britain,Eric R. Harvey,N/A,N/A,N/A,N/A
"Counter-Attack: The Battle of Arras, 1940",Charles Kibler,N/A,N/A,N/A,N/A
Dragon Dice (Fourth Edition),Chris Adams,Renée Ciske,Stephen A. Daniele,Jennell Allyn Jaquays,N/A
NecronomiCards,Andy Hunt,N/A,N/A,N/A,N/A
Krynea Battlefield,N/A,N/A,N/A,N/A,N/A
Les deux Bretagne,Didier Bourgeois,Christophe Camilotte,Giuseppe Rava,N/A,N/A
Island Of D,N/A,N/A,N/A,N/A,N/A
Click! The Great Wall,Gustavo Furstenau,N/A,N/A,N/A,N/A
How to Host a Murder: The Last Train from Paris,Gary Kelley,N/A,N/A,N/A,N/A
Swedish Parliament 2014,N/A,N/A,N/A,N/A,N/A
Tiny Woodys,Dana Peter,N/A,N/A,N/A,N/A
Board and Table Games from Many Civilizations,R. C. Bell,Charles Joshua Chaplin,N/A,N/A,N/A
Unsolved Case Files: Jamie Banks,N/A,N/A,N/A,N/A,N/A
Jack's Friends,Lisa Riedl,N/A,N/A,N/A,N/A
Kinder Bunnies: Their First Adventure,Jonathan Young,N/A,N/A,N/A,N/A
Gunfighter,Ken Lowe,Finn McAvinchey,Findara McAvinchey,N/A,N/A
The Great Pacific War: The Second World War in the Pacific 1937-1945,N/A,N/A,N/A,N/A,N/A
Ptolemy,BIJOU,N/A,N/A,N/A,N/A
Q-less,N/A,N/A,N/A,N/A,N/A
Chez Cthulhu,John Kovalic,N/A,N/A,N/A,N/A
Guerra de Mitos IV,Alba Aragon,Siscu Bellido,Ramses Bosque,Hector Herrera,N/A
"The Kaiser's Battle: The German Offensive, March 1918",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Chalons: The Fate of Europe,Eric R. Harvey,Larry Hoffman,Joe Youst,N/A,N/A
Death of an Army: Ypres 1914,Edmund Hudson,Charles Kibler,N/A,N/A,N/A
SSO,Henry Peters,N/A,N/A,N/A,N/A
Krysis,Péter Zelei,Sándor Zubály,N/A,N/A,N/A
Ahead in the Clouds,Bryan Fischer,N/A,N/A,N/A,N/A
Froschkönig,Victor Boden,N/A,N/A,N/A,N/A
Clue VCR Mystery Game,N/A,N/A,N/A,N/A,N/A
Yay!,N/A,N/A,N/A,N/A,N/A
El Bazar,Max Ducos,Marcin Piwowarski,N/A,N/A,N/A
Fuentes de Oñoro 20,Tim Allen,Alan Emrich,Vinh Ha,Richard Starke,N/A
Caldera,N/A,N/A,N/A,N/A,N/A
Clutch Baseball,Michael Bimonte,N/A,N/A,N/A,N/A
Blitzkrieg to Moscow 2,Yasushi Nakaguro,N/A,N/A,N/A,N/A
La Bataille de Paris 1814,Christophe Camilotte,Pascal Da Silva,N/A,N/A,N/A
Restaurant Row,Scott Starkey,N/A,N/A,N/A,N/A
Lee's Invincibles: Gettysburg Campaign of 1863,Sean Cooke,N/A,N/A,N/A,N/A
BARPIG,Frederick van de Bunt,N/A,N/A,N/A,N/A
Toko Island,Sandie Senac-Retaud,N/A,N/A,N/A,N/A
Shipwrecked,John Kovalic,N/A,N/A,N/A,N/A
Minecraft: Heroes of the Village,N/A,N/A,N/A,N/A,N/A
Pass the Bomb Junior,Patrick Fix,Jean-Marie Renard,N/A,N/A,N/A
Travel Zombicide: 2nd Edition,Nicolas Fructus,Édouard Guiton,Saeed Jalabi,Giorgia Lanza,Eric Nouhaut
Animal Mind,Ryo Sasaki (佐々木亮),N/A,N/A,N/A,N/A
Death in the Trenches: The Great War 1914-1918 (Second Edition),Jonathan Carnehl,N/A,N/A,N/A,N/A
Wallamoppi,John Kovalic,Cathleen Quinn-Kinney,N/A,N/A,N/A
Never Bring a Knife,James Mosingo,N/A,N/A,N/A,N/A
Kontour,Jonathan Aucomte,N/A,N/A,N/A,N/A
1815: The Waterloo Campaign,Rodger B. MacGowan,N/A,N/A,N/A,N/A
Old School Tactical: Volume 1 – 2nd Edition,Shayne Logan,N/A,N/A,N/A,N/A
Rampaging Jotunn,Nicolás Giacondino,N/A,N/A,N/A,N/A
Regine,Bea Tormo,N/A,N/A,N/A,N/A
Board Game Cafe Frenzy,Citie Lo,N/A,N/A,N/A,N/A
Shadows of Brimstone: Lost Tombs of Khamuntet,N/A,N/A,N/A,N/A,N/A
Leipzig 20,Christopher Magoun,N/A,N/A,N/A,N/A
Piñata Blast,N/A,N/A,N/A,N/A,N/A
Jasper and Zot,Nick Hayes,N/A,N/A,N/A,N/A
Trail of the Fox,Kristine L. Bartyzel,Dave LaForce,Keith Parkinson,N/A,N/A
Bitskrieg,Wil Alambre,N/A,N/A,N/A,N/A
"Goeben, 1914",Larry Hoffman,Joe Youst,N/A,N/A,N/A
Chroma Mix,Nikolaj Jesper Cyon,N/A,N/A,N/A,N/A
Jinja,Justin Lynch,Lamaro Smith,N/A,N/A,N/A
Ambyria: Shroud of the Shadow Demon,N/A,N/A,N/A,N/A,N/A
Bonbons,Mathieu Leyssenne,N/A,N/A,N/A,N/A
Teomachia,Iga W. Grygiel,Łukasz S. Kowal,Małgorzata Śliwka,Beata Urniaż,Justyna Urniaż-Badowska
Fictionary,N/A,N/A,N/A,N/A,N/A
Nytelyfe Solitaire,N/A,N/A,N/A,N/A,N/A
15 Dias: The Spanish Golden Age,Gonzo Bríos,N/A,N/A,N/A,N/A
Labyrinth: Team Edition,Paper Pirates,N/A,N/A,N/A,N/A
Capitán Flint,Natàlia Romero,N/A,N/A,N/A,N/A
Stonne Heights,N/A,N/A,N/A,N/A,N/A
Sencha,Paco Arenas,N/A,N/A,N/A,N/A
Get The Cheese!,William Bricker,Ryo Nyamo,N/A,N/A,N/A
Blitzkrieg General,Udo Grebe,Beth Queman,N/A,N/A,N/A
Tierra y Libertad: The Mexican Revolution Game (Second Edition),N/A,N/A,N/A,N/A,N/A
Sea of Plunder,Lynn Hazen,N/A,N/A,N/A,N/A
Forgotten Pacific Battles,Joe Youst,N/A,N/A,N/A,N/A
Chronicles of Waral,Yani Beldjaoudene,Gilles Brauneisen,Jean Linnhoff,N/A,N/A
Iron Dream,Larry Hoffman,Beth Queman,N/A,N/A,N/A
Pantareï,Tom Delahaye,N/A,N/A,N/A,N/A
Vroeger of Later,N/A,N/A,N/A,N/A,N/A
Salerno: The 1943 Allied Invasion of Italy,Nicolás Eskubi,N/A,N/A,N/A,N/A
Forest of the Impaled:  Vlad Dracula's Final Stand,N/A,N/A,N/A,N/A,N/A
Feudal Lord,N/A,N/A,N/A,N/A,N/A
Sweetlandia,N/A,N/A,N/A,N/A,N/A
Royal Hearts,N/A,N/A,N/A,N/A,N/A
Xenos Rampant,Mike Doscher,N/A,N/A,N/A,N/A
TREXO,N/A,N/A,N/A,N/A,N/A
Braccio da Montone,Enrico Acerbi,N/A,N/A,N/A,N/A
The Complete Wargames Handbook,N/A,N/A,N/A,N/A,N/A
Turbo Kidz,Nikao,Rémy Tornior,N/A,N/A,N/A
Untamed: Feral Factions – Spirit Strike edition,Joe A. Howard,N/A,N/A,N/A,N/A
Cruise of the Graf Spee,Eric R. Harvey,Joe Youst,N/A,N/A,N/A
The Grand Campaign,David Schroeder,N/A,N/A,N/A,N/A
Spycraft: Collectible Card Game,Draxhall Jump,N/A,N/A,N/A,N/A
みんなでぽんこつペイント (Our Ponkotsu Paint),長谷川 登鯉 (Tori Hasegawa),N/A,N/A,N/A,N/A
STEM: Epic Heroes,George Doutsiopoulos,N/A,N/A,N/A,N/A
Sneaky Bastard,N/A,N/A,N/A,N/A,N/A
Mississippi Banzai,N/A,N/A,N/A,N/A,N/A
Lupos,Patricia Limberger,N/A,N/A,N/A,N/A
Mondrian: Color in Motion,N/A,N/A,N/A,N/A,N/A
The Forest Watch,Marta Viader,N/A,N/A,N/A,N/A
Five Nights at Freddy's: Survive 'Til 6AM,N/A,N/A,N/A,N/A,N/A
The Bark Side,Serene Wyatt,N/A,N/A,N/A,N/A
Red Dragon,Gyula Pozsgay,Attila Szőgyi,N/A,N/A,N/A
Jägersro,Anders Jeppsson,Per Sjöholm,N/A,N/A,N/A
Wing It: The Game of Extreme Storytelling,N/A,N/A,N/A,N/A,N/A
Oh My. Orchids!,N/A,N/A,N/A,N/A,N/A
Цветрис,Ilya Shapko,N/A,N/A,N/A,N/A
Iconica,Eric Torres,N/A,N/A,N/A,N/A
Laga Jakarta,DarwinC,dsyanto,N/A,N/A,N/A
1761: From Canal to Rail,N/A,N/A,N/A,N/A,N/A
First Snow,Tomáš Uhlíř,N/A,N/A,N/A,N/A
X Pasch,N/A,N/A,N/A,N/A,N/A
Arnhem 1944,Didier Bourgeois,Christophe Camilotte,Pascal Da Silva,N/A,N/A
Einfach Genial: Das Kartenspiel,Michaela Kienle,N/A,N/A,N/A,N/A
Gutshot,Mike Mitchell,N/A,N/A,N/A,N/A
Final Fantasy XIV: Gold Saucer Cactpot Party,N/A,N/A,N/A,N/A,N/A
Die Händler vom Taubertal,Starfountain Design,N/A,N/A,N/A,N/A
Epic Monster Tea Party,Robert Couch,Anna Victorovna Lepeshkina,N/A,N/A,N/A
"TTMC: Format de voyage, vol. 1",N/A,N/A,N/A,N/A,N/A
Quickpick: Island of Monster Masks,Xīn Mào,N/A,N/A,N/A,N/A
Claim Kingdoms: Das grosse Duell um den Thron!,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Alpenzian,MATSUDA98,N/A,N/A,N/A,N/A
Black Stories 5,Bernhard Skopnik,N/A,N/A,N/A,N/A
SiliconVania,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Endless Pass: A Viking Saga,Craig Petersen,N/A,N/A,N/A,N/A
Hippos & Crocodiles,Néstor Romeral Andrés,N/A,N/A,N/A,N/A
Большая Бродилка (Big Adventure),Vladimir Lopatin,N/A,N/A,N/A,N/A
Kazaam,Agnieszka Bala,Radosław Gruszewicz,N/A,N/A,N/A
Runes & Regulations,Ramy Badie,N/A,N/A,N/A,N/A
Montebello 1800,Pascal Da Silva,N/A,N/A,N/A,N/A
Fujiyama,N/A,N/A,N/A,N/A,N/A
A Place in the Sun,Dimitrina Angelska,Joel Bisaillon,Alex Grigorov,Ismail Inceoglu,N/A
Wo ist bitte Umtata?,Kreativbunker,N/A,N/A,N/A,N/A
Le Grand Empire,Christophe Gentil-Perret,N/A,N/A,N/A,N/A
Macaron,Holly Chiu (tinyholls),Rachel Kim,N/A,N/A,N/A
King Arthur and the Knights of the Round Table,Ed Dovey,N/A,N/A,N/A,N/A
The Battle of Rosebud Creek,Knut Grünitz,Randy Lein,Brandon Pennington,N/A,N/A
Fox & Chicken,Stephanie Burrows Fox,N/A,N/A,N/A,N/A
Grand Slam,Ariel Seoane,N/A,N/A,N/A,N/A
Indian Chief,N/A,N/A,N/A,N/A,N/A
"Warhammer 40,000: Know No Fear",N/A,N/A,N/A,N/A,N/A
Land 6,N/A,N/A,N/A,N/A,N/A
Blokus Junior,Jane Gardner,N/A,N/A,N/A,N/A
Ambagibus,P. D. Magnus,N/A,N/A,N/A,N/A
Masquerade,Michael Bujtas,Elliott Lutton,Deanna Vaida,N/A,N/A
Torpedo Dice,Stéphane Escapa,N/A,N/A,N/A,N/A
Downsize,Lewis Shaw,N/A,N/A,N/A,N/A
Pericle: Gathering Darkness,Nicolas Arnold,Wojtek Depczynski,Eric Henson,N/A,N/A
Deus lo Vult,Alex Komyakhov,N/A,N/A,N/A,N/A
War of Tanks: France 1940 – The Breakthrough at Dinant,Olivier Revenu,N/A,N/A,N/A,N/A
Uncle Chestnut's Table Gype,N/A,N/A,N/A,N/A,N/A
Doudou,Pauline Berdal,N/A,N/A,N/A,N/A
Crack It,Ignasi Lausin,N/A,N/A,N/A,N/A
Mein Königreich für ein Pferd,Sören Meding,N/A,N/A,N/A,N/A
Two Rooms,Lorenzo De Felici,Onodera (オノデラ),N/A,N/A,N/A
Twilight of the Ottomans: World War I in the Middle East,Nicolás Eskubi,N/A,N/A,N/A,N/A
War & Sheep,Cyril Saint Blancat,N/A,N/A,N/A,N/A
Secrets of the Sea,Johann Brandstetter,N/A,N/A,N/A,N/A
Chocoly,Bernhard Kümmelmann,Steffen Mühlhäuser,N/A,N/A,N/A
Helltank,Norman Royal,N/A,N/A,N/A,N/A
Ohio,N/A,N/A,N/A,N/A,N/A
"Agincourt: The Triumph of Archery over Armor, 1415",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Realm,Phil Orbanes Sr.,Néstor Romeral Andrés,Sid Sackson,Robert Zingmark,Al Zygier
Equatorial Clash,Nils Johansson,N/A,N/A,N/A,N/A
Where's Mr. Wolf?,Gaelle Picard,N/A,N/A,N/A,N/A
Pacal,Bluguy,Anke Pohl,Thilo Rick,N/A,N/A
Darien Apocalypse,Marco Primo,N/A,N/A,N/A,N/A
Crimea: The Dawn of Modern Warfare,N/A,N/A,N/A,N/A,N/A
"Bye, Felicia!",Nate Duval,N/A,N/A,N/A,N/A
Słowny Ninja,N/A,N/A,N/A,N/A,N/A
The Battle of Lobositz,"Paul Richard ""Rich"" Banner",N/A,N/A,N/A,N/A
All Roads,Paul Laane,N/A,N/A,N/A,N/A
Page Quest SEASON 1: Mythical Artifacts,Paweł Niziołek,Jarosław Wajs,N/A,N/A,N/A
Skyrise,Andrew Bosley,N/A,N/A,N/A,N/A
Geistesblitz Junior,Gabriela Silveira,N/A,N/A,N/A,N/A
Cowboys II: Cowboys & Indians Edition,Sean Cooke,N/A,N/A,N/A,N/A
Geisterfalle,N/A,N/A,N/A,N/A,N/A
Sticks & Stones,Pat Hidy,N/A,N/A,N/A,N/A
Pink Godzilla Dev Kit,David Linder,N/A,N/A,N/A,N/A
Mechwarrior: Age of Destruction Starter Pack,N/A,N/A,N/A,N/A,N/A
Clash of Decks: Resistance,Freepik,Studio Rexard,N/A,N/A,N/A
Disney It's a Small World Game,N/A,N/A,N/A,N/A,N/A
Pepper & Carrot: The Potion Contest,Julieta García,Antti Hakosaari,David Revoy,N/A,N/A
Les Pyramides 1798,Didier Bourgeois,Christophe Camilotte,N/A,N/A,N/A
Lamarckian Poker,N/A,N/A,N/A,N/A,N/A
Doublehead Kids,Joerg Trojan,N/A,N/A,N/A,N/A
Stratego Fortress,Marissa Oosterlee,Eddy Wouters,N/A,N/A,N/A
"Into a Bear Trap: The Battle for Grozny, January 1995",Craig Grando,N/A,N/A,N/A,N/A
Rome At War III: Queen of the Celts,Beth Donahue,Lorenzo Sperlonga,N/A,N/A,N/A
Cover Me,Bruno Cerkvenik,N/A,N/A,N/A,N/A
Alexander at Tyre,N/A,N/A,N/A,N/A,N/A
Centrix,Michael Christopher,N/A,N/A,N/A,N/A
1843,J. C. Lawrence,N/A,N/A,N/A,N/A
Hidden Intruder,Gary Simpson,N/A,N/A,N/A,N/A
Bharata 600 BC,Ishan Trivedi,N/A,N/A,N/A,N/A
Dirge: The Rust Wars,Liz Lahner,Aaron Nakahara,N/A,N/A,N/A
Keep Cool,Stivo,N/A,N/A,N/A,N/A
1868,N/A,N/A,N/A,N/A,N/A
Rory's Story Cubes: Moomin,Rory O'Connor,N/A,N/A,N/A,N/A
To the Death!,Brian Garber,N/A,N/A,N/A,N/A
WaldMeister,N/A,N/A,N/A,N/A,N/A
[Come on] Let's Quiz Again,Kreativbunker,N/A,N/A,N/A,N/A
Shadowrun: Zero Day,Benjamin Giletti,N/A,N/A,N/A,N/A
Northwest Passage Adventure,N/A,N/A,N/A,N/A,N/A
Iliad: Heroes of Troy,David Prieto,Sandro Rybak,N/A,N/A,N/A
Veld Railroads,N/A,N/A,N/A,N/A,N/A
Kuni Tori!,Tohru Adumi,CARNELIAN,Akira Hayase,Kinoshita Ichi,N/A
Janus,Claus Fritzmann,N/A,N/A,N/A,N/A
Murderer's Row,N/A,N/A,N/A,N/A,N/A
Bhazum,N/A,N/A,N/A,N/A,N/A
The Final Flicktier,Drew Corkill,Ash Jackson,N/A,N/A,N/A
Grund,Gyula Pozsgay,N/A,N/A,N/A,N/A
Inseln toppen!,N/A,N/A,N/A,N/A,N/A
Goons,Anthony Cournoyer,N/A,N/A,N/A,N/A
Forsaken Forest,Chris Cold,Christof Grobelski,Lake Hurwitz,Tomasz Jedruszek,N/A
Breakthrough,N/A,N/A,N/A,N/A,N/A
Renju,N/A,N/A,N/A,N/A,N/A
The Big Red One: The Game of the First Infantry Division at the Battle of the Bulge,Dariusz Buraczewski,Redmond A. Simonsen,Joe Youst,N/A,N/A
Moons,United States National Aeronautics and Space…,N/A,N/A,N/A,N/A
Frankenstein's Bodies,Andrew Harman,N/A,N/A,N/A,N/A
The Scheldt Campaign,Kerry Anderson,Amabel Holland,Ilya Kudriashov,N/A,N/A
Bezzerwizzer Timeline,N/A,N/A,N/A,N/A,N/A
Revolution Road,Bill Morgal,N/A,N/A,N/A,N/A
Midgard: The Card Game,Flávio Augusto Ribeiro,N/A,N/A,N/A,N/A
アナフラ騎士ＳＨＯＣＫ！ (Knights With Poison),Jyujin Ohtsubo (おーつぼじゅうじん),N/A,N/A,N/A,N/A
