Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Exit: The Game – Advent Calendar: The Missing Hollywood Star,Thomas Hussung,N/A,N/A,N/A,N/A
Bresk!,N/A,N/A,N/A,N/A,N/A
Top That!,Stéphane Escapa,N/A,N/A,N/A,N/A
Escape the Room: The Cursed Dollhouse,Monsters Pit,N/A,N/A,N/A,N/A
Order of the Stick Adventure Game: The Dungeon of Dorukan,Rich Burlew,N/A,N/A,N/A,N/A
Why I Otter,Lee Angerstein,N/A,N/A,N/A,N/A
Anno Domini: Im Namen des Gesetzes,Res Brandenberger,N/A,N/A,N/A,N/A
Orcs Must Die! The Board Game: Order Edition,Rich Fleider,N/A,N/A,N/A,N/A
AI Space Puzzle,Tomasz Bolik,N/A,N/A,N/A,N/A
Bean Trader,Björn Pertoft,Markus Wagner,N/A,N/A,N/A
"The Day Was Ours: First Bull Run (July 21, 1861)",Rick Barber,Charles Kibler,Mark Mahaffey,N/A,N/A
Shuffle Heroes,Hana Novotná,N/A,N/A,N/A,N/A
Triovision,Sabine Kondirolli,N/A,N/A,N/A,N/A
Grimdark Future,N/A,N/A,N/A,N/A,N/A
Brief Border Wars,Mark Mahaffey,N/A,N/A,N/A,N/A
Cryptic Explorers,N/A,N/A,N/A,N/A,N/A
C.V.: A Game of the Battle of Midway,N/A,N/A,N/A,N/A,N/A
Feudo,Andrea Nicolai,N/A,N/A,N/A,N/A
"Arcola: The Battle for Italy, 1796",Larry Catalano,Jacques-Louis David,N/A,N/A,N/A
Trivial Pursuit: World of Harry Potter – Ultimate Edition,N/A,N/A,N/A,N/A,N/A
Perryville,"H. Charles McBarron, Jr.",N/A,N/A,N/A,N/A
Miller Zoo,N/A,N/A,N/A,N/A,N/A
Cantaloop: Book 3 – Against All Odds,Kerstin Buzelan,Klemens Franz,N/A,N/A,N/A
The Rising Sun: Command at Sea Volume I,Rick Barber,N/A,N/A,N/A,N/A
20 Second Showdown,Ben Drummond,N/A,N/A,N/A,N/A
Diceland: Space,James Ernest,Iikka Keranen,Phophorous,N/A,N/A
Clash of Wills: Shiloh 1862,Jared Blando,Jason Juta,Don Troiani,N/A,N/A
Guardians' Chronicles,Julien Carette,Nicolas Fructus,Sylvain Guinebaud,Sébastien Lamirand,N/A
Schinderhannes,Christian Opperer,N/A,N/A,N/A,N/A
Road Hog: Rule the Road,Jessica R. Eyler,Randall Hoyt,N/A,N/A,N/A
Warhammer Underworlds: Dreadfane,N/A,N/A,N/A,N/A,N/A
Repello,N/A,N/A,N/A,N/A,N/A
Barbu,N/A,N/A,N/A,N/A,N/A
Luna Llena: Full Moon,Juan García González,Adrián López,N/A,N/A,N/A
Trôl,David Cochard,N/A,N/A,N/A,N/A
Bananagrams Party,Kendra Harrington,N/A,N/A,N/A,N/A
Preference,N/A,N/A,N/A,N/A,N/A
Hippo,Sarah Bourquin,N/A,N/A,N/A,N/A
1212 Las Navas de Tolosa,Pablo Sanz,N/A,N/A,N/A,N/A
Boxcars,Martin Hoffmann,Claus Stephan,Mirko Suzuki,N/A,N/A
Iwo: Bloodbath in the Bonins 19 Feb – 17 Mar 1945,Larry Hoffman,Chris Perello,Joe Youst,N/A,N/A
Dobble Connect,N/A,N/A,N/A,N/A,N/A
Lanzeloth,Alba Aragon,Anna Oeldig,Meike Paczkowski,N/A,N/A
Aftershock: San Francisco & Venice,William Bricker,N/A,N/A,N/A,N/A
Family Plot,Taylor Bills,N/A,N/A,N/A,N/A
Blackwood,Alödâh,N/A,N/A,N/A,N/A
Origins of World War II,N/A,N/A,N/A,N/A,N/A
Zipang Portable,Tsutomu Araki,Issey Kunogi,N/A,N/A,N/A
Saigon 75,Tania Sanchez-Fortun,Christophe Sancy,N/A,N/A,N/A
Dungeon Fighter in the Chambers of Malevolent Magma,Giulia Ghigini,N/A,N/A,N/A,N/A
21Moon,Jonas Jones,Christopher Stenseth,N/A,N/A,N/A
Star Borders: Humanity,Tim Allen,Nathan Hansen,Christopher Magoun,Richard Starke,N/A
Oh Captain!,Max Degen,Cédric Lefebvre,Ian Parovel,Pascal Quidault,N/A
Puppet Wars Unstitched,Melvin de Voor,N/A,N/A,N/A,N/A
Listography: The Game,N/A,N/A,N/A,N/A,N/A
Santa Cookie Elf Candy Snowman,N/A,N/A,N/A,N/A,N/A
Le Lion et l'Epée,Christophe Camilotte,Pascal Da Silva,N/A,N/A,N/A
Quads,(Uncredited),N/A,N/A,N/A,N/A
ドキッと！アイス (Dokitto! Ice),Osamu Inoue (井上磨),N/A,N/A,N/A,N/A
Stratego 4,N/A,N/A,N/A,N/A,N/A
New World,Dave Dobyski,Charles Kibler,"George I. Parrish, Jr.",N/A,N/A
Sherlock Holmes: West End Adventures,N/A,N/A,N/A,N/A,N/A
Diskwars,Brian Ewing,Louis Frank,Earl Geier,Fredd Gorham,N/A
Personal Preference,Jim Burnett,N/A,N/A,N/A,N/A
Ars Universalis,Manuel Espinosa Quirós,N/A,N/A,N/A,N/A
Tides of Infamy,JJ Ariosa,Cory Godbey,Peter Wocken,N/A,N/A
Too Many Poops,Aaron Burghard,N/A,N/A,N/A,N/A
Dropfleet Commander,N/A,N/A,N/A,N/A,N/A
Trajan,Eric Brune,Callie Cummins,Mark Simonitch,N/A,N/A
Q•bitz,N/A,N/A,N/A,N/A,N/A
Abande,Günter Cornett,Néstor Romeral Andrés,N/A,N/A,N/A
RisiKo!,N/A,N/A,N/A,N/A,N/A
Hex Hex,Curt Covert,N/A,N/A,N/A,N/A
Dokojong,Jun Sasaki,N/A,N/A,N/A,N/A
Time Masters,Dimitri Piot,N/A,N/A,N/A,N/A
Turbulences,Thomas Planete,N/A,N/A,N/A,N/A
Barren Victory,H. A. Ogden,N/A,N/A,N/A,N/A
Philosophia: Dare to be Wise,Joseph N Adams,N/A,N/A,N/A,N/A
Shadows of Brimstone: Valley of the Serpent Kings,Brian Snoddy,N/A,N/A,N/A,N/A
Secret Weapons of the Third Reich,Luca Cammisa,N/A,N/A,N/A,N/A
Fast Food Fear!,Demis Savini,N/A,N/A,N/A,N/A
Seven Sisters,Andrea Mutsch,N/A,N/A,N/A,N/A
The Great Balloon Race,N/A,N/A,N/A,N/A,N/A
Fire & Stone,Hendrik Noack,N/A,N/A,N/A,N/A
Gene Pool,Mark Goadrich,Ariel Seoane,N/A,N/A,N/A
Waterloo Solitaire,Sean Cooke,N/A,N/A,N/A,N/A
Endangered Orphans: House of Rath,Jesse Labbe,N/A,N/A,N/A,N/A
Timeline: Québec,Jérémie Fleury,N/A,N/A,N/A,N/A
Off the Dead: Chapitre 1 – Morts à Venice Beach,David Goujard,Ludovic Legrand,Paul Mafayon,N/A,N/A
The Godfather: A New Don,N/A,N/A,N/A,N/A,N/A
Clou: Roll & Heist. Again!,Benjamin Schultz,N/A,N/A,N/A,N/A
Titicaca,Christof Tisch,N/A,N/A,N/A,N/A
Count of the Nine Estates,Valentina Segovia,N/A,N/A,N/A,N/A
"Great War at Sea: 1904-1905, The Russo-Japanese War",Brien J. Miller,N/A,N/A,N/A,N/A
Spooks,Alex Fernandez (I),N/A,N/A,N/A,N/A
A Song of Ice & Fire: Tabletop Miniatures Game – Free Folk Starter Set,N/A,N/A,N/A,N/A,N/A
Bali,N/A,N/A,N/A,N/A,N/A
The Deadly Woods: The Battle of the Bulge,Charles Kibler,Mark Mahaffey,Joe Youst,N/A,N/A
Ninja Master,Yoshiaki Tomioka,N/A,N/A,N/A,N/A
"Silver Bayonet: The First Team in Vietnam, 1965",Charles Kibler,Rodger B. MacGowan,Brent Mercer,Terry R. Shrum,Mark Simonitch
Retro: Tactical WWII Wargame Variant Rules,N/A,N/A,N/A,N/A,N/A
BattleCON Fighting System,Eunice Abigael Tiu,N/A,N/A,N/A,N/A
Storm Hollow: A Storyboard Game,Víctor Pérez Corbella,Jacqui Davis,Cody Jones,Dann May,N/A
Kanaloa,Carsten Fuhrmann,Christof Tisch,N/A,N/A,N/A
€uro Crisis,N/A,N/A,N/A,N/A,N/A
Captain Silver,N/A,N/A,N/A,N/A,N/A
Kunst Stücke,N/A,N/A,N/A,N/A,N/A
Bequest,N/A,N/A,N/A,N/A,N/A
Five Points: Gangs of New York,Farel Dalrymple,N/A,N/A,N/A,N/A
Hard Vacuum,Darrell Hayhurst,Angela Smith,Neal Sofge,N/A,N/A
"Aye, Dark Overlord! The Green Box",Riccardo Crosa,N/A,N/A,N/A,N/A
Masquerade,Polture Umeyama,N/A,N/A,N/A,N/A
Skyway Robbery,Jacqui Davis,Dann May,Kelly McClellan,Luis Felipe Peredo Noguez,N/A
Avanti,Victor Boden,N/A,N/A,N/A,N/A
Night Clan,Qtonagi,N/A,N/A,N/A,N/A
Operation Grenade: The Battle for the Rhineland 23 Feb. - 5 Mar. '45,Redmond A. Simonsen,N/A,N/A,N/A,N/A
Afrika Korps: The Desert War – Platoon Level Combat in World War II: A Panzer Grenadier Game,Peggy Gordon,Terry Moore Strickland,N/A,N/A,N/A
O Vale dos Monstros,Diego Sanchez,N/A,N/A,N/A,N/A
Weapons & Warriors:  Castle Combat Set,N/A,N/A,N/A,N/A,N/A
Infinity: Operation Red Veil,N/A,N/A,N/A,N/A,N/A
Ex Libris: Revised Edition,Jacqui Davis,N/A,N/A,N/A,N/A
Stalingrad: Verdun on the Volga,Mark Mahaffey,N/A,N/A,N/A,N/A
Rush Hour,N/A,N/A,N/A,N/A,N/A
Anno Domini: Spiel des Jahres,Res Brandenberger,N/A,N/A,N/A,N/A
Star Trek Chrono-Trek,Kevin Hill (II),N/A,N/A,N/A,N/A
Merchants of Araby,Zulkarnaen Hasan Basri,N/A,N/A,N/A,N/A
Jurassic Brunch,Camille Chaussy,N/A,N/A,N/A,N/A
House of Cats,Yan Moussu,N/A,N/A,N/A,N/A
John Carter: Warlord of Mars,Don Maitz,Redmond A. Simonsen,N/A,N/A,N/A
Littoral Commander: Indo-Pacific,Jacob Walker,N/A,N/A,N/A,N/A
Rock of the Marne,Nicolás Eskubi,Dean Essig,N/A,N/A,N/A
What's Missing?,Shanshan Zhu,N/A,N/A,N/A,N/A
Kushi Express,Vincent Dutrait,N/A,N/A,N/A,N/A
Go First Dice,N/A,N/A,N/A,N/A,N/A
Save the Meeples,Anne Heidsieck,N/A,N/A,N/A,N/A
First Ascent,Kate Otte,N/A,N/A,N/A,N/A
Situation 4,N/A,N/A,N/A,N/A,N/A
SEEKRIEG 5,(Uncredited),N/A,N/A,N/A,N/A
Gravity Warfare,Adriana Machado,Ismael Machado,N/A,N/A,N/A
Moa,Vincent Joubert,N/A,N/A,N/A,N/A
Who Would Win,Mathieu Beaulieu,N/A,N/A,N/A,N/A
Drive on Stalingrad: Battle for Southern Russia Game,Jeff Easley,Ivor M. Janci,Redmond A. Simonsen,N/A,N/A
Bao,N/A,N/A,N/A,N/A,N/A
Split (Revised Edition),N/A,N/A,N/A,N/A,N/A
Muskets & Tomahawks: Skirmishes in North America during the 18th century,N/A,N/A,N/A,N/A,N/A
Chill: Black Morn Manor,Andria Hayday,Oliver Schlemmer,Stephen Sullivan,N/A,N/A
Shu's Tactics,Butterlinh,Norah Phan,Nghia Phan,Sofia Zurita,N/A
Escape from Hades,Wil Alambre,N/A,N/A,N/A,N/A
Fortress Berlin,Nicolás Eskubi,Craig Grando,N/A,N/A,N/A
Dungeon Fighter in the Castle of Frightening Frosts,Giulia Ghigini,N/A,N/A,N/A,N/A
The North: Provenance,Aaron Nakahara,N/A,N/A,N/A,N/A
No Stress Chess,N/A,N/A,N/A,N/A,N/A
Shadows over Camelot: The Card Game,Cyrille Daujean,Julien Delval,N/A,N/A,N/A
Gorbachev: The Fall of Communism,Ben Madison,N/A,N/A,N/A,N/A
Karakum,Laimės Kūdikis,N/A,N/A,N/A,N/A
Lock 'n Load Tactical: Heroes of North Africa,David Julien,Marc von Martial,N/A,N/A,N/A
Factory 42,Lars Munck,N/A,N/A,N/A,N/A
Distant Suns,Vincent Dutrait,N/A,N/A,N/A,N/A
Römisch Pokern,Markus Wagner,N/A,N/A,N/A,N/A
Universal Rule,Sara Beauvais,Jason Washburn,Fabrice Weiss,N/A,N/A
"Gaines Mill: The Battles of the Seven Days, June 1962, Volume 1",N/A,N/A,N/A,N/A,N/A
Die Mauer,Thomas Fackler,N/A,N/A,N/A,N/A
Zero to 100,Thiebault Courot,N/A,N/A,N/A,N/A
Rise of The Gnomes,Mac Hillier,N/A,N/A,N/A,N/A
Just4Fun,Claus Stephan,Mirko Suzuki,N/A,N/A,N/A
Emergence Event,Keith Lowe,N/A,N/A,N/A,N/A
Snap Ships Tactics,Gino Stratolat,N/A,N/A,N/A,N/A
Black Swan,Emanuele Santandrea,N/A,N/A,N/A,N/A
Student Bodies,Curt Covert,Brett Parson,Edward Povilaitis,Aaron Russo,Lorraine Schleter
Cartaventura: Caravanes,Guillaume Bernon,N/A,N/A,N/A,N/A
Pocket Book Adventures,N/A,N/A,N/A,N/A,N/A
Space Walk,Franz Vohwinkel,N/A,N/A,N/A,N/A
Islet,Tatiana Boyko,N/A,N/A,N/A,N/A
Plutocracy,Shaahin Mohammadi,N/A,N/A,N/A,N/A
Big Five,Oliver Freudenreich,N/A,N/A,N/A,N/A
Würfelwurst,Renato Faccini,Klemens Franz,Franziskus Wittmann,N/A,N/A
Burger Joint,Christof Tisch,N/A,N/A,N/A,N/A
Fallen Angel,Terry Cheung,N/A,N/A,N/A,N/A
Suez '56: Anglo-French Intervention in Egypt,Eric R. Harvey,Brandon Pennington,N/A,N/A,N/A
Co-Mix,Matteo Cremona,Max Rambaldi,N/A,N/A,N/A
Duel Masters Trading Card Game,D-Suzuki,Dai,Dreamwave,Dustmoss,N/A
eBay Electronic Talking Auction Game,(Uncredited),N/A,N/A,N/A,N/A
Im Auftrag des Königs,Alexander Jung,N/A,N/A,N/A,N/A
Confrontation: The Age of the Rag'Narok,N/A,N/A,N/A,N/A,N/A
Big Dig,Nate Call,Katie Welch,N/A,N/A,N/A
Frontiers: Liberty or Death!,N/A,N/A,N/A,N/A,N/A
Risk: Plants vs. Zombies,N/A,N/A,N/A,N/A,N/A
A Call to Arms: Babylon 5 Space Combat,N/A,N/A,N/A,N/A,N/A
Legends of the Three Kingdoms,KayaK,N/A,N/A,N/A,N/A
Tannenberg and the Opening Battles in the East 1914,Redmond A. Simonsen,N/A,N/A,N/A,N/A
Munchkin Critical Role,Tyler Hostettler,Elena Muñoz,N/A,N/A,N/A
Drinking Fluxx,Derek Ring,N/A,N/A,N/A,N/A
Rest In Peace,Anne Heidsieck,N/A,N/A,N/A,N/A
"Warhammer 40,000 (Second Edition)",John Blanche,Wayne England,David Gallagher,Mark Gibbons,Jes Goodwin
Magic: The Gathering – Game Night,N/A,N/A,N/A,N/A,N/A
Starlink,Gaetan Noir,N/A,N/A,N/A,N/A
80 Days,Felix Wermke,N/A,N/A,N/A,N/A
Chicago Poker,Czarnè,N/A,N/A,N/A,N/A
"A Time for Trumpets: The Battle of the Bulge, December 1944",Steven C. Bradford,Rodger B. MacGowan,N/A,N/A,N/A
Faux Diamonds,Alex Colby,N/A,N/A,N/A,N/A
Flash 8,Sabrina Miramon,N/A,N/A,N/A,N/A
1313 Dead End Drive,Bill Concannon,N/A,N/A,N/A,N/A
The Order of Veiel,Coline Chausse,Shredderdima,N/A,N/A,N/A
Starry Night Sky,Nim Ben-Reuven,N/A,N/A,N/A,N/A
"8th Army: Operation Crusader – The Winter Battles for Tobruk, 1941","Paul Richard ""Rich"" Banner",David R. Deitrick,Chris Purcell,N/A,N/A
Cosmos,Tiago Sousa,N/A,N/A,N/A,N/A
Cranium,Gary Baseman,N/A,N/A,N/A,N/A
Boudicca: The Warrior Queen,Mark Mahaffey,N/A,N/A,N/A,N/A
Flapjacks & Sasquatches,Eric Knese,N/A,N/A,N/A,N/A
La Batalla de los Arapiles,Carmen Sánchez,N/A,N/A,N/A,N/A
"The Game of France, 1940: German Blitzkrieg in the West",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Asteroid,"Paul Richard ""Rich"" Banner",Michael F. Dooney,Richard Hentz,Naoyuki Kato,"William H. Keith, Jr."
Retreat to Darkmoor,Jacqui Davis,Scott Hartman,N/A,N/A,N/A
Strong Stuff!,Felix Scheinberger,N/A,N/A,N/A,N/A
Venture Forth,James Denton,N/A,N/A,N/A,N/A
T-Rex's Holiday,N/A,N/A,N/A,N/A,N/A
Sushi Go!: Spin Some for Dim Sum,N/A,N/A,N/A,N/A,N/A
Warlock,Jan Kartasan,N/A,N/A,N/A,N/A
Secrets of the Lost Station,Shane Braithwaite,Jim Samartino,N/A,N/A,N/A
Efemeris,"Manon ""Stripes"" Potier",N/A,N/A,N/A,N/A
The Drive on Metz (Second Edition),Alan Emrich,Ted Koller,Rodger B. MacGowan,Bob Ryer,N/A
The Chase of the Bismarck: Operation Rheinübung 1941,N/A,N/A,N/A,N/A,N/A
1347: De Nigrae Pestis Ludo,Daniela Giubellini,N/A,N/A,N/A,N/A
The Everdeck,N/A,N/A,N/A,N/A,N/A
MERCS,Keith Lowe,N/A,N/A,N/A,N/A
Vernissage,Franz Vohwinkel,N/A,N/A,N/A,N/A
Fire Team,Stephen Crane,Diane Malz,Kevin Wilkins,N/A,N/A
La Bérézina 1812,Pascal Da Silva,N/A,N/A,N/A,N/A
Neue Welten,Res Brandenberger,N/A,N/A,N/A,N/A
7 Summits,Megan Cheever,Kwanchai Moriya,Sean Seal,N/A,N/A
Avec Infini Regret,Pascal Da Silva,N/A,N/A,N/A,N/A
Grim Doom,Pedro Soto,N/A,N/A,N/A,N/A
Hex Hex Next,Curt Covert,N/A,N/A,N/A,N/A
Bug,N/A,N/A,N/A,N/A,N/A
That's a Question!,Sören Meding,Michaela Zaoralová,N/A,N/A,N/A
Godtear: The Borderlands Starter Set,N/A,N/A,N/A,N/A,N/A
Favoriten,Wolfgang Steinmeyer,N/A,N/A,N/A,N/A
Nanaki,Radosław Jaszczuk,N/A,N/A,N/A,N/A
Proud Monster Deluxe,Todd Davis,N/A,N/A,N/A,N/A
Atmosfear: The Harbingers,N/A,N/A,N/A,N/A,N/A
King of the Valley,David Cochard,N/A,N/A,N/A,N/A
"Beyond Normandy: The British Advance, 1944 – A Panzer Grenadier Game",N/A,N/A,N/A,N/A,N/A
Suspect Game,Dongjun Hwang,N/A,N/A,N/A,N/A
Ausbrecher AG,Heinz-Peter Fothen,N/A,N/A,N/A,N/A
Decision At Kasserine: Rommel's Last Chance,Ina Clausen,Rodger B. MacGowan,N/A,N/A,N/A
Devil's Run: Route 666,Dominik Kasprzycki,N/A,N/A,N/A,N/A
Thirty Years War Quad (Second Edition),David McElhannon,Beth Queman,N/A,N/A,N/A
Kamon,Tom Delahaye,N/A,N/A,N/A,N/A
The Powerpuff Girls: Villains at Large Game,N/A,N/A,N/A,N/A,N/A
The March of Progress,Klemens Franz,N/A,N/A,N/A,N/A
Freeze,Fréderic Bertrand,Nora Nowatzyk,Sebastian Wagner,N/A,N/A
The Big Idea,Stéphane Boutin,N/A,N/A,N/A,N/A
"Edelweiss: The Struggle in the Caucasus, 1942",Rick Barber,N/A,N/A,N/A,N/A
Gold Connection,N/A,N/A,N/A,N/A,N/A
Carreau,Gavin Birnbaum,N/A,N/A,N/A,N/A
Nations at War: Desert Heat,Marc von Martial,N/A,N/A,N/A,N/A
The Farming Game,N/A,N/A,N/A,N/A,N/A
Solitaire Caesar,José Ramón Faura,N/A,N/A,N/A,N/A
The Return of the Stainless Steel Rat,Redmond A. Simonsen,Timothy Truman,N/A,N/A,N/A
Color Brain: Disney Edition,N/A,N/A,N/A,N/A,N/A
The Red Dragon Inn: Allies – Spyke and Flower,Kennon James,Erin Wong,N/A,N/A,N/A
Mob Ties: The Board Game,David Ausloos,Nathan Isaac,John S. Jamtli,N/A,N/A
"The God Kings: Warfare at the Dawn of Civilization, 1500 – 1260BC",Timothy Schleif,N/A,N/A,N/A,N/A
Stargard Solstice,Stefan Ekström,N/A,N/A,N/A,N/A
Dragon Punch,Robin Keijzer,N/A,N/A,N/A,N/A
Picto Rush,N/A,N/A,N/A,N/A,N/A
Funkoverse Strategy Game: Alice in Wonderland 100,N/A,N/A,N/A,N/A,N/A
The Hobbit: An Unexpected Party,Dan Falconer,N/A,N/A,N/A,N/A
