Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Pocket Imperium,Brett J. Gilbert,Todd Sanders,N/A,N/A,N/A
Funkoverse Strategy Game: Jurassic Park 100,N/A,N/A,N/A,N/A,N/A
ARGH,Anne Heidsieck,N/A,N/A,N/A,N/A
Bushido,Vicente Sivera Catalá,Tyler Myatt,Malcolm Wope,N/A,N/A
Imperius,Chris Byer,N/A,N/A,N/A,N/A
Democracy under Siege,Luca Cammisa,N/A,N/A,N/A,N/A
Krazy Pix,N/A,N/A,N/A,N/A,N/A
Bowling Solitaire,N/A,N/A,N/A,N/A,N/A
Dingo's Dreams,Ryan Laukat,N/A,N/A,N/A,N/A
Six,Albertine Blass,Bernhard Kümmelmann,Ariel Laden,Karl Malepart,N/A
Muffin Time,Thomas Ridgewell,N/A,N/A,N/A,N/A
23,Oliver Freudenreich,N/A,N/A,N/A,N/A
Normandy: The Beginning of the End,Nicolás Eskubi,N/A,N/A,N/A,N/A
Gyges,(Uncredited),N/A,N/A,N/A,N/A
Pocket Ops,Josh Cappel,N/A,N/A,N/A,N/A
Three Days of Gettysburg (Third Edition),Rodger B. MacGowan,Mark Simonitch,The West Point Museum,N/A,N/A
Timeline: British History,Jérémie Fleury,N/A,N/A,N/A,N/A
Briscola,N/A,N/A,N/A,N/A,N/A
Dragon Strike,N/A,N/A,N/A,N/A,N/A
The Horus Heresy: Betrayal at Calth,N/A,N/A,N/A,N/A,N/A
A Fistful of Penguins,Mike Raabe,N/A,N/A,N/A,N/A
Cellar des Triplettes,Eckhard Freytag,Ming Li,N/A,N/A,N/A
Magnate,P. D. Magnus,N/A,N/A,N/A,N/A
Karvi,Ingram Schell,N/A,N/A,N/A,N/A
Elawa,Elsa Roman,N/A,N/A,N/A,N/A
ClipCut Parks,N/A,N/A,N/A,N/A,N/A
Silent Death: The Next Millennium Deluxe Edition,N/A,N/A,N/A,N/A,N/A
Conspiracy,N/A,N/A,N/A,N/A,N/A
The Ladybug's Costume Party,Peter-Paul Joopen,Barbara Kinzebach,Anne Pätzke,N/A,N/A
Alien vs Predator: The Hunt Begins (Second Edition),Michał Pawlaczyk,Mariusz Siergiejew,Darek Zabrocki,N/A,N/A
Eleusis,N/A,N/A,N/A,N/A,N/A
Order Overload: Cafe,Jun Sasaki,N/A,N/A,N/A,N/A
Caveman Curling,David Boniffacy,N/A,N/A,N/A,N/A
Cosmic Run: Rapid Fire,Sebastian Koziner,Lawrence van der Merwe,N/A,N/A,N/A
Brave Little Belgium,Amabel Holland,Ania B. Ziolkowska,N/A,N/A,N/A
Heroes of Normandie: Big Red One Edition,Olivier Derouetteau,Ruben Megido,Pixel Vengeur,Max Simoneau,Yann and Clem
Hand-to-Hand Wombat,Matthew Inman,N/A,N/A,N/A,N/A
Colonial Diplomacy,Kurt Miller,N/A,N/A,N/A,N/A
Mercurial,David Goh,Agus Setiawan,Thomas Tan,Jeannette Wang,N/A
GROWL,Angelina Chernyak,Rob Joseph,N/A,N/A,N/A
Way of the Samurai,N/A,N/A,N/A,N/A,N/A
Finito!,N/A,N/A,N/A,N/A,N/A
"Trump, Tricks, Game!",Oliver Freudenreich,別府さい (Sai Beppu),N/A,N/A,N/A
Sherlock,Oliver Freudenreich,N/A,N/A,N/A,N/A
One Card Dungeon,Marco Salogni,N/A,N/A,N/A,N/A
Ney vs. Wellington: The Battle of Quatre Bras,Redmond A. Simonsen,"Elizabeth Thompson, Lady Butler",N/A,N/A,N/A
Fire & Stone: Siege of Vienna 1683,Donal Hegarty,N/A,N/A,N/A,N/A
Decktective: Nightmare in the Mirror,Alberto Besi,N/A,N/A,N/A,N/A
Three Cheers for Master,Daniel Windfeld Schmidt,N/A,N/A,N/A,N/A
The Last Kingdom Board Game,Chad Hoverter,N/A,N/A,N/A,N/A
Neotopia,Tiago Lobo Pimentel,N/A,N/A,N/A,N/A
Footprints,Andrea Alemanno,N/A,N/A,N/A,N/A
Mythic Battles,Loïc Muzy,N/A,N/A,N/A,N/A
Händler der Karibik,Klemens Franz,N/A,N/A,N/A,N/A
Dorn,Jan Dřevíkovský,Jana Šouflová,Tomáš Zahradníček,N/A,N/A
TINYforming Mars,Michael Bevilacqua,Cheryl Leon Levy,N/A,N/A,N/A
RoadZters,N/A,N/A,N/A,N/A,N/A
Fighters of the Pacific,Alexandre Bonvalot,Antoine Schindler,N/A,N/A,N/A
Tutankhamun,Jacqui Davis,N/A,N/A,N/A,N/A
Titan Race,Jean-Baptiste Reynaud,N/A,N/A,N/A,N/A
Victory Roads,Christophe Gentil-Perret,Yves le Quellec,N/A,N/A,N/A
Yavalath,Néstor Romeral Andrés,N/A,N/A,N/A,N/A
Plata,Manu Palau,N/A,N/A,N/A,N/A
Wizards Wanted,Jean-Baptiste Reynaud,N/A,N/A,N/A,N/A
This Guilty Land,Cole Wehrle,N/A,N/A,N/A,N/A
Piratoons,Olivier Bogarts,Nina Clauzel,Amandine Flahaut,Antoine Petit,N/A
Persian Gulf: Battle for the Middle East,"Paul Richard ""Rich"" Banner","William H. Keith, Jr.",N/A,N/A,N/A
Dark Rituals: Malleus Maleficarum,Filippo Chirico,Alexei Popovici,N/A,N/A,N/A
Pampas Railroads,N/A,N/A,N/A,N/A,N/A
Cobras,Jeff Brown (II),Keith Pishnery,N/A,N/A,N/A
Hack Trick,N/A,N/A,N/A,N/A,N/A
Titania,Michael Menzel,N/A,N/A,N/A,N/A
Zombie Plague,Ryan Howe,Skott Kilander,Kwanchai Moriya,N/A,N/A
RWBY: Combat Ready,N/A,N/A,N/A,N/A,N/A
Zombie Kittens,Matthew Inman,Elan Lee,Shane Small,N/A,N/A
"Red Star Rising: The War in Russia, 1941-1944",Nicolás Eskubi,Mark Mahaffey,N/A,N/A,N/A
Château Aventure,Miguel Coimbra,Xavier Collette,Maëva da Silva,Christine Deschamps,N/A
Long Live the Queen,Anthony Cournoyer,N/A,N/A,N/A,N/A
1655: Habemus Papam,Katharina Kubisch,N/A,N/A,N/A,N/A
Teen Titans GO! Deck-Building Game,Robb Mommaerts,N/A,N/A,N/A,N/A
Brigade Fire and Fury: Wargaming the Civil War with Miniatures,N/A,N/A,N/A,N/A,N/A
Kharnage,Sylvain Aublin,Gaël Denhard,Olivier Derouetteau,N/A,N/A
Jurassic Parts,Andrew Bosley,Crimzon Studio,Matt Paquette & Co.,N/A,N/A
Millions of Dollars,Cari,N/A,N/A,N/A,N/A
Rail Pass,Michael Christopher,Andrew White,N/A,N/A,N/A
Far Away,Jake Breish,N/A,N/A,N/A,N/A
Agamemnon,José Daniel Cabrera Peña,Rocío Espín Piñar,N/A,N/A,N/A
"Plotters, Inc.",Hailey Ha Jung,Makiko Kodama,別府さい (Sai Beppu),N/A,N/A
Oware,Mariela Arratia,N/A,N/A,N/A,N/A
1825 Unit 3,N/A,N/A,N/A,N/A,N/A
The Lord of the Rings: Journey to Mordor,Suzanne Helmigh (I),Jon Hodgson,Ted Nasmith,N/A,N/A
Bomber Command: The Night Raids,Lee Brimmicombe-Wood,Rodger B. MacGowan,Ian Wedge,N/A,N/A
Liguria,Harald Lieske,N/A,N/A,N/A,N/A
Rhodes,Pieter Boots,Julien Delval,N/A,N/A,N/A
Zoo-ography,Marc Hampson,N/A,N/A,N/A,N/A
Lifeform,Víctor Pérez Corbella,Chechu Nieto,Nicoleta Stavarache,Jarosław Wajs,N/A
Malta Besieged: 1940-1942,Tim Allen,N/A,N/A,N/A,N/A
Tulipmania 1637,Charlie Paull,N/A,N/A,N/A,N/A
Lucky's Misadventures: Episode 42 – Lost in Oddtopia,Michael D. Clark,Abigail Larson,Peter Wocken,N/A,N/A
Princess Jing,Xavier Gueniffey Durin,N/A,N/A,N/A,N/A
Max,Zofia Burkowska,Jim Deacove,N/A,N/A,N/A
Dawn Patrol: Role Playing Game of WW I Air Combat,R. Anderson,Mike Hagel,Darlene Pekul,Harry Quinn,Stephen Sullivan
Day Night Z,David Benzal,Jose David Lanza Cebrian,Israel Pato,David Prieto,Daniel Jiménez Villalba
BANG!: The Walking Dead,N/A,N/A,N/A,N/A,N/A
"Thunder in the Ozarks: Battle for Pea Ridge, March 1862",Rick Barber,N/A,N/A,N/A,N/A
Penny Papers Adventures: The Temple of Apikhabou,Géraud Soulié,N/A,N/A,N/A,N/A
DOG Royal,N/A,N/A,N/A,N/A,N/A
Ideology: The War of Ideas,Andrew Parks,Jim Parks,C. James Parks,N/A,N/A
Creationary,N/A,N/A,N/A,N/A,N/A
Terrace,N/A,N/A,N/A,N/A,N/A
Ninja Versus Ninja,John Kovalic,Cathleen Quinn-Kinney,N/A,N/A,N/A
Von Manstein's Backhand Blow,Rodger B. MacGowan,Mark Simonitch,N/A,N/A,N/A
Escape Room in a Box: Flashback,N/A,N/A,N/A,N/A,N/A
Dungeon of Mandom VIII,Hisanori Hiraoka,Jun Sasaki,N/A,N/A,N/A
Catacombs Conquest,Kwanchai Moriya,N/A,N/A,N/A,N/A
Battle Hymn Vol. 1: Gettysburg and Pea Ridge,Antonio Pinar,Robert Shields,N/A,N/A,N/A
Monuments: Wonders of Antiquity,Harald Lieske,N/A,N/A,N/A,N/A
Star Scrappers: Cave-in,"Mateusz ""Draegg"" Stanisławski",Łukasz Witusiński,N/A,N/A,N/A
Voyage of the B.S.M. Pandora,John H. Butterfield,Jerzy Kurczak,Redmond A. Simonsen,N/A,N/A
Star Trek Customizable Card Game,Dan Burns,N/A,N/A,N/A,N/A
Delicious,Clémentine Campardou,N/A,N/A,N/A,N/A
Dice Kingdoms of Valeria,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Final Fantasy Trading Card Game,Yoshitaka Amano,Tetsuya Nomura,N/A,N/A,N/A
Funkoverse Strategy Game: Golden Girls 100,N/A,N/A,N/A,N/A,N/A
Squaring Circleville,Harald Lieske,N/A,N/A,N/A,N/A
Santa Cruz 1797,Iván Cáceres,N/A,N/A,N/A,N/A
1865: Sardinia,Cory Williamson,N/A,N/A,N/A,N/A
Pitch,N/A,N/A,N/A,N/A,N/A
Stargrave: Science Fiction Wargames in the Ravaged Galaxy,Helge C. Balzer,Michele Giorgi,Sam Lamont,Paolo Puggioni,N/A
Canvas Eagles: War in the Skies 1914 - 1918,N/A,N/A,N/A,N/A,N/A
Mutant Crops,Rocío Ogñenovich,N/A,N/A,N/A,N/A
Word Slam Family,N/A,N/A,N/A,N/A,N/A
Rack-O,(Uncredited),N/A,N/A,N/A,N/A
Counter Attack,Rachel Codd,N/A,N/A,N/A,N/A
Tsuro: Phoenix Rising,Andrew Hepworth,N/A,N/A,N/A,N/A
Gulf Strike,Ted Koller,James Talbot,N/A,N/A,N/A
ハーベスト (Harvest),Osamu Inoue (井上磨),N/A,N/A,N/A,N/A
Briefcase,Antonis Papantoniou,N/A,N/A,N/A,N/A
ito,326,N/A,N/A,N/A,N/A
Samara,Philip Kustov,Josh T. McDowell,N/A,N/A,N/A
Brandywine,Rodger B. MacGowan,N/A,N/A,N/A,N/A
Klondike Rush,Ryan Laukat,N/A,N/A,N/A,N/A
"Barbarossa: Army Group North, 1941",Rodger B. MacGowan,Mark Simonitch,N/A,N/A,N/A
Lost Legacy: Fourth Chronicle – The Werewolf & Undying Heart,Diego Gisbert Llorens,N/A,N/A,N/A,N/A
Escape Room: The Game – Virtual Reality,N/A,N/A,N/A,N/A,N/A
Good Puppers,Cari Corene,N/A,N/A,N/A,N/A
Murder Mystery Party Case Files: Death in Antarctica,Chris Lattner,Frederico Melloni,Yann Valéani,N/A,N/A
"Warhammer 40,000 (Seventh Edition)",N/A,N/A,N/A,N/A,N/A
Nyctophobia,Peter Wocken,N/A,N/A,N/A,N/A
Al Cabohne,Björn Pertoft,N/A,N/A,N/A,N/A
Fire!,Harald Lieske,N/A,N/A,N/A,N/A
Galaxy: The Dark Ages,Rodger B. MacGowan,Kurt Miller,Mark Simonitch,N/A,N/A
Smolensk: Barbarossa Derailed,Nicolás Eskubi,Dean Essig,N/A,N/A,N/A
Lindisfarne,ann&seb,N/A,N/A,N/A,N/A
Potion-Making: Practice,N/A,N/A,N/A,N/A,N/A
Lift Off! Get me off this Planet!,Nichole Kelley,N/A,N/A,N/A,N/A
Five Cucumbers,Harald Lieske,N/A,N/A,N/A,N/A
Timber Tom,Marco Bing,N/A,N/A,N/A,N/A
Dune: The Dice Game,Heiko Günther,N/A,N/A,N/A,N/A
Cuzco,Marek Bláha,Klemens Franz,N/A,N/A,N/A
ELO Darkness,Fernando Armentano,N/A,N/A,N/A,N/A
Neta-Tanka,Quentin Regnes,N/A,N/A,N/A,N/A
Waters of Nereus,Beth Sobel,N/A,N/A,N/A,N/A
To the Last Man! The Great War in the West,Christophe Sancy,Arnauld Della Siega,N/A,N/A,N/A
HINT,Jonas Resting-Jeppesen,N/A,N/A,N/A,N/A
Flashback: Zombie Kidz,Laure de Chateaubourg,Jennifer Mati,Michel Verdú,N/A,N/A
Age of Dirt: A Game of Uncivilization,Klemens Franz,N/A,N/A,N/A,N/A
"Here, Kitty, Kitty!",Tony Steele,N/A,N/A,N/A,N/A
Almost Innocent,Satoshi Matsuura,N/A,N/A,N/A,N/A
Heroes of Stalingrad,Alexandre Bonvalot,Olivier Derouetteau,N/A,N/A,N/A
Space Invaders,N/A,N/A,N/A,N/A,N/A
18GA,N/A,N/A,N/A,N/A,N/A
Dwar7s Winter,Luís Brueh,N/A,N/A,N/A,N/A
Zoo Break,Thomas James,N/A,N/A,N/A,N/A
Pilgrim,Harald Lieske,N/A,N/A,N/A,N/A
Modern Naval Battles,Rodger B. MacGowan,N/A,N/A,N/A,N/A
La Marche du Crabe,Arthur de Pins,N/A,N/A,N/A,N/A
Dice Manor,Damien Mammoliti,N/A,N/A,N/A,N/A
Rolling Japan,Ryo Nyamo,N/A,N/A,N/A,N/A
Witch Trial,Charles Dana Gibson,N/A,N/A,N/A,N/A
Blazon,Ian O'Toole,N/A,N/A,N/A,N/A
Plantopia: The Card Game,Ryu Ho,N/A,N/A,N/A,N/A
Fleet Commander: 1 – Ignition,Antoine Bergerat,Antoine Schindler,N/A,N/A,N/A
Имаджинариум (Imaginarium),Liza Chuguevskaya,Fil Dunskiy,Viktor Eredel,Dmitriy Korotchenko,N/A
Savannah Tails,Judith Lamont,Annette Nora Kara,N/A,N/A,N/A
One Zero One,N/A,N/A,N/A,N/A,N/A
Napoleon's Last Gamble: Battles of the Hundred Days,Knut Grünitz,Robert Alexander Hillingford,Charles Kibler,Carl Röchling,Robert Tunstall
Reign of Witches,Amabel Holland,N/A,N/A,N/A,N/A
Robot Turtles,N/A,N/A,N/A,N/A,N/A
Between Two Cities Essential Edition,Laura Bevon,Agnieszka Dabrowiecka,Ossi Hiekkala,Beth Sobel,N/A
Ur: 1830 BC,Herman Haverkort,Tamara Jannink,N/A,N/A,N/A
Kameloot,Ingenious Studios,N/A,N/A,N/A,N/A
Clue: Discover the Secrets,N/A,N/A,N/A,N/A,N/A
Sternenhimmel,Thomas Kley,N/A,N/A,N/A,N/A
X-Bugs,Marco Alfaroli,Riccardo Alfaroli,Cédric Baer,Fabio Maiorana,Christophe Swal
New Salem,Andrea Olgiati,N/A,N/A,N/A,N/A
Lemminge: Wer Springt Zuerst?,Loïc Billiau,N/A,N/A,N/A,N/A
Totensonntag,Olivier Revenu,Marc von Martial,N/A,N/A,N/A
Codinca,Leonard Boyd,N/A,N/A,N/A,N/A
Futuropia,Harald Lieske,N/A,N/A,N/A,N/A
Longboard,Tristam Rossin,N/A,N/A,N/A,N/A
Master of the Galaxy,Anton Kvasovarov,N/A,N/A,N/A,N/A
On Tour: Paris and New York,Gwen Keraval,N/A,N/A,N/A,N/A
Anno 1701: Das Brettspiel,Michaela Kienle,Related Design,N/A,N/A,N/A
Once Upon a Castle,Sylvain Aublin,N/A,N/A,N/A,N/A
BITS,Monika Gohl,Walter Pepperle,N/A,N/A,N/A
Epic Spell Wars of the Battle Wizards: Panic at the Pleasure Palace,RS Bixby,N/A,N/A,N/A,N/A
Dungeons & Dragons: Adventure Begins,Henning Ludvigsen,Benjamin Raynal,N/A,N/A,N/A
Cavemen: The Quest for Fire,Claus Stephan,Mirko Suzuki,N/A,N/A,N/A
Subtext,N/A,N/A,N/A,N/A,N/A
DiceWar: Light of Dragons,Malte J. Zirbel,N/A,N/A,N/A,N/A
Sicily: Triumph and Folly,Dean Essig,David Pentland,N/A,N/A,N/A
Target Arnhem: Across 6 Bridges,Nicolás Eskubi,N/A,N/A,N/A,N/A
ONUS! Traianus,Paco Arenas,Matias Cazorla,Luis Álvaro Hernández,N/A,N/A
Funkoverse Strategy Game: Jurassic Park 101,N/A,N/A,N/A,N/A,N/A
Kim-Joy's Magic Bakery,Linda van den Berg,N/A,N/A,N/A,N/A
Full Throttle!,"Lars-Arne ""Maura"" Kalusky",N/A,N/A,N/A,N/A
Granada: Last Stand of the Moors – 1482-1492,Iván Cáceres,N/A,N/A,N/A,N/A
