Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Baggage Claim,Gabriela Silveira,Thomas Weiss,N/A,N/A,N/A
Nibelungen,N/A,N/A,N/A,N/A,N/A
Hungry Little Demons,Hunter Jones,N/A,N/A,N/A,N/A
UNO: Disney,N/A,N/A,N/A,N/A,N/A
Wetland,Pablo Bella,N/A,N/A,N/A,N/A
Arena of Death: Heroic Combat in the Fantasy World of DragonQuest,Joe Jusko,Redmond A. Simonsen,N/A,N/A,N/A
The Chain Game,John Kovalic,Cathleen Quinn-Kinney,N/A,N/A,N/A
The Game of Sniglets,N/A,N/A,N/A,N/A,N/A
Drago Mago,(Uncredited),N/A,N/A,N/A,N/A
Molecular: The Strategic Chemistry Tile Game,N/A,N/A,N/A,N/A,N/A
The Worst Game Ever,Neal von Flue,N/A,N/A,N/A,N/A
Cyberpunk: The Collectible Card Game,Santiago Iborra,N/A,N/A,N/A,N/A
Farkle Frenzy,N/A,N/A,N/A,N/A,N/A
Monster Match,Andreas Härlin,Joachim Krause,N/A,N/A,N/A
1984: Animal Farm,Igor Myszkiewicz,N/A,N/A,N/A,N/A
The Squirrel Game,Wolfgang de Haèn,N/A,N/A,N/A,N/A
Mess Machine,Andre Garcia,N/A,N/A,N/A,N/A
Contack,N/A,N/A,N/A,N/A,N/A
Rumble in the Jungle,N/A,N/A,N/A,N/A,N/A
100!,Dennis Lohausen,N/A,N/A,N/A,N/A
War! Age of Imperialism,Paul Niemeyer,N/A,N/A,N/A,N/A
Die freche Sprech-Hexe,Walter Pepperle,Gabriela Silveira,N/A,N/A,N/A
Touch and Go,N/A,N/A,N/A,N/A,N/A
Dungeon Hustle,Aaron Boyd,Brigette Indelicato,N/A,N/A,N/A
Monopoly: Rivals Edition,N/A,N/A,N/A,N/A,N/A
Celtyckie Miecze,N/A,N/A,N/A,N/A,N/A
Tumball,N/A,N/A,N/A,N/A,N/A
Monopoly: United States Navy,N/A,N/A,N/A,N/A,N/A
Monopoly: Major League Baseball,N/A,N/A,N/A,N/A,N/A
Boxers or Briefs?,N/A,N/A,N/A,N/A,N/A
Travel Buff,N/A,N/A,N/A,N/A,N/A
Diskwars: Legend of the Five Rings,Rob Alexander,Eric David Anderson,Daren Bader,Theodor Black,N/A
Serendipity,Johann Rüttinger,N/A,N/A,N/A,N/A
Numble,N/A,N/A,N/A,N/A,N/A
Skip-Bo,N/A,N/A,N/A,N/A,N/A
Hogger Logger,Christian Jang,N/A,N/A,N/A,N/A
Missionary: Impossible,Guy Francis,N/A,N/A,N/A,N/A
Twelve Caesars,N/A,N/A,N/A,N/A,N/A
BrainBox: The World,N/A,N/A,N/A,N/A,N/A
Banana Party,N/A,N/A,N/A,N/A,N/A
Urbis,Maxim Maximenko,N/A,N/A,N/A,N/A
Pick A Dilly,Christof Tisch,N/A,N/A,N/A,N/A
Monopoly: The Beatles Collector's Edition,N/A,N/A,N/A,N/A,N/A
Ship of Treasures,N/A,N/A,N/A,N/A,N/A
Sinister Six,Christopher Ables,Mike Bisogno,Geizi Guevara,N/A,N/A
Fraggle Rock,N/A,N/A,N/A,N/A,N/A
Cows Can't Dance (But They Like to Be Asked!),Travis Foster,S. D. Schindler,N/A,N/A,N/A
Safari Round Up,(Uncredited),N/A,N/A,N/A,N/A
Taboo Junior,N/A,N/A,N/A,N/A,N/A
Monopoly: The Lord of the Rings Collectors Edition,N/A,N/A,N/A,N/A,N/A
Obscura Tempora,Valeria De Caterini,N/A,N/A,N/A,N/A
Easy School,N/A,N/A,N/A,N/A,N/A
Celestial Rainbows,Aurora,N/A,N/A,N/A,N/A
Bag-O-Loot,N/A,N/A,N/A,N/A,N/A
‘Tis the Season: Christmas Trivia,N/A,N/A,N/A,N/A,N/A
Altamira,N/A,N/A,N/A,N/A,N/A
Le Marché de Samarkand,Loïc Billiau,N/A,N/A,N/A,N/A
Dwarves in Trouble,Rafał Szłapa,N/A,N/A,N/A,N/A
Lübeck,N/A,N/A,N/A,N/A,N/A
Värsta språket,Bildgården AB,N/A,N/A,N/A,N/A
Skibe,Christian Fiore,N/A,N/A,N/A,N/A
Detective Rummy,N/A,N/A,N/A,N/A,N/A
Agent Doppelnull,Tomasz Larek,Thies Schwarz,N/A,N/A,N/A
Hacker,N/A,N/A,N/A,N/A,N/A
Murder Mystery Mansion,N/A,N/A,N/A,N/A,N/A
Pants on Fire!,Scott Fleenor,Jennifer Vargas,N/A,N/A,N/A
Upturn,N/A,N/A,N/A,N/A,N/A
Disorder,N/A,N/A,N/A,N/A,N/A
Memo Street,Walter Pepperle,N/A,N/A,N/A,N/A
The White Unicorn,N/A,N/A,N/A,N/A,N/A
Мафия,N/A,N/A,N/A,N/A,N/A
Carrera de Mente,Pablo Bernasconi,Pablo Gamba,Lisandro Poncielli,N/A,N/A
Automobile für die Welt,N/A,N/A,N/A,N/A,N/A
Trivial Pursuit: Family,N/A,N/A,N/A,N/A,N/A
Rondo,N/A,N/A,N/A,N/A,N/A
Rapido,N/A,N/A,N/A,N/A,N/A
Nodwick: The Card Game,Aaron Williams,N/A,N/A,N/A,N/A
Spooky Castle,Daniel Döbner,N/A,N/A,N/A,N/A
Poo: The Card Game,Brett Bean,Mike Vaillancourt,N/A,N/A,N/A
Best of British,N/A,N/A,N/A,N/A,N/A
Blitzed!,Oliver Freudenreich,N/A,N/A,N/A,N/A
Diary of a Wimpy Kid: Zoo-Wee Mama Card Game,Jeff Kinney,N/A,N/A,N/A,N/A
1 vs. 100 Board Game,N/A,N/A,N/A,N/A,N/A
Tumbling Tower: Rainbow!,N/A,N/A,N/A,N/A,N/A
Doodle Jump,N/A,N/A,N/A,N/A,N/A
Bounty,N/A,N/A,N/A,N/A,N/A
Sixth Fleet: US/Soviet Naval Operations in the Mediterranean in the 1970's,N/A,N/A,N/A,N/A,N/A
Coco Capitano,Zofia Burkowska,Stefanie Reich,N/A,N/A,N/A
Ballons,Oliver Freudenreich,Bridget Starr Taylor,N/A,N/A,N/A
Legitimacy,Chuck Whelon,N/A,N/A,N/A,N/A
Pyramid,N/A,N/A,N/A,N/A,N/A
Monopolino,(Uncredited),N/A,N/A,N/A,N/A
Müller & Sohn,Matthias Wittig,N/A,N/A,N/A,N/A
Food Chain,Raimo Koppel,Gints Rudzītis,N/A,N/A,N/A
Scene it? Jr.,N/A,N/A,N/A,N/A,N/A
CSI: Senses,N/A,N/A,N/A,N/A,N/A
kNOW!,N/A,N/A,N/A,N/A,N/A
Calamity!,N/A,N/A,N/A,N/A,N/A
Foggle,N/A,N/A,N/A,N/A,N/A
Lao Pengh,Jürgen Martens,N/A,N/A,N/A,N/A
Space Base Mutiny,N/A,N/A,N/A,N/A,N/A
Balancing Aliens,N/A,N/A,N/A,N/A,N/A
Monopoly Hotels,N/A,N/A,N/A,N/A,N/A
Dodoresque,N/A,N/A,N/A,N/A,N/A
Panda Monium,Hajo Bücken,Dave Clegg,Oliver Freudenreich,Wesly Gibs,Johannes Saurer
Falklands Showdown: The 1982 Anglo-Argentine War,Larry Hoffman,Sawshun Yamagushi,Joe Youst,N/A,N/A
Battlecards: World Conflict – Western European Campaign – Starter Set,N/A,N/A,N/A,N/A,N/A
Machina,Adam Hammudeh,N/A,N/A,N/A,N/A
Picture Show,N/A,N/A,N/A,N/A,N/A
RÖK,N/A,N/A,N/A,N/A,N/A
The Game of Life: Indiana Jones,N/A,N/A,N/A,N/A,N/A
Gildia,Krzysztof Matusik,N/A,N/A,N/A,N/A
Expedition: Congo River 1884,Alexandre Roche,N/A,N/A,N/A,N/A
Penguin Brawl: Heroes of Pentarctica,Charlie Campbell,N/A,N/A,N/A,N/A
Grill Party,Michael Menzel,N/A,N/A,N/A,N/A
We Detectives,N/A,N/A,N/A,N/A,N/A
Quest Cards,N/A,N/A,N/A,N/A,N/A
Prima Ballerina,Jacqueline Urban,N/A,N/A,N/A,N/A
QuickWits,N/A,N/A,N/A,N/A,N/A
Conspiracy Theory Trivia Board Game,Stephen Barnes,N/A,N/A,N/A,N/A
Build-A-Burger,N/A,N/A,N/A,N/A,N/A
Chicago,J. C. Sohier,N/A,N/A,N/A,N/A
Crazy Bullets,N/A,N/A,N/A,N/A,N/A
Quad-Ominos,N/A,N/A,N/A,N/A,N/A
Rumplestiltskin!,N/A,N/A,N/A,N/A,N/A
Stranger Things: Attack of the Mind Flayer,(Uncredited),N/A,N/A,N/A,N/A
Firefly: Fistful of Credits,David J. Coffey,Frances Faulder,Simon Gough,Paul Hanley,N/A
Joomba!,Igor Polouchine,N/A,N/A,N/A,N/A
König der Maulwürfel,Claus Stephan,N/A,N/A,N/A,N/A
Sopio,Alex Day,Danny Hooper,N/A,N/A,N/A
Lügenbeutel,Markus Wagner,N/A,N/A,N/A,N/A
Destroy BCN!,Siscu Bellido,N/A,N/A,N/A,N/A
On Top,Sensit Communication GmbH,N/A,N/A,N/A,N/A
Barons' War,Terry Leeds,N/A,N/A,N/A,N/A
Cranium Zooreka!,N/A,N/A,N/A,N/A,N/A
Risk: Battlefield Rogue,N/A,N/A,N/A,N/A,N/A
Pirate's Treasure,N/A,N/A,N/A,N/A,N/A
Let's Feed The Very Hungry Caterpillar Game,Eric Carle,N/A,N/A,N/A,N/A
Eye of Horus,N/A,N/A,N/A,N/A,N/A
East Wind Rain: The War in the Pacific 1941-1945,Jan French Johns,Kevin Zucker,N/A,N/A,N/A
Chameleon,N/A,N/A,N/A,N/A,N/A
Santa Timea,Dennis Lohausen,N/A,N/A,N/A,N/A
Pictionary Junior,N/A,N/A,N/A,N/A,N/A
Monopoly: Crazy Cash,(Uncredited),N/A,N/A,N/A,N/A
Fight City,Brian Snoddy,N/A,N/A,N/A,N/A
Trivial Pursuit: Volume 6,N/A,N/A,N/A,N/A,N/A
Cro-Magnon,Bluguy,Loops,Sébastien Lopez,N/A,N/A
Saqqara,Matthias Catrein,N/A,N/A,N/A,N/A
Mister Diamond,Argos,N/A,N/A,N/A,N/A
Ulanga,Amelia Sales,N/A,N/A,N/A,N/A
Edge City,N/A,N/A,N/A,N/A,N/A
Fantasía S.A.,Michael S. Miller,N/A,N/A,N/A,N/A
Sheep Boom Bah,Alisha Volkman,N/A,N/A,N/A,N/A
"Trivial Pursuit: TV Edition – 4,800 Questions and Answers",(Uncredited),N/A,N/A,N/A,N/A
Switch: Secrets of the Temple,N/A,N/A,N/A,N/A,N/A
4-mation,N/A,N/A,N/A,N/A,N/A
Zombie Ninja Pirates,Neko Pilarcik,N/A,N/A,N/A,N/A
Dudab,Gracza Balázs,N/A,N/A,N/A,N/A
CardChess,Jeff Widderich,N/A,N/A,N/A,N/A
UNO: Spider-Man,N/A,N/A,N/A,N/A,N/A
Super Slow Sloths,N/A,N/A,N/A,N/A,N/A
Dimension Demons,Trace Hallowell,Pat Hidy,N/A,N/A,N/A
Space Poo: The Card Game,N/A,N/A,N/A,N/A,N/A
Monopoly: Simpsons Treehouse of Horror,Matt Groening,N/A,N/A,N/A,N/A
Zoo Food,Kinetic,Katharina Siegers,N/A,N/A,N/A
Panicozoo,Arnaud Quere,N/A,N/A,N/A,N/A
Bioviva,N/A,N/A,N/A,N/A,N/A
aBRIDGEd,John Kovalic,N/A,N/A,N/A,N/A
Jurassic Park: Dinosaur Escape Card Game,N/A,N/A,N/A,N/A,N/A
Gute Freunde,N/A,N/A,N/A,N/A,N/A
Hollywood Squares,N/A,N/A,N/A,N/A,N/A
Skulk,N/A,N/A,N/A,N/A,N/A
Golden Deuce,Design Edge,N/A,N/A,N/A,N/A
Peasant Buffet,Jeremy Raab,N/A,N/A,N/A,N/A
Among Us,Mirco Paganessi,N/A,N/A,N/A,N/A
Galactiquest,Tatiana Quigley,N/A,N/A,N/A,N/A
Touché,(Uncredited),N/A,N/A,N/A,N/A
Coco Crazy,Tom Espen,Bernhard Förth,IDL,Chris Mitchell (I),Michel Verdú
I Dissent,N/A,N/A,N/A,N/A,N/A
Rocket Game,N/A,N/A,N/A,N/A,N/A
Danse Macabre,Asko Künnap,N/A,N/A,N/A,N/A
Misantropia,"Davide ""Daw"" Berardi",Giulia D'Urso,N/A,N/A,N/A
Lang lebe der König!,Franz Vohwinkel,N/A,N/A,N/A,N/A
Dragon Stripes,Wanjin Gill,N/A,N/A,N/A,N/A
The Nightmare Before Christmas: Making Christmas,N/A,N/A,N/A,N/A,N/A
UNO: Emoji,N/A,N/A,N/A,N/A,N/A
Sagarian,N/A,N/A,N/A,N/A,N/A
Escape Advent Calendar: The Sunken Submarine,Nora Nowatzyk,N/A,N/A,N/A,N/A
Zacrobates,Maciej Szymanowicz,N/A,N/A,N/A,N/A
Out of the Woods,N/A,N/A,N/A,N/A,N/A
Letra-Mix,N/A,N/A,N/A,N/A,N/A
Liar Liar,Allison Carmichael,N/A,N/A,N/A,N/A
Blackrock City,Tony Rochon,N/A,N/A,N/A,N/A
Valiant Universe: The Deckbuilding Game,Ray Arrastia,Al Barrionuevo,Ed Benes,Diego Bernard,N/A
Zener,N/A,N/A,N/A,N/A,N/A
Soccerama,N/A,N/A,N/A,N/A,N/A
Star Quest,Larry Catalano,N/A,N/A,N/A,N/A
Dread Draw,Allen Douglas,Michele Giorgi,Crystal Graziano,Kez Laczin,N/A
Mikado Magnetico,N/A,N/A,N/A,N/A,N/A
Summer Camp,N/A,N/A,N/A,N/A,N/A
Phlounder,(Uncredited),N/A,N/A,N/A,N/A
Nino Delfino,Dynamo Limited,N/A,N/A,N/A,N/A
The World Needs a Jetpack Unicorn,Melvin de Voor,N/A,N/A,N/A,N/A
White Elephant,Brian Kelley,N/A,N/A,N/A,N/A
Blindes Huhn,Design/Main,N/A,N/A,N/A,N/A
Medievalia,Alberto Bontempi,Andrea Cuneo,Paula Simonetti,N/A,N/A
Sting,N/A,N/A,N/A,N/A,N/A
Pictionary Card Game,N/A,N/A,N/A,N/A,N/A
Arne Total,N/A,N/A,N/A,N/A,N/A
1944: Second Front – From D-Day to Victory in the West,Leslie Freeland,Larry Hoffman,Stella Rhodes,N/A,N/A
Nibble Nibble,N/A,N/A,N/A,N/A,N/A
Berzerk,N/A,N/A,N/A,N/A,N/A
Deluxe Weed!,N/A,N/A,N/A,N/A,N/A
Heroes of Graxia,Kerem Beyit,Gary Cox,N/A,N/A,N/A
UNO: SpongeBob SquarePants,Stephen Hillenburg,N/A,N/A,N/A,N/A
Spider Wars,N/A,N/A,N/A,N/A,N/A
Find the Pickle,Stephan E. Brown,Charlie Campbell,N/A,N/A,N/A
Sneaks,Alvin Madden,N/A,N/A,N/A,N/A
Squelch!,N/A,N/A,N/A,N/A,N/A
In Love,Monsieur Z,N/A,N/A,N/A,N/A
Wereldsteden,Geoffrey Cramm,N/A,N/A,N/A,N/A
Malta Convoy: Operation Pedestal,Mike Marinos,N/A,N/A,N/A,N/A
Bamboozle,N/A,N/A,N/A,N/A,N/A
Snifty Snakes,N/A,N/A,N/A,N/A,N/A
Jumping Jack,(Uncredited),N/A,N/A,N/A,N/A
Bag of Butts,Matthias Mödl,N/A,N/A,N/A,N/A
Whot,Ime Etim,N/A,N/A,N/A,N/A
Labyrinth Treasure Hunt,Joachim Krause,N/A,N/A,N/A,N/A
Whosit?,N/A,N/A,N/A,N/A,N/A
Monopoly: Star Trek Continuum Edition,N/A,N/A,N/A,N/A,N/A
Heroes and Tricks,Dustin Foust,N/A,N/A,N/A,N/A
Shelby's Snack Shack Game,N/A,N/A,N/A,N/A,N/A
Color Smash,N/A,N/A,N/A,N/A,N/A
Crossed Wires,H.P. Hoff,Gerhard Schmid,N/A,N/A,N/A
Machina II: Przeładowanie,Adam Hammudeh,Michał Oracz,N/A,N/A,N/A
Color-A-Do,Wietske de Blauw,N/A,N/A,N/A,N/A
Mother Sheep,Randy Martinez,N/A,N/A,N/A,N/A
Race,N/A,N/A,N/A,N/A,N/A
Railroader,N/A,N/A,N/A,N/A,N/A
Operation: Kindergarten,Kwanchai Moriya,Todd Sanders,N/A,N/A,N/A
Susume!! Kaizoku-san,N/A,N/A,N/A,N/A,N/A
Pirate King,Cliff Cramp,N/A,N/A,N/A,N/A
Game for Fame,N/A,N/A,N/A,N/A,N/A
Frik,N/A,N/A,N/A,N/A,N/A
Ninja Wars,N/A,N/A,N/A,N/A,N/A
RSVP: Vertical Crossword Game,N/A,N/A,N/A,N/A,N/A
Age of Soccer,Giorgio De Michele,Charlie Griak,Shane Nitzsche,Clare Shields,N/A
Hexxagon,N/A,N/A,N/A,N/A,N/A
Stop & Go,Kees Kelfkens,N/A,N/A,N/A,N/A
The Great Snowball Battle,Jason Snape,N/A,N/A,N/A,N/A
Stadt - Land - Fluss,Christian Dekelver,Michael Menzel,N/A,N/A,N/A
ANTIFA: Le Jeu,N/A,N/A,N/A,N/A,N/A
Murphy,N/A,N/A,N/A,N/A,N/A
Siege,N/A,N/A,N/A,N/A,N/A
Pony Express,N/A,N/A,N/A,N/A,N/A
Die Weinhändler,Marcel-André Casasola Merkle,N/A,N/A,N/A,N/A
Mondo: Der rasante Legespaß,Oliver Freudenreich,N/A,N/A,N/A,N/A
Fractal,N/A,N/A,N/A,N/A,N/A
Frontier: The Card Game,Ellen Warning,N/A,N/A,N/A,N/A
Party & Co: Junior,N/A,N/A,N/A,N/A,N/A
Star Wars Miniatures: Starship Battles,Mark Goetz,Paul Hebron,N/A,N/A,N/A
Magical Maze,N/A,N/A,N/A,N/A,N/A
Pergamemnon,Matthias Catrein,N/A,N/A,N/A,N/A
BRIDG-IT,N/A,N/A,N/A,N/A,N/A
Monopoly: The Walking Dead – Survival Edition,(Uncredited),N/A,N/A,N/A,N/A
Don't wake up Cthulhu!,"Andrea ""Criki"" Parisi",N/A,N/A,N/A,N/A
Tornado Ellie,Marek Bláha,N/A,N/A,N/A,N/A
Trivial Pursuit: Disney for All,N/A,N/A,N/A,N/A,N/A
Pick Your Poison,Tony Pellerito,N/A,N/A,N/A,N/A
Tatort Tonne,Barbara Spelger,N/A,N/A,N/A,N/A
MindMaze,N/A,N/A,N/A,N/A,N/A
Bad Bunnies,Anne Pätzke,N/A,N/A,N/A,N/A
Forgotten Axis: The Finnish Campaign,N/A,N/A,N/A,N/A,N/A
Ashes to Ashes,Antonio José Manzanedo,N/A,N/A,N/A,N/A
Blood of the Werewolf,Chih-Fan Chen,N/A,N/A,N/A,N/A
Pride and Prejudice: The Game,N/A,N/A,N/A,N/A,N/A
SPI Football,N/A,N/A,N/A,N/A,N/A
Monopoly: Golf,N/A,N/A,N/A,N/A,N/A
Butts in Space: The Card Game,N/A,N/A,N/A,N/A,N/A
Shave a Sheep,N/A,N/A,N/A,N/A,N/A
Next!,N/A,N/A,N/A,N/A,N/A
Miskatonic School for Girls,Betsy Peterschmidt,N/A,N/A,N/A,N/A
Tears of the Dragon,N/A,N/A,N/A,N/A,N/A
Fantastic Gymnastics,N/A,N/A,N/A,N/A,N/A
Der Goldene Kompass,Michael Menzel,Anke Pohl,Thilo Rick,Franz Vohwinkel,N/A
Politika,N/A,N/A,N/A,N/A,N/A
F*ck This!,N/A,N/A,N/A,N/A,N/A
Aapep,Ed Carter (III),N/A,N/A,N/A,N/A
Walk the Plank,Ramsey Hong,N/A,N/A,N/A,N/A
Doctor! Doctor!,Jack C. Gregory,N/A,N/A,N/A,N/A
Pasapalabra,N/A,N/A,N/A,N/A,N/A
Family Feud Strikeout Card Game,N/A,N/A,N/A,N/A,N/A
Orangino,(Uncredited),N/A,N/A,N/A,N/A
Epic Death!,Beth Hughes,Sam Lamont,N/A,N/A,N/A
Dividends,Eve Brunner,N/A,N/A,N/A,N/A
Knock Out,N/A,N/A,N/A,N/A,N/A
Pinocchio,Oliver Freudenreich,Chris Sharp,N/A,N/A,N/A
Smart Ass: The Card Game,N/A,N/A,N/A,N/A,N/A
The Quest of the Philosopher's Stone,N/A,N/A,N/A,N/A,N/A
Crazy Creatures,N/A,N/A,N/A,N/A,N/A
Space Checkers,N/A,N/A,N/A,N/A,N/A
Stadens nyckel,Per Gullarp,N/A,N/A,N/A,N/A
Breaking Point,N/A,N/A,N/A,N/A,N/A
Cthulhu Rising,Juan Manuel Serrato,Phil Velikan,N/A,N/A,N/A
Mine All Mines,Baldi Konijn,N/A,N/A,N/A,N/A
The Hole in One,N/A,N/A,N/A,N/A,N/A
Pirackie Skarby,Maciej Szymanowicz,N/A,N/A,N/A,N/A
Wall Street,Katarina Engström,N/A,N/A,N/A,N/A
