Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Fletcher Pratt's Naval War Game,Dan Dorcy,Bill Kojis,Inga Pratt,N/A,N/A
Cinch,N/A,N/A,N/A,N/A,N/A
None Shall Pass!,N/A,N/A,N/A,N/A,N/A
"Bloody Ridge: Turning Point on Guadalcanal, September 1942",Redmond A. Simonsen,N/A,N/A,N/A,N/A
MooT,N/A,N/A,N/A,N/A,N/A
Expedition Zetta,Elin Alskog,Annie Mosina,Johanna Pettersson,N/A,N/A
Cosmic Empires,Ben Carre,N/A,N/A,N/A,N/A
Deterrence,Marcelo Bissoli,N/A,N/A,N/A,N/A
Rise Up: The Game of People and Power,N/A,N/A,N/A,N/A,N/A
Dragonfire,Håkan Ackegård,Ken Kelly,N/A,N/A,N/A
Witching Hour,Scott Hartman,Daniel Solis,N/A,N/A,N/A
Nexos,N/A,N/A,N/A,N/A,N/A
Politiko (2nd Ed),N/A,N/A,N/A,N/A,N/A
My Funny Dinos,Cyril Bouquet,Ian Parovel,N/A,N/A,N/A
Candy Match,Christian Fiore,N/A,N/A,N/A,N/A
Genius Rules,N/A,N/A,N/A,N/A,N/A
Difference Junior,Elodie Bossrez,Amandine Gardie,Nicolas Gervais,Nathalie Janeri,N/A
Soul Raiders,Borja Pindado Arribas,Johann Bodin,William Bonhotal,Loïc Canavaggia,N/A
Quest: Awakening of Melior,Ivy Cave,JoJo Leong,Anton Magdalin,Juan Paulo Mananita,N/A
Irezumi,N/A,N/A,N/A,N/A,N/A
Clue: Sabotage on the High Seas,Henning Ludvigsen,N/A,N/A,N/A,N/A
Great Medieval Battles Bannockburn and Angorra,Morgan Crusader Bible,Beth Queman,N/A,N/A,N/A
FORK,Lili Chin,Ta-Te Wu,N/A,N/A,N/A
Brynk,N/A,N/A,N/A,N/A,N/A
Bowl-O-Rama,N/A,N/A,N/A,N/A,N/A
Kipp mir Saures,Folko Streese,N/A,N/A,N/A,N/A
Pharao,Chris Mitchell (I),Nora Nowatzyk,N/A,N/A,N/A
Magic Money,Al Gonzalez III,Christian Villacis,N/A,N/A,N/A
The Difference Between Women & Men,Bernd Wagenfeld,N/A,N/A,N/A,N/A
Nile,N/A,N/A,N/A,N/A,N/A
Trainsport: Switzerland,N/A,N/A,N/A,N/A,N/A
Berserk: Tactical Card Game – War of Realms,Sergey Dulin,Ilya Komarov,Uildrim,N/A,N/A
Formula,N/A,N/A,N/A,N/A,N/A
"Mees, kes teadis ussisõnu",Asko Künnap,N/A,N/A,N/A,N/A
Ascension,N/A,N/A,N/A,N/A,N/A
Hex Wars,N/A,N/A,N/A,N/A,N/A
The Prestel New York Architecture Game,Gottfried Müller,N/A,N/A,N/A,N/A
Formel 1 Nürburgring,N/A,N/A,N/A,N/A,N/A
Munchkin Russia,Sergey Dulin,N/A,N/A,N/A,N/A
Aber Hallo!,Michael Schacht,N/A,N/A,N/A,N/A
Brew Dice,N/A,N/A,N/A,N/A,N/A
Schnapp den Sack,Klemens Franz,N/A,N/A,N/A,N/A
Les Aigles,N/A,N/A,N/A,N/A,N/A
Schätzen Sie mal! Mord & Totschlag,Volker Maas,N/A,N/A,N/A,N/A
Shiki,Flor Kaneshiro,N/A,N/A,N/A,N/A
i9n,N/A,N/A,N/A,N/A,N/A
1870,N/A,N/A,N/A,N/A,N/A
Saving Time,Edu Torres,N/A,N/A,N/A,N/A
Anybody's Guess,N/A,N/A,N/A,N/A,N/A
Strat-O-Matic College Football,N/A,N/A,N/A,N/A,N/A
Wake Island,N/A,N/A,N/A,N/A,N/A
Burma,Rodger B. MacGowan,N/A,N/A,N/A,N/A
Last Starfleet,Crimzon Studio,Filip Dudek,Amit Ghadge,N/A,N/A
For Bloody Honor: The Russian Civil War,Mark Mahaffey,Perry Moore,Brian Moore,Mark Woloshen,N/A
Vier zu mir!,Johann Rüttinger,Chris Sharp,N/A,N/A,N/A
You Gotta Be Kitten Me!,N/A,N/A,N/A,N/A,N/A
Pool Position,Walter Pepperle,N/A,N/A,N/A,N/A
Black Stories: Funny Death Edition 2,Bernhard Skopnik,N/A,N/A,N/A,N/A
Kart sur Glace,Maroon,N/A,N/A,N/A,N/A
Photoshoot,Loïc Billiau,N/A,N/A,N/A,N/A
Raccoon Rumpus,N/A,N/A,N/A,N/A,N/A
"""Shobai"" All Right",Ryo Nyamo,N/A,N/A,N/A,N/A
Schlafmütze,Ulrike Fischer,N/A,N/A,N/A,N/A
Attacke,M. Dostler,Jun Suemi,N/A,N/A,N/A
Mine Your Business,Gabi Naftaly,N/A,N/A,N/A,N/A
Saalfeld: Prelude to Jena – 10 October 1806,Larry Hoffman,Lise Patterson,Chris Perello,Joe Youst,N/A
Absolut överens,Johan Bergstrand,Michał Dziekan,Linda Johansson,Dan G Larsson,Henrik Tistling
Harry Hopper,Stefan Lohr,N/A,N/A,N/A,N/A
El Dorado Canyon,Kevin Fauntleroy,N/A,N/A,N/A,N/A
Le Mur de Pise,N/A,N/A,N/A,N/A,N/A
Take Your Best Shot,N/A,N/A,N/A,N/A,N/A
Goblin Slayer,N/A,N/A,N/A,N/A,N/A
Gaudí,N/A,N/A,N/A,N/A,N/A
Instinct,Ron Spears,Sonia Telesco,N/A,N/A,N/A
Wanted: Rich or Dead,Michał Lechowski,Rafał Szłapa,N/A,N/A,N/A
Star Cruiser,Steven S. Crompton,Bryan Gibson,Tom Peters,Steve Venters,N/A
Jeopardy! Card Game,N/A,N/A,N/A,N/A,N/A
Striking the Anvil: Operation Anvil Dragoon,Olivier Revenu,N/A,N/A,N/A,N/A
Sink the Bismarck!,Claus Bergen,N/A,N/A,N/A,N/A
Avalanche at Yeti Mountain,Adam P. McIver,N/A,N/A,N/A,N/A
It from the Pit,N/A,N/A,N/A,N/A,N/A
Drop Site,Güray Emen,Paolo Vallerga,N/A,N/A,N/A
Winter Fury: The Battle of Tolvajärvi 1939,Peggy Coleman,Brien J. Miller,N/A,N/A,N/A
Vikings on the Volga,Joseph Fatula,N/A,N/A,N/A,N/A
Go for Gold,Christian Opperer,N/A,N/A,N/A,N/A
Habe fertig,Oliver Freudenreich,Sandra Freudenreich,N/A,N/A,N/A
Evening in the Stable,Anna Lena Räckers,N/A,N/A,N/A,N/A
James Clavell's Tai-Pan,N/A,N/A,N/A,N/A,N/A
Allegiance: War of Factions,N/A,N/A,N/A,N/A,N/A
Estado de Sitio,N/A,N/A,N/A,N/A,N/A
Maji,Nicole Pustelny,N/A,N/A,N/A,N/A
Mr. M' s谋杀法则：拜占庭刺客,Drac,Zhang Yi Yi,N/A,N/A,N/A
Termity,Jarek Nocoń,N/A,N/A,N/A,N/A
Fin Finaud questionne tout,Pierre Ouellette,N/A,N/A,N/A,N/A
Pixel,N/A,N/A,N/A,N/A,N/A
Salvo!,John Hamilton,N/A,N/A,N/A,N/A
Oktoberfest,Martin Hoffmann,Claus Stephan,Mirko Suzuki,N/A,N/A
Loot and Scoot,Tim Allen,Scott Everts,Chris Taylor (I),N/A,N/A
Welt der Abenteuer,Ales Vrtal,N/A,N/A,N/A,N/A
Crashland,Todd Sanders,N/A,N/A,N/A,N/A
RoboTroc,Maryline Weyl,N/A,N/A,N/A,N/A
Two Stacks,Chris Helgerson,Jose Ocando,N/A,N/A,N/A
Hot Words,Juliana Hostetter,N/A,N/A,N/A,N/A
Vignobles,Vincent Dutrait,N/A,N/A,N/A,N/A
CITY Alarm,Tore Magelund Alexandersen,Emilie Røndal Nielsen,Martin Rathschau,Thomas Robert Van der Heiden,N/A
Bots Up,N/A,N/A,N/A,N/A,N/A
Port Royal: The Dice Game,Fantasmagoria Creative,N/A,N/A,N/A,N/A
Huang Dih: O Grande Imperador,N/A,N/A,N/A,N/A,N/A
Dany goes to hollywood,Antoine Baillargeau,N/A,N/A,N/A,N/A
more dude,N/A,N/A,N/A,N/A,N/A
CAV: Combat Assault Vehicle,Tim Collier,Chris Lewis,Daniel Tyka,N/A,N/A
Crimean War,Beth Queman,Joe Youst,N/A,N/A,N/A
Das große Fressen,Design/Main,Michael Schacht,N/A,N/A,N/A
Boss Kito,Maikel Verkoelen,N/A,N/A,N/A,N/A
Vulkan!,Franz Vohwinkel,N/A,N/A,N/A,N/A
Turbo Rally Card Racing: Thunder Track,N/A,N/A,N/A,N/A,N/A
"San, Ni, Ichi",Mike Sette,N/A,N/A,N/A,N/A
Monster Maker,Kugatsuhime,N/A,N/A,N/A,N/A
"Reconquista! The Struggle for Iberia, 850-1250 AD",Trevor Holman,Francisco Pradilla Ortiz,Joe Youst,N/A,N/A
Der Garten des Sonnenkönigs,Sabine Mielke,Heidemarie Rüttinger,N/A,N/A,N/A
Eastern Front 2,N/A,N/A,N/A,N/A,N/A
An Loc: 1972 – The North Vietnamese Push Towards Saigon,Craig Grando,N/A,N/A,N/A,N/A
Bingolino,N/A,N/A,N/A,N/A,N/A
Planet Trade,Klaus Gjørup,N/A,N/A,N/A,N/A
Temple of the Beastmen,Janet Aulisio,Tim Bradstreet,Rick Harris,Shea Ryan,N/A
Sherlock Holmes and Moriarty's Web,Emily Keifer,N/A,N/A,N/A,N/A
Ka-Blab!,N/A,N/A,N/A,N/A,N/A
Granada: The Fall of Moslem Spain,N/A,N/A,N/A,N/A,N/A
Phoenix Covenant,Robyn Natalie Lau,N/A,N/A,N/A,N/A
Rage (Second Edition),N/A,N/A,N/A,N/A,N/A
Kippelino,Oliver Freudenreich,N/A,N/A,N/A,N/A
Bataille de la Marne 1914,N/A,N/A,N/A,N/A,N/A
TrakkX,N/A,N/A,N/A,N/A,N/A
Lancelot,Studio Tapiro,N/A,N/A,N/A,N/A
Scrabble: Chocolate Edition,N/A,N/A,N/A,N/A,N/A
Patuscada,Marília Feldhues,N/A,N/A,N/A,N/A
GridIron Master,N/A,N/A,N/A,N/A,N/A
Gounki,N/A,N/A,N/A,N/A,N/A
Carnavalo,Mark Borgions,N/A,N/A,N/A,N/A
Coraline: Beware the Other Mother,N/A,N/A,N/A,N/A,N/A
The Totally Insane Card Game,Gary Fowler,N/A,N/A,N/A,N/A
Asterix & Obelix: Das große Abenteuer,Stephanie Engel,Christian Fiore,Albert Uderzo,N/A,N/A
Echt Spitze,Olga Cress,Leon Schiffer,N/A,N/A,N/A
Split It,N/A,N/A,N/A,N/A,N/A
Shake 'n Take,N/A,N/A,N/A,N/A,N/A
Blood & Sand,Rodger B. MacGowan,Mark Mahaffey,Brandon Pennington,N/A,N/A
MCS,N/A,N/A,N/A,N/A,N/A
Baston,Franck Margerin,N/A,N/A,N/A,N/A
[_BLÄNK],N/A,N/A,N/A,N/A,N/A
In Your Head,Marjorie Gros,N/A,N/A,N/A,N/A
Kings' Struggle,Luis Francisco,Weberson Santiago,N/A,N/A,N/A
EXIT Adventskalender: Das geheimnisvolle Schloss,U. Thönissen,N/A,N/A,N/A,N/A
Cthulhu Crusades,Robert Albauer,N/A,N/A,N/A,N/A
Hanafuda: Sakura + Sutda,Pascal Boucher,N/A,N/A,N/A,N/A
Magyar népmesék: A társasjáték,Gracza Balázs,N/A,N/A,N/A,N/A
The Siege of Minas Tirith,N/A,N/A,N/A,N/A,N/A
Les Misérables: Eve of Rebellion,Charlotte Gilbert,Alisha Volkman,N/A,N/A,N/A
Hawaiki,David Boniffacy,N/A,N/A,N/A,N/A
Golan: The Last Syrian Offensive,Eric R. Harvey,Larry Hoffman,Redmond A. Simonsen,Joe Youst,N/A
Lebanon '82: Operation Peace for Galilee,Eric R. Harvey,Joe Youst,N/A,N/A,N/A
Majolica Painting,N/A,N/A,N/A,N/A,N/A
Trip 1907: Forbidden Mine,N/A,N/A,N/A,N/A,N/A
Sudoku: Duell der Meister,Sensit Communication GmbH,N/A,N/A,N/A,N/A
Una Notte da Lupi,PAO,N/A,N/A,N/A,N/A
Händler auf dem Forum Romanum,Natsuki Sakamoto (坂本奈津希),N/A,N/A,N/A,N/A
Uncharted Stars,Tristam Rossin,N/A,N/A,N/A,N/A
Something Wild! Disney The Little Mermaid,N/A,N/A,N/A,N/A,N/A
Phalanx,N/A,N/A,N/A,N/A,N/A
Star Commander,Bruce Whitefield,N/A,N/A,N/A,N/A
Hegemon,Craig Grando,N/A,N/A,N/A,N/A
The Grand Kiwiz,Mary Pumpkins,N/A,N/A,N/A,N/A
Munchkin Wonderland,John Kovalic,N/A,N/A,N/A,N/A
High Ground,Félix Philippoteaux,N/A,N/A,N/A,N/A
Cazadores de Fosiles,Martin de Diego Sádaba,N/A,N/A,N/A,N/A
Quickshot,Pauline Detraz,N/A,N/A,N/A,N/A
Sprint!,Stivo,N/A,N/A,N/A,N/A
Millionenspiel,N/A,N/A,N/A,N/A,N/A
Alien Wars,Régis Torres,N/A,N/A,N/A,N/A
Heresy,Darrel Anderson,Stephen Barnwell,Rick Berry,Tim Bradstreet,N/A
GOtrio,N/A,N/A,N/A,N/A,N/A
Blooming Gardens,Steve Kendall,N/A,N/A,N/A,N/A
Shadow of the Obelisk,Jakub Fajtanowski,Zbigniew Umgelter,N/A,N/A,N/A
Battle of the Scheldt: The Devil's Moat,Eric R. Harvey,Joe Youst,N/A,N/A,N/A
Dunhuang: Pearl on the Silk Road,N/A,N/A,N/A,N/A,N/A
Lucca the City of Games,Andrea Guerrieri,N/A,N/A,N/A,N/A
Cubo,N/A,N/A,N/A,N/A,N/A
Asalto al Banco de Inglaterra,N/A,N/A,N/A,N/A,N/A
Couperation,Sayuri Otsuka,N/A,N/A,N/A,N/A
Stalingrad Solitaire,Jon Compton,Ilya Kudriashov,Paul Stuhlfaut,N/A,N/A
Redemption: City of Bondage,N/A,N/A,N/A,N/A,N/A
Draconium,Jolanta Jaworska,N/A,N/A,N/A,N/A
Jupiter,Franz-Josef Schulte,Franz Vohwinkel,N/A,N/A,N/A
Animal Olympics,Uwe Schildmeier,N/A,N/A,N/A,N/A
Morsecode ···–,Udo Grebe,Beth Queman,N/A,N/A,N/A
Blasting Billy,N/A,N/A,N/A,N/A,N/A
TacForce,N/A,N/A,N/A,N/A,N/A
Mob Sitters,Noman Hossain,Adam Norfolk,N/A,N/A,N/A
Dungeon Venture,Roberto Pitturru,Fredrik Tyskerud,N/A,N/A,N/A
Castle of Mind,N/A,N/A,N/A,N/A,N/A
Tóncc,Davide Bassanelli,N/A,N/A,N/A,N/A
Perigon,Syd Brak,N/A,N/A,N/A,N/A
Chains to Champions,Ryan Hauge,N/A,N/A,N/A,N/A
Crazy Pilot,Julien Bigot,N/A,N/A,N/A,N/A
Goblin Grapple,N/A,N/A,N/A,N/A,N/A
Swords & Sails,Richard Luschek,N/A,N/A,N/A,N/A
Zahltag,Atelier Wilinski,N/A,N/A,N/A,N/A
"A Bold Stroke: The Soviet Liberation of Kiev, 1943",N/A,N/A,N/A,N/A,N/A
Swish Jr.,N/A,N/A,N/A,N/A,N/A
Эрудит (Polymath),N/A,N/A,N/A,N/A,N/A
Elin River Cruise,N/A,N/A,N/A,N/A,N/A
Moody Bear Kingdom,Tum ulit,N/A,N/A,N/A,N/A
New York,N/A,N/A,N/A,N/A,N/A
Paradise Lost,Nicholas Avallone,Jeff Brown (II),Ania Kryczkowska,N/A,N/A
Populi Turolii,Guillermo Benito,Luis Valleaguado,N/A,N/A,N/A
Summertime,Tanja Donner,N/A,N/A,N/A,N/A
Cradle to Grave,BIJOU,N/A,N/A,N/A,N/A
Rat-a-Tat Roll,N/A,N/A,N/A,N/A,N/A
Roswell 51,N/A,N/A,N/A,N/A,N/A
Rummy 17,N/A,N/A,N/A,N/A,N/A
Die Wiege der Renaissance,Katharina Kubisch,N/A,N/A,N/A,N/A
The Muddles,N/A,N/A,N/A,N/A,N/A
Blockbuster and Chill,N/A,N/A,N/A,N/A,N/A
"Go Goblin, Go!",Carl Folmer,N/A,N/A,N/A,N/A
Warhammer English Civil War,Chris Collingswood,David Gallagher,Alan Perry,Michael Perry,N/A
Web of Gold,N/A,N/A,N/A,N/A,N/A
Antigua,Alexander Jung,N/A,N/A,N/A,N/A
Le Gang des Traction-Avant,N/A,N/A,N/A,N/A,N/A
Badass Zombie Killers,N/A,N/A,N/A,N/A,N/A
Lumberjack,N/A,N/A,N/A,N/A,N/A
Fearsome Wilderness,Willis Harrower,Bud Wheeler,N/A,N/A,N/A
Stock Ticker,N/A,N/A,N/A,N/A,N/A
WonderZoo,Sébastien Chebret,N/A,N/A,N/A,N/A
"Flintlock: Black Powder, Cold Steel -  Volume I: Carolina Rebels",Pascal Da Silva,Mike Lemick,N/A,N/A,N/A
Nightmare Castle,N/A,N/A,N/A,N/A,N/A
1876: Trinidad,N/A,N/A,N/A,N/A,N/A
Clue: The Office,N/A,N/A,N/A,N/A,N/A
Paradux,N/A,N/A,N/A,N/A,N/A
Decipher,N/A,N/A,N/A,N/A,N/A
Revolt in the East: Warsaw Pact Rebellion in the 1970's,Redmond A. Simonsen,N/A,N/A,N/A,N/A
Dia de los Muertos,N/A,N/A,N/A,N/A,N/A
RobotLab: The Card Game,Galactabee,N/A,N/A,N/A,N/A
Maya,Mariya Pchelnik,N/A,N/A,N/A,N/A
Sau Mau Mau,Nora Nowatzyk,N/A,N/A,N/A,N/A
"The Franco-Prussian War: August 1 to September 2, 1870",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Chronos Conquest,Biboun,N/A,N/A,N/A,N/A
Waterloo: The Last Great Battle,Enea Riboldi,N/A,N/A,N/A,N/A
Sueca,N/A,N/A,N/A,N/A,N/A
Disrupt,N/A,N/A,N/A,N/A,N/A
Nutz!,Cyril Bouquet,N/A,N/A,N/A,N/A
Schlock Mercenary: Capital Offensive,Erik Ramirez,Howard Tayler,N/A,N/A,N/A
Andoria Battlefields,Von Assis,N/A,N/A,N/A,N/A
Family Flutter-By,N/A,N/A,N/A,N/A,N/A
Targets,Brian Kolodziejski,Tony Rochon,N/A,N/A,N/A
Sonic the Hedgehog: Crash Course,Kris Aubin,N/A,N/A,N/A,N/A
Red Star Falling,Darch Clampitt,N/A,N/A,N/A,N/A
Red Light Green Light: A Press Your Luck Racing Game,N/A,N/A,N/A,N/A,N/A
Trüffel-Schnüffel,Ulrike Fischer,N/A,N/A,N/A,N/A
Korea '95,Sawshun Yamagushi,N/A,N/A,N/A,N/A
Zatre: Das Kartenspiel,Barbara Spelger,N/A,N/A,N/A,N/A
tak•tak,Lindsay Denman,N/A,N/A,N/A,N/A
Feuding Foodies,(Uncredited),N/A,N/A,N/A,N/A
Four Taverns,Grant Wilson,N/A,N/A,N/A,N/A
"Go, Go Little Penguin",Sabine Kraushaar,N/A,N/A,N/A,N/A
Super Rack-O,N/A,N/A,N/A,N/A,N/A
Clue: Disney Villains,N/A,N/A,N/A,N/A,N/A
Rainbow 7,Ian Parovel,N/A,N/A,N/A,N/A
Quickword: The Ultimate Word Game,Jody Boginski-Barbessi,N/A,N/A,N/A,N/A
Pets,Heita,Christian Opperer,N/A,N/A,N/A
Flip Freighters,Wayne D Koenig,Lorenzo Uccheddu,N/A,N/A,N/A
Connected Clues,N/A,N/A,N/A,N/A,N/A
Squirrel Away,Bill Clark,N/A,N/A,N/A,N/A
Springvikarierna,Max Gustafson,N/A,N/A,N/A,N/A
Mint Imperium,N/A,N/A,N/A,N/A,N/A
Labyrinth: The Paths of Destiny,Kamil Matuszak,Mateusz Pronobis,N/A,N/A,N/A
18 Holes: Course Architect,Josh Sacco,N/A,N/A,N/A,N/A
Double Double Dominoes,N/A,N/A,N/A,N/A,N/A
Feast & Famine,Ryan Braman,N/A,N/A,N/A,N/A
Grand Dog Park,Lázár Aurél,N/A,N/A,N/A,N/A
Crisis 2020,Tim Allen,Alan Emrich,N/A,N/A,N/A
NanoBot Battle Arena,Benji Michalek,Dan Romens,N/A,N/A,N/A
Tension: The Crazy Naming Game,(Uncredited),Anja Maiwald,N/A,N/A,N/A
7 pecados,Darío Muel Guerrero,Pablo Tomás,N/A,N/A,N/A
Bitten,Ray Arrastia,Alan Janush,N/A,N/A,N/A
Invasion Pearl Harbor,Larry Hoffman,N/A,N/A,N/A,N/A
Alamein: History's Turning Point 1942,Beth Donahue,Susan Robinson,N/A,N/A,N/A
Paparazzo,Wolfgang Panning,N/A,N/A,N/A,N/A
Storm over Port Arthur,Sawshun Yamagushi,N/A,N/A,N/A,N/A
AGES,N/A,N/A,N/A,N/A,N/A
Kimaloé,Denis Kormann,N/A,N/A,N/A,N/A
Caveman,N/A,N/A,N/A,N/A,N/A
Simpei,(Uncredited),N/A,N/A,N/A,N/A
Desert Storm: The Mother of All Battles,Mark Simonitch,N/A,N/A,N/A,N/A
The Sock Game,N/A,N/A,N/A,N/A,N/A
The Great Escape,John Grills,N/A,N/A,N/A,N/A
ElemenZ,Ascary Lazos,N/A,N/A,N/A,N/A
Wyścig Odkrywców,Radosław Jaszczuk,N/A,N/A,N/A,N/A
The Walking Dead: Something to Fear,Justin Chan,N/A,N/A,N/A,N/A
Kniffel: Das Kartenspiel,Anne Pätzke,N/A,N/A,N/A,N/A
Divorce! The Game,Anne Baltazar,N/A,N/A,N/A,N/A
La 24 Ore di Paperopoli,N/A,N/A,N/A,N/A,N/A
Jumbulaya,N/A,N/A,N/A,N/A,N/A
Tipping Point,Bradford Gyselman,N/A,N/A,N/A,N/A
Risky Adventure,Markus Erdt,N/A,N/A,N/A,N/A
1%: One Percent – A Game Of Strategic Chance,Michael Dickinson,N/A,N/A,N/A,N/A
Aquanauts,Marco Luna,N/A,N/A,N/A,N/A
Metal Dawn,Adrienne Ezell,N/A,N/A,N/A,N/A
Der Feuersalamander,Johann Rüttinger,N/A,N/A,N/A,N/A
Tintenblut,Franz Vohwinkel,N/A,N/A,N/A,N/A
Atenea,Pupé,N/A,N/A,N/A,N/A
Sleep Tight,N/A,N/A,N/A,N/A,N/A
Buttons,Andrea Hofbeck,N/A,N/A,N/A,N/A
English Civil War,N/A,N/A,N/A,N/A,N/A
Verfühlt nochmal!,Christine Faust,Heinz Meister,Heike Wiechmann,N/A,N/A
Rick and Morty: Look Who's Purging Now Card Game,N/A,N/A,N/A,N/A,N/A
Outpost Gamma,Frank Cirocco,David Helber,N/A,N/A,N/A
Pirate Loot: Base Set,Mari Kolkowsky,Scott Kurtz,Dylan Meconis,N/A,N/A
Turbo Rally Card Racing,N/A,N/A,N/A,N/A,N/A
Siege at Peking,N/A,N/A,N/A,N/A,N/A
Geistermühle,Rolf Vogt,N/A,N/A,N/A,N/A
Stump,N/A,N/A,N/A,N/A,N/A
Mission: Combat!,Marina Fahrenbach,Johannes Sich,N/A,N/A,N/A
Even Steven's Odd,N/A,N/A,N/A,N/A,N/A
Idiom Addict,N/A,N/A,N/A,N/A,N/A
Ricochet,Oliver Freudenreich,N/A,N/A,N/A,N/A
Hexago Continuo,N/A,N/A,N/A,N/A,N/A
Auf Zack!!,Kirsten Becker,Jens-Peter Schliemann,N/A,N/A,N/A
"Civil War in the Far West: The New Mexico Campaign, 1862",Roy H. Andersen,Nicolás Eskubi,Joe Youst,N/A,N/A
Allegory,David Cornish,Andrew Hepworth,N/A,N/A,N/A
Ben Hurt,James Ernest,N/A,N/A,N/A,N/A
Border Reivers,Jackson Pope,Richard Pope,N/A,N/A,N/A
"The Great Invasion: The Gettysburg Campaign June 24 – July 3, 1863",Paul Philippoteaux,N/A,N/A,N/A,N/A
Cactus Air Force: Air War Over the Solomons,Eric R. Harvey,Lise Patterson,Joe Youst,N/A,N/A
Kwizniac,N/A,N/A,N/A,N/A,N/A
Lemur Tails,Zhenya Lyapina,N/A,N/A,N/A,N/A
Yut Nori,Kano Kim,N/A,N/A,N/A,N/A
France 1940,Didier Bourgeois,Christophe Camilotte,N/A,N/A,N/A
Sussed?: All Sorts,N/A,N/A,N/A,N/A,N/A
La Ruta del Tesoro,Isidre Monés,N/A,N/A,N/A,N/A
To Glory!,N/A,N/A,N/A,N/A,N/A
Fire Bulls,N/A,N/A,N/A,N/A,N/A
Super Tock 4,N/A,N/A,N/A,N/A,N/A
Cábula,Dany Molero,N/A,N/A,N/A,N/A
"Renaissance of Infantry: Tactical Warfare, 1250 A.D-1550 A.D",Redmond A. Simonsen,N/A,N/A,N/A,N/A
Tabloid Teasers,N/A,N/A,N/A,N/A,N/A
Dungeons Of Draggmar,N/A,N/A,N/A,N/A,N/A
Moonshot the Game,Van Overbay,N/A,N/A,N/A,N/A
Einfach Genial Knobelspass,Michaela Kienle,N/A,N/A,N/A,N/A
World Splitters,Gingerbread Dim,N/A,N/A,N/A,N/A
Mine Shift,"John Forte, Jr.",N/A,N/A,N/A,N/A
Miksi juuri Mäntsälä...?,Volker Maas,N/A,N/A,N/A,N/A
Open-face Chinese Poker,N/A,N/A,N/A,N/A,N/A
Ore City,ふじわら先生 (Fujiwara Teacher),N/A,N/A,N/A,N/A
