Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
TREOS,5.521,5.93,167,N/A,2024,1.78,2,4,40,80,10,N/A,N/A
18EZ,5.521,6.04,87,N/A,2009,3.08,2,6,60,60,N/A,Strategy,N/A
Queen of the Hill,5.521,6.93,35,N/A,2017,1.33,2,6,10,20,10,N/A,N/A
Botts and Balls,5.521,6.58,43,N/A,2004,3.0,2,6,45,45,12,N/A,N/A
Denain 1712,5.521,6.89,46,N/A,1998,2.45,2,2,60,60,12,Wargames,N/A
"The Games of War:  A Treasury of Rules for Battles with Toy Soldiers, Ships and Planes",5.521,7.31,31,N/A,2007,1.7,1,8,30,30,8,Wargames,N/A
The Chinese Civil War of 1930,5.521,7.03,34,N/A,2010,2.86,2,5,N/A,N/A,6,Wargames,N/A
Venture Angels,5.521,6.27,79,N/A,2018,1.0,3,5,20,20,8,N/A,N/A
Mapominoes: Asia & Australasia,5.521,6.52,52,N/A,2008,1.0,2,5,30,30,8,N/A,N/A
Somali Pirates,5.521,6.8,39,N/A,2012,3.0,1,2,N/A,N/A,N/A,Wargames,N/A
Abszolút megvadult betűk,5.521,7.41,35,N/A,2020,2.5,1,6,45,60,9,N/A,N/A
"Rampage: The Allied Drive on Germany, August - September, 1944",5.521,6.27,77,N/A,2015,2.5,1,1,N/A,N/A,N/A,Wargames,N/A
Modigliani,5.521,6.93,39,N/A,1993,2.0,2,6,60,60,10,N/A,N/A
Blasting Billy,5.521,6.41,57,N/A,2022,1.0,2,5,20,20,8,N/A,N/A
Night Eternal: The Game,5.521,6.07,93,19.76,2013,1.67,3,5,30,30,15,N/A,N/A
Mole Poker,5.521,6.67,47,N/A,2024,1.0,2,5,15,15,6,N/A,N/A
Legends of the High Seas,5.521,6.66,34,N/A,2008,2.5,2,8,45,45,N/A,N/A,N/A
Strat-O-Matic Baseball Express,5.521,6.89,47,N/A,2011,1.67,1,2,20,20,8,N/A,N/A
