Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
It Happens..,5.719,6.17,1133,N/A,2010,1.39,2,5,30,30,8,Family,N/A
Reverse Charades,5.719,6.64,558,N/A,2010,1.05,6,99,30,30,6,Party,N/A
Conquest of the Empire,5.718,6.31,1077,N/A,1984,2.53,2,6,180,240,10,Wargames,N/A
Sine Tempore,5.718,7.53,478,N/A,2018,3.5,1,4,20,60,14,N/A,N/A
Die Fugger,5.718,6.42,697,N/A,2003,1.96,2,4,30,45,10,Strategy,N/A
Mega Empires: The East,5.718,8.42,190,100.5,2021,2.83,3,9,180,780,12,Strategy,N/A
Napoleon 1807,5.718,7.81,254,N/A,2020,2.5,2,2,60,120,10,Wargames,N/A
Icehouse,5.718,6.63,607,N/A,1989,2.6,3,5,20,20,8,Abstract,N/A
Town 66,5.718,6.63,566,N/A,2022,1.27,1,4,15,15,9,N/A,N/A
The Lord of the Rings: Adventure to Mount Doom,5.718,6.68,592,32.47,2023,1.75,1,4,50,50,10,N/A,N/A
Celebrities,5.718,7.22,320,N/A,N/A,1.18,4,30,90,90,N/A,Party,N/A
Big City: 20th Anniversary Jumbo Edition!,5.718,7.25,348,150.0,2019,2.63,2,4,60,60,13,N/A,N/A
Robber Knights,5.718,6.11,1364,34.95,2005,2.01,2,4,45,45,8,Family,N/A
Seastead,5.718,6.73,522,32.04,2020,2.77,1,2,30,30,12,N/A,N/A
Flashback: Zombie Kidz,5.718,7.26,337,17.49,2022,1.33,1,4,30,30,7,Children's,N/A
Heave Ho!,5.718,6.25,975,N/A,2002,1.28,2,2,45,45,10,Family,N/A
Confrontation,5.717,7.13,401,N/A,2000,3.41,2,2,120,120,10,Customizable,Wargames
The Little Flower Shop,5.717,6.73,509,N/A,2018,1.46,1,4,20,20,10,Family,N/A
Can't Stop Express,5.717,6.09,1337,N/A,1969,1.35,1,4,30,30,10,Family,N/A
Ascendancy,5.717,7.75,361,N/A,2024,3.83,1,4,90,480,12,N/A,N/A
Cinco Linko,5.717,6.55,675,N/A,2016,1.14,2,4,5,15,8,Abstract,N/A
Six Second Scribbles,5.717,7.25,318,N/A,2021,1.0,2,8,15,30,8,N/A,N/A
Scarab Lords,5.717,6.02,1679,N/A,2002,1.91,2,2,20,40,12,Strategy,N/A
Dodo,5.717,6.56,613,N/A,2020,1.06,2,4,10,10,6,Children's,N/A
Pax Hispanica,5.717,7.39,341,N/A,2025,4.3,1,5,60,150,14,N/A,N/A
The Other Side of the Hill,5.717,8.18,253,N/A,2024,4.0,1,4,180,720,14,Wargames,N/A
Dragon Farkle,5.717,6.38,774,N/A,2015,1.5,2,5,30,30,13,Family,Party
Star Explorer,5.717,7.44,311,N/A,2024,1.6,1,5,30,30,8,N/A,N/A
Enemy at the Gates,5.717,7.65,283,N/A,1994,4.33,1,4,240,6000,12,Wargames,N/A
BasketBoss,5.717,6.41,676,N/A,2009,2.13,2,5,50,50,10,Strategy,N/A
South Pacific: Breaking the Bismarck Barrier 1942-1943,5.717,7.79,245,N/A,2016,4.13,2,2,90,120,12,Wargames,N/A
Assault on Doomrock: Ultimate Edition,5.717,7.57,281,N/A,2023,3.15,1,4,60,60,13,Thematic,N/A
Koi-Koi,5.717,6.53,678,N/A,1800,1.73,2,4,30,30,8,Abstract,Family
Mush! Mush!: Snow Tails 2,5.717,6.88,407,N/A,2013,1.93,2,8,30,30,12,Family,Strategy
Casting Shadows,5.717,6.32,1129,149.99,2023,2.28,2,4,30,60,12,Strategy,N/A
Richard Scarry's Busytown: Eye found it! Game,5.716,6.53,663,N/A,2009,1.19,2,4,20,20,3,Children's,N/A
Siberia: The Card Game,5.716,6.72,497,N/A,2012,2.06,2,4,20,20,9,Family,N/A
Dogs,5.716,6.86,473,N/A,2013,2.38,2,4,60,60,10,Family,N/A
Crows,5.716,6.35,817,N/A,2010,1.9,2,4,45,45,10,Abstract,Family
Rival Cities,5.716,7.58,266,N/A,2025,2.56,2,2,30,45,10,N/A,N/A
Tonga Bonga,5.716,6.51,625,N/A,1998,1.69,3,4,45,45,10,Family,N/A
Exodus Fleet,5.716,7.17,359,44.25,2017,2.9,2,5,60,120,13,Strategy,N/A
Slide,5.716,6.33,840,16.99,2024,1.14,2,6,15,15,7,N/A,N/A
1000 Blank White Cards,5.716,6.73,548,N/A,1996,1.38,3,99,60,60,5,Party,N/A
Button Men,5.716,6.35,828,N/A,1999,1.52,2,2,5,5,10,Customizable,N/A
Endangered Orphans of Condyle Cove,5.716,6.3,991,N/A,2017,1.67,1,4,10,30,14,N/A,N/A
Neolithic,5.716,7.04,380,N/A,2016,2.06,1,2,30,45,14,N/A,N/A
Gobbit,5.716,6.48,776,N/A,2012,1.28,2,8,10,20,6,Party,N/A
Warrior Knights,5.716,6.62,593,N/A,1985,3.22,2,6,180,180,10,Strategy,Thematic
Nebula,5.715,7.77,327,N/A,2023,2.21,2,4,30,45,8,Abstract,N/A
Hitler's Reich: WW2 in Europe,5.715,6.77,516,N/A,2018,3.06,1,2,120,120,14,Wargames,N/A
With a Smile & a Gun,5.715,7.49,279,N/A,2021,2.5,1,2,30,30,12,N/A,N/A
Arquebus: Men of Iron Volume IV – The Battles for Northern Italy 1495-1544,5.715,7.63,270,N/A,2017,3.0,2,2,60,300,14,Wargames,N/A
ONUS! Rome Vs Carthage,5.715,7.65,335,N/A,2014,2.81,1,4,60,60,12,Wargames,N/A
Aquileia,5.715,6.73,537,50.0,2011,2.93,3,5,90,90,12,Strategy,N/A
Exceed: Street Fighter – Ryu Box,5.715,7.81,230,N/A,2019,2.57,2,2,15,25,10,N/A,N/A
Source of the Nile,5.715,6.52,633,N/A,1978,2.95,1,6,180,180,12,Strategy,Thematic
Cult: Choose Your God Wisely,5.715,7.21,400,59.99,2018,2.83,2,5,45,90,12,N/A,N/A
TIME Stories Revolution: A Midsummer Night,5.715,6.7,527,14.0,2020,2.31,1,4,180,180,12,Thematic,N/A
Loot of Lima,5.715,6.83,437,N/A,2020,2.75,1,5,60,90,12,N/A,N/A
7th Sea Collectible Card Game,5.715,6.71,558,N/A,1998,2.48,2,6,45,45,12,Customizable,N/A
Caesar: Conquest of Gaul,5.715,7.3,321,N/A,1998,3.53,1,4,240,240,12,Wargames,N/A
Coconuts Duo,5.715,6.94,403,N/A,2014,1.0,2,2,20,20,6,Children's,Family
Ada's Library,5.715,6.4,757,N/A,2003,1.68,2,2,20,20,8,Abstract,N/A
Vom Kap bis Kairo,5.715,6.27,865,N/A,2001,1.8,2,4,30,30,10,Family,N/A
K3,5.715,7.01,405,21.17,2021,1.36,2,4,20,20,8,Abstract,N/A
Soldiers in Postmen's Uniforms,5.715,7.72,246,66.99,2021,2.65,1,1,60,75,10,Wargames,N/A
Winds of Plunder,5.715,6.41,718,79.95,2007,2.37,3,5,120,120,10,Strategy,N/A
1805: Sea of Glory,5.715,7.34,320,N/A,2009,3.73,2,2,480,480,12,Wargames,N/A
Epic Resort,5.715,6.43,732,N/A,2014,2.52,2,4,60,120,12,Strategy,N/A
Silent Death,5.715,6.99,408,N/A,1990,2.76,2,8,120,120,10,Wargames,N/A
The Deadlies,5.715,6.81,509,N/A,2020,1.44,3,6,30,30,10,N/A,N/A
"Yom Kippur: The Battle for the Sinai, October, 1973",5.714,7.02,407,N/A,1995,2.58,1,2,180,600,12,Wargames,N/A
Flotsam Fight,5.714,6.55,601,N/A,2018,1.22,2,6,30,30,8,N/A,N/A
Cover Your Kingdom,5.714,6.67,608,26.99,2019,1.83,2,8,25,40,10,Family,N/A
"The Peloponnesian War, 431-404 BC",5.714,6.76,490,N/A,1991,3.13,1,7,120,300,N/A,Wargames,N/A
Nertz,5.714,6.58,635,N/A,1930,1.3,2,6,60,60,7,Family,N/A
Blox,5.714,6.55,596,N/A,2008,2.08,2,4,45,45,10,Abstract,Family
Holly Jolly,5.714,7.03,376,9.99,2021,1.33,2,4,20,30,8,Family,N/A
Battlestar Galactica: Starship Battles – Starter Set,5.714,7.77,308,42.7,2018,3.2,2,4,30,60,8,Wargames,N/A
Penny Papers Adventures: The Valley of Wiraqocha,5.714,6.54,585,N/A,2018,1.91,1,99,20,20,9,N/A,N/A
Drako: Knights & Trolls,5.714,7.05,397,N/A,2019,1.7,2,2,30,30,8,Strategy,N/A
