Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Pocket Pharma,5.56,6.45,172,N/A,2018,1.8,2,5,15,30,8,N/A,N/A
Sherlook,5.56,6.05,271,N/A,2017,1.0,2,6,15,30,10,N/A,N/A
Tomorrow,5.56,7.41,80,N/A,2023,1.75,2,2,20,30,10,N/A,N/A
Thorgal: The Card Game,5.56,8.34,71,N/A,2025,2.75,1,4,45,90,14,N/A,N/A
Breaking Bad: The Board Game,5.56,6.72,316,N/A,2017,2.55,3,8,60,120,18,N/A,N/A
SPECTRE: The Board Game,5.56,6.34,219,11.72,2022,2.6,2,4,20,45,14,N/A,N/A
890 Anno Domini,5.56,7.0,109,N/A,2023,1.83,2,4,45,45,10,N/A,N/A
Overboss Duel,5.56,6.64,137,N/A,2023,2.0,2,2,20,30,8,N/A,N/A
Rocky Mountain Man,5.56,7.63,71,N/A,2020,2.75,1,2,120,720,N/A,N/A,N/A
Dungeon Exit,5.56,7.24,95,N/A,2024,1.25,1,2,N/A,N/A,8,N/A,N/A
Twisted Cryptids,5.56,7.23,110,20.0,2025,2.0,2,4,60,60,10,N/A,N/A
Top Cap,5.56,6.86,111,N/A,2024,1.25,2,2,N/A,N/A,N/A,Abstract,N/A
Guardian's Call,5.56,6.24,261,N/A,2019,2.0,2,5,20,40,14,N/A,N/A
Goblin Teeth,5.56,6.82,124,N/A,2020,2.25,2,5,15,20,10,N/A,N/A
Portal of Morth,5.56,6.61,150,N/A,2015,3.13,1,4,90,180,12,N/A,N/A
Unlock!: Risky Adventures,5.56,7.9,63,N/A,2024,0.0,1,6,60,120,10,N/A,N/A
18 Los Angeles,5.56,6.53,132,N/A,2020,3.5,2,5,180,240,N/A,N/A,N/A
Penguin Trap,5.56,5.9,535,N/A,2017,1.0,2,4,5,10,3,Children's,N/A
"Bloody April: The Battle of Shiloh, 1862",5.56,6.88,107,N/A,1979,4.29,2,6,1200,1200,12,Wargames,N/A
Time Division,5.56,6.55,157,N/A,2023,2.67,2,2,20,60,12,N/A,N/A
Koala Rescue Club,5.56,6.83,107,N/A,2024,1.0,1,100,20,30,6,N/A,N/A
Rory's Story Cubes: Mythic,5.56,6.74,122,N/A,2015,1.0,1,12,20,20,6,N/A,N/A
8 Masters' Revenge,5.559,6.14,260,N/A,2013,2.38,1,4,15,45,13,N/A,N/A
Guiscard,5.559,7.88,68,N/A,2013,2.44,2,4,120,120,12,Wargames,N/A
Stakko,5.559,6.73,113,N/A,2017,2.5,2,2,10,20,9,Abstract,N/A
Sherlock Solitaire,5.559,6.69,120,9.95,2024,1.14,1,2,20,30,12,N/A,N/A
To the Strongest!,5.559,7.82,62,N/A,2014,2.67,2,10,120,120,10,Wargames,N/A
General Quarters,5.559,7.29,81,N/A,1975,2.3,N/A,N/A,90,240,12,Wargames,N/A
Turin Market,5.559,6.09,240,N/A,2016,1.25,2,5,10,30,9,N/A,N/A
Button Soccer,5.559,7.24,89,N/A,1911,1.81,2,2,50,50,N/A,N/A,N/A
Power Failure,5.559,6.79,115,17.99,2021,1.75,2,4,45,45,8,N/A,N/A
Lock 'n Load Tactical: Heroes of the Bitter Harvest,5.559,8.41,57,N/A,2023,3.5,1,2,90,240,12,Wargames,N/A
Space Marine Adventures: Rise of the Orks,5.559,7.04,114,N/A,2020,2.0,1,5,30,30,10,N/A,N/A
Footy Manager,5.559,7.76,87,N/A,2011,2.0,1,8,N/A,N/A,6,Thematic,N/A
SHIBUYA,5.559,6.5,140,N/A,2017,2.25,2,4,30,40,8,N/A,N/A
Scotland Yard: The Hunt for Mister X,5.559,5.93,494,N/A,2011,1.47,2,4,10,20,8,Abstract,Family
Battle Kittens,5.559,6.04,328,N/A,2017,1.45,2,6,15,15,8,N/A,N/A
Amulet,5.559,6.75,132,N/A,2023,2.67,1,5,60,90,12,N/A,N/A
Arschmallows,5.559,6.49,198,N/A,2023,1.25,2,6,15,45,9,N/A,N/A
Tank on Tank: East Front,5.559,7.07,98,N/A,2015,1.82,1,2,20,45,10,Wargames,N/A
Long Live the King,5.559,6.66,142,N/A,2006,3.0,5,30,240,240,12,Thematic,N/A
Gum Gum Machine,5.559,5.88,434,N/A,2015,1.75,2,4,30,30,8,N/A,N/A
Roll Estate,5.559,7.09,98,N/A,2019,1.4,1,5,20,40,8,N/A,N/A
Machi Koro: Fussball,5.559,6.43,152,N/A,2018,1.0,2,4,30,30,8,N/A,N/A
Pick a Pen: Reefs,5.559,6.37,164,N/A,2023,1.4,2,4,30,30,8,Family,N/A
The Fall Of The Third Reich,5.559,7.9,72,N/A,2016,3.0,1,4,360,600,N/A,Wargames,N/A
