Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Time Barons,5.751,7.66,382,N/A,2014,2.36,2,4,30,30,10,Strategy,N/A
Master of Respect,5.751,7.06,435,N/A,2016,2.31,3,5,60,60,12,Strategy,N/A
Animal Upon Animal: Balancing Bridge,5.751,7.01,455,N/A,2010,1.11,2,4,15,15,5,Children's,N/A
Catan: Ancient Egypt,5.751,7.25,424,N/A,2014,2.47,3,4,75,75,10,Family,N/A
Penny Arcade: The Game – Gamers vs. Evil,5.751,6.46,928,74.99,2011,2.24,2,4,30,45,15,Strategy,Thematic
Kingdom Rush: Elemental Uprising,5.751,7.92,287,N/A,2023,3.4,1,4,45,90,14,N/A,N/A
Saratoga,5.751,7.16,418,N/A,1998,2.55,2,2,180,180,12,Wargames,N/A
One Deck Galaxy,5.75,6.87,554,26.66,2022,3.32,1,2,30,60,14,Strategy,Thematic
Mahé,5.75,6.35,992,N/A,1974,1.23,2,7,20,20,6,Children's,Family
Loot Island,5.75,6.49,804,N/A,2017,2.38,2,5,30,60,10,N/A,N/A
Masters of the Night,5.75,6.91,553,29.99,2021,2.48,1,5,60,120,13,N/A,N/A
Rat Hot,5.75,6.29,1092,N/A,2005,1.46,2,2,30,30,8,Abstract,Family
Starving Artists,5.75,6.72,637,28.36,2017,1.94,1,4,30,60,12,N/A,N/A
JamSumo,5.75,7.3,365,N/A,2014,1.17,2,4,30,30,6,Family,Party
Vivid Memories,5.75,6.53,782,29.99,2022,2.95,2,4,30,45,13,Abstract,Family
Passing Through Petra,5.75,6.69,614,N/A,2018,2.77,2,4,60,60,14,N/A,N/A
UND1C1,5.75,8.09,308,N/A,2022,2.63,2,4,45,60,11,N/A,N/A
The Order of Vampire Hunters,5.75,7.41,511,N/A,2018,2.31,1,4,90,90,13,Thematic,N/A
"Going, Going, GONE!",5.75,6.15,1429,N/A,2013,1.25,2,6,20,20,8,Party,N/A
World of Warcraft: Miniatures Game,5.75,6.68,814,N/A,2008,2.32,2,2,45,45,N/A,Customizable,N/A
Fae,5.75,6.63,672,N/A,2018,1.69,2,4,30,30,10,Abstract,N/A
Der schwarze Pirat,5.75,6.53,736,N/A,2006,1.14,2,4,15,15,5,Children's,N/A
Wild Blue Yonder,5.75,7.73,326,80.27,2017,2.56,1,8,15,180,12,Wargames,N/A
Symphony No.9,5.75,6.91,500,N/A,2018,2.75,2,4,60,75,15,Strategy,N/A
Fallen Land: A Post Apocalyptic Board Game,5.75,8.12,390,N/A,2017,3.7,2,5,120,300,14,Thematic,N/A
Dinoblivion,5.749,7.33,389,N/A,2020,2.07,1,2,30,45,12,N/A,N/A
Altay: Dawn of Civilization,5.749,6.82,557,41.22,2024,2.2,2,4,45,90,10,N/A,N/A
Sherlock 13,5.749,6.32,1099,N/A,2013,1.61,2,4,15,15,6,Family,N/A
Frederick the Great: The Campaigns of The Soldier King 1756-1759,5.749,6.97,509,N/A,1975,2.68,2,4,180,240,12,Wargames,N/A
The Lord of the Rings: Strategy Battle Game,5.749,7.3,428,N/A,2005,2.81,2,2,30,30,12,Wargames,N/A
Start Player,5.749,6.33,948,N/A,2008,1.0,2,99,1,1,14,Party,N/A
Peloponnes Card Game,5.749,6.69,606,N/A,2015,2.58,2,5,45,45,10,Strategy,N/A
Love Letter: Princess Princess Ever After,5.749,7.26,406,N/A,2021,1.11,2,6,20,20,10,N/A,N/A
Rick and Morty: Total Rickall Card Game,5.749,6.08,2430,12.99,2016,1.49,2,5,30,30,15,Party,N/A
Star Wars: Bounty Hunters,5.749,6.63,786,19.99,2024,1.35,2,6,20,20,10,Family,N/A
Kaivai,5.749,6.96,458,N/A,2005,3.73,3,4,120,120,12,Strategy,N/A
Sundae Split,5.749,6.64,646,N/A,2017,1.25,2,5,20,20,10,N/A,N/A
Clinic,5.749,7.04,439,157.99,2014,4.08,2,4,120,120,14,Strategy,N/A
"Nightfighter Ace: Air Defense Over Germany, 1943-44",5.749,8.23,310,N/A,2018,2.27,1,2,120,180,N/A,Wargames,N/A
Future Inc.,5.749,7.17,418,N/A,2023,2.63,2,4,30,60,8,N/A,N/A
