Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
"Por favor, não corte minha cabeça!",5.516,6.31,65,N/A,2016,1.2,3,6,15,30,18,N/A,N/A
Elements,5.516,5.95,88,N/A,1997,1.55,3,5,30,30,12,N/A,N/A
Contrario 2,5.516,6.27,48,N/A,2006,1.0,2,12,N/A,N/A,14,N/A,N/A
Connected Clues,5.516,6.07,68,N/A,2022,0.0,3,10,10,120,13,N/A,N/A
Wave of Terror,5.516,6.02,87,N/A,1997,2.87,2,2,360,360,14,Wargames,N/A
Kids Express,5.516,6.55,39,22.06,2024,1.0,1,4,20,20,5,N/A,N/A
UNDO: Blood in the Gutter,5.516,5.63,519,N/A,2019,1.22,2,6,45,90,10,N/A,N/A
Delta,5.516,6.66,33,N/A,1975,2.0,2,2,15,15,8,Abstract,N/A
Kursk 1943,5.516,6.93,34,N/A,1993,2.57,2,2,240,240,14,Wargames,N/A
Poker Peril,5.516,9.16,45,N/A,2025,0.0,2,4,7,45,8,N/A,N/A
Burdigala,5.516,5.95,98,N/A,2011,1.63,2,4,45,45,8,N/A,N/A
Flower Power,5.516,6.21,53,N/A,1998,1.0,2,6,10,10,10,N/A,N/A
Crazy Rally,5.516,6.24,47,N/A,2003,1.57,3,6,30,30,12,N/A,N/A
League of Hackers,5.516,6.29,49,N/A,2014,3.0,2,4,30,30,12,N/A,N/A
ANLUDIM,5.516,6.18,62,N/A,2020,1.67,2,5,30,45,8,N/A,N/A
Time Line,5.516,6.52,38,N/A,2002,2.0,2,2,N/A,N/A,N/A,N/A,N/A
Mr House,5.516,5.84,107,N/A,2014,2.63,2,4,60,60,10,N/A,N/A
RisiKo!: Antartide,5.516,6.19,54,N/A,2022,1.8,2,6,20,30,8,N/A,N/A
iKNOW: Lifestyle,5.516,6.7,30,N/A,2014,0.0,2,4,30,30,15,N/A,N/A
Ferret Out,5.516,6.25,63,26.8,2023,2.0,3,7,30,60,12,N/A,N/A
Mimic,5.516,6.19,102,N/A,2006,2.4,2,3,30,30,8,Abstract,N/A
Shop Until You Drop,5.516,6.52,36,N/A,2023,2.0,2,5,20,30,7,N/A,N/A
Zed Deck,5.516,6.32,50,N/A,2011,1.0,1,1,5,5,12,Thematic,N/A
SiegeStones,5.516,5.86,99,N/A,2004,2.33,2,4,20,20,7,Abstract,N/A
Taelmoor,5.516,7.29,30,N/A,2022,3.0,1,6,60,90,14,N/A,N/A
Candle Quest,5.516,6.64,34,N/A,2005,1.67,2,5,30,30,5,N/A,N/A
Totemix,5.516,7.42,31,N/A,2022,2.5,1,6,25,25,10,N/A,N/A
Goblout,5.516,6.93,30,N/A,2018,2.0,2,5,20,30,8,N/A,N/A
Sherwood Showdown,5.516,6.27,50,N/A,2009,1.57,2,2,20,20,8,N/A,N/A
Saalfeld: Prelude to Jena – 10 October 1806,5.516,6.25,47,N/A,2013,2.0,1,2,60,60,12,Wargames,N/A
SYNOD,5.516,6.16,57,N/A,2016,1.8,2,2,10,15,N/A,N/A,N/A
Colorful Treasure,5.516,6.68,42,N/A,2019,1.5,2,4,15,20,8,N/A,N/A
Animal Circus,5.516,6.44,42,N/A,2019,1.5,2,5,30,40,8,N/A,N/A
Aronda,5.516,5.78,123,N/A,2008,2.0,2,2,20,20,N/A,Abstract,N/A
Dwarves and Dice,5.516,6.01,94,N/A,1999,1.0,2,8,5,5,3,Children's,N/A
Fantasy Rules! Fast Play Rules for Miniature Wargames in the Worlds of Fantasy,5.516,6.94,35,N/A,1996,3.4,2,12,60,60,12,Wargames,N/A
Gear Krieg Wargame,5.516,6.68,31,N/A,2000,2.8,2,2,180,180,12,Wargames,N/A
Arcanya: Magic Academy,5.516,6.5,55,N/A,2015,1.67,3,10,20,30,6,N/A,N/A
Im Bann der Pyramide,5.516,5.78,133,N/A,2006,1.27,2,5,20,20,8,N/A,N/A
Color Stix,5.516,6.27,45,N/A,2011,1.2,2,6,10,10,5,N/A,N/A
Brainwaves: The Brilliant Boar,5.516,6.56,59,N/A,2018,1.0,1,4,15,15,8,N/A,N/A
Genius Gems,5.516,6.69,31,N/A,2021,1.0,1,2,N/A,N/A,8,N/A,N/A
Bizzarie,5.516,6.77,33,N/A,2010,2.0,2,8,30,30,7,N/A,N/A
Moonflight,5.516,6.47,31,N/A,2020,2.25,1,4,30,90,12,N/A,N/A
Alchemistry,5.516,6.98,71,N/A,2017,2.25,1,4,15,60,16,N/A,N/A
Hohenfriedeberg,5.516,6.69,35,N/A,2007,1.71,2,2,30,30,N/A,Wargames,N/A
Piggy Forest,5.516,7.41,36,N/A,2020,1.0,1,4,15,25,6,N/A,N/A
War by Television: Kosovo 1999,5.516,6.65,34,N/A,2014,2.67,2,2,N/A,N/A,N/A,Wargames,N/A
Karma Dice,5.516,6.71,35,N/A,2023,2.0,2,4,20,30,8,N/A,N/A
ZooStock,5.516,6.55,33,N/A,2023,0.0,3,4,20,40,10,N/A,N/A
Rolling World,5.516,6.54,42,N/A,2015,1.0,1,99,N/A,N/A,N/A,N/A,N/A
Black Stories: Epic Fails Edition,5.516,6.64,37,N/A,2020,2.0,2,99,2,222,12,N/A,N/A
Zen Garden,5.516,5.66,240,N/A,2013,1.78,2,4,15,30,10,N/A,N/A
Bounce Battle,5.516,6.46,44,N/A,2013,1.0,2,2,1,15,6,N/A,N/A
The '45: The Jacobite Rebellion of 1745,5.516,6.18,71,N/A,1995,3.29,2,2,240,240,12,Wargames,N/A
Nile,5.516,6.03,84,N/A,1967,1.78,2,4,60,60,6,Abstract,N/A
Roll For It! Express,5.516,5.87,134,N/A,2014,1.08,1,1,5,5,8,N/A,N/A
Chinese Poker,5.516,6.02,72,N/A,N/A,1.9,2,4,5,5,10,N/A,N/A
"Bigfootses, The Card Game",5.516,6.67,73,N/A,2014,2.0,2,6,45,45,12,N/A,N/A
Palermo,5.516,5.94,82,N/A,1992,1.9,3,5,60,60,10,N/A,N/A
Palio,5.516,6.43,37,N/A,2008,2.0,2,6,30,30,8,N/A,N/A
Zaar,5.516,7.81,107,N/A,2018,2.0,1,6,40,90,14,N/A,N/A
The Battle of Helm's Deep,5.516,6.51,42,N/A,1974,2.86,2,2,120,120,12,Wargames,N/A
"New York, New York",5.516,5.81,128,N/A,1989,1.29,2,4,30,30,8,Family,N/A
Biljard,5.516,6.24,50,N/A,2010,1.5,2,4,15,30,6,N/A,N/A
Fungeon Party,5.516,6.56,44,N/A,2018,1.5,2,5,3,30,14,N/A,N/A
Med Sirocco,5.516,6.52,44,N/A,2017,2.0,2,6,N/A,N/A,N/A,Wargames,N/A
Careta,5.516,6.89,42,N/A,2017,1.8,2,8,10,30,10,N/A,N/A
Barca,5.516,6.83,35,N/A,2007,2.2,2,2,60,60,8,Abstract,N/A
