Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Planet Trade,5.513,9.21,33,N/A,2023,3.0,3,4,135,240,13,N/A,N/A
[microfilms],5.513,5.8,131,N/A,2015,1.85,2,6,10,30,12,N/A,N/A
"Win, Don't Lose",5.513,8.0,33,N/A,2011,1.25,3,8,1,10,10,N/A,N/A
Spider-Man,5.513,6.12,61,N/A,2002,2.22,2,6,90,90,12,N/A,N/A
Tark Mees Taskus,5.513,5.91,98,N/A,2014,1.0,1,10,15,15,7,N/A,N/A
Break In: Chichén Itzá,5.513,6.21,39,N/A,2020,1.67,1,6,60,120,12,N/A,N/A
Pocket Rails,5.513,6.42,35,N/A,2023,3.0,2,4,10,15,N/A,N/A,N/A
Peeper,5.513,6.09,57,N/A,2004,1.75,2,6,30,30,N/A,Abstract,N/A
Field Command: Singapore 1942,5.513,6.9,40,N/A,2009,1.67,2,3,240,240,8,Wargames,N/A
King Maker,5.513,6.49,33,N/A,N/A,2.0,3,N/A,N/A,N/A,N/A,N/A,N/A
LetterFlip,5.513,5.81,87,N/A,2004,1.31,2,2,20,20,10,N/A,N/A
Kippelino,5.513,6.13,44,N/A,2019,1.0,1,4,10,10,5,N/A,N/A
Mob Sitters,5.513,7.0,41,N/A,2019,2.0,3,6,15,30,8,N/A,N/A
Spring Fever,5.513,5.8,105,N/A,2011,1.2,3,6,20,20,8,N/A,N/A
Ungeziffer,5.513,6.44,40,N/A,2018,1.5,2,4,10,10,6,N/A,N/A
Tóncc,5.513,7.99,41,N/A,2012,2.0,2,3,20,20,N/A,Abstract,N/A
Requiem: Downfall of Magic,5.513,8.53,37,N/A,2026,0.0,1,4,60,90,14,N/A,N/A
Hull Breach: Corporate Wars,5.513,6.58,52,N/A,2014,2.57,2,8,60,60,13,N/A,N/A
Adellos,5.513,6.92,44,N/A,2018,2.17,2,4,20,50,10,Wargames,N/A
Luxantis,5.513,5.97,81,N/A,2018,1.2,2,4,20,30,6,N/A,N/A
"Guards Tank: Prochorovka, 1943",5.513,6.58,33,N/A,2010,3.0,1,2,240,240,12,Wargames,N/A
Stier zoekt Bier,5.513,5.88,104,N/A,2014,1.4,3,5,45,45,8,N/A,N/A
Oh My Gold!,5.513,5.81,107,N/A,2019,1.0,2,4,10,10,5,N/A,N/A
Maji,5.513,7.0,31,N/A,2019,1.5,2,2,30,45,10,Abstract,N/A
MOCKBA: La battaglia di Mosca 1941,5.513,6.89,31,N/A,1984,2.38,2,2,180,300,15,Wargames,N/A
Granny Wars:  A Game of Tit for Tat,5.513,6.13,59,N/A,2013,1.2,2,8,20,20,7,N/A,N/A
X610Z,5.513,6.97,34,N/A,2009,2.5,2,6,30,30,12,Customizable,N/A
Horticulture Master,5.513,6.1,57,N/A,2018,2.0,2,5,40,60,7,N/A,N/A
