Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Gangster Dice,5.517,7.13,36,N/A,2015,1.6,2,4,20,20,10,N/A,N/A
Stimmvieh,5.517,6.24,51,N/A,1998,2.33,3,5,30,30,12,N/A,N/A
Catfé,5.517,7.21,31,N/A,2024,1.0,2,5,5,20,8,N/A,N/A
The Age of Eagles,5.517,7.48,31,N/A,2005,3.0,2,8,180,240,12,Wargames,N/A
Colpevole!,5.517,6.32,57,N/A,1992,2.0,4,7,180,180,N/A,N/A,N/A
Arboria,5.517,6.26,65,N/A,2017,2.0,2,4,30,60,10,N/A,N/A
Knaves,5.517,6.61,34,N/A,N/A,1.4,3,3,60,60,N/A,N/A,N/A
Upwords Deluxe,5.517,5.82,137,N/A,2007,1.83,2,4,45,90,8,N/A,N/A
Tsushima,5.517,6.07,84,N/A,1989,2.56,2,2,240,240,12,Wargames,N/A
War Along the Chesapeake,5.517,7.07,30,N/A,2018,2.5,1,2,60,120,13,Wargames,N/A
Tripolo,5.517,6.27,62,N/A,2011,1.0,2,4,N/A,N/A,6,N/A,N/A
Double Seven,5.517,7.15,33,N/A,2025,1.25,2,4,15,30,8,N/A,N/A
Stratego Tournament,5.517,6.22,62,N/A,2001,2.33,2,2,15,15,18,Abstract,Wargames
IRK,5.517,6.47,43,N/A,2024,1.0,2,4,15,25,8,N/A,N/A
Something Wild! Toy Story,5.517,6.32,54,N/A,2020,1.5,2,4,15,15,6,N/A,N/A
RPGQuest: A Jornada do Herói,5.517,8.27,47,N/A,2017,2.5,1,5,30,240,12,N/A,N/A
Vault,5.517,7.01,37,N/A,2015,2.0,2,2,15,30,10,Abstract,N/A
Movie Clichés: Complete Edition,5.517,6.82,33,N/A,2020,1.0,1,8,90,120,12,N/A,N/A
The Final Light-Year,5.517,6.52,37,N/A,2021,2.0,1,2,30,30,8,N/A,N/A
Postcard Dungeons,5.517,6.19,87,N/A,2018,1.4,1,6,30,60,10,N/A,N/A
Tiny Polka Dot,5.517,6.59,35,N/A,2016,1.0,1,6,5,20,3,N/A,N/A
Apocalypse au Zoo de Carson City,5.517,5.77,277,N/A,2017,1.1,2,4,10,15,12,N/A,N/A
Déclic!? Family,5.517,6.25,51,N/A,2011,1.0,3,8,15,15,7,N/A,N/A
"Panzers East Solitaire: Army Group Center, June-August 1941",5.517,6.81,36,N/A,2015,2.4,1,1,N/A,N/A,N/A,Wargames,N/A
Molotov's War,5.517,6.08,67,N/A,1995,2.33,2,2,120,120,12,Wargames,N/A
Fuzzy Tiger,5.517,6.11,65,N/A,2009,1.6,2,5,15,15,8,N/A,N/A
Abu Simbel,5.517,6.81,32,N/A,2022,1.0,2,6,20,30,8,N/A,N/A
Oversiege,5.517,6.75,63,N/A,2020,1.2,2,10,15,30,7,N/A,N/A
Winston,5.517,5.71,222,N/A,2018,1.0,2,6,15,25,6,N/A,N/A
Klimato,5.517,6.84,37,N/A,2020,2.0,2,5,20,40,8,N/A,N/A
A Very Civil Whist,5.517,6.95,35,N/A,2025,1.67,2,2,30,60,10,Wargames,N/A
Acre: The Third Crusade Opens,5.517,6.67,38,N/A,2012,2.33,2,2,N/A,N/A,12,Wargames,N/A
Rocroi 1643,5.517,6.73,39,N/A,1996,2.2,2,2,180,180,12,Wargames,N/A
Doktor Schlüsselbart,5.517,6.12,68,N/A,2006,1.29,2,5,30,30,6,Children's,N/A
Chocobo Party Up!,5.517,6.05,110,N/A,2019,1.5,2,4,30,45,10,N/A,N/A
Austerlitz: The Battle of the 3 Emperors,5.517,6.29,64,N/A,1981,2.5,2,3,360,360,12,Wargames,N/A
75 Gnom' Street,5.517,5.77,216,28.58,2016,1.83,2,4,30,30,14,N/A,N/A
New York Pizza Delivery,5.517,6.86,36,N/A,2022,2.25,1,6,30,120,10,N/A,N/A
World of Draghan: Once Upon a Dragon,5.517,6.51,44,N/A,2019,1.0,1,4,20,40,8,N/A,N/A
Aachen: First to Fall,5.517,6.15,61,N/A,2010,2.17,1,2,60,60,12,Wargames,N/A
Saipan: Conquest of the Marianas,5.517,6.16,57,N/A,2010,2.29,1,2,60,60,12,Wargames,N/A
Attacktix  Battle Figure Game: Marvel,5.517,6.11,77,N/A,2006,1.18,2,2,10,10,8,Customizable,N/A
Takla,5.517,6.5,41,N/A,2018,0.0,2,4,10,20,7,N/A,N/A
Fragments,5.517,6.73,39,N/A,2021,1.5,2,6,30,120,10,N/A,N/A
"Fredericksburg: The Union Repulsed, Dec. 13, 1862",5.517,6.43,45,N/A,1975,2.25,1,2,120,120,12,Wargames,N/A
Welfen und Staufer,5.517,6.5,47,N/A,1990,2.75,2,2,180,180,16,Wargames,N/A
Bitte nicht füttern!,5.517,6.58,37,N/A,2018,1.67,2,4,10,15,5,N/A,N/A
For the Quest,5.517,8.22,36,N/A,2023,2.4,1,5,40,120,14,N/A,N/A
Napoleon's Imperium,5.517,7.29,43,N/A,2021,2.4,2,8,240,900,12,Wargames,N/A
Fire When Ready,5.517,6.39,57,N/A,1982,2.33,1,4,30,120,12,Wargames,N/A
Artline: Hermitage,5.517,5.95,106,N/A,2019,1.33,2,5,20,30,12,N/A,N/A
Fruit Picking,5.517,6.12,60,N/A,2014,1.75,2,4,15,30,6,N/A,N/A
Them's Fightin' Words!,5.517,6.83,33,N/A,2013,0.0,2,6,5,5,8,N/A,N/A
ZnajZnak,5.517,6.36,52,N/A,2012,1.6,2,32,15,15,10,N/A,N/A
Taco Loco,5.517,6.21,54,N/A,2025,0.0,2,5,15,15,7,N/A,N/A
The Pyramid of Khufu,5.517,7.99,40,N/A,2020,1.8,1,2,30,45,10,N/A,N/A
Sumo Gnomes,5.517,6.1,78,N/A,2019,1.0,2,2,1,5,8,N/A,N/A
Castle Danger,5.517,6.6,43,N/A,2002,3.67,2,2,30,30,10,Abstract,N/A
Moguli,5.517,6.25,58,N/A,2003,3.29,2,2,45,45,12,Abstract,N/A
Anime Saga,5.517,6.89,40,N/A,2017,2.0,2,5,75,120,14,N/A,N/A
Inca Empire: The Card Game,5.517,6.73,38,N/A,2020,2.8,2,5,60,90,13,N/A,N/A
Space Empires,5.517,6.51,37,N/A,1981,2.2,2,6,120,120,12,Wargames,N/A
Kensington,5.517,6.55,55,N/A,2019,2.0,2,5,30,30,8,N/A,N/A
Make 'n' Break: Party,5.517,6.32,53,N/A,2012,1.0,3,9,45,45,10,N/A,N/A
Phoenix Command,5.517,6.49,53,N/A,1986,4.23,2,12,60,240,N/A,Wargames,N/A
Lunch Money,5.517,5.63,2640,19.38,1996,1.51,2,4,20,20,13,Thematic,N/A
Spaceopoly,5.517,6.41,60,N/A,1997,1.71,2,6,N/A,N/A,7,N/A,N/A
Pete the Pirate,5.517,5.96,114,N/A,2000,1.22,2,4,30,30,6,Children's,N/A
Miss Lupun…und das Geheimnis der Zahlen,5.517,6.0,77,N/A,2011,1.43,2,6,30,30,8,N/A,N/A
Packen Wir's!,5.517,6.24,51,N/A,1992,1.67,2,5,45,45,8,N/A,N/A
O'NO 99,5.517,5.72,445,N/A,1980,1.16,2,8,N/A,N/A,7,Family,N/A
Priceless,5.517,5.93,111,N/A,1996,2.4,2,4,45,45,13,N/A,N/A
"Operation Konrad: The SS Drive to the Danube, January 1945",5.517,6.7,36,N/A,1983,2.17,2,2,120,180,12,Wargames,N/A
Primate Fear,5.517,5.89,159,N/A,2013,1.5,2,6,45,45,N/A,N/A,N/A
Waterloo: Enemy Mistakes,5.517,6.79,41,N/A,2015,3.6,2,3,150,150,13,Wargames,N/A
Godsfire,5.517,6.01,122,N/A,1976,3.18,2,15,300,300,12,Wargames,N/A
Flip Freighters,5.517,5.78,158,N/A,2022,1.6,1,99,10,20,10,N/A,N/A
Pathfinder Revolution!,5.517,7.38,30,28.46,2023,0.0,3,6,60,60,13,N/A,N/A
Barbarossa 1941,5.517,6.52,44,N/A,2002,2.75,2,2,120,120,12,Wargames,N/A
Troke,5.517,6.12,65,N/A,1956,2.13,2,4,30,30,10,Abstract,N/A
Villannex (2nd Edition + expansions),5.517,6.81,32,N/A,2016,0.0,1,4,5,15,6,N/A,N/A
Elemental Rift,5.517,6.13,73,N/A,2008,2.2,2,4,30,30,9,Abstract,Strategy
Cat Days,5.517,6.74,58,N/A,2024,1.0,2,2,5,15,6,N/A,N/A
Golem,5.517,6.78,32,N/A,1995,1.33,3,6,60,60,10,N/A,N/A
Crazy Creatures of Dr. Gloom,5.517,5.6,488,N/A,2012,1.18,2,4,20,20,7,Children's,Family
Golden Animals,5.517,6.73,30,N/A,2022,1.5,3,5,10,10,8,N/A,N/A
Forsaken,5.517,7.12,41,N/A,2025,0.0,1,4,90,240,12,N/A,N/A
Trollfjord,5.517,5.85,178,N/A,2018,1.8,2,4,45,60,10,N/A,N/A
