Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Cleocatra,5.514,6.09,74,N/A,2020,1.0,2,4,20,30,10,N/A,N/A
Bloody Sands Dice,5.514,7.28,37,N/A,2014,2.0,2,8,20,20,8,N/A,N/A
Famous First Downs: The World's Smallest Football Game,5.514,6.22,43,N/A,2012,1.29,2,2,30,30,13,N/A,N/A
5ive: King's Court,5.514,6.13,51,N/A,2017,1.0,2,4,15,30,6,N/A,N/A
Color Brain Go,5.514,6.6,30,N/A,2019,1.0,2,6,20,20,6,N/A,N/A
Combat Arena,5.514,6.27,49,N/A,2019,2.25,2,4,30,45,12,N/A,N/A
"Grunt: Tactical Combat in Vietnam, 1965",5.514,6.27,51,N/A,1971,2.33,1,2,120,120,12,Wargames,N/A
Take a Train,5.514,5.96,107,N/A,2015,1.67,2,6,30,60,8,N/A,N/A
Featherweight Fiesta,5.514,6.18,68,N/A,2023,1.0,2,4,20,30,7,N/A,N/A
Cábula,5.514,7.17,33,N/A,2021,1.0,2,6,10,20,8,N/A,N/A
Blitzwar,5.514,7.36,36,N/A,2006,2.5,2,3,600,600,12,Wargames,N/A
Super Secret Stealthy Spies,5.514,6.52,36,N/A,2018,1.0,2,4,15,30,10,N/A,N/A
Nin-Gonost,5.514,6.82,34,N/A,2004,3.14,1,2,45,45,12,N/A,N/A
O Último Grande Campeão,5.514,6.2,87,N/A,2011,1.33,3,6,45,45,14,N/A,N/A
Venture,5.514,6.91,36,N/A,2019,1.5,3,6,40,60,10,N/A,N/A
Something Wild!: Tim Burton's The Nightmare Before Christmas,5.514,6.09,80,N/A,2020,2.0,2,4,15,15,6,N/A,N/A
BIRDIE Pro,5.514,6.73,37,N/A,2023,2.0,1,6,60,120,14,N/A,N/A
The Cleaner,5.514,6.54,36,N/A,2018,2.0,1,1,45,60,14,N/A,N/A
Aargh!,5.514,5.96,83,N/A,2005,1.0,2,4,20,20,3,Children's,N/A
Qubo,5.514,6.64,38,N/A,2023,1.0,2,4,20,20,7,N/A,N/A
Eastern Front Solitaire,5.514,6.0,90,N/A,1986,2.31,1,1,120,120,14,Wargames,N/A
Fox on the Run,5.514,7.12,33,N/A,2020,1.33,2,6,10,20,10,N/A,N/A
Cthulhu Crusades,5.514,6.12,68,N/A,2017,2.33,2,4,15,30,9,N/A,N/A
Gangs of Britannia,5.514,6.77,46,N/A,2018,1.67,3,5,45,75,10,N/A,N/A
Deck of Thieves,5.514,5.9,81,N/A,2013,2.13,2,4,45,45,13,N/A,N/A
Destiny Aurora: Renegades,5.514,7.11,47,N/A,2017,4.0,1,4,120,180,12,N/A,N/A
Städtetour,5.514,6.48,31,N/A,2009,1.0,2,4,25,25,6,Children's,N/A
Turbo-Team,5.514,6.48,31,N/A,2010,1.0,2,4,10,10,5,N/A,N/A
Roswell 51,5.514,6.88,38,N/A,2017,2.5,3,13,75,75,14,N/A,N/A
Kleine Fotosafari,5.514,5.8,107,N/A,2012,1.33,2,4,20,20,6,N/A,N/A
High Ground,5.514,6.31,52,N/A,1990,1.8,2,2,30,60,12,Wargames,N/A
Heads Will Roll,5.514,6.67,32,N/A,2023,1.0,2,10,10,20,6,N/A,N/A
War of the Three Kingdoms: Kingdom Wars,5.514,7.36,38,N/A,2019,2.25,2,12,20,40,18,N/A,N/A
Enuk,5.514,5.75,153,N/A,2008,1.31,2,5,20,20,5,Children's,N/A
Fashion Police,5.514,6.89,30,N/A,2024,0.0,2,6,15,15,6,N/A,N/A
Lindyhop,5.514,7.04,34,N/A,2023,0.0,2,2,15,30,10,N/A,N/A
Till the Last Gasp,5.514,6.49,50,N/A,2023,2.0,2,2,60,60,14,N/A,N/A
Fisherman,5.514,6.35,41,N/A,2022,0.0,3,4,20,20,10,N/A,N/A
The Pet Cemetery,5.514,6.51,41,N/A,2020,1.0,2,6,30,45,13,N/A,N/A
The Suitcase Detectives,5.514,6.07,53,N/A,2008,1.4,2,4,15,15,5,Children's,N/A
Maya,5.514,6.35,61,N/A,2012,1.67,2,4,20,20,8,Abstract,N/A
Capio,5.514,6.52,39,N/A,2017,1.67,2,4,15,40,8,N/A,N/A
Kaleido,5.514,6.07,54,N/A,2013,2.0,2,5,30,30,10,N/A,N/A
Эрудит (Polymath),5.514,6.06,73,N/A,1970,2.0,2,17,90,90,10,Family,N/A
Heresy,5.514,5.83,113,N/A,1995,3.2,2,5,90,90,12,Customizable,N/A
Raptor Race,5.514,6.54,36,N/A,2024,1.0,2,5,20,20,6,N/A,N/A
Hell Before Night: The Battle of Shiloh,5.514,6.25,51,N/A,1997,3.0,2,2,N/A,N/A,12,Wargames,N/A
Kitty Bitty,5.514,5.67,278,N/A,2007,1.21,2,6,15,15,4,Children's,N/A
