Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Batman: The Animated Series Adventures – Shadow of the Bat,5.904,8.03,517,N/A,2021,3.54,1,5,60,90,14,Thematic,N/A
Qwirkle Cubes,5.904,6.57,1466,26.95,2009,1.58,2,4,45,45,6,Family,N/A
Windward,5.904,6.92,1139,17.95,2020,2.39,1,5,30,90,14,Strategy,Thematic
Fading Glory,5.904,7.46,609,N/A,2012,2.55,2,2,60,90,N/A,Wargames,N/A
Back to the Future: Dice Through Time,5.904,6.68,1310,81.28,2020,2.08,2,4,45,60,10,Thematic,N/A
Ladies & Gentlemen,5.904,6.45,1750,N/A,2013,2.09,4,10,30,30,14,Party,Thematic
Trick Shot (Second Edition),5.903,8.1,432,N/A,2024,2.5,2,4,30,60,12,N/A,N/A
Blockbuster,5.903,6.55,1648,23.71,2019,1.05,4,10,30,60,12,Party,N/A
Tantrix,5.903,6.36,2298,32.95,1991,2.22,1,6,30,30,8,Abstract,N/A
Lanterns Dice: Lights in the Sky,5.903,6.8,1035,24.53,2019,2.08,2,4,30,45,10,Family,N/A
Santorini: New York,5.903,6.96,926,N/A,2020,1.86,2,5,15,30,8,Abstract,Family
Die Legenden von Andor: Chada & Thorn,5.903,6.6,1418,N/A,2015,2.15,2,2,45,45,10,Thematic,N/A
Hotshots,5.903,6.98,914,N/A,2017,2.2,1,4,60,60,10,Family,Strategy
Vault Wars,5.903,6.75,1147,14.99,2015,2.1,3,5,45,60,13,Strategy,N/A
Tsukiji,5.903,7.17,765,N/A,2017,1.94,2,4,20,30,8,Family,N/A
Risk: Star Wars – Original Trilogy Edition,5.902,6.82,1172,N/A,2006,2.11,2,5,120,120,10,Thematic,N/A
Fall of the Mountain King,5.902,7.32,681,N/A,2022,3.62,1,5,60,90,13,N/A,N/A
Goldland,5.902,6.62,1290,N/A,2002,2.38,2,5,60,80,10,Family,Strategy
G.E.V.,5.902,7.01,902,N/A,1978,2.26,1,2,60,90,12,Wargames,N/A
Attila,5.902,6.46,1673,N/A,2000,2.55,2,5,45,45,10,Strategy,N/A
Spinderella,5.902,6.47,1770,N/A,2015,1.18,2,4,20,20,6,Children's,N/A
Merchants of Magick: A Set a Watch Tale,5.902,7.39,620,71.74,2021,2.33,1,8,45,60,10,N/A,N/A
Crude: The Oil Game,5.902,6.69,1149,N/A,1974,2.73,2,4,90,90,13,Strategy,N/A
Fresh Fish,5.901,6.76,1010,N/A,1997,3.04,2,5,60,60,12,Strategy,N/A
Dungeon Command: Tyranny of Goblins,5.901,7.4,693,N/A,2012,2.71,2,4,90,90,12,Customizable,N/A
Thebes: The Tomb Raiders,5.901,6.85,960,N/A,2013,2.02,2,4,30,30,8,Family,N/A
Man O' War,5.901,7.18,773,N/A,1993,2.66,2,4,180,180,12,Thematic,Wargames
Duel of Ages Set 1: Worldspanner,5.901,6.52,1707,N/A,2003,2.88,2,16,120,120,12,Thematic,N/A
Parfum,5.901,6.48,1741,N/A,2015,2.09,2,4,45,45,8,Family,N/A
10 Days in Asia,5.901,6.68,1196,149.99,2007,1.43,2,4,25,25,10,Family,N/A
Cerberus,5.9,6.66,1369,N/A,2018,1.73,3,7,30,45,10,Family,Party
The Golden City,5.9,6.56,1505,N/A,2009,2.26,3,4,60,60,10,Family,Strategy
Dark Tales,5.9,6.54,1658,N/A,2014,1.57,2,4,30,30,14,Family,Thematic
After the Flood,5.9,6.85,959,N/A,2008,3.71,3,3,180,180,13,Strategy,N/A
Sabotage,5.9,7.2,697,N/A,2019,2.89,1,4,60,90,10,Family,Strategy
Multiuniversum,5.9,6.52,1551,11.52,2016,1.88,1,5,20,40,12,Strategy,N/A
Who Did It?,5.899,6.56,1653,N/A,2018,1.03,3,6,15,15,6,Family,N/A
Trolls and Princesses,5.899,7.45,638,55.31,2023,3.18,2,4,90,120,12,N/A,N/A
"Warhammer 40,000: Kill Team – Octarius",5.899,8.09,453,N/A,2021,3.7,2,4,60,120,12,Wargames,N/A
The Great Fire of London 1666,5.899,6.48,1618,N/A,2010,2.55,3,6,80,120,12,Strategy,N/A
Cheeky Monkey,5.899,6.64,1239,N/A,2007,1.14,2,6,15,15,7,Family,N/A
Resident Evil Deck Building Game,5.899,6.56,1935,149.99,2010,2.28,1,4,30,30,13,Customizable,N/A
Tiny Epic Defenders,5.899,6.23,2949,N/A,2015,1.83,1,4,30,30,13,Strategy,N/A
Mesopotamia: Cradle of Civilization,5.899,6.48,1624,N/A,2005,2.44,2,4,45,45,10,Strategy,N/A
Cities: Skylines – The Board Game,5.899,6.53,1561,N/A,2019,2.42,1,4,70,70,10,Family,Strategy
Fields of Fire: Deluxe Edition,5.899,9.27,322,N/A,2025,4.5,1,1,180,360,13,Wargames,N/A
Billabong,5.898,6.83,977,17.02,1992,1.88,2,4,30,30,10,Abstract,Family
Smash Up: Munchkin,5.898,6.55,1623,N/A,2015,2.2,2,4,30,45,12,Strategy,N/A
The World of Smog: On Her Majesty's Service,5.898,6.77,1121,N/A,2015,2.5,2,4,60,60,14,Strategy,N/A
Tír na nÓg,5.897,7.36,631,N/A,2024,2.15,1,5,30,45,13,N/A,N/A
GOLD,5.897,6.71,1131,N/A,2020,1.0,2,5,15,15,6,Family,N/A
Charioteer,5.897,7.3,655,73.08,2022,2.27,2,6,60,120,14,Strategy,Thematic
Blank Slate,5.897,6.66,1315,24.97,2018,1.04,3,8,20,35,8,Party,N/A
Pyramido,5.897,7.01,864,21.04,2023,1.78,2,4,45,45,8,Family,N/A
Industria,5.896,6.41,1813,29.95,2003,2.68,3,4,60,60,10,Strategy,N/A
Mortum: Medieval Detective,5.896,7.27,742,36.22,2021,2.21,1,6,120,180,12,Thematic,N/A
Kulami,5.896,7.02,848,24.99,2011,1.7,2,2,30,30,10,Abstract,N/A
S.T.A.L.K.E.R. The Board Game,5.896,8.71,500,N/A,2024,3.78,1,4,120,180,14,N/A,N/A
World at War: Eisenbach Gap,5.896,7.44,655,N/A,2007,2.58,2,2,90,90,12,Wargames,N/A
Dinner in Paris,5.895,6.75,1096,N/A,2020,2.17,2,4,40,60,10,Family,N/A
Honga,5.895,6.94,876,N/A,2018,2.05,2,5,45,45,8,Family,N/A
Origin,5.895,6.6,1319,73.28,2013,2.13,2,4,45,60,8,Family,Strategy
The Dark Valley,5.895,7.89,524,N/A,2013,3.38,1,2,500,500,14,Wargames,N/A
Marvel Dice Masters: The Amazing Spider-Man,5.895,7.32,660,13.35,2015,2.27,2,2,60,60,14,Customizable,N/A
Robo Rally,5.895,7.44,583,45.9,2023,2.42,2,6,45,90,12,N/A,N/A
Buffy the Vampire Slayer: The Board Game,5.895,6.79,1240,N/A,2016,2.62,1,6,40,60,13,Thematic,N/A
Ekö,5.894,6.76,1066,N/A,2015,2.61,2,4,30,60,8,Abstract,N/A
The Court of Miracles,5.894,6.95,866,N/A,2019,2.07,2,5,40,40,10,Strategy,N/A
Game of Trains,5.894,6.36,2084,N/A,2015,1.25,2,4,20,20,8,Family,N/A
Game of Thrones: The Iron Throne,5.894,6.77,1106,N/A,2016,2.7,3,5,30,60,18,Strategy,N/A
Conflict of Heroes: Storms of Steel – Kursk 1943 (Third Edition),5.893,8.32,413,N/A,2019,2.95,2,4,60,240,12,Wargames,N/A
Aurum,5.893,7.0,798,N/A,2023,1.93,3,4,30,45,7,Family,Strategy
Liberation,5.893,6.84,974,N/A,2019,2.32,2,2,30,30,12,N/A,N/A
Ninja Camp,5.893,6.64,1237,24.95,2016,1.53,2,4,15,30,14,Family,N/A
X-ODUS: Rise of the Corruption,5.893,7.75,626,N/A,2020,3.35,1,4,90,150,14,Strategy,N/A
Qawale,5.893,6.96,924,38.29,2022,1.14,2,2,15,15,8,Abstract,N/A
My Favourite Things,5.893,7.24,662,N/A,2015,1.36,3,6,30,30,12,Party,N/A
Café International,5.893,6.22,2943,N/A,1989,1.64,2,4,45,60,10,Family,N/A
TOKYO TSUKIJI MARKET,5.893,7.37,598,N/A,2020,3.65,2,6,45,160,14,Strategy,N/A
Crystallo,5.893,6.89,946,N/A,2018,1.74,1,1,20,30,8,Abstract,N/A
Nacht der Magier,5.893,6.64,1201,N/A,2005,1.11,2,4,10,20,5,Children's,Family
Chicken!,5.892,6.68,1293,N/A,2023,1.09,2,8,10,20,8,N/A,N/A
Pizarro & Co.,5.892,6.51,1452,N/A,2002,2.44,3,6,45,45,12,Strategy,N/A
Ancient Realm,5.892,7.24,657,N/A,2023,2.24,1,1,15,15,8,N/A,N/A
Thunderstone: Starter Set,5.892,6.93,910,N/A,2013,2.31,2,5,45,45,12,Strategy,Thematic
The Devil's Cauldron: The Battles for Arnhem and Nijmegen,5.892,8.24,429,N/A,2008,3.84,2,4,90,2400,12,Wargames,N/A
Mogul,5.892,6.88,892,N/A,2015,2.05,3,5,45,45,13,Strategy,N/A
The World Cup Game,5.892,7.08,761,N/A,2006,1.98,3,16,180,180,10,Strategy,Thematic
Zooloretto: The Dice Game,5.892,6.34,2053,N/A,2012,1.24,2,4,15,15,7,Family,N/A
Choose Your Own Adventure: House of Danger,5.892,6.22,3458,16.81,2018,1.19,1,99,60,60,10,Thematic,N/A
Nefarious,5.892,6.25,2788,N/A,2011,1.74,2,6,30,45,8,Family,N/A
Munchkin Marvel,5.892,6.79,1472,N/A,2016,2.1,3,6,60,120,10,Thematic,N/A
Findorff,5.891,7.02,777,38.21,2022,2.69,1,5,75,75,14,Strategy,N/A
Three-Dragon Ante,5.891,6.49,1715,N/A,2005,1.73,2,6,20,20,12,Family,N/A
Toy Story: Obstacles & Adventures,5.891,7.41,624,48.11,2019,2.33,2,5,45,90,8,N/A,N/A
Carnival Zombie,5.891,7.03,824,N/A,2013,3.31,1,6,120,120,12,Thematic,N/A
Skies Above Britain,5.891,8.72,388,N/A,2022,3.73,1,1,20,120,12,Wargames,N/A
Planet B,5.891,7.18,716,47.88,2022,3.2,2,4,60,180,14,Strategy,N/A
Triassic Terror,5.89,6.89,914,48.99,2013,2.86,2,6,90,120,14,Strategy,N/A
Bear Raid,5.89,6.95,799,N/A,2022,2.88,3,6,60,60,12,N/A,N/A
