Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Rewordable,5.541,6.51,121,N/A,2017,1.4,2,8,20,30,8,N/A,N/A
Fora de Ordem,5.541,7.88,40,N/A,2023,1.0,2,6,30,30,10,N/A,N/A
Robotech: Reconstruction,5.541,7.61,44,N/A,2023,2.67,3,4,60,120,14,Strategy,Wargames
Pole Position,5.541,6.21,131,N/A,1989,1.69,2,5,60,60,10,Family,N/A
MON: Emblems of Sengoku,5.541,6.47,101,N/A,2021,1.2,2,6,15,30,8,N/A,N/A
Wish You Were Here,5.541,8.16,40,N/A,2018,4.0,1,5,180,720,14,N/A,N/A
"Brute Force: The War in the West, 1940-1945",5.541,6.79,80,N/A,2003,3.13,1,6,360,360,12,Wargames,N/A
Kiwara,5.541,6.86,80,N/A,2018,1.33,2,2,30,30,8,N/A,N/A
Dragon Face,5.541,6.71,95,N/A,2011,2.56,2,2,20,20,8,Abstract,N/A
Pro Action Football,5.541,6.29,145,N/A,1994,1.13,2,2,90,90,10,N/A,N/A
War of Resistance,5.541,6.95,72,N/A,1998,4.21,2,2,N/A,N/A,12,Wargames,N/A
Victim: The Cursed Forest,5.541,6.83,114,N/A,2020,2.71,2,6,45,90,14,N/A,N/A
Monster Derby,5.541,6.16,148,N/A,1994,2.29,2,8,20,45,10,N/A,N/A
Guilty: Monaco 1955,5.541,7.13,62,11.2,2024,2.0,1,99,180,240,12,N/A,N/A
Rakieta imprezowa,5.541,6.84,69,N/A,2019,1.0,3,15,20,30,10,N/A,N/A
"1,2,3! Now you see me...",5.541,6.06,263,N/A,2013,1.31,2,8,15,15,6,Children's,N/A
Critical Care: The Game,5.541,7.53,55,N/A,2024,2.0,1,4,45,120,14,N/A,N/A
Jacynth,5.541,6.62,87,N/A,2008,2.14,1,3,25,25,N/A,Family,N/A
TravelBattle,5.541,7.23,73,N/A,2017,2.29,2,2,60,60,12,Wargames,N/A
Battle Royale,5.541,6.72,85,N/A,2024,2.0,2,4,30,30,8,N/A,N/A
Battle of the Bands: Encore Edition,5.541,6.33,163,N/A,2004,1.63,2,4,30,60,12,N/A,N/A
Dan and Phil's Truth Bombs,5.541,6.35,135,N/A,2017,1.0,4,8,20,20,14,Party,N/A
Timeline: España,5.541,6.83,77,N/A,2020,0.0,2,8,15,15,8,N/A,N/A
DragonStone Mine!,5.541,6.74,109,29.95,2016,2.0,2,4,10,30,5,N/A,N/A
Life Siphon,5.541,6.15,161,N/A,2019,2.25,2,4,20,40,13,N/A,N/A
Vol de nuit,5.541,7.26,63,N/A,2021,2.33,2,5,30,90,12,N/A,N/A
IT: Evil Below,5.541,6.67,114,N/A,2019,2.0,2,7,40,60,17,N/A,N/A
Tribes,5.541,6.53,94,N/A,1998,2.08,4,8,240,240,N/A,Thematic,N/A
Four Battles of the Ancient World,5.541,6.16,144,N/A,1992,1.9,1,2,60,60,10,Wargames,N/A
フォグサイト (FOGSITE),5.541,6.81,75,N/A,2019,2.4,2,4,30,40,10,N/A,N/A
Bruti,5.541,6.81,320,N/A,2015,1.72,2,4,20,50,14,N/A,N/A
Major Battles and Campaigns of General George S. Patton,5.541,6.44,94,N/A,1973,1.76,2,2,30,30,12,Wargames,N/A
Clash of Decks: Treachery,5.541,7.47,52,N/A,2022,2.0,1,2,30,8,15,N/A,N/A
NeuroRace,5.541,6.93,65,N/A,2020,1.0,1,5,20,30,5,N/A,N/A
The Great Redoubt: A Game of the Battle of Borodino – 1812,5.541,6.88,85,N/A,1979,3.47,2,2,240,600,12,Wargames,N/A
Time Collectors,5.541,6.67,87,N/A,2023,2.0,2,4,20,40,10,N/A,N/A
Conan Collectible Card Game,5.541,7.08,115,N/A,2006,2.72,2,9,30,30,12,Customizable,N/A
Ubongo: Das Kartenspiel,5.541,5.97,233,N/A,2011,1.07,2,4,20,20,8,N/A,N/A
Neutron,5.541,6.03,241,N/A,1978,2.1,2,2,10,15,8,Abstract,N/A
Terrain Vague,5.541,6.69,76,N/A,1993,3.25,2,4,120,120,10,N/A,N/A
London & Northwestern,5.541,6.79,66,N/A,2018,0.0,3,5,60,90,N/A,N/A,N/A
Fujiyama,5.541,6.97,67,N/A,2021,1.5,2,5,20,30,8,N/A,N/A
Patton's First Victory: Tunisia,5.541,7.01,67,N/A,2011,1.92,1,2,120,120,12,Wargames,N/A
Buraco,5.541,6.28,115,N/A,N/A,2.11,2,4,60,60,N/A,N/A,N/A
