Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Anomia 2.0,5.528,7.09,38,N/A,2021,1.0,3,6,30,30,10,N/A,N/A
Macbeth,5.528,6.64,71,N/A,2018,1.67,2,5,30,45,12,N/A,N/A
Show Business,5.528,6.54,84,N/A,2010,3.92,2,5,90,90,13,Strategy,N/A
Nevermind The Distraction,5.528,8.14,33,N/A,2020,2.0,1,1,10,20,14,N/A,N/A
Beneath Nexus,5.528,6.56,75,N/A,2016,2.0,3,6,60,90,8,N/A,N/A
Table Curling,5.528,6.72,50,N/A,2013,1.0,2,8,10,10,5,N/A,N/A
Mia,5.528,5.84,232,N/A,600,1.14,2,12,20,20,8,Party,N/A
Ultimate Werewolf: Whitebox Edition,5.528,6.41,75,N/A,2007,1.33,7,31,60,60,14,N/A,N/A
1830 Cardgame,5.528,6.36,77,N/A,2012,2.4,3,6,120,120,N/A,N/A,N/A
The Seven Years War,5.528,6.61,67,N/A,1993,2.93,2,6,240,240,12,Wargames,N/A
The Adventures of Conan,5.528,7.09,64,N/A,2025,3.29,1,4,90,120,14,N/A,N/A
Storm of Steel,5.528,6.59,76,N/A,2007,3.56,2,2,120,120,12,Wargames,N/A
Oh Crab!,5.528,7.6,42,N/A,2025,2.0,2,5,40,60,8,N/A,N/A
Cartaventura Odyssey: The Treasure of Libertalia,5.528,7.03,46,N/A,2022,1.0,1,6,45,45,10,N/A,N/A
Clan War,5.528,6.48,76,N/A,1998,3.5,2,2,180,180,12,N/A,N/A
Tanuki,5.528,6.63,124,13.98,2024,1.25,3,6,20,20,8,N/A,N/A
Calypso,5.528,6.8,53,N/A,1987,2.4,2,2,20,20,8,Abstract,N/A
Optimus Princeps: Les Guerres Daciques,5.528,7.63,37,N/A,2006,2.38,2,2,120,120,12,Wargames,N/A
Normandie 1944,5.528,7.02,48,N/A,1999,3.0,2,2,90,240,12,Wargames,N/A
Stichtag,5.528,6.55,65,N/A,2021,2.0,3,5,30,30,10,N/A,N/A
Police 07,5.528,6.04,130,N/A,1986,1.87,2,6,45,45,10,N/A,N/A
Principles of War: 19th Century,5.528,7.78,30,N/A,1995,0.0,2,8,180,180,12,Wargames,N/A
"278th Squadron ""The Same 4 Cats"": SM79 Damned Hunchback",5.528,7.89,31,N/A,2018,2.29,1,1,50,100,N/A,Wargames,N/A
Morgan's Magic Map,5.528,7.22,43,N/A,2023,2.0,2,4,30,45,14,N/A,N/A
La Belle Alliance: The Battle of Waterloo,5.528,6.62,69,N/A,1976,2.25,1,2,120,240,14,Wargames,N/A
MAMEY,5.528,6.54,67,N/A,2018,1.67,2,4,30,40,10,N/A,N/A
Pyramidion,5.528,5.99,166,N/A,2012,2.5,2,4,60,60,10,N/A,N/A
"Triumphant Return: The Soviet Liberation of Kiev, November 1943",5.528,7.09,44,N/A,1998,2.7,1,2,240,240,12,Wargames,N/A
Okko: Legendary Journey,5.528,7.56,36,N/A,2022,2.5,1,2,40,45,14,N/A,N/A
Krypto,5.528,6.33,101,N/A,1963,1.86,1,10,10,10,8,N/A,N/A
Atlantis: Island of Gods,5.528,6.16,124,N/A,2018,3.0,2,4,30,45,14,N/A,N/A
Sherlock Holmes: The Beginning,5.528,7.13,43,N/A,2013,2.0,1,1,N/A,N/A,10,N/A,N/A
Wriggle Roulette,5.528,6.66,53,N/A,2025,1.0,2,8,20,20,7,N/A,N/A
Lucky First Incense,5.528,7.55,56,N/A,2023,1.5,2,5,10,25,8,N/A,N/A
Railroads,5.528,8.35,38,N/A,2014,3.0,3,5,120,120,14,N/A,N/A
Der Schatz der 13 Inseln,5.528,6.46,71,N/A,2015,1.75,2,4,20,20,6,N/A,N/A
Empires & Alliances,5.528,7.81,37,N/A,2018,3.0,1,4,N/A,N/A,N/A,Wargames,N/A
East & West: The Third Mondial War,5.528,6.31,97,N/A,1981,3.33,2,6,360,360,12,Wargames,N/A
À la Food Cart,5.528,6.49,74,N/A,2021,2.0,2,2,30,30,10,N/A,N/A
Cooking Rumble,5.528,6.98,59,N/A,2018,1.0,2,3,5,10,6,N/A,N/A
Ahoy,5.528,5.95,166,N/A,2005,1.11,2,5,30,30,5,Children's,Family
The Quest for Shangri-La,5.528,7.54,42,N/A,2006,2.67,2,6,120,120,13,N/A,N/A
Port Stanley: Battle for the Falklands,5.528,6.39,85,N/A,1984,2.93,2,2,360,360,12,Wargames,N/A
Eat Zem All,5.528,7.34,45,N/A,2024,2.5,2,4,30,60,14,N/A,N/A
Warmaster,5.528,6.51,67,N/A,1993,2.14,2,2,30,30,10,Wargames,N/A
Star Wars PocketModel TCG,5.528,5.79,487,N/A,2007,1.62,2,8,20,20,8,Customizable,N/A
War of the Three Kingdoms,5.528,6.73,96,N/A,2018,2.5,2,10,40,40,12,N/A,N/A
Communist Cats,5.528,6.26,138,N/A,2018,1.6,2,6,5,15,12,N/A,N/A
Owl About,5.528,6.82,49,N/A,2019,2.0,3,6,15,30,8,N/A,N/A
Wargame Design,5.528,7.42,36,N/A,1977,2.33,N/A,N/A,N/A,N/A,12,Wargames,N/A
Brandubh,5.528,6.63,60,N/A,N/A,2.86,2,2,20,20,N/A,Abstract,N/A
Neolithibum,5.528,5.86,187,N/A,1991,1.7,2,6,40,40,10,N/A,N/A
Wintergewitter,5.528,6.82,52,N/A,2007,3.2,2,2,300,300,12,Wargames,N/A
Hunt A Killer: Dead Below Deck,5.528,6.49,66,N/A,2022,2.67,1,5,60,120,14,N/A,N/A
NXS,5.528,6.64,83,N/A,2015,2.0,2,3,15,60,10,Abstract,N/A
Seekrieg (Fourth Edition),5.528,7.16,44,N/A,1981,3.9,2,2,120,120,12,Wargames,N/A
Happy Dim Sum,5.527,6.89,67,N/A,2021,1.0,2,5,15,30,8,N/A,N/A
For the Crown,5.527,6.95,49,N/A,2011,2.8,2,2,30,60,12,Strategy,N/A
Pigment,5.527,6.12,124,N/A,2017,1.75,1,3,15,20,10,N/A,N/A
BattleTech: Battletroops,5.527,6.34,123,N/A,1989,3.07,2,2,90,90,10,Wargames,N/A
300: The Board Game,5.527,5.99,190,30.0,2007,1.89,2,4,30,30,17,Thematic,Wargames
Goblin Market,5.527,6.73,49,N/A,2010,1.33,3,6,30,30,N/A,N/A,N/A
L'osti d'jeu,5.527,5.84,342,N/A,2014,1.0,3,12,40,40,18,Party,N/A
Harry Potter: Catch the Snitch,5.527,6.3,77,19.24,2023,3.0,2,2,40,60,14,N/A,N/A
Nile Artifacts,5.527,6.37,74,N/A,2021,2.0,2,4,20,30,8,N/A,N/A
The Butterfly Garden (Second Edition),5.527,6.18,102,N/A,2021,1.4,2,5,30,30,14,N/A,N/A
"Agricola: Roman Campaign in Britain, AD 82-84",5.527,6.73,55,N/A,2017,3.0,1,2,120,120,N/A,Wargames,N/A
The Crew: Family Adventure,5.527,5.88,171,20.47,2024,2.0,3,5,20,20,8,N/A,N/A
Pitstop,5.527,6.32,78,N/A,2001,1.57,2,6,60,60,10,N/A,N/A
Discretion,5.527,6.54,58,N/A,1978,2.86,2,8,120,120,13,N/A,N/A
McJohny's,5.527,6.28,89,N/A,2014,1.43,3,6,20,20,10,N/A,N/A
Hey Robot,5.527,7.39,51,N/A,2019,1.0,2,20,20,30,9,N/A,N/A
Librium,5.527,6.53,69,N/A,2011,1.0,2,4,20,20,14,N/A,N/A
Cuboro Tricky Ways,5.527,6.41,79,343.19,2013,2.4,2,4,30,30,6,N/A,N/A
NATO Division Commander,5.527,6.54,87,N/A,1980,4.19,2,2,360,360,14,Wargames,N/A
In this way I become a DICTATOR,5.527,7.19,41,N/A,2018,1.67,4,12,20,40,13,N/A,N/A
Rick and Morty: The Morty Zone Dice Game,5.527,6.53,71,N/A,2019,1.0,2,4,15,20,15,N/A,N/A
DOUC Kids,5.527,8.44,31,N/A,2022,1.0,1,6,15,15,4,N/A,N/A
Something Wild! Star Wars Original Trilogy: Darth Vader,5.527,6.59,63,N/A,2021,1.0,2,4,15,15,6,N/A,N/A
August Fury: The Second Battle of Manassas,5.527,6.78,53,N/A,1990,3.0,2,4,180,3600,14,Wargames,N/A
Red Peak,5.527,6.14,108,N/A,2019,1.75,2,6,20,30,8,N/A,N/A
Bolt Action: Assault on Normandy,5.527,7.57,33,N/A,2012,2.0,2,99,120,120,8,Wargames,N/A
"Fire in the Steppe: Battles in Ukraine, 1941 – A Panzer Grenadier Game",5.527,7.98,30,N/A,2018,2.67,2,2,30,300,12,Wargames,N/A
Obama Llama 2,5.527,6.32,92,N/A,2018,1.0,4,20,30,30,14,N/A,N/A
Connecto,5.527,6.31,90,N/A,2021,1.0,1,10,20,30,8,N/A,N/A
Double Shutter,5.527,5.9,187,N/A,2007,1.0,1,4,15,15,8,Children's,Family
Die verzauberten Rumpelriesen,5.527,6.53,63,N/A,2013,1.0,2,4,15,20,5,N/A,N/A
My Word!,5.527,5.67,436,N/A,2001,1.32,2,6,30,30,7,Family,N/A
Der König des Waldes,5.527,6.52,88,N/A,2025,1.57,2,4,7,15,10,N/A,N/A
The Black Prince,5.527,6.5,64,N/A,1992,2.3,1,2,30,180,12,Wargames,N/A
Monkey Dash,5.527,6.69,67,N/A,2009,2.27,2,2,15,15,8,Abstract,N/A
Gladiator Gauntlet,5.527,6.87,64,N/A,2017,1.5,1,1,10,20,12,N/A,N/A
Hundred Acre Wood Fluxx,5.527,7.85,33,N/A,2024,0.0,1,6,5,30,8,N/A,N/A
Auf Kurs,5.527,6.0,124,N/A,1987,2.06,2,6,60,60,12,Abstract,N/A
White Hat,5.527,6.2,116,N/A,2022,2.0,1,6,30,45,10,N/A,N/A
Nagashino 1575 & Shizugatake 1583,5.527,7.6,41,N/A,2022,3.25,2,2,120,240,15,Wargames,N/A
Power Rangers: Deck-Building Game – Zeo: Stronger Than Before,5.527,7.68,43,N/A,2021,0.0,2,4,30,70,13,N/A,N/A
Red Vengeance,5.527,6.24,106,N/A,2005,2.05,2,2,180,180,N/A,Wargames,N/A
Tanto Cuore: Doki Doki Beach Volleyball,5.527,6.39,115,N/A,2018,1.0,2,2,15,25,12,N/A,N/A
Rukuni,5.527,7.58,33,N/A,2018,2.0,2,2,15,30,8,Abstract,N/A
