Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Dimension,6.139,6.85,2134,39.91,2014,1.38,1,4,30,30,8,Family,N/A
Sails of Glory,6.138,7.52,1191,87.71,2013,2.94,2,4,45,45,13,Wargames,N/A
Once Upon a Time: The Storytelling Card Game,6.138,6.36,9124,23.28,1993,1.37,2,6,30,30,8,Party,Thematic
The Builders: Middle Ages,6.138,6.47,4693,N/A,2013,1.82,2,4,30,30,10,Family,N/A
Wreck Raiders,6.138,7.33,1334,42.0,2019,2.43,1,5,45,45,10,Family,N/A
Taboo,6.138,6.31,13625,39.97,1989,1.2,4,10,20,20,12,Party,N/A
Shadow Kingdoms of Valeria,6.138,7.62,1004,N/A,2021,2.62,1,5,30,75,14,Strategy,N/A
Mythwind,6.137,7.56,1200,N/A,2023,2.8,1,4,30,60,13,Thematic,N/A
Quests of Valeria,6.137,6.89,1970,N/A,2017,2.17,1,5,20,45,14,Family,Strategy
Alubari: A Nice Cup of Tea,6.137,7.18,1403,29.99,2019,3.04,1,5,45,120,10,Strategy,N/A
Infinity N3: Core Book,6.137,8.01,851,N/A,2005,3.92,2,2,90,120,12,Wargames,N/A
Wings of War: Watch Your Back!,6.137,6.99,1827,N/A,2005,1.71,2,4,20,20,10,Thematic,Wargames
Cuzco,6.136,7.43,1145,N/A,2018,2.63,2,4,90,90,12,Strategy,N/A
Wild: Serengeti,6.136,6.99,1883,N/A,2022,2.59,1,4,45,120,14,Family,Strategy
Dungeon Universalis,6.136,8.69,943,N/A,2019,4.33,1,6,60,180,12,Thematic,N/A
XenoShyft: Dreadmire,6.135,7.14,1500,48.5,2017,2.68,1,4,30,60,14,Strategy,Thematic
Everdell Duo,6.135,7.72,942,35.0,2025,2.82,1,2,30,30,10,N/A,N/A
Guilds of London,6.135,6.75,2364,27.0,2016,3.06,1,4,45,90,10,Strategy,N/A
Imperial Miners,6.135,7.12,1608,27.95,2023,2.0,1,5,20,60,10,Family,N/A
Sail to India,6.135,6.67,2695,N/A,2013,2.21,3,4,60,60,14,Strategy,N/A
Glüx,6.135,7.07,1535,N/A,2016,1.59,2,4,30,45,8,Abstract,N/A
"Wits & Wagers: It's Vegas, Baby!",6.135,7.43,1115,31.03,2019,1.06,5,99,30,40,13,Party,N/A
Ohne Furcht und Adel Sonderausgabe,6.135,7.03,1743,N/A,2012,2.37,2,7,60,60,10,Family,N/A
Marvel Dice Masters: Age of Ultron,6.135,7.18,1420,14.99,2015,2.44,2,2,60,60,14,Customizable,N/A
GoodCritters,6.134,6.99,1724,20.89,2018,1.44,4,8,30,45,12,Party,N/A
Nuns on the Run,6.134,6.49,4243,N/A,2010,2.07,2,8,45,45,10,Family,N/A
The Grizzled: Armistice Edition,6.133,7.69,949,48.0,2018,2.35,1,4,45,45,14,Thematic,N/A
Mandala Stones,6.132,6.86,2109,24.87,2021,1.84,2,4,30,30,10,Abstract,N/A
Tiwanaku,6.132,7.26,1303,44.05,2022,2.22,1,4,30,60,14,Abstract,N/A
1882: Assiniboia,6.132,7.98,746,N/A,2019,3.88,2,6,120,180,14,N/A,N/A
Familiar Tales,6.131,7.7,1039,79.4,2022,2.49,1,4,45,120,8,Family,Thematic
Tanto Cuore,6.131,6.88,2285,47.08,2009,2.16,2,4,45,45,13,Strategy,N/A
Alea Iacta Est,6.13,6.62,2806,N/A,2009,1.91,2,5,60,60,9,Family,Strategy
Marvel Zombies: Heroes' Resistance,6.13,7.78,985,29.99,2022,2.32,1,4,60,60,14,Thematic,N/A
Heart of Crown,6.13,7.57,1162,N/A,2011,2.52,2,4,30,60,12,Strategy,N/A
Fighting Formations: Grossdeutschland Motorized Infantry Division,6.13,7.62,1022,N/A,2011,3.27,2,2,180,180,N/A,Wargames,N/A
Codenames: Disney – Family Edition,6.13,6.6,3337,53.0,2017,1.2,2,8,15,15,8,Family,Party
EXIT: The Game – Kidnapped in Fortune City,6.13,7.83,819,N/A,2021,2.82,1,4,45,90,10,Thematic,N/A
Skat,6.13,7.27,1345,N/A,1810,3.08,3,3,30,30,10,Strategy,N/A
Unmatched: For King and Country,6.129,8.19,759,21.39,2023,2.4,2,3,20,40,14,Strategy,Wargames
Perikles,6.129,6.87,1923,95.0,2006,3.28,3,5,120,120,13,Strategy,N/A
Waste Knights: Second Edition,6.129,7.52,1234,68.83,2021,2.97,1,4,90,180,14,Thematic,N/A
Carcassonne: Star Wars,6.129,6.7,2669,N/A,2015,1.64,2,5,35,35,7,Family,N/A
Subbuteo,6.129,6.97,1911,N/A,1947,1.78,2,2,20,20,6,Family,Thematic
