Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Wordrop,5.498,5.46,59,N/A,2001,1.5,2,4,30,30,8,N/A,N/A
Neuron,5.498,5.4,53,N/A,2010,1.78,1,4,20,20,8,Abstract,N/A
Die Sprache des Manitu,5.498,5.39,46,N/A,2007,1.0,2,6,15,15,7,N/A,N/A
Café Race,5.498,5.51,156,N/A,2005,1.25,3,6,15,15,8,N/A,N/A
NASCAR Champions,5.498,5.51,110,N/A,1998,1.1,2,5,30,30,8,N/A,N/A
Chaos,5.498,5.53,57,N/A,2010,1.4,2,6,N/A,N/A,8,N/A,N/A
Mount Pingo,5.498,5.55,39,N/A,2015,1.0,1,5,15,15,5,N/A,N/A
Face-it,5.498,5.44,38,N/A,2001,1.0,2,4,20,20,5,Abstract,Children's
Simsala Hopp,5.498,5.4,53,N/A,2013,1.0,2,4,20,20,5,N/A,N/A
"Chè: Failed Revolution, Bolivia 1967",5.498,5.36,31,N/A,2004,1.21,2,2,15,15,12,Wargames,N/A
Monopoly:  80th Anniversary Edition,5.498,5.65,181,N/A,2015,1.5,2,8,30,180,8,N/A,N/A
House Flippers,5.498,5.62,106,N/A,2019,1.0,2,4,10,15,7,N/A,N/A
Catch 22,5.498,5.3,31,N/A,2002,1.67,2,6,45,45,12,Abstract,N/A
¡New Amici!,5.498,5.37,41,N/A,2004,1.5,2,4,30,30,10,N/A,N/A
Math Dice Jr.,5.498,5.41,60,N/A,N/A,1.0,2,N/A,10,10,6,N/A,N/A
Monopoly: Family Game Night Championship Edition,5.498,5.6,54,N/A,2009,1.83,2,6,180,180,8,N/A,N/A
Battle: The Game of Strategy,5.498,5.65,63,N/A,1979,1.7,2,2,45,45,12,Wargames,N/A
Mau Mau Extreme,5.498,5.42,49,N/A,2012,1.67,2,6,30,30,6,N/A,N/A
Diceball!,5.498,5.67,67,N/A,1991,1.5,2,2,45,45,8,Family,Thematic
Mucca Pazza,5.498,5.49,125,N/A,2013,1.14,2,4,15,15,4,N/A,N/A
Cinelinx: A Card Game For People Who Love Movies,5.498,5.61,135,N/A,2014,1.6,2,6,30,60,13,Party,N/A
Awesome Kingdom: The Tower of Hateskull,5.498,5.64,177,22.57,2015,1.25,2,4,30,45,12,N/A,N/A
The Italian Campaign: Sicily,5.498,5.58,102,N/A,1991,3.4,2,2,240,240,12,Wargames,N/A
Jenga Casino,5.498,5.52,41,N/A,2000,1.25,2,8,30,30,18,N/A,N/A
PsychoPet: Die durchgedrehte Haustierklinik,5.498,5.45,73,N/A,2009,1.4,2,6,30,30,8,N/A,N/A
Crazy Dancing,5.498,5.57,63,N/A,2009,1.0,6,24,30,30,8,N/A,N/A
The Godfather: Last Family Standing,5.498,5.87,50,18.18,2022,2.0,3,6,30,30,14,N/A,N/A
Canopy Walk,5.498,5.52,100,N/A,2014,1.57,2,2,30,30,14,N/A,N/A
Chelsea,5.498,5.44,59,N/A,2009,1.75,3,6,40,40,8,Children's,N/A
Triplica,5.498,5.28,47,N/A,2010,1.0,1,6,15,15,7,N/A,N/A
Invincible: The Dice Game,5.498,5.43,44,8.36,2024,1.0,2,4,30,30,10,N/A,N/A
Wer Weiss Denn Sowas?,5.498,5.4,77,N/A,2018,1.0,2,10,30,30,8,N/A,N/A
DealMaker,5.498,5.41,32,N/A,2018,0.0,3,5,20,30,8,N/A,N/A
Konkurencja,5.498,5.85,46,N/A,2007,1.63,2,4,60,60,13,N/A,N/A
Sumo Arena,5.498,5.32,30,N/A,2001,2.0,2,7,20,20,6,N/A,N/A
Humm Bug,5.498,5.39,50,N/A,N/A,1.0,3,16,30,30,14,N/A,N/A
Mine Deeper,5.497,5.99,44,N/A,2019,1.0,2,2,15,15,6,N/A,N/A
"Česko, otázky a odpovědi",5.497,5.56,65,N/A,2006,1.75,2,6,45,45,12,N/A,N/A
HeroCard Champion of New Olympia,5.497,5.64,61,N/A,2006,2.0,2,4,20,20,10,N/A,N/A
Scene it? Disney Deluxe Edition,5.497,5.63,76,N/A,2005,1.33,2,12,45,45,6,N/A,N/A
När & Fjärran,5.497,5.42,53,N/A,2002,1.8,2,4,60,120,13,N/A,N/A
Monopoly: Super Electronic Banking,5.497,5.62,60,N/A,2020,0.0,2,4,N/A,N/A,8,N/A,N/A
Mistrz Słowa,5.497,5.41,53,N/A,N/A,2.25,2,10,30,30,8,N/A,N/A
Logger,5.497,5.51,128,N/A,2008,1.89,2,4,30,30,N/A,Abstract,N/A
Jungle Joust,5.497,5.74,42,N/A,2017,2.25,2,6,30,45,12,N/A,N/A
Alien: Perfect Organism,5.497,5.38,39,N/A,2019,1.5,2,4,20,35,12,N/A,N/A
Lützen,5.497,5.43,37,N/A,1983,2.67,2,2,90,90,12,Wargames,N/A
Pionjär,5.497,5.51,36,N/A,1960,2.17,2,6,110,110,8,N/A,N/A
Mount Rushmore,5.497,5.34,34,N/A,2019,0.0,2,10,10,20,8,N/A,N/A
Larceny,5.497,6.0,34,N/A,2013,1.2,3,10,5,5,12,N/A,N/A
Monopoly: Astronomy,5.497,5.6,30,N/A,2001,1.5,2,6,60,60,8,N/A,N/A
Guess Who? Mix 'n Mash,5.497,5.4,30,N/A,2010,1.0,2,4,30,30,8,N/A,N/A
Connect 4: Spin,5.497,5.61,39,N/A,2022,0.0,2,2,5,15,8,N/A,N/A
Secret Santa,5.497,5.53,76,N/A,2015,1.33,4,8,30,60,9,N/A,N/A
Eureka!,5.497,5.44,56,N/A,2002,1.0,2,4,20,20,6,N/A,N/A
Pickle Letter,5.497,5.42,53,N/A,2016,1.0,2,5,20,20,7,N/A,N/A
Feed the Woozle,5.497,5.42,111,23.95,2012,1.0,2,5,15,15,3,Children's,N/A
Nut & Nuttier,5.497,5.71,31,N/A,2014,1.0,2,6,10,10,8,N/A,N/A
UNO: Frozen,5.497,5.49,50,N/A,2014,1.0,2,10,10,10,7,N/A,N/A
Ditto,5.497,5.38,40,N/A,1998,1.0,3,6,30,30,8,N/A,N/A
"Therapy, The Second Session",5.497,5.47,54,N/A,1996,1.17,3,6,90,90,16,N/A,N/A
Zahlemann und Söhne,5.497,5.49,87,N/A,1994,1.0,2,4,N/A,N/A,7,N/A,N/A
Chicago Gangsters,5.497,5.51,86,N/A,2009,1.29,3,5,60,60,12,N/A,N/A
RUN,5.497,5.41,47,N/A,2020,1.0,1,8,15,45,6,N/A,N/A
Alfapet,5.497,5.54,487,N/A,1994,1.86,2,4,30,60,10,Family,N/A
Elephant's Trunk,5.497,5.46,157,N/A,2000,1.0,2,4,15,15,4,Children's,N/A
Die kleinen Drachenritter,5.497,5.56,97,N/A,2012,1.2,2,4,10,10,5,N/A,N/A
¡Ruiz!,5.497,5.52,97,N/A,2017,1.25,2,8,15,25,14,N/A,N/A
Kill Shakespeare,5.497,5.55,137,73.93,2014,3.58,2,4,120,180,13,N/A,N/A
1863,5.497,5.43,67,N/A,1991,2.63,1,2,180,180,12,Wargames,N/A
