Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Clash of Deck,5.566,6.54,247,N/A,2020,1.33,2,2,15,30,8,N/A,N/A
Hitster Rock: Bob!,5.566,8.31,54,N/A,2025,1.0,2,10,30,30,16,N/A,N/A
Secret Weapons of the Third Reich,5.566,6.83,134,N/A,2015,3.89,1,4,120,180,12,Strategy,N/A
1985: Deadly Northern Lights,5.566,9.08,58,N/A,2020,4.2,2,4,180,5000,N/A,Wargames,N/A
Napoleon's War II: The Gates of Moscow,5.565,7.4,90,N/A,2011,1.67,2,2,60,60,10,Wargames,N/A
Photo Party,5.565,6.69,137,N/A,2010,1.0,6,15,20,20,8,N/A,N/A
Ricochet: Le Profil de l'Homme Sans Visage,5.565,8.04,63,N/A,2021,1.33,1,10,10,10,14,N/A,N/A
Amalfi,5.565,6.55,160,N/A,2020,3.0,1,4,120,180,12,N/A,N/A
Masterpiece,5.565,5.76,1895,117.65,1970,1.44,3,6,60,60,10,Family,N/A
East Indiaman,5.565,6.87,122,N/A,2018,3.0,2,4,60,90,12,N/A,N/A
Funkoverse Strategy Game: Alice in Wonderland 100,5.565,6.95,116,16.97,2021,2.0,2,2,20,60,N/A,N/A,N/A
Rey Paparajote,5.565,7.46,169,N/A,2017,2.13,3,5,30,45,10,N/A,N/A
GD '41,5.565,7.01,121,N/A,1996,3.38,1,2,60,2400,N/A,Wargames,N/A
Nanaki,5.565,6.97,139,N/A,2020,2.0,1,4,30,45,8,N/A,N/A
The MOG: Mogadishu 1993,5.565,8.05,62,N/A,2023,2.14,1,1,60,90,13,Wargames,N/A
Saga,5.565,6.55,150,N/A,2003,1.7,3,6,60,60,10,N/A,N/A
Emergence Event,5.565,6.48,187,N/A,2015,2.9,2,4,120,120,12,N/A,N/A
Cards Against Humanity: Family Edition,5.565,6.12,348,N/A,2020,1.0,4,30,30,30,8,Party,N/A
Rivoli 1797,5.565,8.13,67,N/A,1997,3.4,2,2,240,240,13,Wargames,N/A
VII Legio,5.565,7.19,103,N/A,1982,3.2,3,6,60,60,12,Thematic,N/A
Moa,5.565,6.33,215,N/A,2018,2.62,2,5,45,60,10,Strategy,N/A
Myraclia,5.565,7.15,105,N/A,2020,2.25,2,5,45,55,10,N/A,N/A
June 6,5.565,6.73,124,N/A,1999,3.2,2,2,240,240,12,Wargames,N/A
Geek Out! Pop Culture Party,5.565,6.2,238,25.99,2014,1.0,2,99,20,20,10,Party,N/A
Kanaloa,5.565,6.15,302,N/A,2002,2.22,2,4,60,60,10,Abstract,Strategy
Middle Kingdom,5.565,5.94,396,N/A,2008,2.0,2,5,40,40,12,Family,Strategy
Snowfall Over Mountains,5.565,7.38,87,N/A,2024,1.75,1,1,20,20,14,N/A,N/A
Cascadia Junior,5.565,7.14,105,29.58,2025,1.4,2,4,15,30,6,Children's,N/A
Oriente,5.565,5.81,689,N/A,2004,2.16,4,12,20,30,10,Party,Strategy
Unlock! Mythic Adventures: Professor Noside's Animal-o-matic,5.565,8.02,57,N/A,2023,2.0,1,6,45,75,10,Thematic,N/A
Lost Cities: Auf Schatzsuche,5.565,6.42,170,N/A,2019,1.4,2,4,20,20,10,Family,N/A
Aldabas: Doors of Cartagena,5.565,6.61,163,N/A,2022,2.17,1,4,30,45,13,N/A,N/A
Train of Thought,5.565,5.97,432,N/A,2011,1.29,2,7,20,20,10,Party,N/A
Stellar Drift: Pull & Write,5.565,7.36,85,N/A,2024,2.25,1,5,30,45,14,N/A,N/A
"Warhammer 40,000: Fireteam",5.565,7.76,76,N/A,2021,2.17,2,2,45,45,12,N/A,N/A
Wonderland,5.565,6.1,317,17.99,2018,1.56,2,2,15,30,14,N/A,N/A
Carpe Astra,5.565,5.93,448,9.95,2008,2.6,2,4,60,60,12,Strategy,N/A
Boots on the Ground,5.565,6.41,188,N/A,2010,1.9,1,3,30,90,10,Wargames,N/A
O Vale dos Monstros,5.565,6.72,166,N/A,2011,1.91,2,5,60,60,14,Family,N/A
The Battle for Dresden 1813,5.565,7.23,98,N/A,1995,2.91,2,2,300,840,12,Wargames,N/A
Thunder on the Mississippi: Grant's Vicksburg Campaign,5.565,8.51,58,N/A,2024,3.17,2,4,60,600,N/A,N/A,N/A
The Lord of the Rings: The Card Game – Two-Player Limited Edition Starter,5.565,8.53,54,N/A,2018,3.0,1,2,N/A,N/A,N/A,N/A,N/A
Muskets & Tomahawks: Skirmishes in North America during the 18th century,5.565,7.9,65,N/A,2012,1.75,2,4,45,45,N/A,Wargames,N/A
Deep Future,5.565,7.76,82,N/A,2016,3.15,1,3,30,90,N/A,Strategy,N/A
7 Souls,5.565,6.61,161,24.99,2020,2.4,1,6,30,40,8,N/A,N/A
The Big Cheese,5.565,5.89,513,N/A,1998,1.35,3,6,30,30,10,Family,Party
Battlelands,5.565,6.38,223,N/A,2019,1.91,3,5,30,60,14,Family,Strategy
Abstract Academy,5.565,6.68,149,N/A,2022,1.25,2,4,20,40,8,N/A,N/A
Wrasslin',5.565,5.95,396,N/A,1990,1.59,2,16,45,45,10,Thematic,N/A
Nautilus,5.565,6.08,293,N/A,2012,1.56,2,2,25,25,10,N/A,N/A
Black Elephant,5.565,7.62,72,N/A,2004,3.5,2,2,30,30,10,Abstract,N/A
Montgolfière,5.565,5.85,613,N/A,1992,1.23,2,6,45,45,7,Family,N/A
Chicago Poker,5.565,5.84,594,N/A,2007,1.75,2,6,45,45,10,Family,N/A
JinxO,5.565,7.53,99,N/A,2024,1.0,4,7,30,45,10,N/A,N/A
WIN,5.565,6.85,119,N/A,2024,2.0,2,4,20,40,14,N/A,N/A
The Sun of Austerlitz,5.565,7.34,97,N/A,2003,3.62,2,2,120,120,12,Wargames,N/A
Panzer Grenadier,5.565,6.26,253,N/A,1998,2.97,2,2,60,60,12,Wargames,N/A
Alpina,5.565,6.57,151,N/A,2024,1.67,2,4,20,20,10,N/A,N/A
A Wing and a Prayer: Bombing the Reich,5.565,7.35,110,N/A,2016,2.2,1,2,60,120,12,Wargames,N/A
Bemused,5.565,6.8,167,24.95,2017,2.13,4,6,15,30,12,N/A,N/A
Fluxx,5.565,5.68,18482,19.88,1997,1.39,2,6,5,30,8,Family,Party
Deathride: Mars-la-Tour 1870,5.565,7.09,100,N/A,2008,2.48,2,2,180,180,N/A,Wargames,N/A
Holdfast: Atlantic 1939-45,5.565,6.96,108,N/A,2016,2.17,2,2,60,150,13,Wargames,N/A
Fictionaire,5.565,6.16,249,N/A,2010,1.1,4,7,10,20,10,Party,N/A
PRINCIPES,5.565,8.32,104,N/A,2026,3.11,1,4,40,160,14,N/A,N/A
Venture Forth,5.565,6.13,273,43.11,2012,2.33,2,4,60,75,12,Family,Strategy
"Maori Wars: The New Zealand Land Wars, 1845-1872",5.565,7.29,97,N/A,2018,2.57,2,2,120,120,12,Wargames,N/A
Burrows & Badgers: A Skirmish Game of Anthropomorphic Animals,5.565,8.32,68,N/A,2016,3.5,2,2,60,120,N/A,Wargames,N/A
Witchdom,5.565,7.12,106,N/A,2024,2.0,1,5,30,60,10,N/A,N/A
UMATAKA,5.565,7.92,68,N/A,2024,2.67,2,4,60,90,10,N/A,N/A
DEFCON 1,5.565,7.52,189,253.63,2023,3.56,2,5,90,180,14,Wargames,N/A
Der weiße Lotus,5.565,6.18,246,N/A,2000,2.86,3,6,80,80,12,Strategy,N/A
Jungle Jam,5.565,6.17,251,N/A,2000,1.26,2,10,20,20,6,N/A,N/A
Legendary Dungeoneer: Wrath of the Serpent Goddess,5.565,6.66,141,N/A,2007,2.63,2,4,60,60,12,N/A,N/A
Pocket Paragons,5.565,7.1,122,N/A,2020,1.75,2,2,3,15,13,N/A,N/A
The Hunt for Red October,5.565,6.01,439,129.99,1988,2.47,2,2,60,60,12,Wargames,N/A
Codenames: Back to Hogwarts,5.565,5.52,743,N/A,2025,1.53,4,8,15,30,10,N/A,N/A
Orc-lympics,5.565,6.3,210,N/A,2018,1.5,2,5,10,20,8,N/A,N/A
Disney Hocus Pocus: The Game,5.565,5.91,611,17.5,2020,1.56,2,6,30,30,8,Children's,Family
Warlock,5.565,6.43,192,N/A,2013,3.3,3,5,60,60,12,Strategy,N/A
"A Victory Complete: The Battle of Tannenberg, 1914",5.565,7.03,97,N/A,2011,2.33,2,2,210,210,12,Wargames,N/A
Cunning Folk,5.565,6.36,181,N/A,2015,1.13,2,4,15,15,8,N/A,N/A
Germania Magna: Border in Flames,5.565,6.3,227,17.99,2016,2.33,2,4,30,60,14,Wargames,N/A
Osmanli Harbi: The Ottoman Fronts – 1914 to 1918,5.565,7.76,76,N/A,2009,3.1,2,2,360,360,12,Wargames,N/A
Score Cards,5.565,6.82,118,N/A,2023,1.5,2,4,20,30,8,N/A,N/A
Widower's Wood: An Iron Kingdoms Adventure Board Game,5.565,7.02,115,N/A,2017,3.43,2,4,60,120,14,N/A,N/A
Bulge 20: The Ardennes Offensive,5.565,7.34,82,N/A,2009,2.32,2,2,75,75,12,Wargames,N/A
Barnyard Roundup,5.565,6.66,177,N/A,2016,1.25,2,6,10,20,6,N/A,N/A
Hero's Journey Home,5.565,7.24,89,N/A,2015,2.4,1,3,30,45,13,Thematic,N/A
Senet,5.565,5.82,903,N/A,-3500,1.44,2,2,30,30,6,Abstract,N/A
Gipfelkraxler,5.565,6.12,260,N/A,2015,1.33,2,4,30,30,8,N/A,N/A
The Girl Who Made The Stars,5.564,6.73,136,N/A,2023,2.33,1,4,60,60,14,N/A,N/A
Mob Ties: The Board Game,5.564,6.71,175,N/A,2011,2.88,3,6,90,90,13,Thematic,N/A
Mint Condition Comics,5.564,7.18,96,N/A,2019,1.5,2,6,20,60,7,N/A,N/A
Zpocalypse 2: Defend the Burbs,5.564,6.99,128,N/A,2017,3.6,2,5,90,720,14,N/A,N/A
Godtear: Eternal Glade Starter Set,5.564,7.39,90,N/A,2019,3.0,2,2,60,120,14,N/A,N/A
Napoleon on the Danube: The Battle of Deutsch-Wagram,5.564,7.4,85,N/A,1992,2.46,2,2,240,1200,N/A,Wargames,N/A
Hostage Rescue Squad: A Solitaire Game,5.564,8.18,60,19.99,2022,2.0,1,1,20,40,14,Strategy,Wargames
Paso del Brahmán,5.564,7.92,73,N/A,2022,2.0,2,2,10,20,8,N/A,N/A
Vortex,5.564,6.78,167,N/A,2016,2.0,1,6,15,60,8,Abstract,N/A
