Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Le Grand Empire,5.536,7.14,57,N/A,2007,3.73,2,7,300,300,N/A,Wargames,N/A
One Hour World War II,5.536,7.63,45,N/A,2024,2.0,2,5,60,60,12,Wargames,N/A
Ingenious Extreme,5.536,7.3,50,N/A,2017,2.0,1,4,30,45,8,Abstract,Family
Perfect Hotel,5.536,5.95,197,N/A,2017,1.0,2,4,20,30,14,N/A,N/A
Vegeterrors,5.536,6.92,59,N/A,2023,2.0,3,4,30,50,10,N/A,N/A
Micons,5.536,7.25,57,N/A,2020,1.0,2,4,20,20,3,N/A,N/A
La Bataille de Vauchamps,5.536,7.35,55,N/A,2014,3.62,1,2,240,240,12,Wargames,N/A
Cedar Mountain 1862,5.536,7.3,56,N/A,2020,2.5,2,2,90,120,10,Wargames,N/A
Pyramidos,5.536,6.47,86,N/A,2003,1.44,2,4,10,10,6,Children's,N/A
Raccoon Robbers,5.536,6.01,178,30.77,2022,1.83,2,4,20,30,8,N/A,N/A
Suleiman the Magnificent,5.536,6.71,77,N/A,2004,2.83,2,2,120,120,N/A,Wargames,N/A
Wizards & Co.,5.536,6.78,73,N/A,2024,2.0,2,4,30,60,12,N/A,N/A
Fortune,5.536,6.05,166,N/A,1976,2.2,3,8,180,180,12,N/A,N/A
Ju 87 Stuka Ace,5.536,7.63,53,N/A,2025,2.5,1,1,60,90,14,Wargames,N/A
Fictionary,5.536,7.04,53,N/A,N/A,1.33,4,10,60,60,10,N/A,N/A
Star Trek: The Next Generation – Interactive VCR Board Game – A Klingon Challenge,5.536,5.82,601,N/A,1993,1.72,3,6,60,60,8,Thematic,N/A
Farm & Furious,5.536,6.97,68,7.99,2022,1.0,2,5,10,10,7,N/A,N/A
Victory at Sea: Battle for the Pacific,5.536,7.64,46,N/A,2020,2.6,2,N/A,N/A,N/A,10,Wargames,N/A
For What Remains: Out of the Basement,5.536,7.56,41,N/A,2020,2.5,1,2,30,45,10,Wargames,N/A
Teomachia,5.536,6.08,243,N/A,2012,3.0,2,4,30,30,10,N/A,N/A
Lucia,5.536,7.0,61,N/A,2022,1.75,1,6,10,20,6,N/A,N/A
Yellowstone Park,5.536,5.88,228,N/A,2003,1.5,2,5,45,45,8,N/A,N/A
The Tigers Are Burning,5.536,6.46,102,N/A,1988,2.43,2,2,240,240,12,Wargames,N/A
The Villagers,5.536,7.46,51,N/A,2018,1.5,7,23,15,90,10,N/A,N/A
Volley & Bayonet,5.536,7.59,49,N/A,1994,2.4,2,4,240,240,14,Wargames,N/A
NATO: Operational Combat in Europe in the 1970's,5.536,6.18,139,N/A,1973,2.71,2,2,240,240,14,Wargames,N/A
Necromunda: Ash Wastes,5.536,8.21,34,N/A,2022,0.0,2,2,60,120,12,N/A,N/A
The Producer: 1940-1944,5.536,6.05,157,N/A,2015,3.65,2,4,90,180,12,Strategy,Thematic
Pax Expanse,5.536,7.8,37,N/A,2019,3.6,3,4,90,240,12,Strategy,N/A
Battlegame Book 4: World War II,5.536,7.04,58,N/A,1975,1.78,2,2,30,30,7,Wargames,N/A
Necromunda Rulebook,5.536,7.91,32,N/A,2018,0.0,2,4,N/A,N/A,14,N/A,N/A
Tattered Flags: Into the Whirlpool,5.536,8.21,35,N/A,2024,3.33,2,2,120,180,14,Wargames,N/A
A Call to Arms: Star Fleet,5.536,7.09,63,36.2,2011,3.57,2,6,N/A,N/A,N/A,Wargames,N/A
Pick a Pen: Crypts,5.536,6.13,133,N/A,2023,1.4,2,4,30,30,8,Family,N/A
Chronicles of Waral,5.536,7.12,60,N/A,2020,1.8,2,4,30,45,10,N/A,N/A
The King in the North,5.536,8.02,33,N/A,2023,2.8,2,2,150,260,14,Wargames,N/A
Danger Park,5.536,6.26,136,N/A,2021,2.5,2,4,45,45,13,N/A,N/A
Dino Dunk,5.536,7.17,80,N/A,2018,2.0,2,4,30,45,9,N/A,N/A
Lock 'n Load Tactical: Starter Kit,5.536,7.62,44,N/A,2017,4.0,1,2,30,90,14,Wargames,N/A
Jumanji Stampede,5.536,6.93,66,N/A,2024,1.0,2,4,20,40,8,N/A,N/A
The Cats of Mont Saint Michel,5.536,8.35,75,N/A,2025,2.33,1,4,20,40,14,Thematic,N/A
Anno Domini: Gesundheit und Ernährung,5.536,6.76,65,N/A,2005,1.75,2,8,30,30,10,N/A,N/A
Qyshinsu: Mystery of the Way,5.536,6.68,85,N/A,2008,3.0,2,2,15,15,N/A,Abstract,N/A
忍のがっこう (Shinobi no Gakkō),5.536,7.34,45,N/A,2023,2.0,3,5,20,40,10,N/A,N/A
Austerlitz 1805,5.536,7.97,38,N/A,2019,3.71,2,10,120,240,14,Wargames,N/A
Ben Hur,5.536,6.55,83,N/A,1987,1.83,2,6,90,90,10,N/A,N/A
Grackles,5.536,6.23,135,21.49,2018,1.6,2,4,20,30,10,N/A,N/A
Red Dragon,5.536,6.86,68,N/A,2019,1.0,3,6,30,30,8,N/A,N/A
Bluey: Keepy Uppy,5.536,6.56,88,N/A,2023,1.0,2,3,10,30,3,N/A,N/A
The Possession,5.536,6.22,128,N/A,2014,2.0,3,5,60,60,14,Thematic,N/A
Fil Rouge: Shadow of the Tiger,5.536,7.26,49,N/A,2024,1.33,2,4,60,90,12,N/A,N/A
Operation Bøllebank,5.536,8.23,40,N/A,2024,2.33,1,1,30,60,14,Wargames,N/A
And That's How I Died,5.536,7.54,58,N/A,2023,1.0,2,6,15,45,10,N/A,N/A
Velikiye Luki: Stalingrad of the North,5.536,7.65,40,N/A,2023,1.8,2,2,60,120,16,Wargames,N/A
Quest Calendar: The Dragon Staff of Maladoria,5.536,7.49,59,N/A,2020,2.0,1,1,1,3,8,N/A,N/A
Laska,5.536,6.5,101,N/A,1911,2.57,2,2,30,30,N/A,Abstract,N/A
Orange Swan,5.536,8.71,31,N/A,2022,3.0,1,4,60,500,12,Wargames,N/A
Alkemy,5.536,7.36,59,N/A,2008,2.38,2,2,45,60,N/A,N/A,N/A
Caldera,5.536,7.57,42,N/A,2011,2.0,2,3,N/A,N/A,N/A,Abstract,N/A
Yamma,5.536,7.14,58,N/A,2024,1.8,2,2,15,30,8,Abstract,N/A
Epoch: Early Inventors,5.536,6.35,117,29.99,2018,3.43,1,4,90,150,12,N/A,N/A
Concluzio,5.536,7.12,60,N/A,2020,2.0,2,4,15,20,8,N/A,N/A
The Peach Festival,5.536,6.93,61,N/A,2024,2.0,1,5,30,30,14,N/A,N/A
Sixteen Thirty Something,5.536,6.19,116,N/A,1995,2.53,3,6,180,180,12,Strategy,Wargames
Papertown,5.536,6.81,99,N/A,2021,1.75,1,4,15,30,10,N/A,N/A
Group of Soviet Forces Germany,5.536,6.57,86,N/A,2003,2.5,1,2,240,240,12,Wargames,N/A
